Tarih,TP_PY_P03_ON
2000-04-27,313500.0
2000-04-28,303100.0
2000-05-01,274460.0
2000-05-02,309600.0
2000-05-03,372800.0
2000-05-04,291500.0
2000-05-05,357000.0
2000-05-06,333400.0
2000-05-07,274600.0
2000-05-08,322200.0
2000-05-09,269100.0
2000-05-10,354200.0
2000-05-11,320600.0
2000-05-12,896200.0
2000-05-15,306000.0
2000-05-16,273100.0
2000-05-17,347300.0
2000-05-18,310000.0
2000-05-19,
2000-05-22,329100.0
2000-05-23,332900.0
2000-05-24,386900.0
2000-05-25,346900.0
2000-05-26,303500.0
2000-05-29,350500.0
2000-05-30,341600.0
2000-05-31,282100.0
2000-06-01,254820.0
2000-06-02,361600.0
2000-06-03,292800.0
2000-06-04,299700.0
2000-06-05,333400.0
2000-06-06,329200.0
2000-06-07,260700.0
2000-06-08,337200.0
2000-06-09,353700.0
2000-06-10,367500.0
2000-06-11,310400.0
2000-06-12,288600.0
2000-06-13,344800.0
2000-06-14,391800.0
2000-06-15,370500.0
2000-06-16,399600.0
2000-06-19,356500.0
2000-06-20,293900.0
2000-06-21,335600.0
2000-06-22,339800.0
2000-06-23,361500.0
2000-06-26,353600.0
2000-06-27,293400.0
2000-06-28,336700.0
2000-06-29,405200.0
2000-06-30,558400.0
2000-07-01,233120.0
2000-07-02,303680.0
2000-07-03,279800.0
2000-07-04,429800.0
2000-07-05,274600.0
2000-07-06,260700.0
2000-07-07,337300.0
2000-07-08,182400.0
2000-07-09,322800.0
2000-07-10,242500.0
2000-07-11,355900.0
2000-07-12,351700.0
2000-07-13,379200.0
2000-07-14,423400.0
2000-07-17,174300.0
2000-07-18,214700.0
2000-07-19,172800.0
2000-07-20,266500.0
2000-07-21,307400.0
2000-07-24,180600.0
2000-07-25,236200.0
2000-07-26,194300.0
2000-07-27,209300.0
2000-07-28,230100.0
2000-07-31,215300.0
2000-08-01,179000.0
2000-08-02,325520.0
2000-08-03,134500.0
2000-08-04,199400.0
2000-08-05,322200.0
2000-08-06,337200.0
2000-08-07,182400.0
2000-08-08,187800.0
2000-08-09,148400.0
2000-08-10,151600.0
2000-08-11,294500.0
2000-08-12,1195100.0
2000-08-14,256900.0
2000-08-15,181700.0
2000-08-16,183600.0
2000-08-17,283300.0
2000-08-18,321500.0
2000-08-21,209500.0
2000-08-22,225800.0
2000-08-23,340000.0
2000-08-24,354600.0
2000-08-25,414300.0
2000-08-28,387200.0
2000-08-29,442500.0
2000-08-30,
2000-08-31,417100.0
2000-09-01,371100.0
2000-09-02,232680.0
2000-09-03,333000.0
2000-09-04,288000.0
2000-09-05,300900.0
2000-09-06,336200.0
2000-09-07,322800.0
2000-09-08,370200.0
2000-09-10,213500.0
2000-09-11,304500.0
2000-09-12,332300.0
2000-09-13,296600.0
2000-09-14,361500.0
2000-09-15,403000.0
2000-09-18,286200.0
2000-09-19,361100.0
2000-09-20,351300.0
2000-09-21,383400.0
2000-09-22,437100.0
2000-09-25,338000.0
2000-09-26,399000.0
2000-09-27,341500.0
2000-09-28,381800.0
2000-09-29,479400.0
2000-10-01,
2000-10-02,330600.0
2000-10-03,333600.0
2000-10-04,318800.0
2000-10-05,354200.0
2000-10-06,367500.0
2000-10-07,242500.0
2000-10-08,151600.0
2000-10-09,213500.0
2000-10-10,250400.0
2000-10-11,338900.0
2000-10-12,404000.0
2000-10-13,533200.0
2000-10-16,325100.0
2000-10-17,313300.0
2000-10-18,320700.0
2000-10-19,335400.0
2000-10-20,385400.0
2000-10-23,407900.0
2000-10-24,359900.0
2000-10-25,307000.0
2000-10-26,422700.0
2000-10-27,404500.0
2000-10-30,387500.0
2000-10-31,333600.0
2000-11-01,289220.0
2000-11-02,278200.0
2000-11-03,296400.0
2000-11-04,345500.0
2000-11-05,320600.0
2000-11-06,310400.0
2000-11-07,355900.0
2000-11-08,294500.0
2000-11-09,314300.0
2000-11-10,338900.0
2000-11-12,1370600.0
2000-11-13,288800.0
2000-11-14,385900.0
2000-11-15,521000.0
2000-11-16,541300.0
2000-11-17,413000.0
2000-11-20,494400.0
2000-11-21,491800.0
2000-11-22,581400.0
2000-11-23,583100.0
2000-11-24,500700.0
2000-11-27,430500.0
2000-11-28,471600.0
2000-11-29,521200.0
2000-11-30,835300.0
2000-12-01,1022000.0
2000-12-04,261900.0
2000-12-05,386800.0
2000-12-06,288600.0
2000-12-07,1424200.0
2000-12-08,1195100.0
2000-12-09,332300.0
2000-12-10,404000.0
2000-12-11,1370600.0
2000-12-12,1362000.0
2000-12-13,1405400.0
2000-12-14,1420000.0
2000-12-15,1545700.0
2000-12-18,1422000.0
2000-12-19,1503400.0
2000-12-20,1422800.0
2000-12-21,1272500.0
2000-12-22,596100.0
2000-12-25,306900.0
2000-12-26,558000.0
2000-12-27,
2000-12-28,
2000-12-29,
2001-01-01,
2001-01-02,1328400.0
2001-01-03,2935900.0
2001-01-04,1673500.0
2001-01-05,2770100.0
2001-01-06,2287800.0
2001-01-08,1745900.0
2001-01-09,1684600.0
2001-01-10,1143600.0
2001-01-11,1246000.0
2001-01-12,1791800.0
2001-01-15,1716400.0
2001-01-16,1663000.0
2001-01-17,1656000.0
2001-01-18,1585900.0
2001-01-19,1358200.0
2001-01-22,1358700.0
2001-01-23,1201400.0
2001-01-24,1968500.0
2001-01-25,1082600.0
2001-01-26,1157800.0
2001-01-29,1071000.0
2001-01-30,1116200.0
2001-01-31,1524300.0
2001-02-01,1369300.0
2001-02-02,1807700.0
2001-02-03,935100.0
2001-02-04,4526500.0
2001-02-05,2208800.0
2001-02-06,1189400.0
2001-02-07,1587400.0
2001-02-08,1674700.0
2001-02-09,1598800.0
2001-02-10,1070500.0
2001-02-11,1220900.0
2001-02-12,1485700.0
2001-02-13,1620900.0
2001-02-14,1193200.0
2001-02-15,1227300.0
2001-02-16,1192200.0
2001-02-19,2496800.0
2001-02-20,1731500.0
2001-02-21,1566600.0
2001-02-22,1624700.0
2001-02-23,1883000.0
2001-02-26,3180200.0
2001-02-27,4107300.0
2001-02-28,3502300.0
2001-03-01,2935900.0
2001-03-02,935100.0
2001-03-04,4744100.0
2001-03-05,2385300.0
2001-03-06,
2001-03-07,1525200.0
2001-03-08,
2001-03-09,864300.0
2001-03-10,1673100.0
2001-03-12,921900.0
2001-03-13,5131400.0
2001-03-14,5723000.0
2001-03-15,6165600.0
2001-03-16,6352700.0
2001-03-19,6727600.0
2001-03-20,7300700.0
2001-03-21,6366500.0
2001-03-22,5302300.0
2001-03-23,4702900.0
2001-03-26,4567900.0
2001-03-27,4035400.0
2001-03-28,3680900.0
2001-03-29,4304200.0
2001-03-30,4002800.0
2001-04-01,1673500.0
2001-04-02,4526500.0
2001-04-03,4744100.0
2001-04-04,4332300.0
2001-04-05,2689200.0
2001-04-06,3627600.0
2001-04-07,1647500.0
2001-04-09,935500.0
2001-04-10,1350200.0
2001-04-11,3510600.0
2001-04-12,1333100.0
2001-04-13,3767400.0
2001-04-16,3523000.0
2001-04-17,3349100.0
2001-04-18,2625600.0
2001-04-19,2551400.0
2001-04-20,2601700.0
2001-04-23,
2001-04-24,2846200.0
2001-04-25,2440000.0
2001-04-26,2615500.0
2001-04-27,2942800.0
2001-04-30,2925000.0
2001-05-01,1821400.0
2001-05-02,1448200.0
2001-05-03,
2001-05-04,2689200.0
2001-05-06,1988000.0
2001-05-07,1500100.0
2001-05-08,3104700.0
2001-05-09,980500.0
2001-05-10,2734600.0
2001-05-11,784300.0
2001-05-12,945300.0
2001-05-14,4223100.0
2001-05-15,4107200.0
2001-05-16,4180100.0
2001-05-17,3295200.0
2001-05-18,2764000.0
2001-05-21,2514300.0
2001-05-22,2463000.0
2001-05-23,3359900.0
2001-05-24,2813400.0
2001-05-25,3148100.0
2001-05-28,3062700.0
2001-05-29,2223100.0
2001-05-30,2323900.0
2001-05-31,3004700.0
2001-06-01,2287800.0
2001-06-02,1189400.0
2001-06-03,
2001-06-04,1911100.0
2001-06-05,1988000.0
2001-06-06,2223900.0
2001-06-07,1909200.0
2001-06-08,1863300.0
2001-06-09,891900.0
2001-06-11,2244300.0
2001-06-12,1027900.0
2001-06-13,2502800.0
2001-06-14,2016300.0
2001-06-15,1504400.0
2001-06-18,1989400.0
2001-06-19,2076800.0
2001-06-20,2773400.0
2001-06-21,2370700.0
2001-06-22,2236500.0
2001-06-25,2571400.0
2001-06-26,2260600.0
2001-06-27,2285100.0
2001-06-28,1733700.0
2001-06-29,1810100.0
2001-07-02,1508100.0
2001-07-03,
2001-07-04,1647500.0
2001-07-05,1500100.0
2001-07-06,1909200.0
2001-07-08,1200600.0
2001-07-09,1652200.0
2001-07-10,2220200.0
2001-07-11,1078900.0
2001-07-12,2062600.0
2001-07-13,2264300.0
2001-07-16,2689300.0
2001-07-17,3223700.0
2001-07-18,3189100.0
2001-07-19,2771300.0
2001-07-20,2222500.0
2001-07-23,2034300.0
2001-07-24,1655900.0
2001-07-25,1801300.0
2001-07-26,1884500.0
2001-07-27,1852400.0
2001-07-30,2029300.0
2001-07-31,1475500.0
2001-08-01,2181300.0
2001-08-02,1345700.0
2001-08-03,1229200.0
2001-08-05,3104700.0
2001-08-06,1295200.0
2001-08-07,1200600.0
2001-08-08,1179500.0
2001-08-09,1303700.0
2001-08-10,1368900.0
2001-08-11,1386100.0
2001-08-13,1657800.0
2001-08-14,2093200.0
2001-08-15,2185300.0
2001-08-16,2156400.0
2001-08-17,1611800.0
2001-08-20,1173900.0
2001-08-21,1166500.0
2001-08-22,1250100.0
2001-08-23,1128300.0
2001-08-24,1237700.0
2001-08-27,1049200.0
2001-08-28,1269400.0
2001-08-29,1062400.0
2001-08-30,
2001-08-31,940500.0
2001-09-01,1684600.0
2001-09-02,1598800.0
2001-09-03,864300.0
2001-09-04,3645700.0
2001-09-05,2770700.0
2001-09-06,891900.0
2001-09-07,1652200.0
2001-09-08,1303700.0
2001-09-10,1323800.0
2001-09-11,1261400.0
2001-09-12,2267200.0
2001-09-13,1493200.0
2001-09-14,2014600.0
2001-09-17,1680200.0
2001-09-18,2581200.0
2001-09-19,1882700.0
2001-09-20,2408600.0
2001-09-21,1709300.0
2001-09-24,1374500.0
2001-09-25,1353700.0
2001-09-26,1778600.0
2001-09-27,3092200.0
2001-09-28,1052600.0
2001-10-01,1838900.0
2001-10-02,1070500.0
2001-10-03,1673100.0
2001-10-04,4224700.0
2001-10-05,2734600.0
2001-10-07,2220200.0
2001-10-08,1368900.0
2001-10-09,1323800.0
2001-10-10,1729600.0
2001-10-11,2486500.0
2001-10-12,1828000.0
2001-10-15,1376400.0
2001-10-16,1390700.0
2001-10-17,1266100.0
2001-10-18,1443200.0
2001-10-19,1068200.0
2001-10-22,1142600.0
2001-10-23,1102400.0
2001-10-24,1373400.0
2001-10-25,991400.0
2001-10-26,1313600.0
2001-10-29,
2001-10-30,1491100.0
2001-10-31,1081200.0
2001-11-01,1839400.0
2001-11-02,1220900.0
2001-11-04,3510600.0
2001-11-05,4424300.0
2001-11-06,891300.0
2001-11-07,2481700.0
2001-11-08,1386100.0
2001-11-09,924300.0
2001-11-10,2486500.0
2001-11-12,2296100.0
2001-11-13,988200.0
2001-11-14,1492100.0
2001-11-15,1272900.0
2001-11-16,1206600.0
2001-11-19,1997900.0
2001-11-20,1672000.0
2001-11-21,1442600.0
2001-11-22,1837300.0
2001-11-23,1145600.0
2001-11-26,1645400.0
2001-11-27,1682300.0
2001-11-28,2161600.0
2001-11-29,1984200.0
2001-11-30,1142500.0
2001-12-01,1791800.0
2001-12-02,1485700.0
2001-12-03,4259100.0
2001-12-04,4164200.0
2001-12-05,945300.0
2001-12-06,2155400.0
2001-12-07,2062600.0
2001-12-09,2267200.0
2001-12-10,1828000.0
2001-12-11,1247100.0
2001-12-12,2496300.0
2001-12-13,1728800.0
2001-12-14,1058900.0
2001-12-17,
2001-12-18,
2001-12-19,2157600.0
2001-12-20,2600100.0
2001-12-21,1911300.0
2001-12-24,1501100.0
2001-12-25,2225500.0
2001-12-26,2156400.0
2001-12-27,2709600.0
2001-12-28,2593900.0
2001-12-31,1311800.0
2002-01-01,
2002-01-02,1109600.0
2002-01-03,832300.0
2002-01-04,1244800.0
2002-01-05,864100.0
2002-01-07,1165400.0
2002-01-08,1112400.0
2002-01-09,643000.0
2002-01-10,826200.0
2002-01-11,1119900.0
2002-01-14,1496600.0
2002-01-15,455800.0
2002-01-16,410700.0
2002-01-17,1075700.0
2002-01-18,1020400.0
2002-01-21,1309400.0
2002-01-22,895100.0
2002-01-23,1181900.0
2002-01-24,863100.0
2002-01-25,633500.0
2002-01-28,741100.0
2002-01-29,481400.0
2002-01-30,2333800.0
2002-01-31,1591900.0
2002-02-01,634400.0
2002-02-04,429500.0
2002-02-05,1083600.0
2002-02-06,415200.0
2002-02-07,1739200.0
2002-02-08,1206500.0
2002-02-09,1460000.0
2002-02-10,1591900.0
2002-02-11,719800.0
2002-02-12,718700.0
2002-02-13,1127400.0
2002-02-14,1352100.0
2002-02-15,631700.0
2002-02-18,809700.0
2002-02-19,923100.0
2002-02-20,472600.0
2002-02-21,304700.0
2002-02-22,
2002-02-25,
2002-02-26,1207600.0
2002-02-27,1988800.0
2002-02-28,1609100.0
2002-03-01,1143700.0
2002-03-04,505600.0
2002-03-05,331500.0
2002-03-06,344500.0
2002-03-07,1483800.0
2002-03-08,430400.0
2002-03-09,1528000.0
2002-03-10,1507700.0
2002-03-11,404900.0
2002-03-12,912500.0
2002-03-13,922000.0
2002-03-14,1571300.0
2002-03-15,910500.0
2002-03-18,835200.0
2002-03-19,1127600.0
2002-03-20,1190500.0
2002-03-21,1192600.0
2002-03-22,1160100.0
2002-03-25,850400.0
2002-03-26,949500.0
2002-03-27,1692200.0
2002-03-28,1636400.0
2002-03-29,1599000.0
2002-04-01,571100.0
2002-04-02,429500.0
2002-04-03,353000.0
2002-04-04,595200.0
2002-04-05,711600.0
2002-04-06,1220400.0
2002-04-07,1557300.0
2002-04-08,742600.0
2002-04-09,2203500.0
2002-04-10,1476400.0
2002-04-11,1135300.0
2002-04-12,1209700.0
2002-04-15,729700.0
2002-04-16,853900.0
2002-04-17,974000.0
2002-04-18,1599400.0
2002-04-19,1367100.0
2002-04-22,964500.0
2002-04-23,
2002-04-24,1325900.0
2002-04-25,1298100.0
2002-04-26,1634400.0
2002-04-29,1645000.0
2002-04-30,801000.0
2002-05-01,864100.0
2002-05-02,734100.0
2002-05-03,331500.0
2002-05-04,711600.0
2002-05-06,1464300.0
2002-05-07,1079900.0
2002-05-08,1108100.0
2002-05-09,1334700.0
2002-05-10,1816500.0
2002-05-11,1777400.0
2002-05-12,
2002-05-13,1862100.0
2002-05-14,2080600.0
2002-05-15,1808800.0
2002-05-16,1731300.0
2002-05-17,3044300.0
2002-05-20,1707200.0
2002-05-21,1791700.0
2002-05-22,1595300.0
2002-05-23,1534900.0
2002-05-24,1306400.0
2002-05-27,1197600.0
2002-05-28,1301000.0
2002-05-29,1618400.0
2002-05-30,1905100.0
2002-05-31,1411700.0
2002-06-02,415200.0
2002-06-03,344500.0
2002-06-04,1220400.0
2002-06-05,1312300.0
2002-06-06,1267400.0
2002-06-07,855800.0
2002-06-08,1188600.0
2002-06-09,1715300.0
2002-06-10,926000.0
2002-06-11,2384400.0
2002-06-12,
2002-06-13,1528600.0
2002-06-14,1244900.0
2002-06-17,1398200.0
2002-06-18,1986300.0
2002-06-19,2584000.0
2002-06-20,2693400.0
2002-06-21,1514200.0
2002-06-24,1377700.0
2002-06-25,1369900.0
2002-06-26,2393500.0
2002-06-27,2371500.0
2002-06-28,1469100.0
2002-07-01,1165400.0
2002-07-02,587000.0
2002-07-03,439700.0
2002-07-04,1557300.0
2002-07-05,1330700.0
2002-07-06,855800.0
2002-07-08,1070300.0
2002-07-09,1053000.0
2002-07-10,1310100.0
2002-07-11,2035200.0
2002-07-12,2042800.0
2002-07-15,1416400.0
2002-07-16,1462100.0
2002-07-17,1759400.0
2002-07-18,2034400.0
2002-07-19,1158800.0
2002-07-22,1423400.0
2002-07-23,1658000.0
2002-07-24,1831000.0
2002-07-25,1306100.0
2002-07-26,1634500.0
2002-07-29,1962800.0
2002-07-30,1775200.0
2002-07-31,1895800.0
2002-08-01,1112400.0
2002-08-02,707200.0
2002-08-03,430400.0
2002-08-04,742600.0
2002-08-05,1108100.0
2002-08-06,1188600.0
2002-08-07,1070300.0
2002-08-08,1395700.0
2002-08-09,1906800.0
2002-08-10,2101300.0
2002-08-11,1350900.0
2002-08-12,1288800.0
2002-08-13,1853600.0
2002-08-14,1942900.0
2002-08-15,2677300.0
2002-08-16,2410000.0
2002-08-19,2074100.0
2002-08-20,1829600.0
2002-08-21,2065500.0
2002-08-22,1953300.0
2002-08-23,1773000.0
2002-08-26,2080200.0
2002-08-27,1826900.0
2002-08-28,3382300.0
2002-08-29,1687500.0
2002-08-30,
2002-09-01,643000.0
2002-09-02,1460000.0
2002-09-03,1528000.0
2002-09-04,2203500.0
2002-09-05,1334700.0
2002-09-06,1715300.0
2002-09-07,1053000.0
2002-09-08,1906800.0
2002-09-09,1701200.0
2002-09-10,1743700.0
2002-09-11,2885900.0
2002-09-12,3692500.0
2002-09-13,2547600.0
2002-09-16,2210400.0
2002-09-17,2200900.0
2002-09-18,2819900.0
2002-09-19,2647700.0
2002-09-20,3141800.0
2002-09-23,2693300.0
2002-09-24,2182200.0
2002-09-25,2798300.0
2002-09-26,2772300.0
2002-09-27,1943700.0
2002-09-30,1571200.0
2002-10-01,1427800.0
2002-10-02,1591900.0
2002-10-03,1507700.0
2002-10-04,1476400.0
2002-10-05,1816500.0
2002-10-06,926000.0
2002-10-07,1310100.0
2002-10-08,2101300.0
2002-10-09,2197300.0
2002-10-10,2430500.0
2002-10-11,2614300.0
2002-10-12,2093200.0
2002-10-14,2362100.0
2002-10-15,1827800.0
2002-10-16,2022800.0
2002-10-17,2521000.0
2002-10-18,2925000.0
2002-10-21,2702900.0
2002-10-22,3322100.0
2002-10-23,3416600.0
2002-10-24,2999600.0
2002-10-25,2091900.0
2002-10-28,2827300.0
2002-10-29,
2002-10-30,2386400.0
2002-10-31,3539200.0
2002-11-01,1119900.0
2002-11-02,719800.0
2002-11-03,404900.0
2002-11-04,1135300.0
2002-11-05,1777400.0
2002-11-06,2384400.0
2002-11-07,1324100.0
2002-11-08,1350900.0
2002-11-09,2885900.0
2002-11-10,2614300.0
2002-11-11,1308900.0
2002-11-12,1842100.0
2002-11-13,2492000.0
2002-11-14,3007500.0
2002-11-15,3307300.0
2002-11-18,2665500.0
2002-11-19,3124700.0
2002-11-20,2654400.0
2002-11-21,3676100.0
2002-11-22,2262300.0
2002-11-25,1820000.0
2002-11-26,2019600.0
2002-11-27,3036400.0
2002-11-28,3061800.0
2002-11-29,2978000.0
2002-12-02,718700.0
2002-12-03,532500.0
2002-12-04,1259300.0
2002-12-05,
2002-12-06,
2002-12-07,2042800.0
2002-12-08,1288800.0
2002-12-09,3692500.0
2002-12-10,2093200.0
2002-12-11,2566400.0
2002-12-12,2359200.0
2002-12-13,2321100.0
2002-12-16,2271500.0
2002-12-17,2688200.0
2002-12-18,3451100.0
2002-12-19,4055500.0
2002-12-20,2510000.0
2002-12-23,1991000.0
2002-12-24,3958400.0
2002-12-25,4592100.0
2002-12-26,4821600.0
2002-12-27,3974500.0
2002-12-30,4832200.0
2002-12-31,5864000.0
2003-01-01,
2003-01-02,4987300.0
2003-01-03,3607600.0
2003-01-04,6330900.0
2003-01-05,4234000.0
2003-01-06,2558200.0
2003-01-07,2539800.0
2003-01-08,3023500.0
2003-01-09,3149700.0
2003-01-10,4542500.0
2003-01-12,5038900.0
2003-01-13,3603900.0
2003-01-14,5064800.0
2003-01-15,3511400.0
2003-01-16,3920900.0
2003-01-17,4522000.0
2003-01-20,3674500.0
2003-01-21,3976900.0
2003-01-22,3740200.0
2003-01-23,3196500.0
2003-01-24,3164500.0
2003-01-27,2983100.0
2003-01-28,3306200.0
2003-01-29,3727300.0
2003-01-30,3268600.0
2003-01-31,4340100.0
2003-02-01,4987300.0
2003-02-03,4340600.0
2003-02-04,4482800.0
2003-02-05,6472400.0
2003-02-06,6363600.0
2003-02-07,4399600.0
2003-02-09,3844900.0
2003-02-10,3559900.0
2003-02-11,
2003-02-12,4744500.0
2003-02-13,
2003-02-14,
2003-02-17,5882200.0
2003-02-18,5475300.0
2003-02-19,6054600.0
2003-02-20,3811600.0
2003-02-21,4096900.0
2003-02-24,4009300.0
2003-02-25,3835500.0
2003-02-26,3493400.0
2003-02-27,4012300.0
2003-02-28,3519100.0
2003-03-01,3607600.0
2003-03-02,4340600.0
2003-03-03,3326600.0
2003-03-04,6616400.0
2003-03-05,5035200.0
2003-03-06,2772100.0
2003-03-07,5486500.0
2003-03-09,3107000.0
2003-03-10,3652500.0
2003-03-11,2639300.0
2003-03-12,4201000.0
2003-03-13,6636000.0
2003-03-14,5666500.0
2003-03-17,6559500.0
2003-03-18,7031600.0
2003-03-19,8932500.0
2003-03-20,9090200.0
2003-03-21,9127700.0
2003-03-24,8162600.0
2003-03-25,8401100.0
2003-03-26,7842900.0
2003-03-27,7462200.0
2003-03-28,6833200.0
2003-03-31,7057700.0
2003-04-01,6330900.0
2003-04-02,4482800.0
2003-04-03,6616400.0
2003-04-04,7015500.0
2003-04-06,3139200.0
2003-04-07,6389700.0
2003-04-08,7039600.0
2003-04-09,2741000.0
2003-04-10,5868000.0
2003-04-11,5601800.0
2003-04-12,2480300.0
2003-04-14,4932800.0
2003-04-15,4097000.0
2003-04-16,4689600.0
2003-04-17,5190000.0
2003-04-18,4888400.0
2003-04-21,4742800.0
2003-04-22,5044900.0
2003-04-23,
2003-04-24,4399000.0
2003-04-25,3481400.0
2003-04-28,2877000.0
2003-04-29,5296400.0
2003-04-30,5003900.0
2003-05-01,4234000.0
2003-05-02,4338700.0
2003-05-03,5035200.0
2003-05-05,4553200.0
2003-05-06,3155300.0
2003-05-07,4560500.0
2003-05-08,3809300.0
2003-05-09,3452400.0
2003-05-11,957900.0
2003-05-12,2998300.0
2003-05-13,2883400.0
2003-05-14,4575800.0
2003-05-15,4974200.0
2003-05-16,5395800.0
2003-05-19,
2003-05-20,5268300.0
2003-05-21,3927800.0
2003-05-22,4165000.0
2003-05-23,3048200.0
2003-05-26,2605200.0
2003-05-27,2492600.0
2003-05-28,3405800.0
2003-05-29,2605700.0
2003-05-30,3527300.0
2003-06-01,2558200.0
2003-06-02,2768400.0
2003-06-03,2772100.0
2003-06-04,3139200.0
2003-06-05,3155300.0
2003-06-06,2544600.0
2003-06-08,4004700.0
2003-06-09,2455500.0
2003-06-10,3612400.0
2003-06-11,1998100.0
2003-06-12,4251800.0
2003-06-13,4321200.0
2003-06-16,3863100.0
2003-06-17,4747700.0
2003-06-18,3116700.0
2003-06-19,3504400.0
2003-06-20,3900100.0
2003-06-23,3228900.0
2003-06-24,2064500.0
2003-06-25,2505500.0
2003-06-26,3055000.0
2003-06-27,4183000.0
2003-06-30,5084100.0
2003-07-01,2539800.0
2003-07-02,4399600.0
2003-07-03,4233100.0
2003-07-04,6389700.0
2003-07-05,4560500.0
2003-07-07,3872600.0
2003-07-08,3623400.0
2003-07-09,4901500.0
2003-07-10,3639600.0
2003-07-11,6345800.0
2003-07-14,4751700.0
2003-07-15,4433800.0
2003-07-16,3913700.0
2003-07-17,3399500.0
2003-07-18,3630700.0
2003-07-21,4415500.0
2003-07-22,4291100.0
2003-07-23,4591800.0
2003-07-24,3567000.0
2003-07-25,3480500.0
2003-07-28,3489200.0
2003-07-29,3616600.0
2003-07-30,3857400.0
2003-07-31,4968300.0
2003-08-01,3975300.0
2003-08-04,3671700.0
2003-08-05,3809300.0
2003-08-06,4004700.0
2003-08-07,3623400.0
2003-08-08,3676400.0
2003-08-09,2208400.0
2003-08-10,2910200.0
2003-08-11,3967500.0
2003-08-12,4809300.0
2003-08-13,4308600.0
2003-08-14,4600600.0
2003-08-15,3542200.0
2003-08-18,3710400.0
2003-08-19,2943400.0
2003-08-20,3203100.0
2003-08-21,3672200.0
2003-08-22,3589000.0
2003-08-25,2997700.0
2003-08-26,2991400.0
2003-08-27,4379800.0
2003-08-28,4268900.0
2003-08-29,4668900.0
2003-09-01,3149700.0
2003-09-02,3844900.0
2003-09-03,3107000.0
2003-09-04,2741000.0
2003-09-05,3452400.0
2003-09-06,2455500.0
2003-09-07,4901500.0
2003-09-08,2208400.0
2003-09-09,2104100.0
2003-09-10,3354200.0
2003-09-11,2807600.0
2003-09-12,2986500.0
2003-09-15,2210400.0
2003-09-16,2551900.0
2003-09-17,2170100.0
2003-09-18,2025600.0
2003-09-19,2779000.0
2003-09-22,2197700.0
2003-09-23,2315600.0
2003-09-24,2848500.0
2003-09-25,3119100.0
2003-09-26,4082300.0
2003-09-29,3229800.0
2003-09-30,6103900.0
2003-10-01,3835100.0
2003-10-02,2994900.0
2003-10-03,5486300.0
2003-10-04,5868000.0
2003-10-06,3612400.0
2003-10-07,3639600.0
2003-10-08,2910200.0
2003-10-09,3354200.0
2003-10-10,3523800.0
2003-10-11,1525600.0
2003-10-12,3054800.0
2003-10-13,2583500.0
2003-10-14,2541700.0
2003-10-15,2386300.0
2003-10-16,2170200.0
2003-10-17,3555000.0
2003-10-20,2564700.0
2003-10-21,3310400.0
2003-10-22,2425600.0
2003-10-23,2752300.0
2003-10-24,3096900.0
2003-10-27,2524400.0
2003-10-28,2659900.0
2003-10-29,
2003-10-30,2497500.0
2003-10-31,4653900.0
2003-11-02,
2003-11-03,2639300.0
