Tarih,TP_KKHARTUT_KT18,TP_KKHARTUT_KT18
2019-01-18,2019-3,124499.0
2019-01-25,2019-4,123726.0
2019-02-01,2019-5,132885.0
2019-02-08,2019-6,124677.0
2019-02-15,2019-7,124096.0
2019-02-22,2019-8,133652.0
2019-03-01,2019-9,150907.0
2019-03-08,2019-10,143219.0
2019-03-15,2019-11,146460.0
2019-03-22,2019-12,157858.0
2019-03-29,2019-13,181035.0
2019-04-05,2019-14,145697.0
2019-04-12,2019-15,136249.0
2019-04-19,2019-16,155902.0
2019-04-26,2019-17,147397.0
2019-05-03,2019-18,176122.0
2019-05-10,2019-19,143389.0
2019-05-17,2019-20,163683.0
2019-05-24,2019-21,161876.0
2019-05-31,2019-22,193230.0
2019-06-07,2019-23,51684.0
2019-06-14,2019-24,173440.0
2019-06-21,2019-25,188221.0
2019-06-28,2019-26,206068.0
2019-07-05,2019-27,197257.0
2019-07-12,2019-28,187247.0
2019-07-19,2019-29,170065.0
2019-07-26,2019-30,192246.0
2019-08-02,2019-31,203590.0
2019-08-09,2019-32,177707.0
2019-08-16,2019-33,61455.0
2019-08-23,2019-34,180435.0
2019-08-30,2019-35,180907.0
2019-09-06,2019-36,193773.0
2019-09-13,2019-37,184795.0
2019-09-20,2019-38,176497.0
2019-09-27,2019-39,202979.0
2019-10-04,2019-40,211180.0
2019-10-11,2019-41,182781.0
2019-10-18,2019-42,190024.0
2019-10-25,2019-43,196227.0
2019-11-01,2019-44,193938.0
2019-11-08,2019-45,196588.0
2019-11-15,2019-46,186198.0
2019-11-22,2019-47,190981.0
2019-11-29,2019-48,196198.0
2019-12-06,2019-49,191259.0
2019-12-13,2019-50,176382.0
2019-12-20,2019-51,191258.0
2019-12-27,2019-52,187901.0
2020-01-03,2020-1,161887.0
2020-01-10,2020-2,150971.0
2020-01-17,2020-3,151766.0
2020-01-24,2020-4,157922.0
2020-01-31,2020-5,163799.0
2020-02-07,2020-6,155290.0
2020-02-14,2020-7,153450.0
2020-02-21,2020-8,170996.0
2020-02-28,2020-9,188049.0
2020-03-06,2020-10,192274.0
2020-03-13,2020-11,190326.0
2020-03-20,2020-12,182272.0
2020-03-27,2020-13,145982.0
2020-04-03,2020-14,148719.0
2020-04-10,2020-15,144113.0
2020-04-17,2020-16,151687.0
2020-04-24,2020-17,116576.0
2020-05-01,2020-18,148726.0
2020-05-08,2020-19,190019.0
2020-05-15,2020-20,198794.0
2020-05-22,2020-21,193208.0
2020-05-29,2020-22,142346.0
2020-06-05,2020-23,225445.0
2020-06-12,2020-24,256856.0
2020-06-19,2020-25,265725.0
2020-06-26,2020-26,249445.0
2020-07-03,2020-27,266677.0
2020-07-10,2020-28,253267.0
2020-07-17,2020-29,268509.0
2020-07-24,2020-30,280691.0
2020-07-31,2020-31,245888.0
2020-08-07,2020-32,210431.0
2020-08-14,2020-33,277921.0
2020-08-21,2020-34,294816.0
2020-08-28,2020-35,282159.0
2020-09-04,2020-36,282342.0
2020-09-11,2020-37,269840.0
2020-09-18,2020-38,275980.0
2020-09-25,2020-39,292156.0
2020-10-02,2020-40,329724.0
2020-10-09,2020-41,297154.0
2020-10-16,2020-42,294904.0
2020-10-23,2020-43,301278.0
2020-10-30,2020-44,305433.0
2020-11-06,2020-45,322191.0
2020-11-13,2020-46,610805.0
2020-11-20,2020-47,1195177.0
2020-11-27,2020-48,289100.0
2020-12-04,2020-49,300174.0
2020-12-11,2020-50,252165.0
2020-12-18,2020-51,261183.0
2020-12-25,2020-52,263158.0
2021-01-01,2021-1,277598.0
2021-01-08,2021-2,220127.0
2021-01-15,2021-3,232774.0
2021-01-22,2021-4,235987.0
2021-01-29,2021-5,237525.0
2021-02-05,2021-6,247350.0
2021-02-12,2021-7,254967.0
2021-02-19,2021-8,239473.0
2021-02-26,2021-9,305788.0
2021-03-05,2021-10,306459.0
2021-03-12,2021-11,303221.0
2021-03-19,2021-12,301437.0
2021-03-26,2021-13,319993.0
2021-04-02,2021-14,374611.0
2021-04-09,2021-15,307424.0
2021-04-16,2021-16,302827.0
2021-04-23,2021-17,280554.0
2021-04-30,2021-18,353980.0
2021-05-07,2021-19,255149.0
2021-05-14,2021-20,161762.0
2021-05-21,2021-21,340218.0
2021-05-28,2021-22,412823.0
2021-06-04,2021-23,431107.0
2021-06-11,2021-24,406460.0
2021-06-18,2021-25,396938.0
2021-06-25,2021-26,374277.0
2021-07-02,2021-27,479491.0
2021-07-09,2021-28,409441.0
2021-07-16,2021-29,396775.0
2021-07-23,2021-30,195735.0
2021-07-30,2021-31,446164.0
2021-08-06,2021-32,454193.0
2021-08-13,2021-33,409635.0
2021-08-20,2021-34,413196.0
2021-08-27,2021-35,386794.0
2021-09-03,2021-36,409247.0
2021-09-10,2021-37,388537.0
2021-09-17,2021-38,394931.0
2021-09-24,2021-39,420612.0
2021-10-01,2021-40,478485.0
2021-10-08,2021-41,438696.0
2021-10-15,2021-42,450490.0
2021-10-22,2021-43,508180.0
2021-10-29,2021-44,499163.0
2021-11-05,2021-45,493753.0
2021-11-12,2021-46,468798.0
2021-11-19,2021-47,504378.0
2021-11-26,2021-48,584387.0
2021-12-03,2021-49,591427.0
2021-12-10,2021-50,500800.0
2021-12-17,2021-51,604128.0
2021-12-24,2021-52,518575.0
2021-12-31,2021-53,515771.0
2022-01-07,2022-1,388733.0
2022-01-14,2022-2,393433.0
2022-01-21,2022-3,386466.0
2022-01-28,2022-4,390128.0
2022-02-04,2022-5,475474.0
2022-02-11,2022-6,445043.0
2022-02-18,2022-7,497945.0
2022-02-25,2022-8,554388.0
2022-03-04,2022-9,672884.0
2022-03-11,2022-10,674945.0
2022-03-18,2022-11,632962.0
2022-03-25,2022-12,635980.0
2022-04-01,2022-13,821663.0
2022-04-08,2022-14,659911.0
2022-04-15,2022-15,682954.0
2022-04-22,2022-16,735593.0
2022-04-29,2022-17,811175.0
2022-05-06,2022-18,331611.0
2022-05-13,2022-19,867627.0
2022-05-20,2022-20,837112.0
2022-05-27,2022-21,906846.0
2022-06-03,2022-22,967967.0
2022-06-10,2022-23,917152.0
2022-06-17,2022-24,852317.0
2022-06-24,2022-25,848806.0
2022-07-01,2022-26,1005674.0
2022-07-08,2022-27,917453.0
2022-07-15,2022-28,286317.0
2022-07-22,2022-29,852993.0
2022-07-29,2022-30,963440.0
2022-08-05,2022-31,908825.0
2022-08-12,2022-32,801620.0
2022-08-19,2022-33,824022.0
2022-08-26,2022-34,772898.0
2022-09-02,2022-35,892192.0
2022-09-09,2022-36,870740.0
2022-09-16,2022-37,935690.0
2022-09-23,2022-38,886086.0
2022-09-30,2022-39,1106118.0
2022-10-07,2022-40,984029.0
2022-10-14,2022-41,1036679.0
2022-10-21,2022-42,987780.0
2022-10-28,2022-43,1086040.0
2022-11-04,2022-44,1180888.0
2022-11-11,2022-45,1049875.0
2022-11-18,2022-46,1174073.0
2022-11-25,2022-47,1041371.0
2022-12-02,2022-48,1334397.0
2022-12-09,2022-49,1140464.0
2022-12-16,2022-50,1267268.0
2022-12-23,2022-51,1335348.0
2022-12-30,2022-52,1825098.0
2023-01-06,2023-1,1276378.0
2023-01-13,2023-2,1309579.0
2023-01-20,2023-3,1181742.0
2023-01-27,2023-4,1163281.0
2023-02-03,2023-5,1332749.0
2023-02-10,2023-6,945318.0
2023-02-17,2023-7,1195667.0
2023-02-24,2023-8,1301594.0
2023-03-03,2023-9,1840213.0
2023-03-10,2023-10,1493406.0
2023-03-17,2023-11,1687191.0
2023-03-24,2023-12,1577575.0
2023-03-31,2023-13,2074681.0
2023-04-07,2023-14,2270582.0
2023-04-14,2023-15,2313738.0
2023-04-21,2023-16,2051100.0
2023-04-28,2023-17,2150818.0
2023-05-05,2023-18,2307810.0
2023-05-12,2023-19,2853198.0
2023-05-19,2023-20,2209278.0
2023-05-26,2023-21,1988915.0
2023-06-02,2023-22,2216638.0
2023-06-09,2023-23,2418670.0
2023-06-16,2023-24,2441894.0
2023-06-23,2023-25,2393372.0
2023-06-30,2023-26,1219350.0
2023-07-07,2023-27,2278785.0
2023-07-14,2023-28,2474962.0
2023-07-21,2023-29,2643648.0
2023-07-28,2023-30,2586150.0
2023-08-04,2023-31,2534281.0
2023-08-11,2023-32,2358184.0
2023-08-18,2023-33,2347436.0
2023-08-25,2023-34,2350854.0
2023-09-01,2023-35,2520948.0
2023-09-08,2023-36,2337873.0
2023-09-15,2023-37,2433051.0
2023-09-22,2023-38,2479441.0
2023-09-29,2023-39,2828066.0
2023-10-06,2023-40,2492842.0
2023-10-13,2023-41,2450223.0
2023-10-20,2023-42,2556177.0
2023-10-27,2023-43,2415509.0
2023-11-03,2023-44,2849561.0
2023-11-10,2023-45,2813364.0
2023-11-17,2023-46,2670223.0
2023-11-24,2023-47,2491995.0
2023-12-01,2023-48,3111808.0
2023-12-08,2023-49,2834150.0
2023-12-15,2023-50,3348219.0
2023-12-22,2023-51,3143114.0
2023-12-29,2023-52,4245767.0
2024-01-05,2024-1,2702249.0
2024-01-12,2024-2,2619632.0
2024-01-19,2024-3,2819001.0
2024-01-26,2024-4,2561442.0
2024-02-02,2024-5,3270991.0
2024-02-09,2024-6,3043232.0
2024-02-16,2024-7,3055603.0
2024-02-23,2024-8,3058998.0
2024-03-01,2024-9,4023387.0
2024-03-08,2024-10,3760736.0
2024-03-15,2024-11,4167959.0
2024-03-22,2024-12,3924777.0
2024-03-29,2024-13,4389816.0
2024-04-05,2024-14,3883295.0
2024-04-12,2024-15,2138322.0
2024-04-19,2024-16,3381603.0
2024-04-26,2024-17,3272032.0
2024-05-03,2024-18,3916670.0
2024-05-10,2024-19,4051698.0
2024-05-17,2024-20,3668413.0
2024-05-24,2024-21,3487219.0
2024-05-31,2024-22,4247833.0
2024-06-07,2024-23,4512227.0
2024-06-14,2024-24,4960257.0
2024-06-21,2024-25,1807090.0
2024-06-28,2024-26,4665881.0
2024-07-05,2024-27,4747400.0
2024-07-12,2024-28,4502502.0
2024-07-19,2024-29,4476495.0
2024-07-26,2024-30,4413923.0
2024-08-02,2024-31,4906121.0
2024-08-09,2024-32,4283165.0
2024-08-16,2024-33,4472208.0
2024-08-23,2024-34,4102083.0
2024-08-30,2024-35,4497603.0
2024-09-06,2024-36,4836296.0
2024-09-13,2024-37,4798026.0
2024-09-20,2024-38,4735149.0
2024-09-27,2024-39,4781702.0
2024-10-04,2024-40,5445720.0
2024-10-11,2024-41,4818697.0
2024-10-18,2024-42,5341090.0
2024-10-25,2024-43,4689899.0
2024-11-01,2024-44,5347287.0
2024-11-08,2024-45,5075951.0
2024-11-15,2024-46,5340619.0
2024-11-22,2024-47,4854927.0
2024-11-29,2024-48,5191064.0
2024-12-06,2024-49,5528869.0
2024-12-13,2024-50,5744227.0
2024-12-20,2024-51,5532757.0
2024-12-27,2024-52,6015373.0
2025-01-03,2025-1,5753894.0
2025-01-10,2025-2,4996046.0
2025-01-17,2025-3,4739173.0
2025-01-24,2025-4,4508266.0
2025-01-31,2025-5,4919990.0
2025-02-07,2025-6,5064662.0
2025-02-14,2025-7,4753460.0
2025-02-21,2025-8,4663599.0
2025-02-28,2025-9,5303403.0
2025-03-07,2025-10,6022698.0
2025-03-14,2025-11,5594870.0
2025-03-21,2025-12,5452983.0
2025-03-28,2025-13,6279058.0
2025-04-04,2025-14,4118279.0
2025-04-11,2025-15,6029310.0
2025-04-18,2025-16,6004581.0
2025-04-25,2025-17,5206604.0
2025-05-02,2025-18,6450160.0
2025-05-09,2025-19,6638532.0
2025-05-16,2025-20,5946243.0
2025-05-23,2025-21,5417897.0
2025-05-30,2025-22,7043022.0
2025-06-06,2025-23,6088476.0
2025-06-13,2025-24,4704236.0
2025-06-20,2025-25,6681498.0
2025-06-27,2025-26,6743508.0
2025-07-04,2025-27,8428962.0
2025-07-11,2025-28,8691903.0
2025-07-18,2025-29,8233963.0
2025-07-25,2025-30,8757979.0
2025-08-01,2025-31,10340764.0
2025-08-08,2025-32,8276143.0
2025-08-15,2025-33,8025183.0
2025-08-22,2025-34,8407408.0
2025-08-29,2025-35,8979324.0
2025-09-05,2025-36,9041511.0
2025-09-12,2025-37,8315061.0
2025-09-19,2025-38,8842719.0
2025-09-26,2025-39,8774846.0
2025-10-03,2025-40,10226167.0
2025-10-10,2025-41,8548467.0
