Tarih,TP_TLDTHVADE_KB5,TP_TLDTHVADE_KB5
2016-07-08,2016-28,26062985.0
2016-07-15,2016-29,27414015.0
2016-07-22,2016-30,27468945.0
2016-07-29,2016-31,27392910.0
2016-08-05,2016-32,27089418.0
2016-08-12,2016-33,27776553.0
2016-08-19,2016-34,29039502.0
2016-08-26,2016-35,29386306.0
2016-09-02,2016-36,29001366.0
2016-09-09,2016-37,29841782.0
2016-09-16,2016-38,30305526.0
2016-09-23,2016-39,30464167.0
2016-09-30,2016-40,30300930.0
2016-10-07,2016-41,29893902.0
2016-10-14,2016-42,29528721.0
2016-10-21,2016-43,30018246.0
2016-10-28,2016-44,29420369.0
2016-11-04,2016-45,29042523.0
2016-11-11,2016-46,29121549.0
2016-11-18,2016-47,29925045.0
2016-11-25,2016-48,30162681.0
2016-12-02,2016-49,30290039.0
2016-12-09,2016-50,30468313.0
2016-12-16,2016-51,31849698.0
2016-12-23,2016-52,32199271.0
2016-12-30,2016-53,33104651.0
2017-01-06,2017-1,33354925.0
2017-01-13,2017-2,32858930.0
2017-01-20,2017-3,33486676.0
2017-01-27,2017-4,33697511.0
2017-02-03,2017-5,33730746.0
2017-02-10,2017-6,33551860.0
2017-02-17,2017-7,33925776.0
2017-02-24,2017-8,33938266.0
2017-03-03,2017-9,33647286.0
2017-03-10,2017-10,33349501.0
2017-03-17,2017-11,34391704.0
2017-03-24,2017-12,34644428.0
2017-03-31,2017-13,34552749.0
2017-04-07,2017-14,35155673.0
2017-04-14,2017-15,35663215.0
2017-04-21,2017-16,36788270.0
2017-04-28,2017-17,36806663.0
2017-05-05,2017-18,37059306.0
2017-05-12,2017-19,37070554.0
2017-05-19,2017-20,38407626.0
2017-05-26,2017-21,39163399.0
2017-06-02,2017-22,39359784.0
2017-06-09,2017-23,39894507.0
2017-06-16,2017-24,40629770.0
2017-06-23,2017-25,40848424.0
2017-06-30,2017-26,40905922.0
2017-07-07,2017-27,40691164.0
2017-07-14,2017-28,40445625.0
2017-07-21,2017-29,40830249.0
2017-07-28,2017-30,40506149.0
2017-08-04,2017-31,40113933.0
2017-08-11,2017-32,40136162.0
2017-08-18,2017-33,40193433.0
2017-08-25,2017-34,40240316.0
2017-09-01,2017-35,41003051.0
2017-09-08,2017-36,41018074.0
2017-09-15,2017-37,41809980.0
2017-09-22,2017-38,42241994.0
2017-09-29,2017-39,42415265.0
2017-10-06,2017-40,41798866.0
2017-10-13,2017-41,41300724.0
2017-10-20,2017-42,41802956.0
2017-10-27,2017-43,41734221.0
2017-11-03,2017-44,41510036.0
2017-11-10,2017-45,41842492.0
2017-11-17,2017-46,42981361.0
2017-11-24,2017-47,42867411.0
2017-12-01,2017-48,42234619.0
2017-12-08,2017-49,41953086.0
2017-12-15,2017-50,42024140.0
2017-12-22,2017-51,41505986.0
2017-12-29,2017-52,41221148.0
2018-01-05,2018-1,40704176.0
2018-01-12,2018-2,40128832.0
2018-01-19,2018-3,40809194.0
2018-01-26,2018-4,40783649.0
2018-02-02,2018-5,40639196.0
2018-02-09,2018-6,40901513.0
2018-02-16,2018-7,41768828.0
2018-02-23,2018-8,42425640.0
2018-03-02,2018-9,42273627.0
2018-03-09,2018-10,42531699.0
2018-03-16,2018-11,43730085.0
2018-03-23,2018-12,43803513.0
2018-03-30,2018-13,43781135.0
2018-04-06,2018-14,43881018.0
2018-04-13,2018-15,44327306.0
2018-04-20,2018-16,45251149.0
2018-04-27,2018-17,45158261.0
2018-05-04,2018-18,45145865.0
2018-05-11,2018-19,44956607.0
2018-05-18,2018-20,44664465.0
2018-05-25,2018-21,44440650.0
2018-06-01,2018-22,43350514.0
2018-06-08,2018-23,43716745.0
2018-06-15,2018-24,43268344.0
2018-06-22,2018-25,43959502.0
2018-06-29,2018-26,44646099.0
2018-07-06,2018-27,44102910.0
2018-07-13,2018-28,44276443.0
2018-07-20,2018-29,42690729.0
2018-07-27,2018-30,42546570.0
2018-08-03,2018-31,41525768.0
2018-08-10,2018-32,41257019.0
2018-08-17,2018-33,41080999.0
2018-08-24,2018-34,40999637.0
2018-08-31,2018-35,42276433.0
2018-09-07,2018-36,41367107.0
2018-09-14,2018-37,40310407.0
2018-09-21,2018-38,42171614.0
2018-09-28,2018-39,43140005.0
2018-10-05,2018-40,42870381.0
2018-10-12,2018-41,44009149.0
2018-10-19,2018-42,45704592.0
2018-10-26,2018-43,47464988.0
2018-11-02,2018-44,47360125.0
2018-11-09,2018-45,49463353.0
2018-11-16,2018-46,52508221.0
2018-11-23,2018-47,56757717.0
2018-11-30,2018-48,63273099.0
2018-12-07,2018-49,62402100.0
2018-12-14,2018-50,62857864.0
2018-12-21,2018-51,62102940.0
2018-12-28,2018-52,61745402.0
2019-01-04,2019-1,60732124.0
2019-01-11,2019-2,56050639.0
2019-01-18,2019-3,55704278.0
2019-01-25,2019-4,55162202.0
2019-02-01,2019-5,54466429.0
2019-02-08,2019-6,54889863.0
2019-02-15,2019-7,54335658.0
2019-02-22,2019-8,54632325.0
2019-03-01,2019-9,54089002.0
2019-03-08,2019-10,53969250.0
2019-03-15,2019-11,53817110.0
2019-03-22,2019-12,53733009.0
2019-03-29,2019-13,53132815.0
2019-04-05,2019-14,52736133.0
2019-04-12,2019-15,52292747.0
2019-04-19,2019-16,52182692.0
2019-04-26,2019-17,51287292.0
2019-05-03,2019-18,49197413.0
2019-05-10,2019-19,49214995.0
2019-05-17,2019-20,48898614.0
2019-05-24,2019-21,47365737.0
2019-05-31,2019-22,43503218.0
2019-06-07,2019-23,43494200.0
2019-06-14,2019-24,44842259.0
2019-06-21,2019-25,45407287.0
2019-06-28,2019-26,47260461.0
2019-07-05,2019-27,47779717.0
2019-07-12,2019-28,48390123.0
2019-07-19,2019-29,48973263.0
2019-07-26,2019-30,49606716.0
2019-08-02,2019-31,50076033.0
2019-08-09,2019-32,50349904.0
2019-08-16,2019-33,50316439.0
2019-08-23,2019-34,50175991.0
2019-08-30,2019-35,51386692.0
2019-09-06,2019-36,51377200.0
2019-09-13,2019-37,51750747.0
2019-09-20,2019-38,51828380.0
2019-09-27,2019-39,51627274.0
2019-10-04,2019-40,51247720.0
2019-10-11,2019-41,50724408.0
2019-10-18,2019-42,50269348.0
2019-10-25,2019-43,50025520.0
2019-11-01,2019-44,49642610.0
2019-11-08,2019-45,49352368.0
2019-11-15,2019-46,47778474.0
2019-11-22,2019-47,47007990.0
2019-11-29,2019-48,46139897.0
2019-12-06,2019-49,44903206.0
2019-12-13,2019-50,45018634.0
2019-12-20,2019-51,45097583.0
2019-12-27,2019-52,44127204.0
2020-01-03,2020-1,43759503.0
2020-01-10,2020-2,44592760.0
2020-01-17,2020-3,44461611.0
2020-01-24,2020-4,44177908.0
2020-01-31,2020-5,44253772.0
2020-02-07,2020-6,44264194.0
2020-02-14,2020-7,44566600.0
2020-02-21,2020-8,44500673.0
2020-02-28,2020-9,44289498.0
2020-03-06,2020-10,44347467.0
2020-03-13,2020-11,44240179.0
2020-03-20,2020-12,44204839.0
2020-03-27,2020-13,44042371.0
2020-04-03,2020-14,43878939.0
2020-04-10,2020-15,43278891.0
2020-04-17,2020-16,43084307.0
2020-04-24,2020-17,43032123.0
2020-05-01,2020-18,43017388.0
2020-05-08,2020-19,42299931.0
2020-05-15,2020-20,42037421.0
2020-05-22,2020-21,41416063.0
2020-05-29,2020-22,40763788.0
2020-06-05,2020-23,40565525.0
2020-06-12,2020-24,40210806.0
2020-06-19,2020-25,39852548.0
2020-06-26,2020-26,38454530.0
2020-07-03,2020-27,37965889.0
2020-07-10,2020-28,37337121.0
2020-07-17,2020-29,36901392.0
2020-07-24,2020-30,36528395.0
2020-07-31,2020-31,36097788.0
2020-08-07,2020-32,35840038.0
2020-08-14,2020-33,36182321.0
2020-08-21,2020-34,35414173.0
2020-08-28,2020-35,34293206.0
2020-09-04,2020-36,34235991.0
2020-09-11,2020-37,34005518.0
2020-09-18,2020-38,33799837.0
2020-09-25,2020-39,32790468.0
2020-10-02,2020-40,33003085.0
2020-10-09,2020-41,33282749.0
2020-10-16,2020-42,34169256.0
2020-10-23,2020-43,33544351.0
2020-10-30,2020-44,34033126.0
2020-11-06,2020-45,33503274.0
2020-11-13,2020-46,33404358.0
2020-11-20,2020-47,33282342.0
2020-11-27,2020-48,33354748.0
2020-12-04,2020-49,33917772.0
2020-12-11,2020-50,32802976.0
2020-12-18,2020-51,32897290.0
2020-12-25,2020-52,34487349.0
2021-01-01,2021-1,38661444.0
2021-01-08,2021-2,39585350.0
2021-01-15,2021-3,40396505.0
2021-01-22,2021-4,40880150.0
2021-01-29,2021-5,41745045.0
2021-02-05,2021-6,42837487.0
2021-02-12,2021-7,43990122.0
2021-02-19,2021-8,45125509.0
2021-02-26,2021-9,45912070.0
2021-03-05,2021-10,47397833.0
2021-03-12,2021-11,48557053.0
2021-03-19,2021-12,49029601.0
2021-03-26,2021-13,54392559.0
2021-04-02,2021-14,64731762.0
2021-04-09,2021-15,65442162.0
2021-04-16,2021-16,65962117.0
2021-04-23,2021-17,65792642.0
2021-04-30,2021-18,65976870.0
2021-05-07,2021-19,66195670.0
2021-05-14,2021-20,66265021.0
2021-05-21,2021-21,66588063.0
2021-05-28,2021-22,67192789.0
2021-06-04,2021-23,68808294.0
2021-06-11,2021-24,69412191.0
2021-06-18,2021-25,68236455.0
2021-06-25,2021-26,68383284.0
2021-07-02,2021-27,69258856.0
2021-07-09,2021-28,69284037.0
2021-07-16,2021-29,69124665.0
2021-07-23,2021-30,69058843.0
2021-07-30,2021-31,71134453.0
2021-08-06,2021-32,70545720.0
2021-08-13,2021-33,69842593.0
2021-08-20,2021-34,69836550.0
2021-08-27,2021-35,70108501.0
2021-09-03,2021-36,71059797.0
2021-09-10,2021-37,70751659.0
2021-09-17,2021-38,71510962.0
2021-09-24,2021-39,70345855.0
2021-10-01,2021-40,67954747.0
2021-10-08,2021-41,67071707.0
2021-10-15,2021-42,66581264.0
2021-10-22,2021-43,66333069.0
2021-10-29,2021-44,66165251.0
2021-11-05,2021-45,66510721.0
2021-11-12,2021-46,66320125.0
2021-11-19,2021-47,66136122.0
2021-11-26,2021-48,65158388.0
2021-12-03,2021-49,64538096.0
2021-12-10,2021-50,63934900.0
2021-12-17,2021-51,62538624.0
2021-12-24,2021-52,62023031.0
2021-12-31,2021-53,60039560.0
2022-01-07,2022-1,57413817.0
2022-01-14,2022-2,58153937.0
2022-01-21,2022-3,58888725.0
2022-01-28,2022-4,61087506.0
2022-02-04,2022-5,62487205.0
2022-02-11,2022-6,66065313.0
2022-02-18,2022-7,63846208.0
2022-02-25,2022-8,62429143.0
2022-03-04,2022-9,63052112.0
2022-03-11,2022-10,62206464.0
2022-03-18,2022-11,61093634.0
2022-03-25,2022-12,60353496.0
2022-04-01,2022-13,55636593.0
2022-04-08,2022-14,54899572.0
2022-04-15,2022-15,55053567.0
2022-04-22,2022-16,56577313.0
2022-04-29,2022-17,56710904.0
2022-05-06,2022-18,56389100.0
2022-05-13,2022-19,56077778.0
2022-05-20,2022-20,56293280.0
2022-05-27,2022-21,56668731.0
2022-06-03,2022-22,55831529.0
2022-06-10,2022-23,55600873.0
2022-06-17,2022-24,55753400.0
2022-06-24,2022-25,54752906.0
2022-07-01,2022-26,53010049.0
2022-07-08,2022-27,52864081.0
2022-07-15,2022-28,53085450.0
2022-07-22,2022-29,53396874.0
2022-07-29,2022-30,52764700.0
2022-08-05,2022-31,54066797.0
2022-08-12,2022-32,54430454.0
2022-08-19,2022-33,56645397.0
2022-08-26,2022-34,58131604.0
2022-09-02,2022-35,60502333.0
2022-09-09,2022-36,61045741.0
2022-09-16,2022-37,61776595.0
2022-09-23,2022-38,62227547.0
2022-09-30,2022-39,61763217.0
2022-10-07,2022-40,62673285.0
2022-10-14,2022-41,62657604.0
2022-10-21,2022-42,63116465.0
2022-10-28,2022-43,62602603.0
2022-11-04,2022-44,70554105.0
2022-11-11,2022-45,61263496.0
2022-11-18,2022-46,59604549.0
2022-11-25,2022-47,60126427.0
2022-12-02,2022-48,60294119.0
2022-12-09,2022-49,60285600.0
2022-12-16,2022-50,60710473.0
2022-12-23,2022-51,60539236.0
2022-12-30,2022-52,61696531.0
2023-01-06,2023-1,61390842.0
2023-01-13,2023-2,61668433.0
2023-01-20,2023-3,61996085.0
2023-01-27,2023-4,62862582.0
2023-02-03,2023-5,62686164.0
2023-02-10,2023-6,63070191.0
2023-02-17,2023-7,65136533.0
2023-02-24,2023-8,65860726.0
2023-03-03,2023-9,67550850.0
2023-03-10,2023-10,68647604.0
2023-03-17,2023-11,69530297.0
2023-03-24,2023-12,70716652.0
2023-03-31,2023-13,73198515.0
2023-04-07,2023-14,75007132.0
2023-04-14,2023-15,78248563.0
2023-04-21,2023-16,90333966.0
2023-04-28,2023-17,94693008.0
2023-05-05,2023-18,96480466.0
2023-05-12,2023-19,105305303.0
2023-05-19,2023-20,104717333.0
2023-05-26,2023-21,105716754.0
2023-06-02,2023-22,105604786.0
2023-06-09,2023-23,106193801.0
2023-06-16,2023-24,107440676.0
2023-06-23,2023-25,108490349.0
2023-06-30,2023-26,106002016.0
2023-07-07,2023-27,110348926.0
2023-07-14,2023-28,111952283.0
2023-07-21,2023-29,479756970.0
2023-07-28,2023-30,486189559.0
2023-08-04,2023-31,494597732.0
2023-08-11,2023-32,502749327.0
2023-08-18,2023-33,498463766.0
2023-08-25,2023-34,493471318.0
2023-09-01,2023-35,503130997.0
2023-09-08,2023-36,496754466.0
2023-09-15,2023-37,515470914.0
2023-09-22,2023-38,527897854.0
2023-09-29,2023-39,562456525.0
2023-10-06,2023-40,588329799.0
2023-10-13,2023-41,588502567.0
2023-10-20,2023-42,650762612.0
2023-10-27,2023-43,683236100.0
2023-11-03,2023-44,740811316.0
2023-11-10,2023-45,816627751.0
2023-11-17,2023-46,879972520.0
2023-11-24,2023-47,926748628.0
2023-12-01,2023-48,981230321.0
2023-12-08,2023-49,1021284492.0
2023-12-15,2023-50,1060243845.0
2023-12-22,2023-51,1102674488.0
2023-12-29,2023-52,1145300343.0
2024-01-05,2024-1,1204484493.0
2024-01-12,2024-2,1274926242.0
2024-01-19,2024-3,1351037702.0
2024-01-26,2024-4,1409690076.0
2024-02-02,2024-5,1501215368.0
2024-02-09,2024-6,1565069246.0
2024-02-16,2024-7,1623295921.0
2024-02-23,2024-8,1666952691.0
2024-03-01,2024-9,1694246048.0
2024-03-08,2024-10,1716583949.0
2024-03-15,2024-11,1729750295.0
2024-03-22,2024-12,1747446975.0
2024-03-29,2024-13,1759906145.0
2024-04-05,2024-14,1765456698.0
2024-04-12,2024-15,1765309465.0
2024-04-19,2024-16,1782453964.0
2024-04-26,2024-17,1796734670.0
2024-05-03,2024-18,1798925799.0
2024-05-10,2024-19,1793411521.0
2024-05-17,2024-20,1811282857.0
2024-05-24,2024-21,1825217783.0
2024-05-31,2024-22,1818972370.0
2024-06-07,2024-23,1802429508.0
2024-06-14,2024-24,1783150533.0
2024-06-21,2024-25,1749076798.0
2024-06-28,2024-26,1728227393.0
2024-07-05,2024-27,1686336273.0
2024-07-12,2024-28,1620753155.0
2024-07-19,2024-29,1564735026.0
2024-07-26,2024-30,1496524572.0
2024-08-02,2024-31,1409186834.0
2024-08-09,2024-32,1339086314.0
2024-08-16,2024-33,1275233299.0
2024-08-23,2024-34,1229485589.0
2024-08-30,2024-35,1201162958.0
2024-09-06,2024-36,1175413105.0
2024-09-13,2024-37,1155193382.0
2024-09-20,2024-38,1120073437.0
2024-09-27,2024-39,1088175672.0
2024-10-04,2024-40,1066850276.0
2024-10-11,2024-41,1056391939.0
2024-10-18,2024-42,994665310.0
2024-10-25,2024-43,952227083.0
2024-11-01,2024-44,895520891.0
2024-11-08,2024-45,821140956.0
2024-11-15,2024-46,750695827.0
2024-11-22,2024-47,705366712.0
2024-11-29,2024-48,668932853.0
2024-12-06,2024-49,650083919.0
2024-12-13,2024-50,631493564.0
2024-12-20,2024-51,618526876.0
2024-12-27,2024-52,603492743.0
2025-01-03,2025-1,593541351.0
2025-01-10,2025-2,576990921.0
2025-01-17,2025-3,559494816.0
2025-01-24,2025-4,566110825.0
2025-01-31,2025-5,571440219.0
2025-02-07,2025-6,571294860.0
2025-02-14,2025-7,573637533.0
2025-02-21,2025-8,559450590.0
2025-02-28,2025-9,558623500.0
2025-03-07,2025-10,562014576.0
2025-03-14,2025-11,568145499.0
2025-03-21,2025-12,560515599.0
2025-03-28,2025-13,556616415.0
2025-04-04,2025-14,539094490.0
2025-04-11,2025-15,533257163.0
2025-04-18,2025-16,528864608.0
2025-04-25,2025-17,517518810.0
2025-05-02,2025-18,507526079.0
2025-05-09,2025-19,492315550.0
2025-05-16,2025-20,487624735.0
2025-05-23,2025-21,475594367.0
2025-05-30,2025-22,475096074.0
2025-06-06,2025-23,460418068.0
2025-06-13,2025-24,460167828.0
2025-06-20,2025-25,461820115.0
2025-06-27,2025-26,456782293.0
2025-07-04,2025-27,454103247.0
2025-07-11,2025-28,459142237.0
2025-07-18,2025-29,448409035.0
2025-07-25,2025-30,448573742.0
2025-08-01,2025-31,446671577.0
2025-08-08,2025-32,446860339.0
2025-08-15,2025-33,440267289.0
2025-08-22,2025-34,440053994.0
2025-08-29,2025-35,446438574.0
2025-09-05,2025-36,457588676.0
2025-09-12,2025-37,450326925.0
2025-09-19,2025-38,453578049.0
2025-09-26,2025-39,453175560.0
2025-10-03,2025-40,458815076.0
