Tarih,TP_TLDTHVADE_KB3,TP_TLDTHVADE_KB3
2016-07-08,2016-28,428411331.0
2016-07-15,2016-29,428874431.0
2016-07-22,2016-30,431620490.0
2016-07-29,2016-31,437621324.0
2016-08-05,2016-32,438696741.0
2016-08-12,2016-33,442091240.0
2016-08-19,2016-34,448485038.0
2016-08-26,2016-35,446817236.0
2016-09-02,2016-36,448868735.0
2016-09-09,2016-37,456015387.0
2016-09-16,2016-38,453077366.0
2016-09-23,2016-39,454165327.0
2016-09-30,2016-40,459268319.0
2016-10-07,2016-41,465031833.0
2016-10-14,2016-42,466085964.0
2016-10-21,2016-43,468104014.0
2016-10-28,2016-44,467084772.0
2016-11-04,2016-45,465277270.0
2016-11-11,2016-46,465285819.0
2016-11-18,2016-47,464437196.0
2016-11-25,2016-48,461698935.0
2016-12-02,2016-49,459946504.0
2016-12-09,2016-50,458384728.0
2016-12-16,2016-51,455717878.0
2016-12-23,2016-52,454634516.0
2016-12-30,2016-53,461135561.0
2017-01-06,2017-1,465935748.0
2017-01-13,2017-2,465209542.0
2017-01-20,2017-3,464393932.0
2017-01-27,2017-4,463627120.0
2017-02-03,2017-5,456735927.0
2017-02-10,2017-6,452223164.0
2017-02-17,2017-7,446482765.0
2017-02-24,2017-8,444291915.0
2017-03-03,2017-9,444417010.0
2017-03-10,2017-10,445613133.0
2017-03-17,2017-11,445117376.0
2017-03-24,2017-12,446245795.0
2017-03-31,2017-13,447659194.0
2017-04-07,2017-14,446626987.0
2017-04-14,2017-15,444738890.0
2017-04-21,2017-16,450174987.0
2017-04-28,2017-17,452068160.0
2017-05-05,2017-18,453539843.0
2017-05-12,2017-19,460993768.0
2017-05-19,2017-20,469494605.0
2017-05-26,2017-21,470927369.0
2017-06-02,2017-22,473184778.0
2017-06-09,2017-23,475020358.0
2017-06-16,2017-24,472962896.0
2017-06-23,2017-25,471615287.0
2017-06-30,2017-26,471840558.0
2017-07-07,2017-27,478368795.0
2017-07-14,2017-28,483605663.0
2017-07-21,2017-29,489737884.0
2017-07-28,2017-30,489927584.0
2017-08-04,2017-31,495354832.0
2017-08-11,2017-32,497248419.0
2017-08-18,2017-33,495588373.0
2017-08-25,2017-34,495551845.0
2017-09-01,2017-35,494947667.0
2017-09-08,2017-36,494507535.0
2017-09-15,2017-37,496385150.0
2017-09-22,2017-38,499133747.0
2017-09-29,2017-39,501648019.0
2017-10-06,2017-40,506711826.0
2017-10-13,2017-41,506206856.0
2017-10-20,2017-42,508281484.0
2017-10-27,2017-43,509975573.0
2017-11-03,2017-44,511681236.0
2017-11-10,2017-45,513206205.0
2017-11-17,2017-46,511723449.0
2017-11-24,2017-47,512195683.0
2017-12-01,2017-48,511818226.0
2017-12-08,2017-49,512015952.0
2017-12-15,2017-50,510417164.0
2017-12-22,2017-51,509078531.0
2017-12-29,2017-52,515782765.0
2018-01-05,2018-1,517543971.0
2018-01-12,2018-2,520740746.0
2018-01-19,2018-3,525807088.0
2018-01-26,2018-4,527018554.0
2018-02-02,2018-5,524661878.0
2018-02-09,2018-6,524899946.0
2018-02-16,2018-7,523725315.0
2018-02-23,2018-8,519623951.0
2018-03-02,2018-9,518188328.0
2018-03-09,2018-10,522785073.0
2018-03-16,2018-11,524453767.0
2018-03-23,2018-12,526898196.0
2018-03-30,2018-13,531089765.0
2018-04-06,2018-14,535306394.0
2018-04-13,2018-15,535856482.0
2018-04-20,2018-16,536725946.0
2018-04-27,2018-17,538630768.0
2018-05-04,2018-18,541697057.0
2018-05-11,2018-19,546725353.0
2018-05-18,2018-20,545403173.0
2018-05-25,2018-21,539742051.0
2018-06-01,2018-22,533224065.0
2018-06-08,2018-23,532794071.0
2018-06-15,2018-24,532863613.0
2018-06-22,2018-25,528237732.0
2018-06-29,2018-26,536961743.0
2018-07-06,2018-27,539949250.0
2018-07-13,2018-28,545449781.0
2018-07-20,2018-29,545730607.0
2018-07-27,2018-30,549374046.0
2018-08-03,2018-31,552555109.0
2018-08-10,2018-32,546879819.0
2018-08-17,2018-33,550382244.0
2018-08-24,2018-34,550575844.0
2018-08-31,2018-35,545475864.0
2018-09-07,2018-36,550583348.0
2018-09-14,2018-37,555559711.0
2018-09-21,2018-38,575912007.0
2018-09-28,2018-39,585595504.0
2018-10-05,2018-40,590950300.0
2018-10-12,2018-41,596106516.0
2018-10-19,2018-42,595233453.0
2018-10-26,2018-43,592593080.0
2018-11-02,2018-44,584367056.0
2018-11-09,2018-45,581561852.0
2018-11-16,2018-46,575601054.0
2018-11-23,2018-47,560387407.0
2018-11-30,2018-48,544878950.0
2018-12-07,2018-49,540050189.0
2018-12-14,2018-50,533633530.0
2018-12-21,2018-51,530764993.0
2018-12-28,2018-52,528802692.0
2019-01-04,2019-1,534929900.0
2019-01-11,2019-2,524444314.0
2019-01-18,2019-3,524998969.0
2019-01-25,2019-4,524345659.0
2019-02-01,2019-5,520364525.0
2019-02-08,2019-6,517862597.0
2019-02-15,2019-7,516376126.0
2019-02-22,2019-8,513393412.0
2019-03-01,2019-9,509956437.0
2019-03-08,2019-10,504965917.0
2019-03-15,2019-11,509000736.0
2019-03-22,2019-12,501830747.0
2019-03-29,2019-13,488866688.0
2019-04-05,2019-14,491443699.0
2019-04-12,2019-15,493518110.0
2019-04-19,2019-16,500525651.0
2019-04-26,2019-17,505053842.0
2019-05-03,2019-18,499154729.0
2019-05-10,2019-19,500031693.0
2019-05-17,2019-20,500635302.0
2019-05-24,2019-21,496262885.0
2019-05-31,2019-22,496348525.0
2019-06-07,2019-23,493357686.0
2019-06-14,2019-24,492652688.0
2019-06-21,2019-25,489773648.0
2019-06-28,2019-26,496220301.0
2019-07-05,2019-27,504761504.0
2019-07-12,2019-28,508191249.0
2019-07-19,2019-29,511060003.0
2019-07-26,2019-30,514115911.0
2019-08-02,2019-31,507976856.0
2019-08-09,2019-32,508015985.0
2019-08-16,2019-33,506318927.0
2019-08-23,2019-34,502634175.0
2019-08-30,2019-35,504272811.0
2019-09-06,2019-36,506935018.0
2019-09-13,2019-37,513198943.0
2019-09-20,2019-38,513895889.0
2019-09-27,2019-39,515574079.0
2019-10-04,2019-40,516448292.0
2019-10-11,2019-41,514590345.0
2019-10-18,2019-42,517756949.0
2019-10-25,2019-43,529529999.0
2019-11-01,2019-44,537693802.0
2019-11-08,2019-45,546093980.0
2019-11-15,2019-46,552593591.0
2019-11-22,2019-47,552392902.0
2019-11-29,2019-48,552952572.0
2019-12-06,2019-49,549767669.0
2019-12-13,2019-50,552465446.0
2019-12-20,2019-51,554464860.0
2019-12-27,2019-52,562279614.0
2020-01-03,2020-1,565580909.0
2020-01-10,2020-2,569681469.0
2020-01-17,2020-3,574792782.0
2020-01-24,2020-4,570194310.0
2020-01-31,2020-5,566965098.0
2020-02-07,2020-6,562665075.0
2020-02-14,2020-7,562336267.0
2020-02-21,2020-8,559312064.0
2020-02-28,2020-9,557125733.0
2020-03-06,2020-10,557924906.0
2020-03-13,2020-11,559125142.0
2020-03-20,2020-12,561803276.0
2020-03-27,2020-13,574088146.0
2020-04-03,2020-14,582002317.0
2020-04-10,2020-15,587544568.0
2020-04-17,2020-16,589837332.0
2020-04-24,2020-17,593705468.0
2020-05-01,2020-18,594169697.0
2020-05-08,2020-19,589955268.0
2020-05-15,2020-20,596616136.0
2020-05-22,2020-21,594556924.0
2020-05-29,2020-22,594316148.0
2020-06-05,2020-23,597106446.0
2020-06-12,2020-24,600905807.0
2020-06-19,2020-25,618020995.0
2020-06-26,2020-26,617411168.0
2020-07-03,2020-27,620687773.0
2020-07-10,2020-28,631620409.0
2020-07-17,2020-29,632687664.0
2020-07-24,2020-30,633293942.0
2020-07-31,2020-31,637050817.0
2020-08-07,2020-32,623638931.0
2020-08-14,2020-33,628966903.0
2020-08-21,2020-34,633161125.0
2020-08-28,2020-35,641887136.0
2020-09-04,2020-36,651637842.0
2020-09-11,2020-37,654204342.0
2020-09-18,2020-38,661808573.0
2020-09-25,2020-39,655313560.0
2020-10-02,2020-40,662406965.0
2020-10-09,2020-41,666101827.0
2020-10-16,2020-42,662109386.0
2020-10-23,2020-43,657107630.0
2020-10-30,2020-44,653620559.0
2020-11-06,2020-45,643514338.0
2020-11-13,2020-46,628933562.0
2020-11-20,2020-47,616821333.0
2020-11-27,2020-48,646892391.0
2020-12-04,2020-49,648281497.0
2020-12-11,2020-50,651448927.0
2020-12-18,2020-51,656807622.0
2020-12-25,2020-52,652066205.0
2021-01-01,2021-1,685864140.0
2021-01-08,2021-2,696423395.0
2021-01-15,2021-3,698207747.0
2021-01-22,2021-4,701044192.0
2021-01-29,2021-5,706351355.0
2021-02-05,2021-6,708718805.0
2021-02-12,2021-7,710390833.0
2021-02-19,2021-8,715993811.0
2021-02-26,2021-9,723156644.0
2021-03-05,2021-10,712802931.0
2021-03-12,2021-11,707856114.0
2021-03-19,2021-12,690677504.0
2021-03-26,2021-13,697318504.0
2021-04-02,2021-14,711099265.0
2021-04-09,2021-15,711878342.0
2021-04-16,2021-16,715376333.0
2021-04-23,2021-17,723482749.0
2021-04-30,2021-18,725886027.0
2021-05-07,2021-19,724503287.0
2021-05-14,2021-20,723603535.0
2021-05-21,2021-21,724139958.0
2021-05-28,2021-22,726925957.0
2021-06-04,2021-23,726039176.0
2021-06-11,2021-24,730610844.0
2021-06-18,2021-25,740479736.0
2021-06-25,2021-26,751737356.0
2021-07-02,2021-27,754014650.0
2021-07-09,2021-28,758964654.0
2021-07-16,2021-29,764989361.0
2021-07-23,2021-30,767643572.0
2021-07-30,2021-31,780310150.0
2021-08-06,2021-32,784062424.0
2021-08-13,2021-33,789637424.0
2021-08-20,2021-34,795160932.0
2021-08-27,2021-35,803101700.0
2021-09-03,2021-36,786585520.0
2021-09-10,2021-37,786427786.0
2021-09-17,2021-38,789083077.0
2021-09-24,2021-39,803820135.0
2021-10-01,2021-40,826365984.0
2021-10-08,2021-41,827431793.0
2021-10-15,2021-42,829686546.0
2021-10-22,2021-43,835083889.0
2021-10-29,2021-44,834468772.0
2021-11-05,2021-45,825287007.0
2021-11-12,2021-46,822349392.0
2021-11-19,2021-47,815513831.0
2021-11-26,2021-48,803278172.0
2021-12-03,2021-49,792392244.0
2021-12-10,2021-50,787873593.0
2021-12-17,2021-51,753952763.0
2021-12-24,2021-52,718545530.0
2021-12-31,2021-53,719605623.0
2022-01-07,2022-1,734552334.0
2022-01-14,2022-2,742117745.0
2022-01-21,2022-3,743057723.0
2022-01-28,2022-4,740501922.0
2022-02-04,2022-5,743874154.0
2022-02-11,2022-6,732050688.0
2022-02-18,2022-7,739477482.0
2022-02-25,2022-8,735258338.0
2022-03-04,2022-9,722307671.0
2022-03-11,2022-10,716943136.0
2022-03-18,2022-11,704688432.0
2022-03-25,2022-12,706635338.0
2022-04-01,2022-13,714678248.0
2022-04-08,2022-14,716360710.0
2022-04-15,2022-15,709147924.0
2022-04-22,2022-16,711104157.0
2022-04-29,2022-17,718000790.0
2022-05-06,2022-18,711851494.0
2022-05-13,2022-19,708047632.0
2022-05-20,2022-20,695172942.0
2022-05-27,2022-21,690354987.0
2022-06-03,2022-22,684238759.0
2022-06-10,2022-23,684606335.0
2022-06-17,2022-24,687051256.0
2022-06-24,2022-25,694742931.0
2022-07-01,2022-26,702201877.0
2022-07-08,2022-27,720088775.0
2022-07-15,2022-28,729913387.0
2022-07-22,2022-29,745894425.0
2022-07-29,2022-30,757646375.0
2022-08-05,2022-31,774953996.0
2022-08-12,2022-32,791795019.0
2022-08-19,2022-33,809274223.0
2022-08-26,2022-34,810872227.0
2022-09-02,2022-35,816196215.0
2022-09-09,2022-36,828663614.0
2022-09-16,2022-37,845060038.0
2022-09-23,2022-38,853064277.0
2022-09-30,2022-39,883137883.0
2022-10-07,2022-40,898041303.0
2022-10-14,2022-41,909544259.0
2022-10-21,2022-42,926097156.0
2022-10-28,2022-43,941509478.0
2022-11-04,2022-44,915750395.0
2022-11-11,2022-45,1006213698.0
2022-11-18,2022-46,1030194181.0
2022-11-25,2022-47,1060445203.0
2022-12-02,2022-48,1078563987.0
2022-12-09,2022-49,1112575532.0
2022-12-16,2022-50,1145425174.0
2022-12-23,2022-51,1195744584.0
2022-12-30,2022-52,1270828041.0
2023-01-06,2023-1,1327919211.0
2023-01-13,2023-2,1363511274.0
2023-01-20,2023-3,1397066532.0
2023-01-27,2023-4,1408763945.0
2023-02-03,2023-5,1414240209.0
2023-02-10,2023-6,1418896483.0
2023-02-17,2023-7,1422081910.0
2023-02-24,2023-8,1446387219.0
2023-03-03,2023-9,1450944464.0
2023-03-10,2023-10,1451768954.0
2023-03-17,2023-11,1467890389.0
2023-03-24,2023-12,1480070438.0
2023-03-31,2023-13,1467497334.0
2023-04-07,2023-14,1459215759.0
2023-04-14,2023-15,1437748313.0
2023-04-21,2023-16,1413514001.0
2023-04-28,2023-17,1375573607.0
2023-05-05,2023-18,1314226330.0
2023-05-12,2023-19,1271797616.0
2023-05-19,2023-20,1276763385.0
2023-05-26,2023-21,1267902488.0
2023-06-02,2023-22,1275895545.0
2023-06-09,2023-23,1274509373.0
2023-06-16,2023-24,1289428716.0
2023-06-23,2023-25,1312698580.0
2023-06-30,2023-26,1314651349.0
2023-07-07,2023-27,1307498998.0
2023-07-14,2023-28,1319632238.0
2023-07-21,2023-29,1655303431.0
2023-07-28,2023-30,1591784747.0
2023-08-04,2023-31,1605239597.0
2023-08-11,2023-32,1587550870.0
2023-08-18,2023-33,1582157578.0
2023-08-25,2023-34,1546173429.0
2023-09-01,2023-35,1613740848.0
2023-09-08,2023-36,1715411984.0
2023-09-15,2023-37,1803178427.0
2023-09-22,2023-38,1858952702.0
2023-09-29,2023-39,1946504803.0
2023-10-06,2023-40,2026875666.0
2023-10-13,2023-41,2091013549.0
2023-10-20,2023-42,2113463714.0
2023-10-27,2023-43,2107286963.0
2023-11-03,2023-44,2156653087.0
2023-11-10,2023-45,2211596010.0
2023-11-17,2023-46,2241380545.0
2023-11-24,2023-47,2260953906.0
2023-12-01,2023-48,2293192308.0
2023-12-08,2023-49,2304231873.0
2023-12-15,2023-50,2322001222.0
2023-12-22,2023-51,2332631700.0
2023-12-29,2023-52,2340800572.0
2024-01-05,2024-1,2332116361.0
2024-01-12,2024-2,2319471811.0
2024-01-19,2024-3,2298613430.0
2024-01-26,2024-4,2230781904.0
2024-02-02,2024-5,2225221319.0
2024-02-09,2024-6,2190943940.0
2024-02-16,2024-7,2191195569.0
2024-02-23,2024-8,2188562188.0
2024-03-01,2024-9,2219822313.0
2024-03-08,2024-10,2203368657.0
2024-03-15,2024-11,2174641788.0
2024-03-22,2024-12,2147777340.0
2024-03-29,2024-13,2185156970.0
2024-04-05,2024-14,2270499544.0
2024-04-12,2024-15,2303863453.0
2024-04-19,2024-16,2409033528.0
2024-04-26,2024-17,2463620628.0
2024-05-03,2024-18,2528195760.0
2024-05-10,2024-19,2626465337.0
2024-05-17,2024-20,2690285516.0
2024-05-24,2024-21,2694743041.0
2024-05-31,2024-22,2703234661.0
2024-06-07,2024-23,2699759012.0
2024-06-14,2024-24,2722319267.0
2024-06-21,2024-25,2712833758.0
2024-06-28,2024-26,2639376088.0
2024-07-05,2024-27,2711985151.0
2024-07-12,2024-28,2731870543.0
2024-07-19,2024-29,2778583588.0
2024-07-26,2024-30,2833318908.0
2024-08-02,2024-31,2849840386.0
2024-08-09,2024-32,2919147000.0
2024-08-16,2024-33,3005432465.0
2024-08-23,2024-34,3047564767.0
2024-08-30,2024-35,3142019972.0
2024-09-06,2024-36,3160388468.0
2024-09-13,2024-37,3297015407.0
2024-09-20,2024-38,3396121297.0
2024-09-27,2024-39,3504918847.0
2024-10-04,2024-40,3627149765.0
2024-10-11,2024-41,3695412905.0
2024-10-18,2024-42,3858725211.0
2024-10-25,2024-43,3983186562.0
2024-11-01,2024-44,4100668094.0
2024-11-08,2024-45,4217261946.0
2024-11-15,2024-46,4302286349.0
2024-11-22,2024-47,4398855560.0
2024-11-29,2024-48,4497287800.0
2024-12-06,2024-49,4580101623.0
2024-12-13,2024-50,4611838258.0
2024-12-20,2024-51,4604686596.0
2024-12-27,2024-52,4698791170.0
2025-01-03,2025-1,4705377797.0
2025-01-10,2025-2,4707545792.0
2025-01-17,2025-3,4728207181.0
2025-01-24,2025-4,4696585487.0
2025-01-31,2025-5,4631653836.0
2025-02-07,2025-6,4652919901.0
2025-02-14,2025-7,4680659824.0
2025-02-21,2025-8,4702929950.0
2025-02-28,2025-9,4747738672.0
2025-03-07,2025-10,4816385369.0
2025-03-14,2025-11,4809912000.0
2025-03-21,2025-12,4787385193.0
2025-03-28,2025-13,4879962534.0
2025-04-04,2025-14,4878975723.0
2025-04-11,2025-15,5006973692.0
2025-04-18,2025-16,5077325224.0
2025-04-25,2025-17,5166793101.0
2025-05-02,2025-18,5248144356.0
2025-05-09,2025-19,5386902810.0
2025-05-16,2025-20,5538672077.0
2025-05-23,2025-21,5687403253.0
2025-05-30,2025-22,5807789961.0
2025-06-06,2025-23,5955978475.0
2025-06-13,2025-24,5973322147.0
2025-06-20,2025-25,6160185084.0
2025-06-27,2025-26,6243241309.0
2025-07-04,2025-27,6406420917.0
2025-07-11,2025-28,6508124142.0
2025-07-18,2025-29,6541168584.0
2025-07-25,2025-30,6589885466.0
2025-08-01,2025-31,6570432552.0
2025-08-08,2025-32,6516205749.0
2025-08-15,2025-33,6505387678.0
2025-08-22,2025-34,6446104426.0
2025-08-29,2025-35,6518988238.0
2025-09-05,2025-36,6479264167.0
2025-09-12,2025-37,6497713558.0
2025-09-19,2025-38,6600361430.0
2025-09-26,2025-39,6570737150.0
2025-10-03,2025-40,6603032671.0
