Tarih,TP_TLDTHVADE_KB6,TP_TLDTHVADE_KB6
2016-07-08,2016-28,733388214.0
2016-07-15,2016-29,742662726.0
2016-07-22,2016-30,758427050.0
2016-07-29,2016-31,756777716.0
2016-08-05,2016-32,759896827.0
2016-08-12,2016-33,769748184.0
2016-08-19,2016-34,760956755.0
2016-08-26,2016-35,769002354.0
2016-09-02,2016-36,765206493.0
2016-09-09,2016-37,781494513.0
2016-09-16,2016-38,787004444.0
2016-09-23,2016-39,778349273.0
2016-09-30,2016-40,785641070.0
2016-10-07,2016-41,791881089.0
2016-10-14,2016-42,806263257.0
2016-10-21,2016-43,800811578.0
2016-10-28,2016-44,799121269.0
2016-11-04,2016-45,801679644.0
2016-11-11,2016-46,819102502.0
2016-11-18,2016-47,811373310.0
2016-11-25,2016-48,803697495.0
2016-12-02,2016-49,793738105.0
2016-12-09,2016-50,797242076.0
2016-12-16,2016-51,806413920.0
2016-12-23,2016-52,806974189.0
2016-12-30,2016-53,808721032.0
2017-01-06,2017-1,811280475.0
2017-01-13,2017-2,818527857.0
2017-01-20,2017-3,809955418.0
2017-01-27,2017-4,815195084.0
2017-02-03,2017-5,792682342.0
2017-02-10,2017-6,786634529.0
2017-02-17,2017-7,797604337.0
2017-02-24,2017-8,785723332.0
2017-03-03,2017-9,787677500.0
2017-03-10,2017-10,790427432.0
2017-03-17,2017-11,791563130.0
2017-03-24,2017-12,796988266.0
2017-03-31,2017-13,803728564.0
2017-04-07,2017-14,808573000.0
2017-04-14,2017-15,819565990.0
2017-04-21,2017-16,817373407.0
2017-04-28,2017-17,807216034.0
2017-05-05,2017-18,807599813.0
2017-05-12,2017-19,826035806.0
2017-05-19,2017-20,838450424.0
2017-05-26,2017-21,838818718.0
2017-06-02,2017-22,823449570.0
2017-06-09,2017-23,831193442.0
2017-06-16,2017-24,843712466.0
2017-06-23,2017-25,842933538.0
2017-06-30,2017-26,842442234.0
2017-07-07,2017-27,852197333.0
2017-07-14,2017-28,866066349.0
2017-07-21,2017-29,863122776.0
2017-07-28,2017-30,857550927.0
2017-08-04,2017-31,861118488.0
2017-08-11,2017-32,875263263.0
2017-08-18,2017-33,872374201.0
2017-08-25,2017-34,870857021.0
2017-09-01,2017-35,855019170.0
2017-09-08,2017-36,855380517.0
2017-09-15,2017-37,869254518.0
2017-09-22,2017-38,871450689.0
2017-09-29,2017-39,871887346.0
2017-10-06,2017-40,875941502.0
2017-10-13,2017-41,895016032.0
2017-10-20,2017-42,892118690.0
2017-10-27,2017-43,910781445.0
2017-11-03,2017-44,906925004.0
2017-11-10,2017-45,915043678.0
2017-11-17,2017-46,918041506.0
2017-11-24,2017-47,907030398.0
2017-12-01,2017-48,897810513.0
2017-12-08,2017-49,894612769.0
2017-12-15,2017-50,911246027.0
2017-12-22,2017-51,907246983.0
2017-12-29,2017-52,905924148.0
2018-01-05,2018-1,896829591.0
2018-01-12,2018-2,912477218.0
2018-01-19,2018-3,904516078.0
2018-01-26,2018-4,916908698.0
2018-02-02,2018-5,895402331.0
2018-02-09,2018-6,902867323.0
2018-02-16,2018-7,913507937.0
2018-02-23,2018-8,906203640.0
2018-03-02,2018-9,908071388.0
2018-03-09,2018-10,912994036.0
2018-03-16,2018-11,931961023.0
2018-03-23,2018-12,934233224.0
2018-03-30,2018-13,934253552.0
2018-04-06,2018-14,942273931.0
2018-04-13,2018-15,960178836.0
2018-04-20,2018-16,954127503.0
2018-04-27,2018-17,964712291.0
2018-05-04,2018-18,953468340.0
2018-05-11,2018-19,965136015.0
2018-05-18,2018-20,971355478.0
2018-05-25,2018-21,955037480.0
2018-06-01,2018-22,945465742.0
2018-06-08,2018-23,951678041.0
2018-06-15,2018-24,965579252.0
2018-06-22,2018-25,955086676.0
2018-06-29,2018-26,956230663.0
2018-07-06,2018-27,951398502.0
2018-07-13,2018-28,986178443.0
2018-07-20,2018-29,973287784.0
2018-07-27,2018-30,985729080.0
2018-08-03,2018-31,976714310.0
2018-08-10,2018-32,981553973.0
2018-08-17,2018-33,1017986617.0
2018-08-24,2018-34,1009432199.0
2018-08-31,2018-35,987926238.0
2018-09-07,2018-36,994170333.0
2018-09-14,2018-37,1007038152.0
2018-09-21,2018-38,998769736.0
2018-09-28,2018-39,991872020.0
2018-10-05,2018-40,993875434.0
2018-10-12,2018-41,1009897268.0
2018-10-19,2018-42,1003559606.0
2018-10-26,2018-43,1005056919.0
2018-11-02,2018-44,993753201.0
2018-11-09,2018-45,1001513536.0
2018-11-16,2018-46,1019818605.0
2018-11-23,2018-47,997883101.0
2018-11-30,2018-48,999150418.0
2018-12-07,2018-49,1000760475.0
2018-12-14,2018-50,1018641907.0
2018-12-21,2018-51,1010979967.0
2018-12-28,2018-52,1012517107.0
2019-01-04,2019-1,1006161658.0
2019-01-11,2019-2,958853356.0
2019-01-18,2019-3,956068227.0
2019-01-25,2019-4,956786944.0
2019-02-01,2019-5,934811817.0
2019-02-08,2019-6,934208021.0
2019-02-15,2019-7,947950693.0
2019-02-22,2019-8,939355657.0
2019-03-01,2019-9,924757262.0
2019-03-08,2019-10,923828390.0
2019-03-15,2019-11,947729912.0
2019-03-22,2019-12,943593532.0
2019-03-29,2019-13,926601677.0
2019-04-05,2019-14,907587275.0
2019-04-12,2019-15,919563693.0
2019-04-19,2019-16,934375706.0
2019-04-26,2019-17,939764935.0
2019-05-03,2019-18,907684700.0
2019-05-10,2019-19,906104022.0
2019-05-17,2019-20,908200551.0
2019-05-24,2019-21,911531735.0
2019-05-31,2019-22,904681100.0
2019-06-07,2019-23,903523792.0
2019-06-14,2019-24,904901109.0
2019-06-21,2019-25,912112822.0
2019-06-28,2019-26,917886976.0
2019-07-05,2019-27,917211021.0
2019-07-12,2019-28,912349684.0
2019-07-19,2019-29,924056447.0
2019-07-26,2019-30,930192895.0
2019-08-02,2019-31,931889988.0
2019-08-09,2019-32,964187267.0
2019-08-16,2019-33,965172226.0
2019-08-23,2019-34,963847097.0
2019-08-30,2019-35,966288543.0
2019-09-06,2019-36,964841022.0
2019-09-13,2019-37,969747594.0
2019-09-20,2019-38,982475038.0
2019-09-27,2019-39,984240250.0
2019-10-04,2019-40,979046604.0
2019-10-11,2019-41,985616585.0
2019-10-18,2019-42,999840961.0
2019-10-25,2019-43,1005936139.0
2019-11-01,2019-44,999374518.0
2019-11-08,2019-45,1008939466.0
2019-11-15,2019-46,1030060070.0
2019-11-22,2019-47,1020264617.0
2019-11-29,2019-48,1025567475.0
2019-12-06,2019-49,1027131426.0
2019-12-13,2019-50,1045129546.0
2019-12-20,2019-51,1069825388.0
2019-12-27,2019-52,1084847433.0
2020-01-03,2020-1,1064853544.0
2020-01-10,2020-2,1056762183.0
2020-01-17,2020-3,1074424818.0
2020-01-24,2020-4,1083526795.0
2020-01-31,2020-5,1077755294.0
2020-02-07,2020-6,1083775903.0
2020-02-14,2020-7,1093838518.0
2020-02-21,2020-8,1088591501.0
2020-02-28,2020-9,1082634294.0
2020-03-06,2020-10,1078351967.0
2020-03-13,2020-11,1084145242.0
2020-03-20,2020-12,1099248303.0
2020-03-27,2020-13,1123663245.0
2020-04-03,2020-14,1132049964.0
2020-04-10,2020-15,1150050529.0
2020-04-17,2020-16,1186598833.0
2020-04-24,2020-17,1225555950.0
2020-05-01,2020-18,1220470248.0
2020-05-08,2020-19,1224054974.0
2020-05-15,2020-20,1243577904.0
2020-05-22,2020-21,1234564845.0
2020-05-29,2020-22,1216337667.0
2020-06-05,2020-23,1221337234.0
2020-06-12,2020-24,1243450946.0
2020-06-19,2020-25,1291037237.0
2020-06-26,2020-26,1289002419.0
2020-07-03,2020-27,1293982796.0
2020-07-10,2020-28,1299644582.0
2020-07-17,2020-29,1314902612.0
2020-07-24,2020-30,1319161322.0
2020-07-31,2020-31,1301823713.0
2020-08-07,2020-32,1274941449.0
2020-08-14,2020-33,1280871654.0
2020-08-21,2020-34,1279195749.0
2020-08-28,2020-35,1268051040.0
2020-09-04,2020-36,1270646667.0
2020-09-11,2020-37,1270014759.0
2020-09-18,2020-38,1281943883.0
2020-09-25,2020-39,1272973547.0
2020-10-02,2020-40,1259010149.0
2020-10-09,2020-41,1260699539.0
2020-10-16,2020-42,1272575516.0
2020-10-23,2020-43,1271109419.0
2020-10-30,2020-44,1249810753.0
2020-11-06,2020-45,1238000843.0
2020-11-13,2020-46,1238483592.0
2020-11-20,2020-47,1238072981.0
2020-11-27,2020-48,1239764948.0
2020-12-04,2020-49,1230883965.0
2020-12-11,2020-50,1242376332.0
2020-12-18,2020-51,1258615485.0
2020-12-25,2020-52,1273565371.0
2021-01-01,2021-1,1281119666.0
2021-01-08,2021-2,1269329856.0
2021-01-15,2021-3,1283904682.0
2021-01-22,2021-4,1282195984.0
2021-01-29,2021-5,1278398518.0
2021-02-05,2021-6,1277624999.0
2021-02-12,2021-7,1290348996.0
2021-02-19,2021-8,1298937142.0
2021-02-26,2021-9,1303836317.0
2021-03-05,2021-10,1302654845.0
2021-03-12,2021-11,1321834692.0
2021-03-19,2021-12,1331300858.0
2021-03-26,2021-13,1374578023.0
2021-04-02,2021-14,1376784265.0
2021-04-09,2021-15,1383669183.0
2021-04-16,2021-16,1397608954.0
2021-04-23,2021-17,1401546715.0
2021-04-30,2021-18,1390753527.0
2021-05-07,2021-19,1413140780.0
2021-05-14,2021-20,1423672996.0
2021-05-21,2021-21,1419207416.0
2021-05-28,2021-22,1431036612.0
2021-06-04,2021-23,1427479865.0
2021-06-11,2021-24,1441602550.0
2021-06-18,2021-25,1464419843.0
2021-06-25,2021-26,1476508747.0
2021-07-02,2021-27,1466543233.0
2021-07-09,2021-28,1481470937.0
2021-07-16,2021-29,1527625640.0
2021-07-23,2021-30,1522084691.0
2021-07-30,2021-31,1499002263.0
2021-08-06,2021-32,1506692967.0
2021-08-13,2021-33,1520730754.0
2021-08-20,2021-34,1515872809.0
2021-08-27,2021-35,1516068472.0
2021-09-03,2021-36,1518860641.0
2021-09-10,2021-37,1533084479.0
2021-09-17,2021-38,1561294305.0
2021-09-24,2021-39,1593131978.0
2021-10-01,2021-40,1580041208.0
2021-10-08,2021-41,1589966095.0
2021-10-15,2021-42,1627097641.0
2021-10-22,2021-43,1639329155.0
2021-10-29,2021-44,1645230052.0
2021-11-05,2021-45,1640691290.0
2021-11-12,2021-46,1649707197.0
2021-11-19,2021-47,1638309024.0
2021-11-26,2021-48,1650081900.0
2021-12-03,2021-49,1651760777.0
2021-12-10,2021-50,1658429271.0
2021-12-17,2021-51,1592057687.0
2021-12-24,2021-52,1566080119.0
2021-12-31,2021-53,1561298714.0
2022-01-07,2022-1,1582194557.0
2022-01-14,2022-2,1619006763.0
2022-01-21,2022-3,1632813147.0
2022-01-28,2022-4,1662734087.0
2022-02-04,2022-5,1646949084.0
2022-02-11,2022-6,1669012838.0
2022-02-18,2022-7,1701461797.0
2022-02-25,2022-8,1670571989.0
2022-03-04,2022-9,1666941060.0
2022-03-11,2022-10,1698675122.0
2022-03-18,2022-11,1740211650.0
2022-03-25,2022-12,1754123645.0
2022-04-01,2022-13,1748512891.0
2022-04-08,2022-14,1766506170.0
2022-04-15,2022-15,1820493320.0
2022-04-22,2022-16,1834165461.0
2022-04-29,2022-17,1871017641.0
2022-05-06,2022-18,1837910722.0
2022-05-13,2022-19,1862647949.0
2022-05-20,2022-20,1849091386.0
2022-05-27,2022-21,1884066266.0
2022-06-03,2022-22,1897481868.0
2022-06-10,2022-23,1932463681.0
2022-06-17,2022-24,1950336570.0
2022-06-24,2022-25,1979268468.0
2022-07-01,2022-26,1963525538.0
2022-07-08,2022-27,2045875810.0
2022-07-15,2022-28,2047487931.0
2022-07-22,2022-29,2068646472.0
2022-07-29,2022-30,2104624561.0
2022-08-05,2022-31,2146151279.0
2022-08-12,2022-32,2215978078.0
2022-08-19,2022-33,2249037700.0
2022-08-26,2022-34,2247647672.0
2022-09-02,2022-35,2265676331.0
2022-09-09,2022-36,2300872893.0
2022-09-16,2022-37,2335446698.0
2022-09-23,2022-38,2347313649.0
2022-09-30,2022-39,2337141570.0
2022-10-07,2022-40,2397575331.0
2022-10-14,2022-41,2446980475.0
2022-10-21,2022-42,2463204070.0
2022-10-28,2022-43,2535579722.0
2022-11-04,2022-44,2549031643.0
2022-11-11,2022-45,2622136986.0
2022-11-18,2022-46,2624835700.0
2022-11-25,2022-47,2701130446.0
2022-12-02,2022-48,2722659109.0
2022-12-09,2022-49,2782709184.0
2022-12-16,2022-50,2860086418.0
2022-12-23,2022-51,2980575725.0
2022-12-30,2022-52,3078193490.0
2023-01-06,2023-1,3018875841.0
2023-01-13,2023-2,3059145298.0
2023-01-20,2023-3,3074582306.0
2023-01-27,2023-4,3111568890.0
2023-02-03,2023-5,3102827456.0
2023-02-10,2023-6,3131924932.0
2023-02-17,2023-7,3243029211.0
2023-02-24,2023-8,3319271016.0
2023-03-03,2023-9,3311666606.0
2023-03-10,2023-10,3358733249.0
2023-03-17,2023-11,3431781063.0
2023-03-24,2023-12,3525141622.0
2023-03-31,2023-13,3491169581.0
2023-04-07,2023-14,3550860672.0
2023-04-14,2023-15,3625226616.0
2023-04-21,2023-16,3685577321.0
2023-04-28,2023-17,3641250079.0
2023-05-05,2023-18,3546164425.0
2023-05-12,2023-19,3555941147.0
2023-05-19,2023-20,3563631597.0
2023-05-26,2023-21,3517399892.0
2023-06-02,2023-22,3477515059.0
2023-06-09,2023-23,3546555700.0
2023-06-16,2023-24,3636597979.0
2023-06-23,2023-25,3912418796.0
2023-06-30,2023-26,3864377603.0
2023-07-07,2023-27,3850112062.0
2023-07-14,2023-28,3956853918.0
2023-07-21,2023-29,5870719927.0
2023-07-28,2023-30,5943639770.0
2023-08-04,2023-31,6075577847.0
2023-08-11,2023-32,6169003022.0
2023-08-18,2023-33,6237031182.0
2023-08-25,2023-34,6244944730.0
2023-09-01,2023-35,6240518437.0
2023-09-08,2023-36,6306739536.0
2023-09-15,2023-37,6471254211.0
2023-09-22,2023-38,6609055052.0
2023-09-29,2023-39,6635901525.0
2023-10-06,2023-40,6643534321.0
2023-10-13,2023-41,6727082656.0
2023-10-20,2023-42,6799422673.0
2023-10-27,2023-43,6888746927.0
2023-11-03,2023-44,6857562427.0
2023-11-10,2023-45,6883538281.0
2023-11-17,2023-46,6903301551.0
2023-11-24,2023-47,7012974762.0
2023-12-01,2023-48,7012475296.0
2023-12-08,2023-49,7062314309.0
2023-12-15,2023-50,7227772087.0
2023-12-22,2023-51,7341786530.0
2023-12-29,2023-52,7395501310.0
2024-01-05,2024-1,7273513470.0
2024-01-12,2024-2,7334784184.0
2024-01-19,2024-3,7411786893.0
2024-01-26,2024-4,7391528584.0
2024-02-02,2024-5,7325100615.0
2024-02-09,2024-6,7340726701.0
2024-02-16,2024-7,7479890380.0
2024-02-23,2024-8,7484326431.0
2024-03-01,2024-9,7497605111.0
2024-03-08,2024-10,7455765725.0
2024-03-15,2024-11,7549635230.0
2024-03-22,2024-12,7458576327.0
2024-03-29,2024-13,7467594948.0
2024-04-05,2024-14,7636375845.0
2024-04-12,2024-15,7638839162.0
2024-04-19,2024-16,7767298533.0
2024-04-26,2024-17,7865724147.0
2024-05-03,2024-18,7951767584.0
2024-05-10,2024-19,8025490587.0
2024-05-17,2024-20,8312712088.0
2024-05-24,2024-21,8439371533.0
2024-05-31,2024-22,8401257341.0
2024-06-07,2024-23,8556581431.0
2024-06-14,2024-24,8807767823.0
2024-06-21,2024-25,8892994867.0
2024-06-28,2024-26,8870288471.0
2024-07-05,2024-27,8870840132.0
2024-07-12,2024-28,8931702791.0
2024-07-19,2024-29,9120232945.0
2024-07-26,2024-30,9198322409.0
2024-08-02,2024-31,9193628458.0
2024-08-09,2024-32,9145477024.0
2024-08-16,2024-33,9283385352.0
2024-08-23,2024-34,9320357763.0
2024-08-30,2024-35,9335653009.0
2024-09-06,2024-36,9245242473.0
2024-09-13,2024-37,9276932876.0
2024-09-20,2024-38,9527452481.0
2024-09-27,2024-39,9685427206.0
2024-10-04,2024-40,9550291679.0
2024-10-11,2024-41,9558500439.0
2024-10-18,2024-42,9789697008.0
2024-10-25,2024-43,9869745037.0
2024-11-01,2024-44,9937647384.0
2024-11-08,2024-45,9877457827.0
2024-11-15,2024-46,10172563134.0
2024-11-22,2024-47,10059387985.0
2024-11-29,2024-48,10141877904.0
2024-12-06,2024-49,10132023257.0
2024-12-13,2024-50,10395307007.0
2024-12-20,2024-51,10514132875.0
2024-12-27,2024-52,10780308486.0
2025-01-03,2025-1,10644406291.0
2025-01-10,2025-2,10744563738.0
2025-01-17,2025-3,10799033202.0
2025-01-24,2025-4,10977918487.0
2025-01-31,2025-5,10618391689.0
2025-02-07,2025-6,10790791533.0
2025-02-14,2025-7,10851891176.0
2025-02-21,2025-8,10973793023.0
2025-02-28,2025-9,10861048305.0
2025-03-07,2025-10,11101406649.0
2025-03-14,2025-11,11154250765.0
2025-03-21,2025-12,11233969642.0
2025-03-28,2025-13,11495847419.0
2025-04-04,2025-14,11205754026.0
2025-04-11,2025-15,11160093179.0
2025-04-18,2025-16,11312647597.0
2025-04-25,2025-17,11283166392.0
2025-05-02,2025-18,11376925040.0
2025-05-09,2025-19,11411816206.0
2025-05-16,2025-20,11621600003.0
2025-05-23,2025-21,11703541936.0
2025-05-30,2025-22,11773661625.0
2025-06-06,2025-23,11873885387.0
2025-06-13,2025-24,12001445663.0
2025-06-20,2025-25,12182267327.0
2025-06-27,2025-26,12382037544.0
2025-07-04,2025-27,12232289366.0
2025-07-11,2025-28,12307738678.0
2025-07-18,2025-29,12511888308.0
2025-07-25,2025-30,12733812065.0
2025-08-01,2025-31,12673272829.0
2025-08-08,2025-32,12711875162.0
2025-08-15,2025-33,12967615508.0
2025-08-22,2025-34,12866535003.0
2025-08-29,2025-35,12906760999.0
2025-09-05,2025-36,12834783782.0
2025-09-12,2025-37,12706414652.0
2025-09-19,2025-38,13128370722.0
2025-09-26,2025-39,13004152081.0
2025-10-03,2025-40,12923135863.0
