Tarih,TP_TLDTHVADE_KB13,TP_TLDTHVADE_KB13
2016-07-08,2016-28,238779882.44
2016-07-15,2016-29,248072502.25
2016-07-22,2016-30,245034569.1
2016-07-29,2016-31,242213832.02
2016-08-05,2016-32,233350102.84
2016-08-12,2016-33,244666425.19
2016-08-19,2016-34,240141655.84
2016-08-26,2016-35,249433377.76
2016-09-02,2016-36,237774837.9
2016-09-09,2016-37,255019628.02
2016-09-16,2016-38,258244265.73
2016-09-23,2016-39,241412199.74
2016-09-30,2016-40,249433319.46
2016-10-07,2016-41,238043288.6
2016-10-14,2016-42,250654415.63
2016-10-21,2016-43,248469603.67
2016-10-28,2016-44,249314896.98
2016-11-04,2016-45,245595579.09
2016-11-11,2016-46,257700496.11
2016-11-18,2016-47,266733051.61
2016-11-25,2016-48,266334489.58
2016-12-02,2016-49,260903491.79
2016-12-09,2016-50,261724506.48
2016-12-16,2016-51,277756859.34
2016-12-23,2016-52,275536571.07
2016-12-30,2016-53,286692092.36
2017-01-06,2017-1,267307660.22
2017-01-13,2017-2,289966547.67
2017-01-20,2017-3,285768707.79
2017-01-27,2017-4,300493954.09
2017-02-03,2017-5,284887818.95
2017-02-10,2017-6,283118939.05
2017-02-17,2017-7,296383169.85
2017-02-24,2017-8,285546795.99
2017-03-03,2017-9,286995410.17
2017-03-10,2017-10,289580560.39
2017-03-17,2017-11,294036475.49
2017-03-24,2017-12,299797640.85
2017-03-31,2017-13,308386951.68
2017-04-07,2017-14,304596022.19
2017-04-14,2017-15,322128462.95
2017-04-21,2017-16,316059487.43
2017-04-28,2017-17,318678506.88
2017-05-05,2017-18,308210337.67
2017-05-12,2017-19,320047610.75
2017-05-19,2017-20,325248326.81
2017-05-26,2017-21,323320845.15
2017-06-02,2017-22,309532392.73
2017-06-09,2017-23,313823859.45
2017-06-16,2017-24,324400174.31
2017-06-23,2017-25,322617319.5
2017-06-30,2017-26,320871689.84
2017-07-07,2017-27,310658290.51
2017-07-14,2017-28,320217523.81
2017-07-21,2017-29,317094781.29
2017-07-28,2017-30,317010555.65
2017-08-04,2017-31,311243415.87
2017-08-11,2017-32,322151011.0
2017-08-18,2017-33,326550460.61
2017-08-25,2017-34,332454741.42
2017-09-01,2017-35,317880319.23
2017-09-08,2017-36,309393065.98
2017-09-15,2017-37,323512627.33
2017-09-22,2017-38,319713576.86
2017-09-29,2017-39,329020100.34
2017-10-06,2017-40,312522839.61
2017-10-13,2017-41,327224070.1
2017-10-20,2017-42,320175898.29
2017-10-27,2017-43,335794465.52
2017-11-03,2017-44,319852159.21
2017-11-10,2017-45,323726054.57
2017-11-17,2017-46,337088078.96
2017-11-24,2017-47,332831859.65
2017-12-01,2017-48,326996258.69
2017-12-08,2017-49,323808928.08
2017-12-15,2017-50,341816189.66
2017-12-22,2017-51,336950221.09
2017-12-29,2017-52,339928302.87
2018-01-05,2018-1,318185671.89
2018-01-12,2018-2,332720292.11
2018-01-19,2018-3,329637147.13
2018-01-26,2018-4,346057465.36
2018-02-02,2018-5,322213066.42
2018-02-09,2018-6,323461775.73
2018-02-16,2018-7,337350101.21
2018-02-23,2018-8,332697816.73
2018-03-02,2018-9,326861666.09
2018-03-09,2018-10,329232886.49
2018-03-16,2018-11,347777370.79
2018-03-23,2018-12,346811458.29
2018-03-30,2018-13,350031537.09
2018-04-06,2018-14,342607023.09
2018-04-13,2018-15,359983259.65
2018-04-20,2018-16,356531572.08
2018-04-27,2018-17,374360231.71
2018-05-04,2018-18,358157145.55
2018-05-11,2018-19,458227368.12
2018-05-18,2018-20,388125076.43
2018-05-25,2018-21,394248915.27
2018-06-01,2018-22,390628884.89
2018-06-08,2018-23,400170041.13
2018-06-15,2018-24,416414571.93
2018-06-22,2018-25,401227825.69
2018-06-29,2018-26,399974631.18
2018-07-06,2018-27,384371281.39
2018-07-13,2018-28,405724949.34
2018-07-20,2018-29,398292715.8
2018-07-27,2018-30,410826850.85
2018-08-03,2018-31,400218543.36
2018-08-10,2018-32,449371934.02
2018-08-17,2018-33,453635599.17
2018-08-24,2018-34,465877847.85
2018-08-31,2018-35,481138346.37
2018-09-07,2018-36,457743961.62
2018-09-14,2018-37,457360848.14
2018-09-21,2018-38,455432545.73
2018-09-28,2018-39,443996984.87
2018-10-05,2018-40,430636486.58
2018-10-12,2018-41,435303553.75
2018-10-19,2018-42,415659191.95
2018-10-26,2018-43,427483266.9
2018-11-02,2018-44,409502840.71
2018-11-09,2018-45,410770733.42
2018-11-16,2018-46,420080643.43
2018-11-23,2018-47,406098296.91
2018-11-30,2018-48,397997332.26
2018-12-07,2018-49,398478372.81
2018-12-14,2018-50,417830970.78
2018-12-21,2018-51,419970151.07
2018-12-28,2018-52,422458338.87
2019-01-04,2019-1,399668771.81
2019-01-11,2019-2,386487523.15
2019-01-18,2019-3,386936963.49
2019-01-25,2019-4,393282069.13
2019-02-01,2019-5,388581869.25
2019-02-08,2019-6,391734728.36
2019-02-15,2019-7,403198966.08
2019-02-22,2019-8,403030646.59
2019-03-01,2019-9,401794658.62
2019-03-08,2019-10,408948434.82
2019-03-15,2019-11,426951277.79
2019-03-22,2019-12,434696884.09
2019-03-29,2019-13,459772667.58
2019-04-05,2019-14,433565032.1
2019-04-12,2019-15,445709067.09
2019-04-19,2019-16,446778432.1
2019-04-26,2019-17,451308165.91
2019-05-03,2019-18,447741468.69
2019-05-10,2019-19,457997346.09
2019-05-17,2019-20,459616486.7
2019-05-24,2019-21,464854884.89
2019-05-31,2019-22,467219405.13
2019-06-07,2019-23,465311568.15
2019-06-14,2019-24,458837204.78
2019-06-21,2019-25,462929978.15
2019-06-28,2019-26,470948685.07
2019-07-05,2019-27,449074972.74
2019-07-12,2019-28,448450155.05
2019-07-19,2019-29,455602189.96
2019-07-26,2019-30,457227288.76
2019-08-02,2019-31,452501732.55
2019-08-09,2019-32,470277073.83
2019-08-16,2019-33,468381807.15
2019-08-23,2019-34,470700108.66
2019-08-30,2019-35,477524131.5
2019-09-06,2019-36,469187399.78
2019-09-13,2019-37,468234443.65
2019-09-20,2019-38,484124649.25
2019-09-27,2019-39,486055754.29
2019-10-04,2019-40,481729608.0
2019-10-11,2019-41,487464029.73
2019-10-18,2019-42,495030606.09
2019-10-25,2019-43,495400000.53
2019-11-01,2019-44,490574188.4
2019-11-08,2019-45,491034704.22
2019-11-15,2019-46,508332462.1
2019-11-22,2019-47,500134391.9
2019-11-29,2019-48,502239054.98
2019-12-06,2019-49,498815708.64
2019-12-13,2019-50,504028685.08
2019-12-20,2019-51,524873072.39
2019-12-27,2019-52,536800422.65
2020-01-03,2020-1,527880239.37
2020-01-10,2020-2,525846238.63
2020-01-17,2020-3,538808735.61
2020-01-24,2020-4,552542902.48
2020-01-31,2020-5,549414524.84
2020-02-07,2020-6,560694025.99
2020-02-14,2020-7,564106864.64
2020-02-21,2020-8,581888306.17
2020-02-28,2020-9,601496504.01
2020-03-06,2020-10,598631903.64
2020-03-13,2020-11,612702873.71
2020-03-20,2020-12,634455195.15
2020-03-27,2020-13,639997621.71
2020-04-03,2020-14,648272616.69
2020-04-10,2020-15,663627409.29
2020-04-17,2020-16,711718069.57
2020-04-24,2020-17,748628173.17
2020-05-01,2020-18,744931196.61
2020-05-08,2020-19,775066879.14
2020-05-15,2020-20,784301102.66
2020-05-22,2020-21,778421381.09
2020-05-29,2020-22,780421460.04
2020-06-05,2020-23,784758166.18
2020-06-12,2020-24,808691355.28
2020-06-19,2020-25,826648461.06
2020-06-26,2020-26,834801710.11
2020-07-03,2020-27,835911962.35
2020-07-10,2020-28,842231588.57
2020-07-17,2020-29,860592286.2
2020-07-24,2020-30,879239519.63
2020-07-31,2020-31,901285236.88
2020-08-07,2020-32,950616666.35
2020-08-14,2020-33,939205051.75
2020-08-21,2020-34,933385591.07
2020-08-28,2020-35,930763789.19
2020-09-04,2020-36,936900125.55
2020-09-11,2020-37,943261147.5
2020-09-18,2020-38,949289562.16
2020-09-25,2020-39,951405618.55
2020-10-02,2020-40,952047240.91
2020-10-09,2020-41,965643495.06
2020-10-16,2020-42,972305084.36
2020-10-23,2020-43,976241287.3
2020-10-30,2020-44,1009497186.58
2020-11-06,2020-45,1030482834.05
2020-11-13,2020-46,963002607.16
2020-11-20,2020-47,967172947.63
2020-11-27,2020-48,978743732.64
2020-12-04,2020-49,975241800.52
2020-12-11,2020-50,980037824.18
2020-12-18,2020-51,977216887.29
2020-12-25,2020-52,968096925.63
2021-01-01,2021-1,953109739.78
2021-01-08,2021-2,935919411.16
2021-01-15,2021-3,942428332.13
2021-01-22,2021-4,939626109.37
2021-01-29,2021-5,932477160.14
2021-02-05,2021-6,899740434.33
2021-02-12,2021-7,898039455.41
2021-02-19,2021-8,891953164.44
2021-02-26,2021-9,929644262.06
2021-03-05,2021-10,925922241.56
2021-03-12,2021-11,933062469.3
2021-03-19,2021-12,922687405.64
2021-03-26,2021-13,972669809.93
2021-04-02,2021-14,962595822.56
2021-04-09,2021-15,976607825.47
2021-04-16,2021-16,985451564.06
2021-04-23,2021-17,1005375482.04
2021-04-30,2021-18,1001183130.98
2021-05-07,2021-19,1020234585.7
2021-05-14,2021-20,1028218466.84
2021-05-21,2021-21,1037152521.44
2021-05-28,2021-22,1062472723.11
2021-06-04,2021-23,1070897560.28
2021-06-11,2021-24,1052007033.93
2021-06-18,2021-25,1077533513.24
2021-06-25,2021-26,1086037754.34
2021-07-02,2021-27,1079859655.12
2021-07-09,2021-28,1089706813.84
2021-07-16,2021-29,1125035311.68
2021-07-23,2021-30,1106953015.11
2021-07-30,2021-31,1101629324.62
2021-08-06,2021-32,1112685872.82
2021-08-13,2021-33,1119190602.97
2021-08-20,2021-34,1114555244.8
2021-08-27,2021-35,1122861241.95
2021-09-03,2021-36,1111690445.72
2021-09-10,2021-37,1126081927.2
2021-09-17,2021-38,1153951138.13
2021-09-24,2021-39,1181844261.21
2021-10-01,2021-40,1162011602.08
2021-10-08,2021-41,1175769401.42
2021-10-15,2021-42,1226843812.57
2021-10-22,2021-43,1264292422.71
2021-10-29,2021-44,1255574874.48
2021-11-05,2021-45,1277935035.1
2021-11-12,2021-46,1311137189.03
2021-11-19,2021-47,1433811260.95
2021-11-26,2021-48,1551886425.6
2021-12-03,2021-49,1707195351.67
2021-12-10,2021-50,1740152069.61
2021-12-17,2021-51,2067733735.28
2021-12-24,2021-52,1611454955.05
2021-12-31,2021-53,1767864865.3
2022-01-07,2022-1,1780526346.67
2022-01-14,2022-2,1772860341.86
2022-01-21,2022-3,1763845197.06
2022-01-28,2022-4,1778398621.1
2022-02-04,2022-5,1767347842.7
2022-02-11,2022-6,1759714345.63
2022-02-18,2022-7,1765852571.27
2022-02-25,2022-8,1807332026.51
2022-03-04,2022-9,1815344004.78
2022-03-11,2022-10,1918222587.83
2022-03-18,2022-11,1919849037.68
2022-03-25,2022-12,1949053990.08
2022-04-01,2022-13,1915836918.14
2022-04-08,2022-14,1926725294.51
2022-04-15,2022-15,1945721136.37
2022-04-22,2022-16,1965778457.86
2022-04-29,2022-17,2004633868.95
2022-05-06,2022-18,1990759302.23
2022-05-13,2022-19,2031457690.14
2022-05-20,2022-20,2104589480.88
2022-05-27,2022-21,2164155854.52
2022-06-03,2022-22,2193996950.6
2022-06-10,2022-23,2252583259.45
2022-06-17,2022-24,2264036015.03
2022-06-24,2022-25,2283924071.87
2022-07-01,2022-26,2190468209.69
2022-07-08,2022-27,2267869887.44
2022-07-15,2022-28,2267938965.2
2022-07-22,2022-29,2299807252.6
2022-07-29,2022-30,2356099547.63
2022-08-05,2022-31,2373771274.85
2022-08-12,2022-32,2368964509.27
2022-08-19,2022-33,2389155301.67
2022-08-26,2022-34,2383651144.85
2022-09-02,2022-35,2374258394.62
2022-09-09,2022-36,2403060350.27
2022-09-16,2022-37,2424452905.69
2022-09-23,2022-38,2443645934.59
2022-09-30,2022-39,2440802089.52
2022-10-07,2022-40,2457243588.73
2022-10-14,2022-41,2462285576.79
2022-10-21,2022-42,2485490385.03
2022-10-28,2022-43,2554110427.65
2022-11-04,2022-44,2531777905.39
2022-11-11,2022-45,2579954967.09
2022-11-18,2022-46,2593320532.86
2022-11-25,2022-47,2606470370.57
2022-12-02,2022-48,2616452169.2
2022-12-09,2022-49,2640373187.65
2022-12-16,2022-50,2673436673.21
2022-12-23,2022-51,2713774136.15
2022-12-30,2022-52,2753671204.23
2023-01-06,2023-1,2707224271.99
2023-01-13,2023-2,2759326916.14
2023-01-20,2023-3,2789269614.34
2023-01-27,2023-4,2821771450.22
2023-02-03,2023-5,2845838432.06
2023-02-10,2023-6,2830966619.08
2023-02-17,2023-7,2893238169.46
2023-02-24,2023-8,2898382726.71
2023-03-03,2023-9,2910931812.74
2023-03-10,2023-10,2942679016.28
2023-03-17,2023-11,3025029539.15
2023-03-24,2023-12,3084425596.85
2023-03-31,2023-13,3085229893.34
2023-04-07,2023-14,3175790022.35
2023-04-14,2023-15,3246347087.7
2023-04-21,2023-16,3282021597.86
2023-04-28,2023-17,3291374701.43
2023-05-05,2023-18,3281919410.94
2023-05-12,2023-19,3263077337.29
2023-05-19,2023-20,3235652706.56
2023-05-26,2023-21,3181700506.26
2023-06-02,2023-22,3229057282.51
2023-06-09,2023-23,3517970193.95
2023-06-16,2023-24,3592672563.52
2023-06-23,2023-25,3795029466.73
2023-06-30,2023-26,3786340682.75
2023-07-07,2023-27,3806999301.7
2023-07-14,2023-28,3878692953.67
2023-07-21,2023-29,4011381392.95
2023-07-28,2023-30,4053200779.99
2023-08-04,2023-31,4028276352.28
2023-08-11,2023-32,4048562805.38
2023-08-18,2023-33,4094400288.08
2023-08-25,2023-34,4082222196.98
2023-09-01,2023-35,4135207787.61
2023-09-08,2023-36,4119030143.76
2023-09-15,2023-37,4163205046.98
2023-09-22,2023-38,4139378229.35
2023-09-29,2023-39,4106169816.52
2023-10-06,2023-40,4064347097.59
2023-10-13,2023-41,4094518875.97
2023-10-20,2023-42,4167544172.62
2023-10-27,2023-43,4195800579.24
2023-11-03,2023-44,4168932960.15
2023-11-10,2023-45,4161674844.44
2023-11-17,2023-46,4205855454.67
2023-11-24,2023-47,4228551552.87
2023-12-01,2023-48,4201707106.5
2023-12-08,2023-49,4149880369.83
2023-12-15,2023-50,4245836416.26
2023-12-22,2023-51,4286540265.87
2023-12-29,2023-52,4350802510.78
2024-01-05,2024-1,4256193849.34
2024-01-12,2024-2,4282069119.36
2024-01-19,2024-3,4385692026.35
2024-01-26,2024-4,4452528620.01
2024-02-02,2024-5,4465991805.62
2024-02-09,2024-6,4462987737.91
2024-02-16,2024-7,4578105817.46
2024-02-23,2024-8,4609940723.64
2024-03-01,2024-9,4656617424.28
2024-03-08,2024-10,4815792734.71
2024-03-15,2024-11,5000109994.63
2024-03-22,2024-12,4994373045.71
2024-03-29,2024-13,5050648564.24
2024-04-05,2024-14,4997131522.95
2024-04-12,2024-15,4938467743.25
2024-04-19,2024-16,5043265972.81
2024-04-26,2024-17,4990394277.75
2024-05-03,2024-18,4903798677.57
2024-05-10,2024-19,4801243085.36
2024-05-17,2024-20,4851079721.34
2024-05-24,2024-21,4880118967.46
2024-05-31,2024-22,4759881764.7
2024-06-07,2024-23,4790932384.82
2024-06-14,2024-24,4790185551.6
2024-06-21,2024-25,4899279500.11
2024-06-28,2024-26,4946230651.4
2024-07-05,2024-27,4799420913.17
2024-07-12,2024-28,4837801592.76
2024-07-19,2024-29,4947526112.69
2024-07-26,2024-30,4958331087.24
2024-08-02,2024-31,5027022401.8
2024-08-09,2024-32,5066508275.22
2024-08-16,2024-33,5157065942.31
2024-08-23,2024-34,5309459387.91
2024-08-30,2024-35,5349126528.97
2024-09-06,2024-36,5342310770.23
2024-09-13,2024-37,5265664816.29
2024-09-20,2024-38,5382556985.29
2024-09-27,2024-39,5479387910.21
2024-10-04,2024-40,5370930440.85
2024-10-11,2024-41,5326187860.44
2024-10-18,2024-42,5426240755.53
2024-10-25,2024-43,5430748746.0
2024-11-01,2024-44,5423688336.73
2024-11-08,2024-45,5374806912.6
2024-11-15,2024-46,5457566066.9
2024-11-22,2024-47,5435161870.73
2024-11-29,2024-48,5439225160.71
2024-12-06,2024-49,5378348976.71
2024-12-13,2024-50,5420469199.78
2024-12-20,2024-51,5478643209.13
2024-12-27,2024-52,5555735631.05
2025-01-03,2025-1,5472350759.21
2025-01-10,2025-2,5416081706.29
2025-01-17,2025-3,5516257806.43
2025-01-24,2025-4,5617256545.3
2025-01-31,2025-5,5532545605.3
2025-02-07,2025-6,5678175424.17
2025-02-14,2025-7,5729962528.36
2025-02-21,2025-8,5881674134.95
2025-02-28,2025-9,5789760702.39
2025-03-07,2025-10,5878786773.51
2025-03-14,2025-11,5944920810.52
2025-03-21,2025-12,6309185368.44
2025-03-28,2025-13,6461526234.26
2025-04-04,2025-14,6395071239.16
2025-04-11,2025-15,6468280071.74
2025-04-18,2025-16,6583643871.89
2025-04-25,2025-17,6647547007.52
2025-05-02,2025-18,6612467880.1
2025-05-09,2025-19,6609675306.14
2025-05-16,2025-20,6597515026.19
2025-05-23,2025-21,6700414538.72
2025-05-30,2025-22,6716923327.16
2025-06-06,2025-23,6712666173.72
2025-06-13,2025-24,6828948665.98
2025-06-20,2025-25,6869987792.25
2025-06-27,2025-26,6968219788.98
2025-07-04,2025-27,6850134454.63
2025-07-11,2025-28,6847933721.1
2025-07-18,2025-29,7090695750.2
2025-07-25,2025-30,7115703482.09
2025-08-01,2025-31,7052298391.35
2025-08-08,2025-32,7171156052.72
2025-08-15,2025-33,7270361969.7
2025-08-22,2025-34,7244472740.81
2025-08-29,2025-35,7289813716.52
2025-09-05,2025-36,7379832291.06
2025-09-12,2025-37,7474651363.0
2025-09-19,2025-38,7667495093.56
2025-09-26,2025-39,7701248488.41
2025-10-03,2025-40,7744350622.6
