Tarih,TP_TLDTHVADE_KB12,TP_TLDTHVADE_KB12
2016-07-08,2016-28,557312693.9
2016-07-15,2016-29,551070122.72
2016-07-22,2016-30,558689947.23
2016-07-29,2016-31,542924830.12
2016-08-05,2016-32,541219000.84
2016-08-12,2016-33,535655479.2
2016-08-19,2016-34,537586234.59
2016-08-26,2016-35,537437314.46
2016-09-02,2016-36,538229594.84
2016-09-09,2016-37,536593817.79
2016-09-16,2016-38,541929177.46
2016-09-23,2016-39,532133726.21
2016-09-30,2016-40,530250043.58
2016-10-07,2016-41,534506657.68
2016-10-14,2016-42,537697696.0
2016-10-21,2016-43,537350962.74
2016-10-28,2016-44,543105359.78
2016-11-04,2016-45,550772287.88
2016-11-11,2016-46,565251142.41
2016-11-18,2016-47,590059128.28
2016-11-25,2016-48,602027602.54
2016-12-02,2016-49,615800730.25
2016-12-09,2016-50,604649555.62
2016-12-16,2016-51,611170808.43
2016-12-23,2016-52,611898527.17
2016-12-30,2016-53,615541202.71
2017-01-06,2017-1,626760634.83
2017-01-13,2017-2,667183648.37
2017-01-20,2017-3,673358648.96
2017-01-27,2017-4,687059618.78
2017-02-03,2017-5,676017403.89
2017-02-10,2017-6,668984683.18
2017-02-17,2017-7,674659403.32
2017-02-24,2017-8,657554700.0
2017-03-03,2017-9,680335617.18
2017-03-10,2017-10,686099829.99
2017-03-17,2017-11,675408700.93
2017-03-24,2017-12,683208941.57
2017-03-31,2017-13,681271217.77
2017-04-07,2017-14,693916296.26
2017-04-14,2017-15,695349054.68
2017-04-21,2017-16,694738386.31
2017-04-28,2017-17,691755274.32
2017-05-05,2017-18,696567028.72
2017-05-12,2017-19,700393301.58
2017-05-19,2017-20,703892900.84
2017-05-26,2017-21,699115350.63
2017-06-02,2017-22,701450048.88
2017-06-09,2017-23,703847874.12
2017-06-16,2017-24,700724003.71
2017-06-23,2017-25,696223223.5
2017-06-30,2017-26,695860030.11
2017-07-07,2017-27,709896249.15
2017-07-14,2017-28,694885531.45
2017-07-21,2017-29,696783312.73
2017-07-28,2017-30,694315104.47
2017-08-04,2017-31,695392231.92
2017-08-11,2017-32,697639723.05
2017-08-18,2017-33,708957678.29
2017-08-25,2017-34,702176445.61
2017-09-01,2017-35,700108626.56
2017-09-08,2017-36,697159672.63
2017-09-15,2017-37,698756308.97
2017-09-22,2017-38,710843591.66
2017-09-29,2017-39,715283958.01
2017-10-06,2017-40,721014279.01
2017-10-13,2017-41,727143684.32
2017-10-20,2017-42,726041385.68
2017-10-27,2017-43,747859344.26
2017-11-03,2017-44,741787992.74
2017-11-10,2017-45,749782245.47
2017-11-17,2017-46,757323077.14
2017-11-24,2017-47,773865563.97
2017-12-01,2017-48,771126199.8
2017-12-08,2017-49,759305253.75
2017-12-15,2017-50,761424618.83
2017-12-22,2017-51,757185627.55
2017-12-29,2017-52,749719591.23
2018-01-05,2018-1,748366003.22
2018-01-12,2018-2,755064096.87
2018-01-19,2018-3,765766898.77
2018-01-26,2018-4,767846065.53
2018-02-02,2018-5,765724733.63
2018-02-09,2018-6,771482329.27
2018-02-16,2018-7,772652317.94
2018-02-23,2018-8,775846151.68
2018-03-02,2018-9,775781928.92
2018-03-09,2018-10,782114029.41
2018-03-16,2018-11,796604427.41
2018-03-23,2018-12,807862785.67
2018-03-30,2018-13,792727241.77
2018-04-06,2018-14,813956831.37
2018-04-13,2018-15,825908779.15
2018-04-20,2018-16,820621648.41
2018-04-27,2018-17,824552005.28
2018-05-04,2018-18,852003188.58
2018-05-11,2018-19,855841467.99
2018-05-18,2018-20,891064010.57
2018-05-25,2018-21,945419319.14
2018-06-01,2018-22,918105527.11
2018-06-08,2018-23,907366830.51
2018-06-15,2018-24,935479687.82
2018-06-22,2018-25,936734210.36
2018-06-29,2018-26,890545436.67
2018-07-06,2018-27,905218628.61
2018-07-13,2018-28,928746721.83
2018-07-20,2018-29,927281500.8
2018-07-27,2018-30,941496493.58
2018-08-03,2018-31,974247826.57
2018-08-10,2018-32,1142947309.22
2018-08-17,2018-33,1106377554.27
2018-08-24,2018-34,1110698575.55
2018-08-31,2018-35,1203152837.13
2018-09-07,2018-36,1178618762.81
2018-09-14,2018-37,1107151774.26
2018-09-21,2018-38,1149723190.9
2018-09-28,2018-39,1087740165.13
2018-10-05,2018-40,1110023433.57
2018-10-12,2018-41,1075764859.65
2018-10-19,2018-42,1024487886.78
2018-10-26,2018-43,1031886151.77
2018-11-02,2018-44,999363745.74
2018-11-09,2018-45,1004635875.45
2018-11-16,2018-46,982659111.44
2018-11-23,2018-47,973156807.9
2018-11-30,2018-48,938418212.18
2018-12-07,2018-49,970553975.61
2018-12-14,2018-50,979087141.62
2018-12-21,2018-51,982128510.37
2018-12-28,2018-52,966013628.6
2019-01-04,2019-1,989314991.78
2019-01-11,2019-2,998340732.8
2019-01-18,2019-3,990269969.56
2019-01-25,2019-4,985573722.96
2019-02-01,2019-5,982091914.29
2019-02-08,2019-6,999668068.78
2019-02-15,2019-7,1003740145.84
2019-02-22,2019-8,1020806214.94
2019-03-01,2019-9,1032018942.97
2019-03-08,2019-10,1050287504.31
2019-03-15,2019-11,1076580540.24
2019-03-22,2019-12,1111145004.62
2019-03-29,2019-13,1141969664.62
2019-04-05,2019-14,1135434481.55
2019-04-12,2019-15,1171460412.66
2019-04-19,2019-16,1170583942.87
2019-04-26,2019-17,1193211639.98
2019-05-03,2019-18,1186924700.07
2019-05-10,2019-19,1232583332.94
2019-05-17,2019-20,1222937032.91
2019-05-24,2019-21,1232979920.79
2019-05-31,2019-22,1180021826.52
2019-06-07,2019-23,1188974321.59
2019-06-14,2019-24,1198259883.62
2019-06-21,2019-25,1183109436.58
2019-06-28,2019-26,1162452747.86
2019-07-05,2019-27,1131324463.48
2019-07-12,2019-28,1150577014.27
2019-07-19,2019-29,1148152885.35
2019-07-26,2019-30,1149731736.78
2019-08-02,2019-31,1128533444.92
2019-08-09,2019-32,1113593219.4
2019-08-16,2019-33,1125854673.03
2019-08-23,2019-34,1161019393.64
2019-08-30,2019-35,1169571716.96
2019-09-06,2019-36,1151903351.25
2019-09-13,2019-37,1153639992.41
2019-09-20,2019-38,1163257425.76
2019-09-27,2019-39,1158182011.89
2019-10-04,2019-40,1167226016.23
2019-10-11,2019-41,1194525881.74
2019-10-18,2019-42,1192765868.22
2019-10-25,2019-43,1189859654.63
2019-11-01,2019-44,1176467086.77
2019-11-08,2019-45,1180934671.62
2019-11-15,2019-46,1182634878.01
2019-11-22,2019-47,1178221404.59
2019-11-29,2019-48,1175478181.31
2019-12-06,2019-49,1176545588.84
2019-12-13,2019-50,1181992328.7
2019-12-20,2019-51,1207683448.96
2019-12-27,2019-52,1213028532.87
2020-01-03,2020-1,1218090801.54
2020-01-10,2020-2,1204225747.18
2020-01-17,2020-3,1206806070.25
2020-01-24,2020-4,1218470037.41
2020-01-31,2020-5,1214954432.65
2020-02-07,2020-6,1222195882.84
2020-02-14,2020-7,1234994326.6
2020-02-21,2020-8,1255253471.7
2020-02-28,2020-9,1290613791.64
2020-03-06,2020-10,1276703092.99
2020-03-13,2020-11,1301727332.61
2020-03-20,2020-12,1326650614.07
2020-03-27,2020-13,1319936344.41
2020-04-03,2020-14,1346702121.43
2020-04-10,2020-15,1339895842.64
2020-04-17,2020-16,1389936110.16
2020-04-24,2020-17,1395332824.64
2020-05-01,2020-18,1390196936.69
2020-05-08,2020-19,1418360571.58
2020-05-15,2020-20,1387292856.1
2020-05-22,2020-21,1381144579.38
2020-05-29,2020-22,1395677767.6
2020-06-05,2020-23,1399047623.03
2020-06-12,2020-24,1421115133.79
2020-06-19,2020-25,1419747707.84
2020-06-26,2020-26,1421983867.7
2020-07-03,2020-27,1413504166.06
2020-07-10,2020-28,1424542306.94
2020-07-17,2020-29,1430879947.12
2020-07-24,2020-30,1457739612.02
2020-07-31,2020-31,1503446883.01
2020-08-07,2020-32,1618152462.75
2020-08-14,2020-33,1620887002.21
2020-08-21,2020-34,1593813830.2
2020-08-28,2020-35,1612459079.49
2020-09-04,2020-36,1636434652.72
2020-09-11,2020-37,1648430039.56
2020-09-18,2020-38,1662240797.2
2020-09-25,2020-39,1666886235.47
2020-10-02,2020-40,1701005190.41
2020-10-09,2020-41,1746127888.01
2020-10-16,2020-42,1742793040.2
2020-10-23,2020-43,1767269440.57
2020-10-30,2020-44,1845766328.4
2020-11-06,2020-45,1911831149.6
2020-11-13,2020-46,1732779786.02
2020-11-20,2020-47,1732042120.84
2020-11-27,2020-48,1783552195.37
2020-12-04,2020-49,1802110288.69
2020-12-11,2020-50,1829626575.87
2020-12-18,2020-51,1794715270.48
2020-12-25,2020-52,1765406483.5
2021-01-01,2021-1,1733118101.28
2021-01-08,2021-2,1717810891.93
2021-01-15,2021-3,1721540519.72
2021-01-22,2021-4,1736368850.78
2021-01-29,2021-5,1712771891.91
2021-02-05,2021-6,1638538917.22
2021-02-12,2021-7,1639465392.76
2021-02-19,2021-8,1620726022.27
2021-02-26,2021-9,1698651136.22
2021-03-05,2021-10,1717368396.4
2021-03-12,2021-11,1732713528.82
2021-03-19,2021-12,1678528564.25
2021-03-26,2021-13,1791251392.59
2021-04-02,2021-14,1779316249.53
2021-04-09,2021-15,1815559975.77
2021-04-16,2021-16,1808409068.25
2021-04-23,2021-17,1852481573.74
2021-04-30,2021-18,1843000051.66
2021-05-07,2021-19,1859464274.18
2021-05-14,2021-20,1872278618.09
2021-05-21,2021-21,1890486963.57
2021-05-28,2021-22,1935684909.8
2021-06-04,2021-23,1958488346.92
2021-06-11,2021-24,1897026519.99
2021-06-18,2021-25,1945927615.09
2021-06-25,2021-26,1951796142.05
2021-07-02,2021-27,1943856484.89
2021-07-09,2021-28,1956689687.88
2021-07-16,2021-29,1932209744.98
2021-07-23,2021-30,1936767536.79
2021-07-30,2021-31,1925939025.96
2021-08-06,2021-32,1962808811.09
2021-08-13,2021-33,1961186728.42
2021-08-20,2021-34,1946046705.4
2021-08-27,2021-35,1943205112.35
2021-09-03,2021-36,1939113465.13
2021-09-10,2021-37,1962439888.93
2021-09-17,2021-38,1998152285.86
2021-09-24,2021-39,2044644018.33
2021-10-01,2021-40,2028815333.65
2021-10-08,2021-41,2053548530.06
2021-10-15,2021-42,2125877745.32
2021-10-22,2021-43,2219234767.74
2021-10-29,2021-44,2182974929.17
2021-11-05,2021-45,2234122294.2
2021-11-12,2021-46,2298296108.0
2021-11-19,2021-47,2547006833.65
2021-11-26,2021-48,2766147701.05
2021-12-03,2021-49,3117580451.72
2021-12-10,2021-50,3156314213.1
2021-12-17,2021-51,3806983894.78
2021-12-24,2021-52,2744727588.44
2021-12-31,2021-53,3093531781.97
2022-01-07,2022-1,3163792671.33
2022-01-14,2022-2,3109484660.04
2022-01-21,2022-3,3064166323.6
2022-01-28,2022-4,3052671175.17
2022-02-04,2022-5,3004473843.35
2022-02-11,2022-6,2961064353.53
2022-02-18,2022-7,2917943013.11
2022-02-25,2022-8,2992507814.33
2022-03-04,2022-9,3001326894.4
2022-03-11,2022-10,3181651231.95
2022-03-18,2022-11,3161990333.5
2022-03-25,2022-12,3195374144.63
2022-04-01,2022-13,3139103971.92
2022-04-08,2022-14,3147850573.75
2022-04-15,2022-15,3127549804.05
2022-04-22,2022-16,3150194912.83
2022-04-29,2022-17,3132055886.92
2022-05-06,2022-18,3176002658.96
2022-05-13,2022-19,3272137300.85
2022-05-20,2022-20,3393373336.94
2022-05-27,2022-21,3498038371.35
2022-06-03,2022-22,3553830652.51
2022-06-10,2022-23,3662029064.74
2022-06-17,2022-24,3697891898.71
2022-06-24,2022-25,3722047531.57
2022-07-01,2022-26,3535816777.2
2022-07-08,2022-27,3623463900.15
2022-07-15,2022-28,3674221949.46
2022-07-22,2022-29,3738788097.31
2022-07-29,2022-30,3827847573.98
2022-08-05,2022-31,3911115398.29
2022-08-12,2022-32,3891928668.23
2022-08-19,2022-33,3889960250.26
2022-08-26,2022-34,3890171308.72
2022-09-02,2022-35,3871135606.52
2022-09-09,2022-36,3899901387.29
2022-09-16,2022-37,3882830305.83
2022-09-23,2022-38,3916061947.42
2022-09-30,2022-39,3921584708.93
2022-10-07,2022-40,3951988828.47
2022-10-14,2022-41,3943096725.8
2022-10-21,2022-42,3957310800.63
2022-10-28,2022-43,3997257500.92
2022-11-04,2022-44,3958148876.11
2022-11-11,2022-45,3984111893.53
2022-11-18,2022-46,3960778222.91
2022-11-25,2022-47,3910730142.57
2022-12-02,2022-48,3906803368.7
2022-12-09,2022-49,3875892221.9
2022-12-16,2022-50,3832136752.62
2022-12-23,2022-51,3793788450.7
2022-12-30,2022-52,3752320151.47
2023-01-06,2023-1,3799194462.33
2023-01-13,2023-2,3869657324.43
2023-01-20,2023-3,3863599285.72
2023-01-27,2023-4,3853419929.46
2023-02-03,2023-5,3849320286.21
2023-02-10,2023-6,3786005957.21
2023-02-17,2023-7,3744290545.47
2023-02-24,2023-8,3681672318.45
2023-03-03,2023-9,3674905535.34
2023-03-10,2023-10,3695829233.34
2023-03-17,2023-11,3722134589.37
2023-03-24,2023-12,3758406016.26
2023-03-31,2023-13,3728939495.89
2023-04-07,2023-14,3796892366.54
2023-04-14,2023-15,3834984486.13
2023-04-21,2023-16,3836933725.3
2023-04-28,2023-17,3831428735.99
2023-05-05,2023-18,3871754707.51
2023-05-12,2023-19,3836292772.31
2023-05-19,2023-20,3804176047.9
2023-05-26,2023-21,3737951808.88
2023-06-02,2023-22,3880945518.39
2023-06-09,2023-23,4335714834.49
2023-06-16,2023-24,4423244056.48
2023-06-23,2023-25,4539876579.76
2023-06-30,2023-26,4655470895.33
2023-07-07,2023-27,4718180688.62
2023-07-14,2023-28,4810273004.06
2023-07-21,2023-29,4948591276.88
2023-07-28,2023-30,4950536540.18
2023-08-04,2023-31,4903148780.6
2023-08-11,2023-32,4950747486.65
2023-08-18,2023-33,4986823757.85
2023-08-25,2023-34,4947287151.96
2023-09-01,2023-35,5034484882.98
2023-09-08,2023-36,5023070732.93
2023-09-15,2023-37,4985079032.54
2023-09-22,2023-38,4989937191.61
2023-09-29,2023-39,4949836851.79
2023-10-06,2023-40,4972305096.9
2023-10-13,2023-41,5041917479.92
2023-10-20,2023-42,5140767160.61
2023-10-27,2023-43,5163753241.53
2023-11-03,2023-44,5200653375.43
2023-11-10,2023-45,5219246634.46
2023-11-17,2023-46,5246272619.64
2023-11-24,2023-47,5272058971.63
2023-12-01,2023-48,5266637442.03
2023-12-08,2023-49,5243194104.01
2023-12-15,2023-50,5305730202.31
2023-12-22,2023-51,5376270646.45
2023-12-29,2023-52,5402540737.26
2024-01-05,2024-1,5436882958.49
2024-01-12,2024-2,5517111082.53
2024-01-19,2024-3,5554299947.99
2024-01-26,2024-4,5602662018.14
2024-02-02,2024-5,5603476378.58
2024-02-09,2024-6,5589090166.11
2024-02-16,2024-7,5622238217.46
2024-02-23,2024-8,5711642830.48
2024-03-01,2024-9,5717254058.9
2024-03-08,2024-10,5992939935.89
2024-03-15,2024-11,6158362315.55
2024-03-22,2024-12,6209227470.06
2024-03-29,2024-13,6206745691.48
2024-04-05,2024-14,6016691755.98
2024-04-12,2024-15,6056926500.82
2024-04-19,2024-16,6157621717.12
2024-04-26,2024-17,6091415179.26
2024-05-03,2024-18,5934993259.52
2024-05-10,2024-19,5827640860.88
2024-05-17,2024-20,5780735194.82
2024-05-24,2024-21,5728512128.74
2024-05-31,2024-22,5627440979.09
2024-06-07,2024-23,5607637033.18
2024-06-14,2024-24,5522408917.71
2024-06-21,2024-25,5644981429.16
2024-06-28,2024-26,5628386488.98
2024-07-05,2024-27,5563886293.62
2024-07-12,2024-28,5641038315.94
2024-07-19,2024-29,5696962258.65
2024-07-26,2024-30,5697676315.33
2024-08-02,2024-31,5726796083.42
2024-08-09,2024-32,5884795449.88
2024-08-16,2024-33,5932897811.16
2024-08-23,2024-34,6110034076.69
2024-08-30,2024-35,6103310858.73
2024-09-06,2024-36,6108101355.93
2024-09-13,2024-37,6012709446.19
2024-09-20,2024-38,6105444506.67
2024-09-27,2024-39,6089417543.02
2024-10-04,2024-40,6057659664.1
2024-10-11,2024-41,5958403243.5
2024-10-18,2024-42,6028977588.0
2024-10-25,2024-43,5996681298.9
2024-11-01,2024-44,5984089137.51
2024-11-08,2024-45,5933804602.95
2024-11-15,2024-46,5895883264.5
2024-11-22,2024-47,5921498333.46
2024-11-29,2024-48,5928313775.23
2024-12-06,2024-49,5808284088.03
2024-12-13,2024-50,5845861697.13
2024-12-20,2024-51,5847465097.03
2024-12-27,2024-52,5911433819.37
2025-01-03,2025-1,5901992437.66
2025-01-10,2025-2,5874575549.39
2025-01-17,2025-3,5922303507.83
2025-01-24,2025-4,6063343420.7
2025-01-31,2025-5,6017233755.62
2025-02-07,2025-6,6162777831.04
2025-02-14,2025-7,6235183773.42
2025-02-21,2025-8,6405925834.33
2025-02-28,2025-9,6295654169.33
2025-03-07,2025-10,6486809168.44
2025-03-14,2025-11,6551715488.9
2025-03-21,2025-12,7060286489.02
2025-03-28,2025-13,7063391371.92
2025-04-04,2025-14,7262093071.43
2025-04-11,2025-15,7326117109.53
2025-04-18,2025-16,7502785484.31
2025-04-25,2025-17,7539396454.81
2025-05-02,2025-18,7504052765.54
2025-05-09,2025-19,7506498025.18
2025-05-16,2025-20,7463440454.96
2025-05-23,2025-21,7580822278.8
2025-05-30,2025-22,7551824332.62
2025-06-06,2025-23,7530070285.43
2025-06-13,2025-24,7743452406.8
2025-06-20,2025-25,7767758157.58
2025-06-27,2025-26,7855266903.28
2025-07-04,2025-27,7702108442.34
2025-07-11,2025-28,7816691689.29
2025-07-18,2025-29,7899457157.71
2025-07-25,2025-30,8016215286.72
2025-08-01,2025-31,7868982832.52
2025-08-08,2025-32,8045252145.65
2025-08-15,2025-33,8012999690.91
2025-08-22,2025-34,8084658194.52
2025-08-29,2025-35,8016904690.86
2025-09-05,2025-36,8224559070.8
2025-09-12,2025-37,8405940927.8
2025-09-19,2025-38,8510677197.7
2025-09-26,2025-39,8501840611.73
2025-10-03,2025-40,8589082225.57
