Tarih,TP_TLDTHVADE_KB11,TP_TLDTHVADE_KB11
2016-07-08,2016-28,77739678.06
2016-07-15,2016-29,76998296.29
2016-07-22,2016-30,79735625.26
2016-07-29,2016-31,78022364.25
2016-08-05,2016-32,77610651.53
2016-08-12,2016-33,76430633.03
2016-08-19,2016-34,76648529.33
2016-08-26,2016-35,76878227.51
2016-09-02,2016-36,75976117.22
2016-09-09,2016-37,75516371.07
2016-09-16,2016-38,76143378.5
2016-09-23,2016-39,74082156.25
2016-09-30,2016-40,75015142.68
2016-10-07,2016-41,74977925.29
2016-10-14,2016-42,74469898.17
2016-10-21,2016-43,73277983.44
2016-10-28,2016-44,75445223.15
2016-11-04,2016-45,75208494.63
2016-11-11,2016-46,77115014.63
2016-11-18,2016-47,79078678.15
2016-11-25,2016-48,80098017.56
2016-12-02,2016-49,81677302.45
2016-12-09,2016-50,80306628.54
2016-12-16,2016-51,80669087.66
2016-12-23,2016-52,79605339.8
2016-12-30,2016-53,79986137.2
2017-01-06,2017-1,82379225.45
2017-01-13,2017-2,87069041.28
2017-01-20,2017-3,87972846.93
2017-01-27,2017-4,88753280.13
2017-02-03,2017-5,85733060.22
2017-02-10,2017-6,83849730.26
2017-02-17,2017-7,83856230.03
2017-02-24,2017-8,80856759.28
2017-03-03,2017-9,83281770.1
2017-03-10,2017-10,84093503.91
2017-03-17,2017-11,81527988.96
2017-03-24,2017-12,82262602.67
2017-03-31,2017-13,82137979.98
2017-04-07,2017-14,84336423.0
2017-04-14,2017-15,84388888.31
2017-04-21,2017-16,83282120.33
2017-04-28,2017-17,82195459.51
2017-05-05,2017-18,83027815.94
2017-05-12,2017-19,83150818.21
2017-05-19,2017-20,85012525.84
2017-05-26,2017-21,83925241.9
2017-06-02,2017-22,81820342.29
2017-06-09,2017-23,81399735.63
2017-06-16,2017-24,81258748.79
2017-06-23,2017-25,79743891.5
2017-06-30,2017-26,83043042.43
2017-07-07,2017-27,84896984.37
2017-07-14,2017-28,84164223.17
2017-07-21,2017-29,84826174.4
2017-07-28,2017-30,84892375.56
2017-08-04,2017-31,85824967.29
2017-08-11,2017-32,85463674.42
2017-08-18,2017-33,88838729.8
2017-08-25,2017-34,84385900.61
2017-09-01,2017-35,84468604.73
2017-09-08,2017-36,83877228.91
2017-09-15,2017-37,83176830.6
2017-09-22,2017-38,85602410.37
2017-09-29,2017-39,90097283.07
2017-10-06,2017-40,90403582.9
2017-10-13,2017-41,92257995.6
2017-10-20,2017-42,92980217.36
2017-10-27,2017-43,95887575.67
2017-11-03,2017-44,95811066.62
2017-11-10,2017-45,97040845.82
2017-11-17,2017-46,99999006.79
2017-11-24,2017-47,102095607.49
2017-12-01,2017-48,102492555.69
2017-12-08,2017-49,98705540.1
2017-12-15,2017-50,99557084.95
2017-12-22,2017-51,98223249.53
2017-12-29,2017-52,102467020.49
2018-01-05,2018-1,100564973.9
2018-01-12,2018-2,102479036.07
2018-01-19,2018-3,104871664.38
2018-01-26,2018-4,104603017.26
2018-02-02,2018-5,106004101.1
2018-02-09,2018-6,106543817.18
2018-02-16,2018-7,106379761.26
2018-02-23,2018-8,106428658.36
2018-03-02,2018-9,107586116.23
2018-03-09,2018-10,109013969.97
2018-03-16,2018-11,111213018.81
2018-03-23,2018-12,114526916.19
2018-03-30,2018-13,113074271.59
2018-04-06,2018-14,117842343.72
2018-04-13,2018-15,119482255.5
2018-04-20,2018-16,118162386.6
2018-04-27,2018-17,117588634.11
2018-05-04,2018-18,122677777.2
2018-05-11,2018-19,106072126.99
2018-05-18,2018-20,126569134.8
2018-05-25,2018-21,132801391.72
2018-06-01,2018-22,129169493.44
2018-06-08,2018-23,128439654.13
2018-06-15,2018-24,132423335.64
2018-06-22,2018-25,130718927.16
2018-06-29,2018-26,127813968.67
2018-07-06,2018-27,127536732.78
2018-07-13,2018-28,124650017.31
2018-07-20,2018-29,122638718.4
2018-07-27,2018-30,124825622.15
2018-08-03,2018-31,129535058.83
2018-08-10,2018-32,151264739.16
2018-08-17,2018-33,149162101.98
2018-08-24,2018-34,148457334.37
2018-08-31,2018-35,162463577.47
2018-09-07,2018-36,158895013.03
2018-09-14,2018-37,144090043.71
2018-09-21,2018-38,148336466.19
2018-09-28,2018-39,137284967.04
2018-10-05,2018-40,136741690.1
2018-10-12,2018-41,130438314.14
2018-10-19,2018-42,122609179.49
2018-10-26,2018-43,121750072.68
2018-11-02,2018-44,115424925.02
2018-11-09,2018-45,114360651.36
2018-11-16,2018-46,111012382.09
2018-11-23,2018-47,109507059.9
2018-11-30,2018-48,106726440.8
2018-12-07,2018-49,109723421.26
2018-12-14,2018-50,108850603.44
2018-12-21,2018-51,107501110.96
2018-12-28,2018-52,103359776.46
2019-01-04,2019-1,105359410.67
2019-01-11,2019-2,105607497.92
2019-01-18,2019-3,101475412.93
2019-01-25,2019-4,98924872.8
2019-02-01,2019-5,96605446.17
2019-02-08,2019-6,96804412.68
2019-02-15,2019-7,96279287.1
2019-02-22,2019-8,97535728.34
2019-03-01,2019-9,99074274.7
2019-03-08,2019-10,99419852.36
2019-03-15,2019-11,100192997.67
2019-03-22,2019-12,100863796.21
2019-03-29,2019-13,102047456.63
2019-04-05,2019-14,101510971.03
2019-04-12,2019-15,104368679.29
2019-04-19,2019-16,103098563.31
2019-04-26,2019-17,104109389.77
2019-05-03,2019-18,104619664.76
2019-05-10,2019-19,108208275.68
2019-05-17,2019-20,106416222.27
2019-05-24,2019-21,106417597.72
2019-05-31,2019-22,102280165.62
2019-06-07,2019-23,102566561.66
2019-06-14,2019-24,101777380.35
2019-06-21,2019-25,100025280.28
2019-06-28,2019-26,99440980.16
2019-07-05,2019-27,95128533.58
2019-07-12,2019-28,96567760.78
2019-07-19,2019-29,95769531.01
2019-07-26,2019-30,95214045.44
2019-08-02,2019-31,93889607.02
2019-08-09,2019-32,93177207.35
2019-08-16,2019-33,93120259.85
2019-08-23,2019-34,96485477.95
2019-08-30,2019-35,97466186.7
2019-09-06,2019-36,95151687.02
2019-09-13,2019-37,95498045.81
2019-09-20,2019-38,95671141.52
2019-09-27,2019-39,93958014.66
2019-10-04,2019-40,95114609.75
2019-10-11,2019-41,97929137.19
2019-10-18,2019-42,97574506.47
2019-10-25,2019-43,96981366.2
2019-11-01,2019-44,96679350.68
2019-11-08,2019-45,95157165.32
2019-11-15,2019-46,95042546.94
2019-11-22,2019-47,94233411.59
2019-11-29,2019-48,94007658.93
2019-12-06,2019-49,95008602.52
2019-12-13,2019-50,95574213.53
2019-12-20,2019-51,97352591.91
2019-12-27,2019-52,98922846.14
2020-01-03,2020-1,99634773.15
2020-01-10,2020-2,97795860.35
2020-01-17,2020-3,98289155.9
2020-01-24,2020-4,98763610.46
2020-01-31,2020-5,99196524.36
2020-02-07,2020-6,98957314.94
2020-02-14,2020-7,99598885.27
2020-02-21,2020-8,100785800.38
2020-02-28,2020-9,103271549.69
2020-03-06,2020-10,102081674.45
2020-03-13,2020-11,101997898.8
2020-03-20,2020-12,101713438.56
2020-03-27,2020-13,101761764.08
2020-04-03,2020-14,103836734.24
2020-04-10,2020-15,103807121.41
2020-04-17,2020-16,106342962.43
2020-04-24,2020-17,105518886.28
2020-05-01,2020-18,106809089.68
2020-05-08,2020-19,107267414.88
2020-05-15,2020-20,104037323.66
2020-05-22,2020-21,102344609.51
2020-05-29,2020-22,104912841.74
2020-06-05,2020-23,106425312.66
2020-06-12,2020-24,107282369.57
2020-06-19,2020-25,106988522.02
2020-06-26,2020-26,106416657.01
2020-07-03,2020-27,106294021.74
2020-07-10,2020-28,106840526.05
2020-07-17,2020-29,105284750.81
2020-07-24,2020-30,106738643.56
2020-07-31,2020-31,109653302.71
2020-08-07,2020-32,115718215.59
2020-08-14,2020-33,115630339.1
2020-08-21,2020-34,113711665.01
2020-08-28,2020-35,115440820.03
2020-09-04,2020-36,116709524.18
2020-09-11,2020-37,117068972.75
2020-09-18,2020-38,118497675.32
2020-09-25,2020-39,117048917.54
2020-10-02,2020-40,119554210.32
2020-10-09,2020-41,122745727.05
2020-10-16,2020-42,122763864.1
2020-10-23,2020-43,123930217.67
2020-10-30,2020-44,128603649.7
2020-11-06,2020-45,132577055.17
2020-11-13,2020-46,118355400.8
2020-11-20,2020-47,117733437.41
2020-11-27,2020-48,120304547.48
2020-12-04,2020-49,120655994.68
2020-12-11,2020-50,123463251.11
2020-12-18,2020-51,120508024.64
2020-12-25,2020-52,117795381.24
2021-01-01,2021-1,115257018.01
2021-01-08,2021-2,113953807.12
2021-01-15,2021-3,113497294.2
2021-01-22,2021-4,114521751.42
2021-01-29,2021-5,114690711.44
2021-02-05,2021-6,109988529.09
2021-02-12,2021-7,110594683.72
2021-02-19,2021-8,109645685.28
2021-02-26,2021-9,118883810.09
2021-03-05,2021-10,119506047.19
2021-03-12,2021-11,119667220.14
2021-03-19,2021-12,115021421.97
2021-03-26,2021-13,125039391.83
2021-04-02,2021-14,125974273.8
2021-04-09,2021-15,128257394.38
2021-04-16,2021-16,127678543.4
2021-04-23,2021-17,131740878.15
2021-04-30,2021-18,129327874.54
2021-05-07,2021-19,129884453.67
2021-05-14,2021-20,131072283.51
2021-05-21,2021-21,132463119.3
2021-05-28,2021-22,135395535.2
2021-06-04,2021-23,137101542.54
2021-06-11,2021-24,131356879.36
2021-06-18,2021-25,133263844.11
2021-06-25,2021-26,132743406.44
2021-07-02,2021-27,131717060.08
2021-07-09,2021-28,131453046.15
2021-07-16,2021-29,128674121.65
2021-07-23,2021-30,128615496.95
2021-07-30,2021-31,126956689.22
2021-08-06,2021-32,128098644.24
2021-08-13,2021-33,126777508.56
2021-08-20,2021-34,125920533.11
2021-08-27,2021-35,124931267.98
2021-09-03,2021-36,124737248.68
2021-09-10,2021-37,125509183.28
2021-09-17,2021-38,128113885.01
2021-09-24,2021-39,131196308.52
2021-10-01,2021-40,130497826.27
2021-10-08,2021-41,131125156.54
2021-10-15,2021-42,136579284.1
2021-10-22,2021-43,141662061.37
2021-10-29,2021-44,138627926.67
2021-11-05,2021-45,140684910.3
2021-11-12,2021-46,142767759.22
2021-11-19,2021-47,157696247.27
2021-11-26,2021-48,171648259.88
2021-12-03,2021-49,194337161.3
2021-12-10,2021-50,196419196.05
2021-12-17,2021-51,232764779.25
2021-12-24,2021-52,166212526.96
2021-12-31,2021-53,187839478.98
2022-01-07,2022-1,192572583.09
2022-01-14,2022-2,190223410.44
2022-01-21,2022-3,186492823.79
2022-01-28,2022-4,184497291.22
2022-02-04,2022-5,185366200.46
2022-02-11,2022-6,183792293.27
2022-02-18,2022-7,185253208.66
2022-02-25,2022-8,188239510.07
2022-03-04,2022-9,187668129.61
2022-03-11,2022-10,197118507.74
2022-03-18,2022-11,198623207.2
2022-03-25,2022-12,199147166.02
2022-04-01,2022-13,196402239.83
2022-04-08,2022-14,194921229.63
2022-04-15,2022-15,193954105.62
2022-04-22,2022-16,194674367.51
2022-04-29,2022-17,191909397.3
2022-05-06,2022-18,192720607.5
2022-05-13,2022-19,197572810.02
2022-05-20,2022-20,205468123.91
2022-05-27,2022-21,212513512.48
2022-06-03,2022-22,214360632.55
2022-06-10,2022-23,221308299.71
2022-06-17,2022-24,222306949.75
2022-06-24,2022-25,222500037.76
2022-07-01,2022-26,214025629.74
2022-07-08,2022-27,215182685.04
2022-07-15,2022-28,212759438.02
2022-07-22,2022-29,217978770.09
2022-07-29,2022-30,222711934.98
2022-08-05,2022-31,224497801.59
2022-08-12,2022-32,225504800.46
2022-08-19,2022-33,223366189.69
2022-08-26,2022-34,219913748.36
2022-09-02,2022-35,222407644.84
2022-09-09,2022-36,223808728.85
2022-09-16,2022-37,220473681.32
2022-09-23,2022-38,218124301.2
2022-09-30,2022-39,220321529.5
2022-10-07,2022-40,220895273.12
2022-10-14,2022-41,220062754.77
2022-10-21,2022-42,219335584.61
2022-10-28,2022-43,225354369.02
2022-11-04,2022-44,220616485.22
2022-11-11,2022-45,227405077.09
2022-11-18,2022-46,230777436.57
2022-11-25,2022-47,229086409.99
2022-12-02,2022-48,231108939.85
2022-12-09,2022-49,230526341.93
2022-12-16,2022-50,231721843.81
2022-12-23,2022-51,232387591.77
2022-12-30,2022-52,232625868.17
2023-01-06,2023-1,230991367.32
2023-01-13,2023-2,237032903.35
2023-01-20,2023-3,236703146.19
2023-01-27,2023-4,237065410.6
2023-02-03,2023-5,235585300.08
2023-02-10,2023-6,231606109.15
2023-02-17,2023-7,227532362.74
2023-02-24,2023-8,224755666.09
2023-03-03,2023-9,226016729.39
2023-03-10,2023-10,225698073.12
2023-03-17,2023-11,227157822.79
2023-03-24,2023-12,229746747.48
2023-03-31,2023-13,231729242.21
2023-04-07,2023-14,232701313.57
2023-04-14,2023-15,232502706.99
2023-04-21,2023-16,229018379.57
2023-04-28,2023-17,223805283.79
2023-05-05,2023-18,226481023.65
2023-05-12,2023-19,224249186.03
2023-05-19,2023-20,223802159.37
2023-05-26,2023-21,222824797.63
2023-06-02,2023-22,232708959.27
2023-06-09,2023-23,259393963.01
2023-06-16,2023-24,263556001.92
2023-06-23,2023-25,278188874.33
2023-06-30,2023-26,285100658.59
2023-07-07,2023-27,285868081.72
2023-07-14,2023-28,290479839.74
2023-07-21,2023-29,297835658.82
2023-07-28,2023-30,296219904.3
2023-08-04,2023-31,294182302.49
2023-08-11,2023-32,291214881.94
2023-08-18,2023-33,289178203.93
2023-08-25,2023-34,280367078.11
2023-09-01,2023-35,282167788.68
2023-09-08,2023-36,276275315.28
2023-09-15,2023-37,272423099.03
2023-09-22,2023-38,271514266.88
2023-09-29,2023-39,272739935.72
2023-10-06,2023-40,272168236.92
2023-10-13,2023-41,273440743.33
2023-10-20,2023-42,273941542.18
2023-10-27,2023-43,275233059.87
2023-11-03,2023-44,279004822.6
2023-11-10,2023-45,282695989.34
2023-11-17,2023-46,286668176.15
2023-11-24,2023-47,290321085.32
2023-12-01,2023-48,287863993.14
2023-12-08,2023-49,287784380.73
2023-12-15,2023-50,291692542.8
2023-12-22,2023-51,293602935.7
2023-12-29,2023-52,296971678.45
2024-01-05,2024-1,300313251.62
2024-01-12,2024-2,304092193.7
2024-01-19,2024-3,300310041.55
2024-01-26,2024-4,299519479.19
2024-02-02,2024-5,299873130.97
2024-02-09,2024-6,298074696.82
2024-02-16,2024-7,298371314.76
2024-02-23,2024-8,299613453.38
2024-03-01,2024-9,300112682.7
2024-03-08,2024-10,309358833.47
2024-03-15,2024-11,312279689.56
2024-03-22,2024-12,311518748.12
2024-03-29,2024-13,314314834.55
2024-04-05,2024-14,308572381.54
2024-04-12,2024-15,311182879.85
2024-04-19,2024-16,318913421.8
2024-04-26,2024-17,317559567.57
2024-05-03,2024-18,316176153.41
2024-05-10,2024-19,313217169.4
2024-05-17,2024-20,313169227.61
2024-05-24,2024-21,307582374.85
2024-05-31,2024-22,314122979.28
2024-06-07,2024-23,323775666.87
2024-06-14,2024-24,325563513.02
2024-06-21,2024-25,328142202.65
2024-06-28,2024-26,334818015.84
2024-07-05,2024-27,334507861.71
2024-07-12,2024-28,337311882.29
2024-07-19,2024-29,339132577.84
2024-07-26,2024-30,339892055.34
2024-08-02,2024-31,341971069.64
2024-08-09,2024-32,349692168.49
2024-08-16,2024-33,353839131.44
2024-08-23,2024-34,362762939.62
2024-08-30,2024-35,364169203.67
2024-09-06,2024-36,362814332.09
2024-09-13,2024-37,361221680.51
2024-09-20,2024-38,362480443.54
2024-09-27,2024-39,361849839.05
2024-10-04,2024-40,356164931.51
2024-10-11,2024-41,351821549.7
2024-10-18,2024-42,346273274.22
2024-10-25,2024-43,340916194.71
2024-11-01,2024-44,333826645.46
2024-11-08,2024-45,330771615.61
2024-11-15,2024-46,328092036.13
2024-11-22,2024-47,326700695.69
2024-11-29,2024-48,318811867.08
2024-12-06,2024-49,316462888.65
2024-12-13,2024-50,306269440.19
2024-12-20,2024-51,303318708.74
2024-12-27,2024-52,297022051.99
2025-01-03,2025-1,293068290.92
2025-01-10,2025-2,291533611.62
2025-01-17,2025-3,295675023.18
2025-01-24,2025-4,300234980.17
2025-01-31,2025-5,302824740.31
2025-02-07,2025-6,305097973.97
2025-02-14,2025-7,313727417.0
2025-02-21,2025-8,318613686.52
2025-02-28,2025-9,315261943.46
2025-03-07,2025-10,325262923.33
2025-03-14,2025-11,329557318.13
2025-03-21,2025-12,350567871.1
2025-03-28,2025-13,350896088.91
2025-04-04,2025-14,356821835.58
2025-04-11,2025-15,365653739.98
2025-04-18,2025-16,376536199.64
2025-04-25,2025-17,385186455.36
2025-05-02,2025-18,397044516.44
2025-05-09,2025-19,396585203.09
2025-05-16,2025-20,398379694.6
2025-05-23,2025-21,409024921.68
2025-05-30,2025-22,408008427.31
2025-06-06,2025-23,410859004.88
2025-06-13,2025-24,419574676.32
2025-06-20,2025-25,419406721.16
2025-06-27,2025-26,424157162.53
2025-07-04,2025-27,423546216.43
2025-07-11,2025-28,426026049.57
2025-07-18,2025-29,424118309.47
2025-07-25,2025-30,428279413.96
2025-08-01,2025-31,423283313.74
2025-08-08,2025-32,431330708.84
2025-08-15,2025-33,436147298.24
2025-08-22,2025-34,433055819.66
2025-08-29,2025-35,434799073.23
2025-09-05,2025-36,440026606.42
2025-09-12,2025-37,444560961.22
2025-09-19,2025-38,446986132.77
2025-09-26,2025-39,449942404.04
2025-10-03,2025-40,454370725.27
