Tarih,TP_TLDTHVADE_KB8,TP_TLDTHVADE_KB8
2016-07-08,2016-28,77861555.95
2016-07-15,2016-29,77462102.72
2016-07-22,2016-30,77766439.73
2016-07-29,2016-31,73485024.11
2016-08-05,2016-32,75446500.12
2016-08-12,2016-33,75022014.02
2016-08-19,2016-34,70980161.03
2016-08-26,2016-35,68721505.91
2016-09-02,2016-36,69477170.66
2016-09-09,2016-37,67282196.83
2016-09-16,2016-38,70758717.93
2016-09-23,2016-39,76983296.81
2016-09-30,2016-40,73914811.99
2016-10-07,2016-41,76140659.97
2016-10-14,2016-42,76651275.55
2016-10-21,2016-43,76205734.97
2016-10-28,2016-44,73236125.88
2016-11-04,2016-45,72848112.49
2016-11-11,2016-46,74517180.74
2016-11-18,2016-47,74002856.34
2016-11-25,2016-48,76658106.31
2016-12-02,2016-49,80089272.32
2016-12-09,2016-50,78562600.35
2016-12-16,2016-51,80672200.81
2016-12-23,2016-52,84128168.18
2016-12-30,2016-53,75700166.86
2017-01-06,2017-1,79405256.33
2017-01-13,2017-2,81441879.12
2017-01-20,2017-3,82598234.95
2017-01-27,2017-4,84650167.21
2017-02-03,2017-5,87883278.37
2017-02-10,2017-6,87555896.31
2017-02-17,2017-7,90514632.15
2017-02-24,2017-8,89286369.03
2017-03-03,2017-9,90647802.04
2017-03-10,2017-10,90996665.5
2017-03-17,2017-11,90807234.01
2017-03-24,2017-12,94169269.68
2017-03-31,2017-13,91281724.86
2017-04-07,2017-14,94663882.92
2017-04-14,2017-15,96648405.44
2017-04-21,2017-16,93863134.36
2017-04-28,2017-17,88277252.11
2017-05-05,2017-18,90457793.94
2017-05-12,2017-19,88543365.88
2017-05-19,2017-20,83861661.17
2017-05-26,2017-21,88266096.97
2017-06-02,2017-22,90994200.69
2017-06-09,2017-23,90815528.84
2017-06-16,2017-24,91731524.35
2017-06-23,2017-25,92709347.5
2017-06-30,2017-26,88403039.51
2017-07-07,2017-27,88082487.24
2017-07-14,2017-28,85110073.27
2017-07-21,2017-29,89401961.96
2017-07-28,2017-30,87763153.89
2017-08-04,2017-31,84285331.97
2017-08-11,2017-32,84742487.12
2017-08-18,2017-33,83285199.54
2017-08-25,2017-34,83072062.73
2017-09-01,2017-35,81514922.59
2017-09-08,2017-36,85872992.33
2017-09-15,2017-37,85378834.02
2017-09-22,2017-38,89558048.11
2017-09-29,2017-39,82974320.88
2017-10-06,2017-40,83706523.58
2017-10-13,2017-41,87337875.88
2017-10-20,2017-42,88613087.17
2017-10-27,2017-43,92202815.05
2017-11-03,2017-44,89955684.71
2017-11-10,2017-45,92679719.7
2017-11-17,2017-46,93567421.2
2017-11-24,2017-47,94451495.28
2017-12-01,2017-48,96591847.92
2017-12-08,2017-49,99825945.12
2017-12-15,2017-50,97791724.22
2017-12-22,2017-51,103325737.93
2017-12-29,2017-52,90442059.95
2018-01-05,2018-1,97692566.9
2018-01-12,2018-2,95285799.96
2018-01-19,2018-3,93312771.25
2018-01-26,2018-4,91101439.26
2018-02-02,2018-5,87555511.66
2018-02-09,2018-6,90671351.47
2018-02-16,2018-7,93910508.13
2018-02-23,2018-8,98991219.25
2018-03-02,2018-9,96950786.53
2018-03-09,2018-10,96296958.07
2018-03-16,2018-11,94596158.25
2018-03-23,2018-12,97535519.88
2018-03-30,2018-13,87337726.52
2018-04-06,2018-14,95918128.31
2018-04-13,2018-15,100337907.01
2018-04-20,2018-16,99729843.87
2018-04-27,2018-17,99616189.33
2018-05-04,2018-18,98284760.0
2018-05-11,2018-19,85721140.08
2018-05-18,2018-20,91673882.57
2018-05-25,2018-21,101505534.67
2018-06-01,2018-22,98199090.47
2018-06-08,2018-23,99505363.23
2018-06-15,2018-24,104028612.13
2018-06-22,2018-25,112090327.58
2018-06-29,2018-26,90843041.78
2018-07-06,2018-27,96929080.08
2018-07-13,2018-28,99594550.85
2018-07-20,2018-29,99579134.4
2018-07-27,2018-30,99026727.95
2018-08-03,2018-31,99425969.53
2018-08-10,2018-32,120040687.34
2018-08-17,2018-33,121034488.94
2018-08-24,2018-34,126381631.61
2018-08-31,2018-35,135406871.11
2018-09-07,2018-36,133757261.78
2018-09-14,2018-37,126180182.8
2018-09-21,2018-38,124696570.17
2018-09-28,2018-39,112021017.0
2018-10-05,2018-40,112135315.52
2018-10-12,2018-41,111574790.72
2018-10-19,2018-42,109446682.7
2018-10-26,2018-43,109805316.76
2018-11-02,2018-44,109253601.41
2018-11-09,2018-45,111261124.8
2018-11-16,2018-46,108879480.7
2018-11-23,2018-47,109490658.67
2018-11-30,2018-48,100206770.59
2018-12-07,2018-49,111845606.2
2018-12-14,2018-50,112875808.09
2018-12-21,2018-51,117311386.97
2018-12-28,2018-52,108476706.67
2019-01-04,2019-1,107562896.29
2019-01-11,2019-2,104831571.53
2019-01-18,2019-3,104167427.76
2019-01-25,2019-4,104313953.06
2019-02-01,2019-5,105266802.22
2019-02-08,2019-6,113389403.68
2019-02-15,2019-7,114668623.01
2019-02-22,2019-8,115563279.81
2019-03-01,2019-9,120274384.76
2019-03-08,2019-10,124117091.94
2019-03-15,2019-11,129703669.71
2019-03-22,2019-12,135127723.2
2019-03-29,2019-13,149886025.54
2019-04-05,2019-14,149551903.79
2019-04-12,2019-15,151552325.02
2019-04-19,2019-16,150236549.75
2019-04-26,2019-17,138878307.82
2019-05-03,2019-18,138240437.74
2019-05-10,2019-19,147848512.73
2019-05-17,2019-20,147767823.29
2019-05-24,2019-21,155439419.05
2019-05-31,2019-22,139272939.99
2019-06-07,2019-23,148672407.18
2019-06-14,2019-24,150307471.47
2019-06-21,2019-25,150864277.7
2019-06-28,2019-26,135321726.62
2019-07-05,2019-27,138346900.8
2019-07-12,2019-28,134856064.64
2019-07-19,2019-29,139729372.61
2019-07-26,2019-30,135600249.33
2019-08-02,2019-31,133013775.37
2019-08-09,2019-32,129596401.18
2019-08-16,2019-33,133667501.94
2019-08-23,2019-34,136756709.65
2019-08-30,2019-35,133073169.22
2019-09-06,2019-36,136323309.63
2019-09-13,2019-37,136899364.76
2019-09-20,2019-38,141756840.77
2019-09-27,2019-39,143823649.67
2019-10-04,2019-40,141256463.02
2019-10-11,2019-41,146763184.68
2019-10-18,2019-42,145077012.07
2019-10-25,2019-43,140260481.36
2019-11-01,2019-44,136059516.45
2019-11-08,2019-45,140650966.16
2019-11-15,2019-46,138436230.19
2019-11-22,2019-47,141502216.34
2019-11-29,2019-48,141677314.41
2019-12-06,2019-49,143870402.57
2019-12-13,2019-50,144398298.61
2019-12-20,2019-51,149933776.48
2019-12-27,2019-52,146851997.78
2020-01-03,2020-1,145232249.62
2020-01-10,2020-2,143203602.11
2020-01-17,2020-3,144290996.35
2020-01-24,2020-4,145385298.42
2020-01-31,2020-5,139954830.86
2020-02-07,2020-6,143166843.54
2020-02-14,2020-7,147230336.3
2020-02-21,2020-8,149423816.39
2020-02-28,2020-9,149597880.13
2020-03-06,2020-10,151347931.28
2020-03-13,2020-11,153135552.4
2020-03-20,2020-12,160252396.02
2020-03-27,2020-13,151267954.96
2020-04-03,2020-14,153559411.81
2020-04-10,2020-15,149926222.89
2020-04-17,2020-16,155073985.25
2020-04-24,2020-17,157854226.23
2020-05-01,2020-18,157589906.37
2020-05-08,2020-19,168445671.13
2020-05-15,2020-20,159612939.84
2020-05-22,2020-21,154036020.87
2020-05-29,2020-22,151776011.79
2020-06-05,2020-23,149005952.08
2020-06-12,2020-24,150723923.52
2020-06-19,2020-25,149093658.67
2020-06-26,2020-26,151600140.07
2020-07-03,2020-27,150710936.21
2020-07-10,2020-28,151890851.64
2020-07-17,2020-29,149219009.45
2020-07-24,2020-30,152632249.0
2020-07-31,2020-31,152847646.71
2020-08-07,2020-32,164195200.65
2020-08-14,2020-33,163343479.4
2020-08-21,2020-34,157153928.02
2020-08-28,2020-35,159292917.66
2020-09-04,2020-36,155075946.33
2020-09-11,2020-37,153303172.57
2020-09-18,2020-38,154857092.43
2020-09-25,2020-39,153654127.48
2020-10-02,2020-40,153369835.74
2020-10-09,2020-41,155481914.6
2020-10-16,2020-42,152580605.03
2020-10-23,2020-43,158370924.18
2020-10-30,2020-44,164179569.81
2020-11-06,2020-45,175256470.04
2020-11-13,2020-46,159425831.75
2020-11-20,2020-47,165078994.54
2020-11-27,2020-48,165809104.41
2020-12-04,2020-49,170150867.91
2020-12-11,2020-50,173705292.23
2020-12-18,2020-51,170491932.27
2020-12-25,2020-52,173017315.87
2021-01-01,2021-1,160148349.97
2021-01-08,2021-2,157850949.45
2021-01-15,2021-3,162263642.26
2021-01-22,2021-4,162550127.76
2021-01-29,2021-5,159540204.59
2021-02-05,2021-6,157715336.51
2021-02-12,2021-7,160719265.48
2021-02-19,2021-8,163181222.14
2021-02-26,2021-9,165986568.44
2021-03-05,2021-10,172093320.35
2021-03-12,2021-11,172467713.96
2021-03-19,2021-12,171235765.55
2021-03-26,2021-13,175893067.94
2021-04-02,2021-14,171470601.31
2021-04-09,2021-15,175235413.73
2021-04-16,2021-16,174150548.67
2021-04-23,2021-17,170782385.97
2021-04-30,2021-18,179594444.97
2021-05-07,2021-19,179675297.34
2021-05-14,2021-20,184866531.84
2021-05-21,2021-21,185987068.07
2021-05-28,2021-22,191858983.07
2021-06-04,2021-23,197356775.67
2021-06-11,2021-24,198628447.54
2021-06-18,2021-25,203225030.42
2021-06-25,2021-26,189470705.57
2021-07-02,2021-27,191172310.71
2021-07-09,2021-28,196391715.76
2021-07-16,2021-29,198417492.17
2021-07-23,2021-30,201713427.5
2021-07-30,2021-31,184107524.42
2021-08-06,2021-32,187658028.94
2021-08-13,2021-33,182798816.59
2021-08-20,2021-34,180762172.08
2021-08-27,2021-35,176051695.47
2021-09-03,2021-36,209659384.93
2021-09-10,2021-37,212277166.98
2021-09-17,2021-38,211733916.58
2021-09-24,2021-39,214620284.04
2021-10-01,2021-40,208124401.82
2021-10-08,2021-41,218073490.72
2021-10-15,2021-42,226017684.49
2021-10-22,2021-43,236957628.11
2021-10-29,2021-44,232899373.77
2021-11-05,2021-45,250004851.2
2021-11-12,2021-46,265167488.57
2021-11-19,2021-47,298950003.53
2021-11-26,2021-48,298905188.65
2021-12-03,2021-49,351195718.72
2021-12-10,2021-50,351596577.93
2021-12-17,2021-51,415866210.8
2021-12-24,2021-52,305392228.65
2021-12-31,2021-53,333854035.49
2022-01-07,2022-1,340107670.36
2022-01-14,2022-2,328597375.39
2022-01-21,2022-3,342825545.55
2022-01-28,2022-4,345760891.13
2022-02-04,2022-5,341457924.9
2022-02-11,2022-6,338364116.76
2022-02-18,2022-7,320934269.88
2022-02-25,2022-8,323660329.26
2022-03-04,2022-9,323340899.34
2022-03-11,2022-10,350885154.05
2022-03-18,2022-11,353542361.18
2022-03-25,2022-12,348897914.42
2022-04-01,2022-13,339369926.76
2022-04-08,2022-14,339484866.71
2022-04-15,2022-15,335204405.88
2022-04-22,2022-16,323296348.9
2022-04-29,2022-17,312620944.92
2022-05-06,2022-18,318801180.53
2022-05-13,2022-19,337164932.87
2022-05-20,2022-20,341247085.92
2022-05-27,2022-21,347730001.39
2022-06-03,2022-22,360419021.8
2022-06-10,2022-23,378546288.1
2022-06-17,2022-24,391112389.49
2022-06-24,2022-25,389014821.66
2022-07-01,2022-26,368722283.43
2022-07-08,2022-27,381722421.2
2022-07-15,2022-28,397922316.17
2022-07-22,2022-29,384948354.75
2022-07-29,2022-30,389982054.38
2022-08-05,2022-31,447041597.69
2022-08-12,2022-32,426270258.4
2022-08-19,2022-33,415691522.05
2022-08-26,2022-34,437108285.32
2022-09-02,2022-35,473762310.45
2022-09-09,2022-36,477938444.21
2022-09-16,2022-37,474835704.03
2022-09-23,2022-38,492041379.78
2022-09-30,2022-39,490073932.3
2022-10-07,2022-40,500018254.56
2022-10-14,2022-41,491882369.1
2022-10-21,2022-42,482499302.82
2022-10-28,2022-43,482213241.84
2022-11-04,2022-44,487509038.21
2022-11-11,2022-45,483462864.76
2022-11-18,2022-46,471469702.27
2022-11-25,2022-47,463276561.44
2022-12-02,2022-48,484272034.32
2022-12-09,2022-49,492481838.39
2022-12-16,2022-50,476289753.36
2022-12-23,2022-51,452738376.18
2022-12-30,2022-52,439008747.08
2023-01-06,2023-1,451965616.48
2023-01-13,2023-2,457546342.63
2023-01-20,2023-3,460914150.63
2023-01-27,2023-4,460002340.79
2023-02-03,2023-5,486802987.11
2023-02-10,2023-6,480076816.52
2023-02-17,2023-7,477764120.94
2023-02-24,2023-8,447185829.66
2023-03-03,2023-9,438856394.76
2023-03-10,2023-10,449420937.55
2023-03-17,2023-11,445252216.18
2023-03-24,2023-12,447998779.77
2023-03-31,2023-13,434859922.14
2023-04-07,2023-14,433263873.01
2023-04-14,2023-15,429069615.89
2023-04-21,2023-16,431274553.74
2023-04-28,2023-17,414675555.89
2023-05-05,2023-18,429172571.71
2023-05-12,2023-19,403872850.35
2023-05-19,2023-20,399725822.3
2023-05-26,2023-21,381072508.77
2023-06-02,2023-22,404366481.21
2023-06-09,2023-23,438076547.34
2023-06-16,2023-24,464205020.25
2023-06-23,2023-25,444223764.33
2023-06-30,2023-26,460703316.38
2023-07-07,2023-27,472279474.4
2023-07-14,2023-28,495324610.86
2023-07-21,2023-29,519039328.7
2023-07-28,2023-30,535431458.51
2023-08-04,2023-31,518268484.33
2023-08-11,2023-32,535998736.06
2023-08-18,2023-33,548268186.75
2023-08-25,2023-34,526022967.51
2023-09-01,2023-35,499298257.21
2023-09-08,2023-36,507082244.29
2023-09-15,2023-37,488618081.58
2023-09-22,2023-38,495070622.07
2023-09-29,2023-39,488679707.22
2023-10-06,2023-40,483636368.75
2023-10-13,2023-41,482831835.9
2023-10-20,2023-42,490650970.65
2023-10-27,2023-43,487655217.56
2023-11-03,2023-44,496002100.73
2023-11-10,2023-45,487478604.18
2023-11-17,2023-46,486261362.88
2023-11-24,2023-47,482448729.86
2023-12-01,2023-48,485536850.67
2023-12-08,2023-49,509309826.31
2023-12-15,2023-50,508344798.72
2023-12-22,2023-51,524506137.04
2023-12-29,2023-52,508882943.85
2024-01-05,2024-1,515139238.08
2024-01-12,2024-2,529293506.64
2024-01-19,2024-3,520798313.21
2024-01-26,2024-4,514161814.95
2024-02-02,2024-5,503005388.75
2024-02-09,2024-6,539317716.64
2024-02-16,2024-7,530654814.83
2024-02-23,2024-8,546497089.45
2024-03-01,2024-9,508512291.14
2024-03-08,2024-10,542522147.68
2024-03-15,2024-11,543318544.55
2024-03-22,2024-12,533456857.06
2024-03-29,2024-13,521730482.02
2024-04-05,2024-14,471737115.28
2024-04-12,2024-15,472684547.735
2024-04-19,2024-16,475404330.66
2024-04-26,2024-17,491916144.34
2024-05-03,2024-18,482597341.94
2024-05-10,2024-19,458356459.48
2024-05-17,2024-20,435127117.9
2024-05-24,2024-21,434747918.13
2024-05-31,2024-22,432170459.93
2024-06-07,2024-23,434707660.7
2024-06-14,2024-24,428089417.78
2024-06-21,2024-25,446545011.11
2024-06-28,2024-26,457869225.89
2024-07-05,2024-27,422875817.52
2024-07-12,2024-28,419636258.67
2024-07-19,2024-29,407028455.03
2024-07-26,2024-30,404681412.05
2024-08-02,2024-31,422652368.26
2024-08-09,2024-32,452776076.77
2024-08-16,2024-33,436389296.17
2024-08-23,2024-34,456356358.04
2024-08-30,2024-35,438416282.3
2024-09-06,2024-36,480595075.17
2024-09-13,2024-37,446013088.44
2024-09-20,2024-38,498247753.82
2024-09-27,2024-39,457916754.47
2024-10-04,2024-40,489736523.47
2024-10-11,2024-41,441316504.35
2024-10-18,2024-42,460238227.16
2024-10-25,2024-43,417709338.42
2024-11-01,2024-44,433327792.52
2024-11-08,2024-45,397831076.96
2024-11-15,2024-46,420946686.31
2024-11-22,2024-47,375901753.15
2024-11-29,2024-48,394664478.17
2024-12-06,2024-49,334424213.87
2024-12-13,2024-50,352834607.72
2024-12-20,2024-51,340955554.68
2024-12-27,2024-52,355178972.46
2025-01-03,2025-1,369884860.74
2025-01-10,2025-2,376053363.3
2025-01-17,2025-3,384741369.7
2025-01-24,2025-4,410416369.15
2025-01-31,2025-5,396186483.69
2025-02-07,2025-6,417535472.73
2025-02-14,2025-7,413172656.34
2025-02-21,2025-8,442982140.49
2025-02-28,2025-9,426387882.29
2025-03-07,2025-10,479160773.24
2025-03-14,2025-11,457124385.53
2025-03-21,2025-12,557758806.09
2025-03-28,2025-13,567707152.25
2025-04-04,2025-14,613828371.77
2025-04-11,2025-15,521217793.54
2025-04-18,2025-16,581791748.86
2025-04-25,2025-17,536969152.97
2025-05-02,2025-18,568115546.1
2025-05-09,2025-19,557113417.8
2025-05-16,2025-20,568722485.67
2025-05-23,2025-21,551847062.47
2025-05-30,2025-22,570455171.3
2025-06-06,2025-23,553983885.67
2025-06-13,2025-24,598329722.25
2025-06-20,2025-25,585517592.26
2025-06-27,2025-26,639543245.42
2025-07-04,2025-27,592725072.38
2025-07-11,2025-28,607378179.93
2025-07-18,2025-29,595311023.7
2025-07-25,2025-30,645372530.24
2025-08-01,2025-31,605260301.63
2025-08-08,2025-32,642133501.3
2025-08-15,2025-33,615876073.86
2025-08-22,2025-34,654146507.57
2025-08-29,2025-35,569784892.32
2025-09-05,2025-36,646163199.36
2025-09-12,2025-37,658679010.37
2025-09-19,2025-38,668203410.77
2025-09-26,2025-39,667735449.1
2025-10-03,2025-40,666272096.35
