Tarih,TP_TLDTHVADE_KB7,TP_TLDTHVADE_KB7
2016-07-08,2016-28,103703699.44
2016-07-15,2016-29,103398940.25
2016-07-22,2016-30,100810658.1
2016-07-29,2016-31,97855405.02
2016-08-05,2016-32,96483318.84
2016-08-12,2016-33,98476142.19
2016-08-19,2016-34,100054817.84
2016-08-26,2016-35,101078453.76
2016-09-02,2016-36,101038840.9
2016-09-09,2016-37,100313537.02
2016-09-16,2016-38,103356608.73
2016-09-23,2016-39,100703538.74
2016-09-30,2016-40,103299751.46
2016-10-07,2016-41,100380997.6
2016-10-14,2016-42,102157215.63
2016-10-21,2016-43,103483003.67
2016-10-28,2016-44,104968824.98
2016-11-04,2016-45,104256241.09
2016-11-11,2016-46,104778795.11
2016-11-18,2016-47,112541276.61
2016-11-25,2016-48,116006709.58
2016-12-02,2016-49,117340616.79
2016-12-09,2016-50,116743741.48
2016-12-16,2016-51,120997604.34
2016-12-23,2016-52,121420435.07
2016-12-30,2016-53,126770540.36
2017-01-06,2017-1,119077230.22
2017-01-13,2017-2,132831632.67
2017-01-20,2017-3,133332237.79
2017-01-27,2017-4,137029230.09
2017-02-03,2017-5,137642157.95
2017-02-10,2017-6,135662454.05
2017-02-17,2017-7,136436129.85
2017-02-24,2017-8,132377363.99
2017-03-03,2017-9,135554145.17
2017-03-10,2017-10,136248348.39
2017-03-17,2017-11,138227780.49
2017-03-24,2017-12,138766630.85
2017-03-31,2017-13,142525949.68
2017-04-07,2017-14,141717060.19
2017-04-14,2017-15,144566004.95
2017-04-21,2017-16,145856781.43
2017-04-28,2017-17,150407721.88
2017-05-05,2017-18,149265863.67
2017-05-12,2017-19,150191917.75
2017-05-19,2017-20,148103126.81
2017-05-26,2017-21,148055134.15
2017-06-02,2017-22,151647770.73
2017-06-09,2017-23,153826306.45
2017-06-16,2017-24,151090083.31
2017-06-23,2017-25,149814493.5
2017-06-30,2017-26,150536486.84
2017-07-07,2017-27,148767480.51
2017-07-14,2017-28,146068555.81
2017-07-21,2017-29,146593207.29
2017-07-28,2017-30,146504725.65
2017-08-04,2017-31,146382201.87
2017-08-11,2017-32,146053662.0
2017-08-18,2017-33,147163824.61
2017-08-25,2017-34,149809357.42
2017-09-01,2017-35,150211067.23
2017-09-08,2017-36,148219615.98
2017-09-15,2017-37,147173048.33
2017-09-22,2017-38,148384451.86
2017-09-29,2017-39,151693613.34
2017-10-06,2017-40,145992262.61
2017-10-13,2017-41,146132521.1
2017-10-20,2017-42,144640138.29
2017-10-27,2017-43,148194697.52
2017-11-03,2017-44,145731408.21
2017-11-10,2017-45,147988948.57
2017-11-17,2017-46,149666312.96
2017-11-24,2017-47,154547135.65
2017-12-01,2017-48,154155856.69
2017-12-08,2017-49,156733097.08
2017-12-15,2017-50,157487524.66
2017-12-22,2017-51,156693569.09
2017-12-29,2017-52,159114436.87
2018-01-05,2018-1,152668404.89
2018-01-12,2018-2,153732239.11
2018-01-19,2018-3,156530348.13
2018-01-26,2018-4,158038812.36
2018-02-02,2018-5,156258552.42
2018-02-09,2018-6,155421584.73
2018-02-16,2018-7,156092768.21
2018-02-23,2018-8,156247093.73
2018-03-02,2018-9,155883619.09
2018-03-09,2018-10,156032838.49
2018-03-16,2018-11,157938680.79
2018-03-23,2018-12,160675682.29
2018-03-30,2018-13,162155118.09
2018-04-06,2018-14,160617352.09
2018-04-13,2018-15,163478523.65
2018-04-20,2018-16,164906868.08
2018-04-27,2018-17,171089272.71
2018-05-04,2018-18,173219607.55
2018-05-11,2018-19,262859409.12
2018-05-18,2018-20,184641994.43
2018-05-25,2018-21,200723838.27
2018-06-01,2018-22,201944529.89
2018-06-08,2018-23,201827833.13
2018-06-15,2018-24,208392029.93
2018-06-22,2018-25,207262480.69
2018-06-29,2018-26,200891711.18
2018-07-06,2018-27,198732647.39
2018-07-13,2018-28,196182108.34
2018-07-20,2018-29,197901028.8
2018-07-27,2018-30,198956849.85
2018-08-03,2018-31,204428531.36
2018-08-10,2018-32,248575427.02
2018-08-17,2018-33,238276998.37
2018-08-24,2018-34,239303023.85
2018-08-31,2018-35,267248987.37
2018-09-07,2018-36,262923506.62
2018-09-14,2018-37,253532358.14
2018-09-21,2018-38,262739092.73
2018-09-28,2018-39,251829110.19
2018-10-05,2018-40,252671211.58
2018-10-12,2018-41,246350849.75
2018-10-19,2018-42,231028087.95
2018-10-26,2018-43,235920271.9
2018-11-02,2018-44,226453126.71
2018-11-09,2018-45,225369411.42
2018-11-16,2018-46,221836401.43
2018-11-23,2018-47,218624442.91
2018-11-30,2018-48,209622927.26
2018-12-07,2018-49,218171965.81
2018-12-14,2018-50,221740515.78
2018-12-21,2018-51,228147158.07
2018-12-28,2018-52,225317407.87
2019-01-04,2019-1,224574365.81
2019-01-11,2019-2,222534699.15
2019-01-18,2019-3,223954353.49
2019-01-25,2019-4,226812571.13
2019-02-01,2019-5,225660170.25
2019-02-08,2019-6,230608695.36
2019-02-15,2019-7,231262816.08
2019-02-22,2019-8,235217507.59
2019-03-01,2019-9,234825601.62
2019-03-08,2019-10,240900055.82
2019-03-15,2019-11,246145613.79
2019-03-22,2019-12,256561451.09
2019-03-29,2019-13,279849158.58
2019-04-05,2019-14,265002320.1
2019-04-12,2019-15,272492424.09
2019-04-19,2019-16,272229505.1
2019-04-26,2019-17,278862637.91
2019-05-03,2019-18,278806670.69
2019-05-10,2019-19,289580152.09
2019-05-17,2019-20,289159883.7
2019-05-24,2019-21,293889128.89
2019-05-31,2019-22,289298042.13
2019-06-07,2019-23,293195413.15
2019-06-14,2019-24,291619082.78
2019-06-21,2019-25,289233672.15
2019-06-28,2019-26,293116641.07
2019-07-05,2019-27,277733442.74
2019-07-12,2019-28,284838188.05
2019-07-19,2019-29,287456568.96
2019-07-26,2019-30,289572734.76
2019-08-02,2019-31,283355162.55
2019-08-09,2019-32,278559759.83
2019-08-16,2019-33,283939895.15
2019-08-23,2019-34,291160703.66
2019-08-30,2019-35,294190103.5
2019-09-06,2019-36,289282889.78
2019-09-13,2019-37,291564606.65
2019-09-20,2019-38,297696621.25
2019-09-27,2019-39,297752703.29
2019-10-04,2019-40,298873359.0
2019-10-11,2019-41,303135749.73
2019-10-18,2019-42,301510589.09
2019-10-25,2019-43,302943619.53
2019-11-01,2019-44,301395028.4
2019-11-08,2019-45,302646000.22
2019-11-15,2019-46,307778947.1
2019-11-22,2019-47,306092315.9
2019-11-29,2019-48,303741619.98
2019-12-06,2019-49,303476405.64
2019-12-13,2019-50,305906826.08
2019-12-20,2019-51,315345367.39
2019-12-27,2019-52,318669638.65
2020-01-03,2020-1,319526645.37
2020-01-10,2020-2,319952107.63
2020-01-17,2020-3,324113134.61
2020-01-24,2020-4,332166142.48
2020-01-31,2020-5,331096127.84
2020-02-07,2020-6,339459098.99
2020-02-14,2020-7,341162687.64
2020-02-21,2020-8,353285421.17
2020-02-28,2020-9,370154036.01
2020-03-06,2020-10,369083729.64
2020-03-13,2020-11,383021686.71
2020-03-20,2020-12,401473965.15
2020-03-27,2020-13,401857081.71
2020-04-03,2020-14,405072007.69
2020-04-10,2020-15,410396475.29
2020-04-17,2020-16,430221768.57
2020-04-24,2020-17,438838025.17
2020-05-01,2020-18,442093484.61
2020-05-08,2020-19,463941369.14
2020-05-15,2020-20,457793472.66
2020-05-22,2020-21,461608370.09
2020-05-29,2020-22,469329529.04
2020-06-05,2020-23,474649118.18
2020-06-12,2020-24,489123412.28
2020-06-19,2020-25,493768011.06
2020-06-26,2020-26,498696651.11
2020-07-03,2020-27,498825589.35
2020-07-10,2020-28,506494006.57
2020-07-17,2020-29,513896604.2
2020-07-24,2020-30,529555482.63
2020-07-31,2020-31,555637808.88
2020-08-07,2020-32,621588951.35
2020-08-14,2020-33,618272561.75
2020-08-21,2020-34,612677000.07
2020-08-28,2020-35,616906943.19
2020-09-04,2020-36,627044869.55
2020-09-11,2020-37,635191076.5
2020-09-18,2020-38,636572294.16
2020-09-25,2020-39,644966095.55
2020-10-02,2020-40,653434162.91
2020-10-09,2020-41,668379762.06
2020-10-16,2020-42,665318325.36
2020-10-23,2020-43,673753830.3
2020-10-30,2020-44,710126562.58
2020-11-06,2020-45,739829385.05
2020-11-13,2020-46,678170218.16
2020-11-20,2020-47,683544944.63
2020-11-27,2020-48,703152841.64
2020-12-04,2020-49,708036908.52
2020-12-11,2020-50,716229648.18
2020-12-18,2020-51,707969734.29
2020-12-25,2020-52,696359950.63
2021-01-01,2021-1,686555165.78
2021-01-08,2021-2,679349144.16
2021-01-15,2021-3,674996049.13
2021-01-22,2021-4,680049537.37
2021-01-29,2021-5,670400759.14
2021-02-05,2021-6,639812275.33
2021-02-12,2021-7,639584843.41
2021-02-19,2021-8,629336149.44
2021-02-26,2021-9,662905502.06
2021-03-05,2021-10,664490132.56
2021-03-12,2021-11,670188060.3
2021-03-19,2021-12,655558482.64
2021-03-26,2021-13,687892966.93
2021-04-02,2021-14,680713328.56
2021-04-09,2021-15,694636474.47
2021-04-16,2021-16,694792559.06
2021-04-23,2021-17,716703374.04
2021-04-30,2021-18,715222930.98
2021-05-07,2021-19,719742081.7
2021-05-14,2021-20,723237851.84
2021-05-21,2021-21,738409402.44
2021-05-28,2021-22,755369591.11
2021-06-04,2021-23,763582438.28
2021-06-11,2021-24,742843462.93
2021-06-18,2021-25,759943100.24
2021-06-25,2021-26,765031941.34
2021-07-02,2021-27,763365493.12
2021-07-09,2021-28,768651055.84
2021-07-16,2021-29,763999206.68
2021-07-23,2021-30,763683251.11
2021-07-30,2021-31,773978329.62
2021-08-06,2021-32,787648231.82
2021-08-13,2021-33,795140953.97
2021-08-20,2021-34,790178983.8
2021-08-27,2021-35,798758139.95
2021-09-03,2021-36,789504960.72
2021-09-10,2021-37,800436972.2
2021-09-17,2021-38,814162983.13
2021-09-24,2021-39,836628447.21
2021-10-01,2021-40,825679496.08
2021-10-08,2021-41,834507685.42
2021-10-15,2021-42,866101243.57
2021-10-22,2021-43,905749563.71
2021-10-29,2021-44,890309543.48
2021-11-05,2021-45,913726158.1
2021-11-12,2021-46,943641597.03
2021-11-19,2021-47,1057314540.95
2021-11-26,2021-48,1160953940.6
2021-12-03,2021-49,1307975414.67
2021-12-10,2021-50,1338833744.61
2021-12-17,2021-51,1675726037.28
2021-12-24,2021-52,1228702560.05
2021-12-31,2021-53,1395624301.3
2022-01-07,2022-1,1414659493.67
2022-01-14,2022-2,1402516706.86
2022-01-21,2022-3,1385535401.06
2022-01-28,2022-4,1389021733.1
2022-02-04,2022-5,1383487647.7
2022-02-11,2022-6,1370630010.63
2022-02-18,2022-7,1359829750.27
2022-02-25,2022-8,1409084020.51
2022-03-04,2022-9,1416985108.78
2022-03-11,2022-10,1504119910.83
2022-03-18,2022-11,1486623213.68
2022-03-25,2022-12,1510686602.08
2022-04-01,2022-13,1476975982.14
2022-04-08,2022-14,1481074205.51
2022-04-15,2022-15,1467954104.37
2022-04-22,2022-16,1491626512.86
2022-04-29,2022-17,1485349209.95
2022-05-06,2022-18,1514555503.23
2022-05-13,2022-19,1550567383.14
2022-05-20,2022-20,1620313857.88
2022-05-27,2022-21,1663253508.52
2022-06-03,2022-22,1687856795.6
2022-06-10,2022-23,1733613015.45
2022-06-17,2022-24,1737059997.03
2022-06-24,2022-25,1748598927.87
2022-07-01,2022-26,1662643212.69
2022-07-08,2022-27,1689613316.44
2022-07-15,2022-28,1718157574.2
2022-07-22,2022-29,1753621350.6
2022-07-29,2022-30,1779203861.63
2022-08-05,2022-31,1795393136.85
2022-08-12,2022-32,1785347695.27
2022-08-19,2022-33,1787488358.67
2022-08-26,2022-34,1780352600.85
2022-09-02,2022-35,1772719609.62
2022-09-09,2022-36,1787269535.27
2022-09-16,2022-37,1787227925.69
2022-09-23,2022-38,1812791561.59
2022-09-30,2022-39,1811582938.52
2022-10-07,2022-40,1814256080.73
2022-10-14,2022-41,1810869915.79
2022-10-21,2022-42,1822650875.03
2022-10-28,2022-43,1848896536.65
2022-11-04,2022-44,1838822792.39
2022-11-11,2022-45,1875022745.09
2022-11-18,2022-46,1883559070.86
2022-11-25,2022-47,1876088321.57
2022-12-02,2022-48,1886035748.2
2022-12-09,2022-49,1899875084.65
2022-12-16,2022-50,1895542965.21
2022-12-23,2022-51,1914817553.15
2022-12-30,2022-52,1904088221.23
2023-01-06,2023-1,1935613571.99
2023-01-13,2023-2,1986548086.14
2023-01-20,2023-3,1994460149.34
2023-01-27,2023-4,2017934587.22
2023-02-03,2023-5,2034118333.06
2023-02-10,2023-6,2014712590.08
2023-02-17,2023-7,2007799592.46
2023-02-24,2023-8,2012113224.71
2023-03-03,2023-9,2025647836.74
2023-03-10,2023-10,2045730095.28
2023-03-17,2023-11,2092424509.15
2023-03-24,2023-12,2132762159.85
2023-03-31,2023-13,2121514617.34
2023-04-07,2023-14,2181056208.35
2023-04-14,2023-15,2232615063.7
2023-04-21,2023-16,2245304779.86
2023-04-28,2023-17,2268309146.43
2023-05-05,2023-18,2302221329.94
2023-05-12,2023-19,2313432094.29
2023-05-19,2023-20,2299102154.56
2023-05-26,2023-21,2266460709.26
2023-06-02,2023-22,2334660825.51
2023-06-09,2023-23,2610972359.95
2023-06-16,2023-24,2646631558.52
2023-06-23,2023-25,2704681324.73
2023-06-30,2023-26,2771954794.75
2023-07-07,2023-27,2840506379.7
2023-07-14,2023-28,2905088811.67
2023-07-21,2023-29,2998876127.95
2023-07-28,2023-30,3008151651.99
2023-08-04,2023-31,2981350586.28
2023-08-11,2023-32,3002215629.38
2023-08-18,2023-33,3017264531.08
2023-08-25,2023-34,3002159665.98
2023-09-01,2023-35,3061263720.61
2023-09-08,2023-36,3045203208.76
2023-09-15,2023-37,3029182970.98
2023-09-22,2023-38,3032436859.35
2023-09-29,2023-39,2991905394.52
2023-10-06,2023-40,3008494789.59
2023-10-13,2023-41,3052505645.97
2023-10-20,2023-42,3100099967.62
2023-10-27,2023-43,3106120846.24
2023-11-03,2023-44,3106987216.15
2023-11-10,2023-45,3118464145.44
2023-11-17,2023-46,3135009396.67
2023-11-24,2023-47,3155171436.87
2023-12-01,2023-48,3147930864.5
2023-12-08,2023-49,3112427467.83
2023-12-15,2023-50,3155976770.26
2023-12-22,2023-51,3207415389.87
2023-12-29,2023-52,3227784409.78
2024-01-05,2024-1,3232195811.34
2024-01-12,2024-2,3273773534.36
2024-01-19,2024-3,3318279741.35
2024-01-26,2024-4,3356974979.01
2024-02-02,2024-5,3376477781.62
2024-02-09,2024-6,3358215610.91
2024-02-16,2024-7,3400317112.46
2024-02-23,2024-8,3468249363.64
2024-03-01,2024-9,3492609724.28
2024-03-08,2024-10,3675967172.71
2024-03-15,2024-11,3799986128.63
2024-03-22,2024-12,3868707137.71
2024-03-29,2024-13,3882646982.24
2024-04-05,2024-14,3763544750.95
2024-04-12,2024-15,3796302361.25
2024-04-19,2024-16,3890109951.81
2024-04-26,2024-17,3820173182.75
2024-05-03,2024-18,3718631078.57
2024-05-10,2024-19,3660461348.36
2024-05-17,2024-20,3661914385.34
2024-05-24,2024-21,3659496231.46
2024-05-31,2024-22,3583268155.7
2024-06-07,2024-23,3561209961.82
2024-06-14,2024-24,3505770378.6
2024-06-21,2024-25,3598101369.11
2024-06-28,2024-26,3549676926.4
2024-07-05,2024-27,3511380532.17
2024-07-12,2024-28,3566265049.76
2024-07-19,2024-29,3618585933.69
2024-07-26,2024-30,3615052703.24
2024-08-02,2024-31,3639359191.8
2024-08-09,2024-32,3728617135.22
2024-08-16,2024-33,3770413505.31
2024-08-23,2024-34,3912356354.91
2024-08-30,2024-35,3921119072.97
2024-09-06,2024-36,3935770168.23
2024-09-13,2024-37,3917958429.29
2024-09-20,2024-38,3975427098.29
2024-09-27,2024-39,4001237695.21
2024-10-04,2024-40,3965007569.85
2024-10-11,2024-41,3936553586.44
2024-10-18,2024-42,3993251091.53
2024-10-25,2024-43,3989407501.0
2024-11-01,2024-44,3981895462.73
2024-11-08,2024-45,3955140812.6
2024-11-15,2024-46,3923711184.9
2024-11-22,2024-47,3991408046.73
2024-11-29,2024-48,3970493467.71
2024-12-06,2024-49,3930216619.71
2024-12-13,2024-50,3956256077.78
2024-12-20,2024-51,3970646399.13
2024-12-27,2024-52,4018109101.05
2025-01-03,2025-1,4001000662.21
2025-01-10,2025-2,3967392228.29
2025-01-17,2025-3,3986152811.43
2025-01-24,2025-4,4075614966.3
2025-01-31,2025-5,4024163625.3
2025-02-07,2025-6,4113305140.17
2025-02-14,2025-7,4173703507.36
2025-02-21,2025-8,4275463250.95
2025-02-28,2025-9,4168280016.39
2025-03-07,2025-10,4256942872.51
2025-03-14,2025-11,4315208365.52
2025-03-21,2025-12,4625756212.44
2025-03-28,2025-13,4566381563.26
2025-04-04,2025-14,4685986424.16
2025-04-11,2025-15,4783819986.74
2025-04-18,2025-16,4871498336.89
2025-04-25,2025-17,4937610660.52
2025-05-02,2025-18,4866012316.1
2025-05-09,2025-19,4891764257.14
2025-05-16,2025-20,4844824000.19
2025-05-23,2025-21,4954806691.72
2025-05-30,2025-22,4907692876.16
2025-06-06,2025-23,4894470380.72
2025-06-13,2025-24,5040627522.98
2025-06-20,2025-25,5075406327.25
2025-06-27,2025-26,5105742849.98
2025-07-04,2025-27,5024236132.63
2025-07-11,2025-28,5092673224.1
2025-07-18,2025-29,5191294291.2
2025-07-25,2025-30,5226883582.09
2025-08-01,2025-31,5138602197.35
2025-08-08,2025-32,5266487244.72
2025-08-15,2025-33,5254497366.7
2025-08-22,2025-34,5304061505.81
2025-08-29,2025-35,5310209878.52
2025-09-05,2025-36,5425178558.06
2025-09-12,2025-37,5580808482.0
2025-09-19,2025-38,5681496854.56
2025-09-26,2025-39,5702284597.41
2025-10-03,2025-40,5772890939.6
