Tarih,TP_TLDTHVADE_KB18,TP_TLDTHVADE_KB18
2016-06-10,2016-24,1288705161.14
2016-06-17,2016-25,1295889192.51
2016-06-24,2016-26,1303546334.84
2016-07-01,2016-27,1284377514.29
2016-07-08,2016-28,1290700907.9
2016-07-15,2016-29,1293732848.72
2016-07-22,2016-30,1317116997.23
2016-07-29,2016-31,1299702546.12
2016-08-05,2016-32,1301115827.84
2016-08-12,2016-33,1305403663.2
2016-08-19,2016-34,1298542989.59
2016-08-26,2016-35,1306439668.46
2016-09-02,2016-36,1303436087.84
2016-09-09,2016-37,1318088330.79
2016-09-16,2016-38,1328933621.46
2016-09-23,2016-39,1310482999.21
2016-09-30,2016-40,1315891113.58
2016-10-07,2016-41,1326387746.68
2016-10-14,2016-42,1343960953.0
2016-10-21,2016-43,1338162540.74
2016-10-28,2016-44,1342226628.78
2016-11-04,2016-45,1352451931.88
2016-11-11,2016-46,1384353644.41
2016-11-18,2016-47,1401432438.28
2016-11-25,2016-48,1405725097.54
2016-12-02,2016-49,1409538835.25
2016-12-09,2016-50,1401891631.62
2016-12-16,2016-51,1417584728.43
2016-12-23,2016-52,1418872716.17
2016-12-30,2016-53,1424262234.71
2017-01-06,2017-1,1438041109.83
2017-01-13,2017-2,1485711505.37
2017-01-20,2017-3,1483314066.96
2017-01-27,2017-4,1502254702.78
2017-02-03,2017-5,1468699738.4
2017-02-10,2017-6,1455619215.86
2017-02-17,2017-7,1472263743.99
2017-02-24,2017-8,1443278032.0
2017-03-03,2017-9,1468013117.18
2017-03-10,2017-10,1476527261.99
2017-03-17,2017-11,1466971830.93
2017-03-24,2017-12,1480197207.57
2017-03-31,2017-13,1484999781.77
2017-04-07,2017-14,1502489296.26
2017-04-14,2017-15,1514915044.68
2017-04-21,2017-16,1512111793.31
2017-04-28,2017-17,1498971308.32
2017-05-05,2017-18,1504166841.72
2017-05-12,2017-19,1526429107.58
2017-05-19,2017-20,1542343324.84
2017-05-26,2017-21,1537934068.63
2017-06-02,2017-22,1524899618.88
2017-06-09,2017-23,1535041316.12
2017-06-16,2017-24,1544436469.71
2017-06-23,2017-25,1539156761.5
2017-06-30,2017-26,1538302264.11
2017-07-07,2017-27,1562093582.15
2017-07-14,2017-28,1560951880.45
2017-07-21,2017-29,1559906088.73
2017-07-28,2017-30,1551866031.47
2017-08-04,2017-31,1556510719.92
2017-08-11,2017-32,1572902986.05
2017-08-18,2017-33,1581331879.29
2017-08-25,2017-34,1573033466.61
2017-09-01,2017-35,1555127796.56
2017-09-08,2017-36,1552540189.63
2017-09-15,2017-37,1568010826.97
2017-09-22,2017-38,1582294280.66
2017-09-29,2017-39,1587171304.01
2017-10-06,2017-40,1596955781.01
2017-10-13,2017-41,1622159716.32
2017-10-20,2017-42,1618160075.68
2017-10-27,2017-43,1658640789.26
2017-11-03,2017-44,1648712996.74
2017-11-10,2017-45,1664825923.47
2017-11-17,2017-46,1675364583.14
2017-11-24,2017-47,1680895961.97
2017-12-01,2017-48,1668936712.8
2017-12-08,2017-49,1653918022.75
2017-12-15,2017-50,1672670645.83
2017-12-22,2017-51,1664432610.55
2017-12-29,2017-52,1655643739.23
2018-01-05,2018-1,1645195594.22
2018-01-12,2018-2,1667541314.87
2018-01-19,2018-3,1670282976.77
2018-01-26,2018-4,1684754763.53
2018-02-02,2018-5,1661127064.63
2018-02-09,2018-6,1674349652.27
2018-02-16,2018-7,1686160254.94
2018-02-23,2018-8,1682049791.68
2018-03-02,2018-9,1683853316.92
2018-03-09,2018-10,1695108065.41
2018-03-16,2018-11,1728565450.41
2018-03-23,2018-12,1742096009.67
2018-03-30,2018-13,1726980793.77
2018-04-06,2018-14,1756230762.37
2018-04-13,2018-15,1786087615.15
2018-04-20,2018-16,1774749151.41
2018-04-27,2018-17,1789264296.28
2018-05-04,2018-18,1805471528.58
2018-05-11,2018-19,1820977482.99
2018-05-18,2018-20,1862419488.57
2018-05-25,2018-21,1900456799.14
2018-06-01,2018-22,1863571269.11
2018-06-08,2018-23,1859044871.51
2018-06-15,2018-24,1901058939.82
2018-06-22,2018-25,1891820886.36
2018-06-29,2018-26,1846776099.67
2018-07-06,2018-27,1856617130.61
2018-07-13,2018-28,1914925164.83
2018-07-20,2018-29,1900569284.8
2018-07-27,2018-30,1927225573.58
2018-08-03,2018-31,1950962136.57
2018-08-10,2018-32,2124501282.22
2018-08-17,2018-33,2019450158.49
2018-08-24,2018-34,2120130774.55
2018-08-31,2018-35,2191079075.13
2018-09-07,2018-36,2172789095.81
2018-09-14,2018-37,2114189926.26
2018-09-21,2018-38,2148492926.9
2018-09-28,2018-39,2079634384.81
2018-10-05,2018-40,2103898867.57
2018-10-12,2018-41,2085662127.65
2018-10-19,2018-42,2028047492.78
2018-10-26,2018-43,2036943070.77
2018-11-02,2018-44,1993116946.74
2018-11-09,2018-45,2006149411.45
2018-11-16,2018-46,2002477716.44
2018-11-23,2018-47,1971039908.9
2018-11-30,2018-48,1937568630.18
2018-12-07,2018-49,1971314450.61
2018-12-14,2018-50,1997729048.62
2018-12-21,2018-51,1993108477.37
2018-12-28,2018-52,1978530735.6
2019-01-04,2019-1,1995476649.78
2019-01-11,2019-2,1957194088.8
2019-01-18,2019-3,1946338196.56
2019-01-25,2019-4,1942360666.96
2019-02-01,2019-5,1916903731.29
2019-02-08,2019-6,1933876089.78
2019-02-15,2019-7,1951690838.84
2019-02-22,2019-8,1960161871.94
2019-03-01,2019-9,1956776204.97
2019-03-08,2019-10,1974115894.31
2019-03-15,2019-11,2024310452.24
2019-03-22,2019-12,2054738536.62
2019-03-29,2019-13,2068571341.62
2019-04-05,2019-14,2043021756.55
2019-04-12,2019-15,2091024105.66
2019-04-19,2019-16,2104959648.87
2019-04-26,2019-17,2132976574.98
2019-05-03,2019-18,2094609400.07
2019-05-10,2019-19,2138687354.94
2019-05-17,2019-20,2131137583.91
2019-05-24,2019-21,2144511655.79
2019-05-31,2019-22,2084702926.52
2019-06-07,2019-23,2092498113.59
2019-06-14,2019-24,2103160992.62
2019-06-21,2019-25,2095222258.58
2019-06-28,2019-26,2080339723.86
2019-07-05,2019-27,2048535484.48
2019-07-12,2019-28,2062926698.27
2019-07-19,2019-29,2072209332.35
2019-07-26,2019-30,2079924631.78
2019-08-02,2019-31,2060423432.92
2019-08-09,2019-32,2077780486.4
2019-08-16,2019-33,2091026899.03
2019-08-23,2019-34,2124866490.64
2019-08-30,2019-35,2135860259.96
2019-09-06,2019-36,2116744373.25
2019-09-13,2019-37,2123387586.41
2019-09-20,2019-38,2145732463.76
2019-09-27,2019-39,2142422261.89
2019-10-04,2019-40,2146272620.23
2019-10-11,2019-41,2180142466.74
2019-10-18,2019-42,2192606829.22
2019-10-25,2019-43,2195795793.63
2019-11-01,2019-44,2175841604.77
2019-11-08,2019-45,2189874137.62
2019-11-15,2019-46,2212694948.01
2019-11-22,2019-47,2198486021.59
2019-11-29,2019-48,2201045656.31
2019-12-06,2019-49,2203677014.84
2019-12-13,2019-50,2227121874.7
2019-12-20,2019-51,2277508836.96
2019-12-27,2019-52,2297875965.87
2020-01-03,2020-1,2282944345.54
2020-01-10,2020-2,2260987930.18
2020-01-17,2020-3,2281230888.25
2020-01-24,2020-4,2301996832.41
2020-01-31,2020-5,2292709726.65
2020-02-07,2020-6,2305971785.84
2020-02-14,2020-7,2328832844.6
2020-02-21,2020-8,2343844972.7
2020-02-28,2020-9,2373248085.64
2020-03-06,2020-10,2355055059.99
2020-03-13,2020-11,2385872574.61
2020-03-20,2020-12,2425898917.07
2020-03-27,2020-13,2443599589.41
2020-04-03,2020-14,2478752085.43
2020-04-10,2020-15,2489946371.64
2020-04-17,2020-16,2576534943.16
2020-04-24,2020-17,2620888774.64
2020-05-01,2020-18,2610667184.69
2020-05-08,2020-19,2642415545.58
2020-05-15,2020-20,2630870760.1
2020-05-22,2020-21,2615709424.38
2020-05-29,2020-22,2612015434.6
2020-06-05,2020-23,2620384857.03
2020-06-12,2020-24,2664566079.79
2020-06-19,2020-25,2710784944.84
2020-06-26,2020-26,2710986286.7
2020-07-03,2020-27,2707486962.06
2020-07-10,2020-28,2724186888.94
2020-07-17,2020-29,2745782559.12
2020-07-24,2020-30,2776900934.02
2020-07-31,2020-31,2805270596.01
2020-08-07,2020-32,2893093911.75
2020-08-14,2020-33,2901758656.21
2020-08-21,2020-34,2873009579.2
2020-08-28,2020-35,2880510119.49
2020-09-04,2020-36,2907081319.72
2020-09-11,2020-37,2918444798.56
2020-09-18,2020-38,2944184680.2
2020-09-25,2020-39,2939859782.47
2020-10-02,2020-40,2960015339.41
2020-10-09,2020-41,3006827427.01
2020-10-16,2020-42,3015368556.2
2020-10-23,2020-43,3038378859.57
2020-10-30,2020-44,3095577081.4
2020-11-06,2020-45,3149831992.6
2020-11-13,2020-46,2971263378.02
2020-11-20,2020-47,2970115101.84
2020-11-27,2020-48,3023317143.37
2020-12-04,2020-49,3032994253.69
2020-12-11,2020-50,3072002907.87
2020-12-18,2020-51,3053330755.48
2020-12-25,2020-52,3038971854.5
2021-01-01,2021-1,3014237767.28
2021-01-08,2021-2,2987140747.93
2021-01-15,2021-3,3005445201.72
2021-01-22,2021-4,3018564834.78
2021-01-29,2021-5,2991170409.91
2021-02-05,2021-6,2916163916.22
2021-02-12,2021-7,2929814388.76
2021-02-19,2021-8,2919663164.27
2021-02-26,2021-9,3002487453.22
2021-03-05,2021-10,3020023241.4
2021-03-12,2021-11,3054548220.82
2021-03-19,2021-12,3009829422.25
2021-03-26,2021-13,3165829415.59
2021-04-02,2021-14,3156100514.53
2021-04-09,2021-15,3199229158.77
2021-04-16,2021-16,3206018022.25
2021-04-23,2021-17,3254028288.74
2021-04-30,2021-18,3233753578.66
2021-05-07,2021-19,3272605054.18
2021-05-14,2021-20,3295951614.09
2021-05-21,2021-21,3309694379.57
2021-05-28,2021-22,3366721521.8
2021-06-04,2021-23,3385968211.92
2021-06-11,2021-24,3338629069.99
2021-06-18,2021-25,3410347458.09
2021-06-25,2021-26,3428304889.05
2021-07-02,2021-27,3410399717.89
2021-07-09,2021-28,3438160624.88
2021-07-16,2021-29,3459835384.98
2021-07-23,2021-30,3458852227.79
2021-07-30,2021-31,3424941288.96
2021-08-06,2021-32,3469501778.09
2021-08-13,2021-33,3481917482.42
2021-08-20,2021-34,3461919514.4
2021-08-27,2021-35,3459273584.35
2021-09-03,2021-36,3457974106.13
2021-09-10,2021-37,3495524367.93
2021-09-17,2021-38,3559446590.86
2021-09-24,2021-39,3637775996.33
2021-10-01,2021-40,3608856541.65
2021-10-08,2021-41,3643514625.06
2021-10-15,2021-42,3752975386.32
2021-10-22,2021-43,3858563922.74
2021-10-29,2021-44,3828204981.17
2021-11-05,2021-45,3874813584.2
2021-11-12,2021-46,3948003305.0
2021-11-19,2021-47,4185315857.65
2021-11-26,2021-48,4416229601.05
2021-12-03,2021-49,4769341228.72
2021-12-10,2021-50,4814743484.1
2021-12-17,2021-51,5399041581.78
2021-12-24,2021-52,4310807707.44
2021-12-31,2021-53,4654830495.97
2022-01-07,2022-1,4745987228.33
2022-01-14,2022-2,4728491423.04
2022-01-21,2022-3,4696979470.6
2022-01-28,2022-4,4715405262.17
2022-02-04,2022-5,4651422927.35
2022-02-11,2022-6,4630077191.53
2022-02-18,2022-7,4619404810.11
2022-02-25,2022-8,4663079803.33
2022-03-04,2022-9,4668267954.4
2022-03-11,2022-10,4880326353.95
2022-03-18,2022-11,4902201983.5
2022-03-25,2022-12,4949497789.63
2022-04-01,2022-13,4887616862.92
2022-04-08,2022-14,4914356743.75
2022-04-15,2022-15,4948043124.05
2022-04-22,2022-16,4984360373.83
2022-04-29,2022-17,5003073527.92
2022-05-06,2022-18,5013913380.96
2022-05-13,2022-19,5134785249.85
2022-05-20,2022-20,5242464722.94
2022-05-27,2022-21,5382104637.35
2022-06-03,2022-22,5451312520.51
2022-06-10,2022-23,5594492745.74
2022-06-17,2022-24,5648228468.71
2022-06-24,2022-25,5701315999.57
2022-07-01,2022-26,5499342315.2
2022-07-08,2022-27,5669339710.15
2022-07-15,2022-28,5721709880.46
2022-07-22,2022-29,5807434569.31
2022-07-29,2022-30,5932472134.98
2022-08-05,2022-31,6057266677.29
2022-08-12,2022-32,6107906746.23
2022-08-19,2022-33,6138997950.26
2022-08-26,2022-34,6137818980.72
2022-09-02,2022-35,6136811937.52
2022-09-09,2022-36,6200774280.29
2022-09-16,2022-37,6218277003.83
2022-09-23,2022-38,6263375596.42
2022-09-30,2022-39,6258726278.93
2022-10-07,2022-40,6349564159.47
2022-10-14,2022-41,6390077200.8
2022-10-21,2022-42,6420514870.63
2022-10-28,2022-43,6532837222.92
2022-11-04,2022-44,6507180519.11
2022-11-11,2022-45,6606248879.53
2022-11-18,2022-46,6585613922.91
2022-11-25,2022-47,6611860588.57
2022-12-02,2022-48,6629462477.7
2022-12-09,2022-49,6658601405.9
2022-12-16,2022-50,6692223170.62
2022-12-23,2022-51,6774364175.7
2022-12-30,2022-52,6830513641.47
2023-01-06,2023-1,6818070303.33
2023-01-13,2023-2,6928802622.43
2023-01-20,2023-3,6938181591.72
2023-01-27,2023-4,6964988819.46
2023-02-03,2023-5,6952147742.21
2023-02-10,2023-6,6917930889.21
2023-02-17,2023-7,6987319756.47
2023-02-24,2023-8,7000943334.45
2023-03-03,2023-9,6986572141.34
2023-03-10,2023-10,7054562482.34
2023-03-17,2023-11,7153915652.37
2023-03-24,2023-12,7283547638.26
2023-03-31,2023-13,7220109076.89
2023-04-07,2023-14,7347753038.54
2023-04-14,2023-15,7460211102.13
2023-04-21,2023-16,7522511046.3
2023-04-28,2023-17,7472678814.99
2023-05-05,2023-18,7417919132.51
2023-05-12,2023-19,7392233919.31
2023-05-19,2023-20,7367807644.9
2023-05-26,2023-21,7255351700.88
2023-06-02,2023-22,7358460577.39
2023-06-09,2023-23,7882270534.49
2023-06-16,2023-24,8059842035.48
2023-06-23,2023-25,8452295375.76
2023-06-30,2023-26,8519848498.33
2023-07-07,2023-27,8568292750.62
2023-07-14,2023-28,8767126922.06
2023-07-21,2023-29,10819311203.88
2023-07-28,2023-30,10894176310.18
2023-08-04,2023-31,10978726627.6
2023-08-11,2023-32,11119750508.65
2023-08-18,2023-33,11223854939.85
2023-08-25,2023-34,11192231881.96
2023-09-01,2023-35,11275003319.98
2023-09-08,2023-36,11329810268.93
2023-09-15,2023-37,11456333243.54
2023-09-22,2023-38,11598992243.61
2023-09-29,2023-39,11585738376.79
2023-10-06,2023-40,11615839417.9
2023-10-13,2023-41,11769000135.92
2023-10-20,2023-42,11940189833.61
2023-10-27,2023-43,12052500168.53
2023-11-03,2023-44,12058215802.43
2023-11-10,2023-45,12102784915.46
2023-11-17,2023-46,12149574170.64
2023-11-24,2023-47,12285033733.63
2023-12-01,2023-48,12279112738.03
2023-12-08,2023-49,12305508413.01
2023-12-15,2023-50,12533502289.31
2023-12-22,2023-51,12718057176.45
2023-12-29,2023-52,12798042047.26
2024-01-05,2024-1,12710396428.49
2024-01-12,2024-2,12851895266.53
2024-01-19,2024-3,12966086840.99
2024-01-26,2024-4,12994190602.14
2024-02-02,2024-5,12928576993.58
2024-02-09,2024-6,12929816867.11
2024-02-16,2024-7,13102128597.46
2024-02-23,2024-8,13195969261.48
2024-03-01,2024-9,13214859169.9
2024-03-08,2024-10,13448705660.89
2024-03-15,2024-11,13707997545.55
2024-03-22,2024-12,13667803797.06
2024-03-29,2024-13,13674340639.48
2024-04-05,2024-14,13653067600.98
2024-04-12,2024-15,13695765662.82
2024-04-19,2024-16,13924920250.12
2024-04-26,2024-17,13957139326.26
2024-05-03,2024-18,13886760843.52
2024-05-10,2024-19,13853131447.88
2024-05-17,2024-20,14093447282.82
2024-05-24,2024-21,14167883661.74
2024-05-31,2024-22,14028698320.09
2024-06-07,2024-23,14164218464.18
2024-06-14,2024-24,14330176740.71
2024-06-21,2024-25,14537976296.16
2024-06-28,2024-26,14498674959.98
2024-07-05,2024-27,14434726425.62
2024-07-12,2024-28,14572741106.94
2024-07-19,2024-29,14817195203.65
2024-07-26,2024-30,14895998724.33
2024-08-02,2024-31,14920424541.42
2024-08-09,2024-32,15030272473.88
2024-08-16,2024-33,15216283163.16
2024-08-23,2024-34,15430391839.69
2024-08-30,2024-35,15438963867.73
2024-09-06,2024-36,15353343828.93
2024-09-13,2024-37,15289642322.19
2024-09-20,2024-38,15632896987.67
2024-09-27,2024-39,15774844749.02
2024-10-04,2024-40,15607951343.1
2024-10-11,2024-41,15516903682.5
2024-10-18,2024-42,15818674596.0
2024-10-25,2024-43,15866426335.9
2024-11-01,2024-44,15921736521.51
2024-11-08,2024-45,15811262429.95
2024-11-15,2024-46,16068446398.5
2024-11-22,2024-47,15980886318.46
2024-11-29,2024-48,16070191679.23
2024-12-06,2024-49,15940307345.03
2024-12-13,2024-50,16241168704.13
2024-12-20,2024-51,16361597972.03
2024-12-27,2024-52,16691742305.37
2025-01-03,2025-1,16546398728.66
2025-01-10,2025-2,16619139287.39
2025-01-17,2025-3,16721336709.83
2025-01-24,2025-4,17041261907.7
2025-01-31,2025-5,16635625444.62
2025-02-07,2025-6,16953569364.04
2025-02-14,2025-7,17087074949.42
2025-02-21,2025-8,17379718857.33
2025-02-28,2025-9,17156702474.33
2025-03-07,2025-10,17588215817.44
2025-03-14,2025-11,17705966253.9
2025-03-21,2025-12,18294256131.02
2025-03-28,2025-13,18559238790.92
2025-04-04,2025-14,18467847097.43
2025-04-11,2025-15,18486210288.53
2025-04-18,2025-16,18815433081.31
2025-04-25,2025-17,18822562846.81
2025-05-02,2025-18,18880977805.54
2025-05-09,2025-19,18918314231.18
2025-05-16,2025-20,19085040457.96
2025-05-23,2025-21,19284364214.8
2025-05-30,2025-22,19325485957.62
2025-06-06,2025-23,19403955672.43
2025-06-13,2025-24,19744898069.8
2025-06-20,2025-25,19950025484.58
2025-06-27,2025-26,20237304447.28
2025-07-04,2025-27,19934397808.34
2025-07-11,2025-28,20124430367.29
2025-07-18,2025-29,20411345465.71
2025-07-25,2025-30,20750027351.72
2025-08-01,2025-31,20542255661.52
2025-08-08,2025-32,20757127307.65
2025-08-15,2025-33,20980615198.91
2025-08-22,2025-34,20951193197.52
2025-08-29,2025-35,20923665689.86
2025-09-05,2025-36,21059342852.8
2025-09-12,2025-37,21112355579.8
2025-09-19,2025-38,21639047919.7
2025-09-26,2025-39,21505992692.73
2025-10-03,2025-40,21512218088.57
