Tarih,TP_TLDTHVADE_KB17,TP_TLDTHVADE_KB17
2016-07-08,2016-28,103802663.06
2016-07-15,2016-29,104412311.29
2016-07-22,2016-30,107204570.26
2016-07-29,2016-31,105415274.25
2016-08-05,2016-32,104700069.53
2016-08-12,2016-33,104207186.03
2016-08-19,2016-34,105688031.33
2016-08-26,2016-35,106264533.51
2016-09-02,2016-36,104977483.22
2016-09-09,2016-37,105358153.07
2016-09-16,2016-38,106448904.5
2016-09-23,2016-39,104546323.25
2016-09-30,2016-40,105316072.68
2016-10-07,2016-41,104871827.29
2016-10-14,2016-42,103998619.17
2016-10-21,2016-43,103296229.44
2016-10-28,2016-44,104865592.15
2016-11-04,2016-45,104251017.63
2016-11-11,2016-46,106236563.63
2016-11-18,2016-47,109003723.15
2016-11-25,2016-48,110260698.56
2016-12-02,2016-49,111967341.45
2016-12-09,2016-50,110774941.54
2016-12-16,2016-51,112518785.66
2016-12-23,2016-52,111804610.8
2016-12-30,2016-53,113090788.2
2017-01-06,2017-1,115734150.45
2017-01-13,2017-2,119927971.28
2017-01-20,2017-3,121459522.93
2017-01-27,2017-4,122450791.13
2017-02-03,2017-5,119463806.22
2017-02-10,2017-6,117401590.26
2017-02-17,2017-7,117782006.03
2017-02-24,2017-8,114795025.28
2017-03-03,2017-9,116929056.1
2017-03-10,2017-10,117443004.91
2017-03-17,2017-11,115919692.96
2017-03-24,2017-12,116907030.67
2017-03-31,2017-13,116690728.98
2017-04-07,2017-14,119492096.0
2017-04-14,2017-15,120052103.31
2017-04-21,2017-16,120070390.33
2017-04-28,2017-17,119002122.51
2017-05-05,2017-18,120087121.94
2017-05-12,2017-19,120221372.21
2017-05-19,2017-20,123420151.84
2017-05-26,2017-21,123088640.9
2017-06-02,2017-22,121180126.29
2017-06-09,2017-23,121294242.63
2017-06-16,2017-24,121888518.79
2017-06-23,2017-25,120592315.5
2017-06-30,2017-26,123948964.43
2017-07-07,2017-27,125588148.37
2017-07-14,2017-28,124609848.17
2017-07-21,2017-29,125656423.4
2017-07-28,2017-30,125398524.56
2017-08-04,2017-31,125938900.29
2017-08-11,2017-32,125599836.42
2017-08-18,2017-33,129032162.8
2017-08-25,2017-34,124626216.61
2017-09-01,2017-35,125471655.73
2017-09-08,2017-36,124895302.91
2017-09-15,2017-37,124986810.6
2017-09-22,2017-38,127844404.37
2017-09-29,2017-39,132512548.07
2017-10-06,2017-40,132202448.9
2017-10-13,2017-41,133558719.6
2017-10-20,2017-42,134783173.36
2017-10-27,2017-43,137621796.67
2017-11-03,2017-44,137321102.62
2017-11-10,2017-45,138883337.82
2017-11-17,2017-46,142980367.79
2017-11-24,2017-47,144963018.49
2017-12-01,2017-48,144727174.69
2017-12-08,2017-49,140658626.1
2017-12-15,2017-50,141581224.95
2017-12-22,2017-51,139729235.53
2017-12-29,2017-52,143688168.49
2018-01-05,2018-1,141269149.9
2018-01-12,2018-2,142607868.07
2018-01-19,2018-3,145680858.38
2018-01-26,2018-4,145386666.26
2018-02-02,2018-5,146643297.1
2018-02-09,2018-6,147445330.18
2018-02-16,2018-7,148148589.26
2018-02-23,2018-8,148854298.36
2018-03-02,2018-9,149859743.23
2018-03-09,2018-10,151545668.97
2018-03-16,2018-11,154943103.81
2018-03-23,2018-12,158330429.19
2018-03-30,2018-13,156855406.59
2018-04-06,2018-14,161723361.72
2018-04-13,2018-15,163809561.5
2018-04-20,2018-16,163413535.6
2018-04-27,2018-17,162746895.11
2018-05-04,2018-18,167823642.2
2018-05-11,2018-19,151028733.99
2018-05-18,2018-20,171233599.8
2018-05-25,2018-21,177242041.72
2018-06-01,2018-22,172520007.44
2018-06-08,2018-23,172156399.13
2018-06-15,2018-24,175691679.64
2018-06-22,2018-25,174678429.16
2018-06-29,2018-26,172460067.67
2018-07-06,2018-27,171639642.78
2018-07-13,2018-28,168926460.31
2018-07-20,2018-29,165329447.4
2018-07-27,2018-30,167372192.15
2018-08-03,2018-31,171060826.83
2018-08-10,2018-32,192521758.16
2018-08-17,2018-33,178636923.53
2018-08-24,2018-34,189456971.37
2018-08-31,2018-35,204740010.47
2018-09-07,2018-36,200262120.03
2018-09-14,2018-37,184400450.71
2018-09-21,2018-38,190508080.19
2018-09-28,2018-39,180424972.04
2018-10-05,2018-40,179612071.1
2018-10-12,2018-41,174447463.14
2018-10-19,2018-42,168313771.49
2018-10-26,2018-43,169215060.68
2018-11-02,2018-44,162785050.02
2018-11-09,2018-45,163824004.36
2018-11-16,2018-46,163520603.09
2018-11-23,2018-47,166264776.9
2018-11-30,2018-48,169999539.8
2018-12-07,2018-49,172125521.26
2018-12-14,2018-50,171708467.44
2018-12-21,2018-51,169604050.96
2018-12-28,2018-52,165105178.46
2019-01-04,2019-1,166091534.67
2019-01-11,2019-2,161658136.92
2019-01-18,2019-3,157179690.93
2019-01-25,2019-4,154087074.8
2019-02-01,2019-5,151071875.17
2019-02-08,2019-6,151694275.68
2019-02-15,2019-7,150614945.1
2019-02-22,2019-8,152168053.34
2019-03-01,2019-9,153163276.7
2019-03-08,2019-10,153389102.36
2019-03-15,2019-11,154010107.67
2019-03-22,2019-12,154596805.21
2019-03-29,2019-13,155180271.63
2019-04-05,2019-14,154247104.03
2019-04-12,2019-15,156661426.29
2019-04-19,2019-16,155281255.31
2019-04-26,2019-17,155396681.77
2019-05-03,2019-18,153817077.76
2019-05-10,2019-19,157423270.68
2019-05-17,2019-20,155314836.27
2019-05-24,2019-21,153783334.72
2019-05-31,2019-22,145783383.62
2019-06-07,2019-23,146060761.66
2019-06-14,2019-24,146619639.35
2019-06-21,2019-25,145432567.28
2019-06-28,2019-26,146701441.16
2019-07-05,2019-27,142908250.58
2019-07-12,2019-28,144957883.78
2019-07-19,2019-29,144742794.01
2019-07-26,2019-30,144820761.44
2019-08-02,2019-31,143965640.02
2019-08-09,2019-32,143527111.35
2019-08-16,2019-33,143436698.85
2019-08-23,2019-34,146661468.95
2019-08-30,2019-35,148852878.7
2019-09-06,2019-36,146528887.02
2019-09-13,2019-37,147248792.81
2019-09-20,2019-38,147499521.52
2019-09-27,2019-39,145585288.66
2019-10-04,2019-40,146362329.75
2019-10-11,2019-41,148653545.19
2019-10-18,2019-42,147843854.47
2019-10-25,2019-43,147006886.2
2019-11-01,2019-44,146321960.68
2019-11-08,2019-45,144509533.32
2019-11-15,2019-46,142821020.94
2019-11-22,2019-47,141241401.59
2019-11-29,2019-48,140147555.93
2019-12-06,2019-49,139911808.52
2019-12-13,2019-50,140592847.53
2019-12-20,2019-51,142450174.91
2019-12-27,2019-52,143050050.14
2020-01-03,2020-1,143394276.15
2020-01-10,2020-2,142388620.35
2020-01-17,2020-3,142750766.9
2020-01-24,2020-4,142941518.46
2020-01-31,2020-5,143450296.36
2020-02-07,2020-6,143221508.94
2020-02-14,2020-7,144165485.27
2020-02-21,2020-8,145286473.38
2020-02-28,2020-9,147561047.69
2020-03-06,2020-10,146429141.45
2020-03-13,2020-11,146238077.8
2020-03-20,2020-12,145918277.56
2020-03-27,2020-13,145804135.08
2020-04-03,2020-14,147715673.24
2020-04-10,2020-15,147086012.41
2020-04-17,2020-16,149427269.43
2020-04-24,2020-17,148551009.28
2020-05-01,2020-18,149826477.68
2020-05-08,2020-19,149567345.88
2020-05-15,2020-20,146074744.66
2020-05-22,2020-21,143760672.51
2020-05-29,2020-22,145676629.74
2020-06-05,2020-23,146990837.66
2020-06-12,2020-24,147493175.57
2020-06-19,2020-25,146841070.02
2020-06-26,2020-26,144871187.01
2020-07-03,2020-27,144259910.74
2020-07-10,2020-28,144177647.05
2020-07-17,2020-29,142186142.81
2020-07-24,2020-30,143267038.56
2020-07-31,2020-31,145751090.71
2020-08-07,2020-32,151558253.59
2020-08-14,2020-33,151812660.1
2020-08-21,2020-34,149125838.01
2020-08-28,2020-35,149734026.03
2020-09-04,2020-36,150945515.18
2020-09-11,2020-37,151074490.75
2020-09-18,2020-38,152297512.32
2020-09-25,2020-39,149839385.54
2020-10-02,2020-40,152557295.32
2020-10-09,2020-41,156028476.05
2020-10-16,2020-42,156933120.1
2020-10-23,2020-43,157474568.67
2020-10-30,2020-44,162636775.7
2020-11-06,2020-45,166080329.17
2020-11-13,2020-46,151759758.8
2020-11-20,2020-47,151015779.41
2020-11-27,2020-48,153659295.48
2020-12-04,2020-49,154573766.68
2020-12-11,2020-50,156266227.11
2020-12-18,2020-51,153405314.64
2020-12-25,2020-52,152282730.24
2021-01-01,2021-1,153918462.01
2021-01-08,2021-2,153539157.12
2021-01-15,2021-3,153893799.2
2021-01-22,2021-4,155401901.42
2021-01-29,2021-5,156435756.44
2021-02-05,2021-6,152826016.09
2021-02-12,2021-7,154584805.72
2021-02-19,2021-8,154771194.28
2021-02-26,2021-9,164795880.09
2021-03-05,2021-10,166903880.19
2021-03-12,2021-11,168224273.14
2021-03-19,2021-12,164051022.97
2021-03-26,2021-13,179431950.83
2021-04-02,2021-14,190706035.8
2021-04-09,2021-15,193699556.38
2021-04-16,2021-16,193640660.4
2021-04-23,2021-17,197533520.15
2021-04-30,2021-18,195304744.54
2021-05-07,2021-19,196080123.67
2021-05-14,2021-20,197337304.51
2021-05-21,2021-21,199051182.3
2021-05-28,2021-22,202588324.2
2021-06-04,2021-23,205909836.54
2021-06-11,2021-24,200769070.36
2021-06-18,2021-25,201500299.11
2021-06-25,2021-26,201126690.44
2021-07-02,2021-27,200975916.08
2021-07-09,2021-28,200737083.15
2021-07-16,2021-29,197798786.65
2021-07-23,2021-30,197674339.95
2021-07-30,2021-31,198091142.22
2021-08-06,2021-32,198644364.24
2021-08-13,2021-33,196620101.56
2021-08-20,2021-34,195757083.11
2021-08-27,2021-35,195039768.98
2021-09-03,2021-36,195797045.68
2021-09-10,2021-37,196260842.28
2021-09-17,2021-38,199624847.01
2021-09-24,2021-39,201542163.52
2021-10-01,2021-40,198452573.27
2021-10-08,2021-41,198196863.54
2021-10-15,2021-42,203160548.1
2021-10-22,2021-43,207995130.37
2021-10-29,2021-44,204793177.67
2021-11-05,2021-45,207195631.3
2021-11-12,2021-46,209087884.22
2021-11-19,2021-47,223832369.27
2021-11-26,2021-48,236806647.88
2021-12-03,2021-49,258875257.3
2021-12-10,2021-50,260354096.05
2021-12-17,2021-51,295303403.25
2021-12-24,2021-52,228235557.96
2021-12-31,2021-53,247879038.98
2022-01-07,2022-1,249986400.09
2022-01-14,2022-2,248377347.44
2022-01-21,2022-3,245381548.79
2022-01-28,2022-4,245584797.22
2022-02-04,2022-5,247853405.46
2022-02-11,2022-6,249857606.27
2022-02-18,2022-7,249099416.66
2022-02-25,2022-8,250668653.07
2022-03-04,2022-9,250720241.61
2022-03-11,2022-10,259324971.74
2022-03-18,2022-11,259716841.2
2022-03-25,2022-12,259500662.02
2022-04-01,2022-13,252038832.83
2022-04-08,2022-14,249820801.63
2022-04-15,2022-15,249007672.62
2022-04-22,2022-16,251251680.51
2022-04-29,2022-17,248620301.3
2022-05-06,2022-18,249109707.5
2022-05-13,2022-19,253650588.02
2022-05-20,2022-20,261761403.91
2022-05-27,2022-21,269182243.48
2022-06-03,2022-22,270192161.55
2022-06-10,2022-23,276909172.71
2022-06-17,2022-24,278060349.75
2022-06-24,2022-25,277252943.76
2022-07-01,2022-26,267035678.74
2022-07-08,2022-27,268046766.04
2022-07-15,2022-28,265844888.02
2022-07-22,2022-29,271375644.09
2022-07-29,2022-30,275476634.98
2022-08-05,2022-31,278564598.59
2022-08-12,2022-32,279935254.46
2022-08-19,2022-33,280011586.69
2022-08-26,2022-34,278045352.36
2022-09-02,2022-35,282909977.84
2022-09-09,2022-36,284854469.85
2022-09-16,2022-37,282250276.32
2022-09-23,2022-38,280351848.2
2022-09-30,2022-39,282084746.5
2022-10-07,2022-40,283568558.12
2022-10-14,2022-41,282720358.77
2022-10-21,2022-42,282452049.61
2022-10-28,2022-43,287956972.02
2022-11-04,2022-44,291170590.22
2022-11-11,2022-45,288668573.09
2022-11-18,2022-46,290381985.57
2022-11-25,2022-47,289212836.99
2022-12-02,2022-48,291403058.85
2022-12-09,2022-49,290811941.93
2022-12-16,2022-50,292432316.81
2022-12-23,2022-51,292926827.77
2022-12-30,2022-52,294322399.17
2023-01-06,2023-1,292382209.32
2023-01-13,2023-2,298701336.35
2023-01-20,2023-3,298699231.19
2023-01-27,2023-4,299927992.6
2023-02-03,2023-5,298271464.08
2023-02-10,2023-6,294676300.15
2023-02-17,2023-7,292668895.74
2023-02-24,2023-8,290616392.09
2023-03-03,2023-9,293567579.39
2023-03-10,2023-10,294345677.12
2023-03-17,2023-11,296688119.79
2023-03-24,2023-12,300463399.48
2023-03-31,2023-13,304927757.21
2023-04-07,2023-14,307708445.57
2023-04-14,2023-15,310751269.99
2023-04-21,2023-16,319352345.57
2023-04-28,2023-17,318498291.79
2023-05-05,2023-18,322961489.65
2023-05-12,2023-19,329554489.03
2023-05-19,2023-20,328519492.37
2023-05-26,2023-21,328541551.63
2023-06-02,2023-22,338313745.27
2023-06-09,2023-23,365587764.01
2023-06-16,2023-24,370996677.92
2023-06-23,2023-25,386679223.33
2023-06-30,2023-26,391102674.59
2023-07-07,2023-27,396217007.72
2023-07-14,2023-28,402432122.74
2023-07-21,2023-29,777592628.82
2023-07-28,2023-30,782409463.3
2023-08-04,2023-31,788780034.49
2023-08-11,2023-32,793964208.94
2023-08-18,2023-33,787641969.93
2023-08-25,2023-34,773838396.11
2023-09-01,2023-35,785298785.68
2023-09-08,2023-36,773029781.28
2023-09-15,2023-37,787894013.03
2023-09-22,2023-38,799412120.88
2023-09-29,2023-39,835196460.72
2023-10-06,2023-40,860498035.92
2023-10-13,2023-41,861943310.33
2023-10-20,2023-42,924704154.18
2023-10-27,2023-43,958469159.87
2023-11-03,2023-44,1019816138.6
2023-11-10,2023-45,1099323740.34
2023-11-17,2023-46,1166640696.15
2023-11-24,2023-47,1217069713.32
2023-12-01,2023-48,1269094314.14
2023-12-08,2023-49,1309068872.73
2023-12-15,2023-50,1351936387.8
2023-12-22,2023-51,1396277423.7
2023-12-29,2023-52,1442272021.45
2024-01-05,2024-1,1504797744.62
2024-01-12,2024-2,1579018435.7
2024-01-19,2024-3,1651347743.55
2024-01-26,2024-4,1709209555.19
2024-02-02,2024-5,1801088498.97
2024-02-09,2024-6,1863143942.82
2024-02-16,2024-7,1921667235.76
2024-02-23,2024-8,1966566144.38
2024-03-01,2024-9,1994358730.7
2024-03-08,2024-10,2025942782.47
2024-03-15,2024-11,2042029984.56
2024-03-22,2024-12,2058965723.12
2024-03-29,2024-13,2074220979.55
2024-04-05,2024-14,2074029079.54
2024-04-12,2024-15,2076492344.85
2024-04-19,2024-16,2101367385.8
2024-04-26,2024-17,2114294237.57
2024-05-03,2024-18,2115101952.41
2024-05-10,2024-19,2106628690.4
2024-05-17,2024-20,2124452084.61
2024-05-24,2024-21,2132800157.85
2024-05-31,2024-22,2133095349.28
2024-06-07,2024-23,2126205174.87
2024-06-14,2024-24,2108714046.02
2024-06-21,2024-25,2077219000.65
2024-06-28,2024-26,2063045408.84
2024-07-05,2024-27,2020844134.71
2024-07-12,2024-28,1958065037.29
2024-07-19,2024-29,1903867603.84
2024-07-26,2024-30,1836416627.34
2024-08-02,2024-31,1751157903.64
2024-08-09,2024-32,1688778482.49
2024-08-16,2024-33,1629072430.44
2024-08-23,2024-34,1592248528.62
2024-08-30,2024-35,1565332161.67
2024-09-06,2024-36,1538227437.09
2024-09-13,2024-37,1516415062.51
2024-09-20,2024-38,1482553880.54
2024-09-27,2024-39,1450025511.05
2024-10-04,2024-40,1423015207.51
2024-10-11,2024-41,1408213488.7
2024-10-18,2024-42,1340938584.22
2024-10-25,2024-43,1293143277.71
2024-11-01,2024-44,1229347536.46
2024-11-08,2024-45,1151912571.61
2024-11-15,2024-46,1078787863.13
2024-11-22,2024-47,1032067407.69
2024-11-29,2024-48,987744720.08
2024-12-06,2024-49,966546807.65
2024-12-13,2024-50,937763004.19
2024-12-20,2024-51,921845584.74
2024-12-27,2024-52,900514794.99
2025-01-03,2025-1,886609641.92
2025-01-10,2025-2,868524532.62
2025-01-17,2025-3,855169839.18
2025-01-24,2025-4,866345805.17
2025-01-31,2025-5,874264959.31
2025-02-07,2025-6,876392833.97
2025-02-14,2025-7,887364950.0
2025-02-21,2025-8,878064276.52
2025-02-28,2025-9,873885443.46
2025-03-07,2025-10,887277499.33
2025-03-14,2025-11,897702817.13
2025-03-21,2025-12,911083470.1
2025-03-28,2025-13,907512503.91
2025-04-04,2025-14,895916325.58
2025-04-11,2025-15,898910902.98
2025-04-18,2025-16,905400807.64
2025-04-25,2025-17,902705265.36
2025-05-02,2025-18,904570595.44
2025-05-09,2025-19,888900753.09
2025-05-16,2025-20,886004429.6
2025-05-23,2025-21,884619288.68
2025-05-30,2025-22,883104501.31
2025-06-06,2025-23,871277072.88
2025-06-13,2025-24,879742504.32
2025-06-20,2025-25,881226836.16
2025-06-27,2025-26,880939455.53
2025-07-04,2025-27,877649463.43
2025-07-11,2025-28,885168286.57
2025-07-18,2025-29,872527344.47
2025-07-25,2025-30,876853155.96
2025-08-01,2025-31,869954890.74
2025-08-08,2025-32,878191047.84
2025-08-15,2025-33,876414587.24
2025-08-22,2025-34,873109813.66
2025-08-29,2025-35,881237647.23
2025-09-05,2025-36,897615282.42
2025-09-12,2025-37,894887886.22
2025-09-19,2025-38,900564181.77
2025-09-26,2025-39,903117964.04
2025-10-03,2025-40,913185801.27
