Tarih,TP_TLDTHVADE_KB1,TP_TLDTHVADE_KB1
2016-07-08,2016-28,135076183.0
2016-07-15,2016-29,144673562.0
2016-07-22,2016-30,144223911.0
2016-07-29,2016-31,144358427.0
2016-08-05,2016-32,136866784.0
2016-08-12,2016-33,146190283.0
2016-08-19,2016-34,140086838.0
2016-08-26,2016-35,148354924.0
2016-09-02,2016-36,136735997.0
2016-09-09,2016-37,154706091.0
2016-09-16,2016-38,154887657.0
2016-09-23,2016-39,140708661.0
2016-09-30,2016-40,146133568.0
2016-10-07,2016-41,137662291.0
2016-10-14,2016-42,148497200.0
2016-10-21,2016-43,144986600.0
2016-10-28,2016-44,144346072.0
2016-11-04,2016-45,141339338.0
2016-11-11,2016-46,152921701.0
2016-11-18,2016-47,154191775.0
2016-11-25,2016-48,150327780.0
2016-12-02,2016-49,143562875.0
2016-12-09,2016-50,144980765.0
2016-12-16,2016-51,156759255.0
2016-12-23,2016-52,154116136.0
2016-12-30,2016-53,159921552.0
2017-01-06,2017-1,148230430.0
2017-01-13,2017-2,157134915.0
2017-01-20,2017-3,152436470.0
2017-01-27,2017-4,163464724.0
2017-02-03,2017-5,147245661.0
2017-02-10,2017-6,147456485.0
2017-02-17,2017-7,159947040.0
2017-02-24,2017-8,153169432.0
2017-03-03,2017-9,151441265.0
2017-03-10,2017-10,153332212.0
2017-03-17,2017-11,155808695.0
2017-03-24,2017-12,161031010.0
2017-03-31,2017-13,165861002.0
2017-04-07,2017-14,162878962.0
2017-04-14,2017-15,177562458.0
2017-04-21,2017-16,170202706.0
2017-04-28,2017-17,168270785.0
2017-05-05,2017-18,158944474.0
2017-05-12,2017-19,169855693.0
2017-05-19,2017-20,177145200.0
2017-05-26,2017-21,175265711.0
2017-06-02,2017-22,157884622.0
2017-06-09,2017-23,159997553.0
2017-06-16,2017-24,173310091.0
2017-06-23,2017-25,172802826.0
2017-06-30,2017-26,170335203.0
2017-07-07,2017-27,161890810.0
2017-07-14,2017-28,174148968.0
2017-07-21,2017-29,170501574.0
2017-07-28,2017-30,170505830.0
2017-08-04,2017-31,164861214.0
2017-08-11,2017-32,176097349.0
2017-08-18,2017-33,179386636.0
2017-08-25,2017-34,182645384.0
2017-09-01,2017-35,167669252.0
2017-09-08,2017-36,161173450.0
2017-09-15,2017-37,176339579.0
2017-09-22,2017-38,171329125.0
2017-09-29,2017-39,177326487.0
2017-10-06,2017-40,166530577.0
2017-10-13,2017-41,181091549.0
2017-10-20,2017-42,175535760.0
2017-10-27,2017-43,187599768.0
2017-11-03,2017-44,174120751.0
2017-11-10,2017-45,175737106.0
2017-11-17,2017-46,187421766.0
2017-11-24,2017-47,178284724.0
2017-12-01,2017-48,172840402.0
2017-12-08,2017-49,167075831.0
2017-12-15,2017-50,184328665.0
2017-12-22,2017-51,180256652.0
2017-12-29,2017-52,180813866.0
2018-01-05,2018-1,165517267.0
2018-01-12,2018-2,178988053.0
2018-01-19,2018-3,173106799.0
2018-01-26,2018-4,188018653.0
2018-02-02,2018-5,165954514.0
2018-02-09,2018-6,168040191.0
2018-02-16,2018-7,181257333.0
2018-02-23,2018-8,176450723.0
2018-03-02,2018-9,170978047.0
2018-03-09,2018-10,173200048.0
2018-03-16,2018-11,189838690.0
2018-03-23,2018-12,186135776.0
2018-03-30,2018-13,187876419.0
2018-04-06,2018-14,181989671.0
2018-04-13,2018-15,196504736.0
2018-04-20,2018-16,191624704.0
2018-04-27,2018-17,203270959.0
2018-05-04,2018-18,184937538.0
2018-05-11,2018-19,195367959.0
2018-05-18,2018-20,203483082.0
2018-05-25,2018-21,193525077.0
2018-06-01,2018-22,188684355.0
2018-06-08,2018-23,198342208.0
2018-06-15,2018-24,208022542.0
2018-06-22,2018-25,193965345.0
2018-06-29,2018-26,199082920.0
2018-07-06,2018-27,185638634.0
2018-07-13,2018-28,209542841.0
2018-07-20,2018-29,200391687.0
2018-07-27,2018-30,211870001.0
2018-08-03,2018-31,195790012.0
2018-08-10,2018-32,200796507.0
2018-08-17,2018-33,237697164.0
2018-08-24,2018-34,226574824.0
2018-08-31,2018-35,213889359.0
2018-09-07,2018-36,194820455.0
2018-09-14,2018-37,203828490.0
2018-09-21,2018-38,192693453.0
2018-09-28,2018-39,192145675.0
2018-10-05,2018-40,177965275.0
2018-10-12,2018-41,188952704.0
2018-10-19,2018-42,184631104.0
2018-10-26,2018-43,191562995.0
2018-11-02,2018-44,183049714.0
2018-11-09,2018-45,185401322.0
2018-11-16,2018-46,198244242.0
2018-11-23,2018-47,187473854.0
2018-11-30,2018-48,188374405.0
2018-12-07,2018-49,180306407.0
2018-12-14,2018-50,196090455.0
2018-12-21,2018-51,191822993.0
2018-12-28,2018-52,197140931.0
2019-01-04,2019-1,175094406.0
2019-01-11,2019-2,163952824.0
2019-01-18,2019-3,162982610.0
2019-01-25,2019-4,166469498.0
2019-02-01,2019-5,162921699.0
2019-02-08,2019-6,161126033.0
2019-02-15,2019-7,171936150.0
2019-02-22,2019-8,167813139.0
2019-03-01,2019-9,166969057.0
2019-03-08,2019-10,168048379.0
2019-03-15,2019-11,180805664.0
2019-03-22,2019-12,178135433.0
2019-03-29,2019-13,179923509.0
2019-04-05,2019-14,168562712.0
2019-04-12,2019-15,173216643.0
2019-04-19,2019-16,174548927.0
2019-04-26,2019-17,172445528.0
2019-05-03,2019-18,168934798.0
2019-05-10,2019-19,168417194.0
2019-05-17,2019-20,170456603.0
2019-05-24,2019-21,170965756.0
2019-05-31,2019-22,177921363.0
2019-06-07,2019-23,172116155.0
2019-06-14,2019-24,167218122.0
2019-06-21,2019-25,173696306.0
2019-06-28,2019-26,177832044.0
2019-07-05,2019-27,171341530.0
2019-07-12,2019-28,163611967.0
2019-07-19,2019-29,168145621.0
2019-07-26,2019-30,167654554.0
2019-08-02,2019-31,169146570.0
2019-08-09,2019-32,191717314.0
2019-08-16,2019-33,184441912.0
2019-08-23,2019-34,179539405.0
2019-08-30,2019-35,183334028.0
2019-09-06,2019-36,179904510.0
2019-09-13,2019-37,176669837.0
2019-09-20,2019-38,186428028.0
2019-09-27,2019-39,188303051.0
2019-10-04,2019-40,182856249.0
2019-10-11,2019-41,184328280.0
2019-10-18,2019-42,193520017.0
2019-10-25,2019-43,192456381.0
2019-11-01,2019-44,189179160.0
2019-11-08,2019-45,188388704.0
2019-11-15,2019-46,200553515.0
2019-11-22,2019-47,194042076.0
2019-11-29,2019-48,198497435.0
2019-12-06,2019-49,195339303.0
2019-12-13,2019-50,198121859.0
2019-12-20,2019-51,209527705.0
2019-12-27,2019-52,218130784.0
2020-01-03,2020-1,208353594.0
2020-01-10,2020-2,205894131.0
2020-01-17,2020-3,214695601.0
2020-01-24,2020-4,220376760.0
2020-01-31,2020-5,218318397.0
2020-02-07,2020-6,221234927.0
2020-02-14,2020-7,222944177.0
2020-02-21,2020-8,228602885.0
2020-02-28,2020-9,231342468.0
2020-03-06,2020-10,229548174.0
2020-03-13,2020-11,229681187.0
2020-03-20,2020-12,232981230.0
2020-03-27,2020-13,238140540.0
2020-04-03,2020-14,243200609.0
2020-04-10,2020-15,253230934.0
2020-04-17,2020-16,281496301.0
2020-04-24,2020-17,309790148.0
2020-05-01,2020-18,302837712.0
2020-05-08,2020-19,311125510.0
2020-05-15,2020-20,326507630.0
2020-05-22,2020-21,316813011.0
2020-05-29,2020-22,311091931.0
2020-06-05,2020-23,310109048.0
2020-06-12,2020-24,319567943.0
2020-06-19,2020-25,332880450.0
2020-06-26,2020-26,336105059.0
2020-07-03,2020-27,337086373.0
2020-07-10,2020-28,335737582.0
2020-07-17,2020-29,346695682.0
2020-07-24,2020-30,349684037.0
2020-07-31,2020-31,345647428.0
2020-08-07,2020-32,329027715.0
2020-08-14,2020-33,320932490.0
2020-08-21,2020-34,320708591.0
2020-08-28,2020-35,313856846.0
2020-09-04,2020-36,309855256.0
2020-09-11,2020-37,308070071.0
2020-09-18,2020-38,312717268.0
2020-09-25,2020-39,306439523.0
2020-10-02,2020-40,298613078.0
2020-10-09,2020-41,297263733.0
2020-10-16,2020-42,306986759.0
2020-10-23,2020-43,302487457.0
2020-10-30,2020-44,299370624.0
2020-11-06,2020-45,290653449.0
2020-11-13,2020-46,284832389.0
2020-11-20,2020-47,283628003.0
2020-11-27,2020-48,275590891.0
2020-12-04,2020-49,267204892.0
2020-12-11,2020-50,263808176.0
2020-12-18,2020-51,269247153.0
2020-12-25,2020-52,271736975.0
2021-01-01,2021-1,266554574.0
2021-01-08,2021-2,256570267.0
2021-01-15,2021-3,267432283.0
2021-01-22,2021-4,259576572.0
2021-01-29,2021-5,262076401.0
2021-02-05,2021-6,259928159.0
2021-02-12,2021-7,258454612.0
2021-02-19,2021-8,262617015.0
2021-02-26,2021-9,266738760.0
2021-03-05,2021-10,261432109.0
2021-03-12,2021-11,262874409.0
2021-03-19,2021-12,267128923.0
2021-03-26,2021-13,284776843.0
2021-04-02,2021-14,281882494.0
2021-04-09,2021-15,281971351.0
2021-04-16,2021-16,290659005.0
2021-04-23,2021-17,288672108.0
2021-04-30,2021-18,285960200.0
2021-05-07,2021-19,300492504.0
2021-05-14,2021-20,304980615.0
2021-05-21,2021-21,298743119.0
2021-05-28,2021-22,307103132.0
2021-06-04,2021-23,307315122.0
2021-06-11,2021-24,309163571.0
2021-06-18,2021-25,317590413.0
2021-06-25,2021-26,321005813.0
2021-07-02,2021-27,316494162.0
2021-07-09,2021-28,321055758.0
2021-07-16,2021-29,361036105.0
2021-07-23,2021-30,343269764.0
2021-07-30,2021-31,327650995.0
2021-08-06,2021-32,325037641.0
2021-08-13,2021-33,324049649.0
2021-08-20,2021-34,324376261.0
2021-08-27,2021-35,324103102.0
2021-09-03,2021-36,322185485.0
2021-09-10,2021-37,325644955.0
2021-09-17,2021-38,339788155.0
2021-09-24,2021-39,345215814.0
2021-10-01,2021-40,336332106.0
2021-10-08,2021-41,341261716.0
2021-10-15,2021-42,360742569.0
2021-10-22,2021-43,358542859.0
2021-10-29,2021-44,365265331.0
2021-11-05,2021-45,364208877.0
2021-11-12,2021-46,367495592.0
2021-11-19,2021-47,376496720.0
2021-11-26,2021-48,390932485.0
2021-12-03,2021-49,399219937.0
2021-12-10,2021-50,401318325.0
2021-12-17,2021-51,392007698.0
2021-12-24,2021-52,382752395.0
2021-12-31,2021-53,372240564.0
2022-01-07,2022-1,365866853.0
2022-01-14,2022-2,370343635.0
2022-01-21,2022-3,378309796.0
2022-01-28,2022-4,389376888.0
2022-02-04,2022-5,383860195.0
2022-02-11,2022-6,389084335.0
2022-02-18,2022-7,406022821.0
2022-02-25,2022-8,398248006.0
2022-03-04,2022-9,398358896.0
2022-03-11,2022-10,414102677.0
2022-03-18,2022-11,433225824.0
2022-03-25,2022-12,438367388.0
2022-04-01,2022-13,438860936.0
2022-04-08,2022-14,445651089.0
2022-04-15,2022-15,477767032.0
2022-04-22,2022-16,474151945.0
2022-04-29,2022-17,519284659.0
2022-05-06,2022-18,476203799.0
2022-05-13,2022-19,480890307.0
2022-05-20,2022-20,484275623.0
2022-05-27,2022-21,500902346.0
2022-06-03,2022-22,506140155.0
2022-06-10,2022-23,518970244.0
2022-06-17,2022-24,526976018.0
2022-06-24,2022-25,535325144.0
2022-07-01,2022-26,527824997.0
2022-07-08,2022-27,578256571.0
2022-07-15,2022-28,549781391.0
2022-07-22,2022-29,546185902.0
2022-07-29,2022-30,576895686.0
2022-08-05,2022-31,578378138.0
2022-08-12,2022-32,583616814.0
2022-08-19,2022-33,601666943.0
2022-08-26,2022-34,603298544.0
2022-09-02,2022-35,601538785.0
2022-09-09,2022-36,615790815.0
2022-09-16,2022-37,637224980.0
2022-09-23,2022-38,630854373.0
2022-09-30,2022-39,629219151.0
2022-10-07,2022-40,642987508.0
2022-10-14,2022-41,651415661.0
2022-10-21,2022-42,662839510.0
2022-10-28,2022-43,705213891.0
2022-11-04,2022-44,692955113.0
2022-11-11,2022-45,704932222.0
2022-11-18,2022-46,709761462.0
2022-11-25,2022-47,730382049.0
2022-12-02,2022-48,730416421.0
2022-12-09,2022-49,740498103.0
2022-12-16,2022-50,777893708.0
2022-12-23,2022-51,798956583.0
2022-12-30,2022-52,849582983.0
2023-01-06,2023-1,771610700.0
2023-01-13,2023-2,772778830.0
2023-01-20,2023-3,794809465.0
2023-01-27,2023-4,803836863.0
2023-02-03,2023-5,811720099.0
2023-02-10,2023-6,816254029.0
2023-02-17,2023-7,885438577.0
2023-02-24,2023-8,886269502.0
2023-03-03,2023-9,885283976.0
2023-03-10,2023-10,896948921.0
2023-03-17,2023-11,932605030.0
2023-03-24,2023-12,951663437.0
2023-03-31,2023-13,963715276.0
2023-04-07,2023-14,994733814.0
2023-04-14,2023-15,1013732024.0
2023-04-21,2023-16,1036716818.0
2023-04-28,2023-17,1023065555.0
2023-05-05,2023-18,979698081.0
2023-05-12,2023-19,949645243.0
2023-05-19,2023-20,936550552.0
2023-05-26,2023-21,915239797.0
2023-06-02,2023-22,894396457.0
2023-06-09,2023-23,906997834.0
2023-06-16,2023-24,946041005.0
2023-06-23,2023-25,1090348142.0
2023-06-30,2023-26,1014385888.0
2023-07-07,2023-27,966492922.0
2023-07-14,2023-28,973604142.0
2023-07-21,2023-29,1012505265.0
2023-07-28,2023-30,1045049128.0
2023-08-04,2023-31,1046925766.0
2023-08-11,2023-32,1046347176.0
2023-08-18,2023-33,1077135757.0
2023-08-25,2023-34,1080062531.0
2023-09-01,2023-35,1073944067.0
2023-09-08,2023-36,1073826935.0
2023-09-15,2023-37,1134022076.0
2023-09-22,2023-38,1106941370.0
2023-09-29,2023-39,1114264422.0
2023-10-06,2023-40,1055852308.0
2023-10-13,2023-41,1042013230.0
2023-10-20,2023-42,1067444205.0
2023-10-27,2023-43,1089679733.0
2023-11-03,2023-44,1061945744.0
2023-11-10,2023-45,1043210699.0
2023-11-17,2023-46,1070846058.0
2023-11-24,2023-47,1073380116.0
2023-12-01,2023-48,1053776242.0
2023-12-08,2023-49,1037452902.0
2023-12-15,2023-50,1089859646.0
2023-12-22,2023-51,1079124876.0
2023-12-29,2023-52,1123018101.0
2024-01-05,2024-1,1023998038.0
2024-01-12,2024-2,1008295585.0
2024-01-19,2024-3,1067412285.0
2024-01-26,2024-4,1095553641.0
2024-02-02,2024-5,1089514024.0
2024-02-09,2024-6,1104772127.0
2024-02-16,2024-7,1177788705.0
2024-02-23,2024-8,1141691360.0
2024-03-01,2024-9,1164007700.0
2024-03-08,2024-10,1139825562.0
2024-03-15,2024-11,1200123866.0
2024-03-22,2024-12,1125665908.0
2024-03-29,2024-13,1168001582.0
2024-04-05,2024-14,1233586772.0
2024-04-12,2024-15,1142165382.0
2024-04-19,2024-16,1153156021.0
2024-04-26,2024-17,1170221095.0
2024-05-03,2024-18,1185167599.0
2024-05-10,2024-19,1140781737.0
2024-05-17,2024-20,1189165336.0
2024-05-24,2024-21,1220622736.0
2024-05-31,2024-22,1176613609.0
2024-06-07,2024-23,1229722423.0
2024-06-14,2024-24,1284415173.0
2024-06-21,2024-25,1301178131.0
2024-06-28,2024-26,1396553725.0
2024-07-05,2024-27,1288040381.0
2024-07-12,2024-28,1271536543.0
2024-07-19,2024-29,1328940179.0
2024-07-26,2024-30,1343278384.0
2024-08-02,2024-31,1387663210.0
2024-08-09,2024-32,1337891140.0
2024-08-16,2024-33,1386652437.0
2024-08-23,2024-34,1397103033.0
2024-08-30,2024-35,1428007456.0
2024-09-06,2024-36,1406540602.0
2024-09-13,2024-37,1347706387.0
2024-09-20,2024-38,1407129887.0
2024-09-27,2024-39,1478150215.0
2024-10-04,2024-40,1405922871.0
2024-10-11,2024-41,1389634274.0
2024-10-18,2024-42,1432989664.0
2024-10-25,2024-43,1441341245.0
2024-11-01,2024-44,1441792874.0
2024-11-08,2024-45,1419666100.0
2024-11-15,2024-46,1533854882.0
2024-11-22,2024-47,1443753824.0
2024-11-29,2024-48,1468731693.0
2024-12-06,2024-49,1448132357.0
2024-12-13,2024-50,1464213122.0
2024-12-20,2024-51,1507996810.0
2024-12-27,2024-52,1537626530.0
2025-01-03,2025-1,1471350097.0
2025-01-10,2025-2,1448689478.0
2025-01-17,2025-3,1530104995.0
2025-01-24,2025-4,1541641579.0
2025-01-31,2025-5,1508381980.0
2025-02-07,2025-6,1564870284.0
2025-02-14,2025-7,1556259021.0
2025-02-21,2025-8,1606210884.0
2025-02-28,2025-9,1621480686.0
2025-03-07,2025-10,1621843901.0
2025-03-14,2025-11,1629712445.0
2025-03-21,2025-12,1683429156.0
2025-03-28,2025-13,1895144671.0
2025-04-04,2025-14,1709084815.0
2025-04-11,2025-15,1684460085.0
2025-04-18,2025-16,1712145535.0
2025-04-25,2025-17,1709936347.0
2025-05-02,2025-18,1746455564.0
2025-05-09,2025-19,1717911049.0
2025-05-16,2025-20,1752691026.0
2025-05-23,2025-21,1745607847.0
2025-05-30,2025-22,1809230451.0
2025-06-06,2025-23,1818195793.0
2025-06-13,2025-24,1788321143.0
2025-06-20,2025-25,1794581465.0
2025-06-27,2025-26,1862476939.0
2025-07-04,2025-27,1825898322.0
2025-07-11,2025-28,1755260497.0
2025-07-18,2025-29,1899401459.0
2025-07-25,2025-30,1888819900.0
2025-08-01,2025-31,1913696194.0
2025-08-08,2025-32,1904668808.0
2025-08-15,2025-33,2015864603.0
2025-08-22,2025-34,1940411235.0
2025-08-29,2025-35,1979603838.0
2025-09-05,2025-36,1954653733.0
2025-09-12,2025-37,1893842881.0
2025-09-19,2025-38,1985998239.0
2025-09-26,2025-39,1998963891.0
2025-10-03,2025-40,1971459683.0
