Tarih,TP_TLDTHVADE_KB16,TP_TLDTHVADE_KB16
2016-07-08,2016-28,76902061.98
2016-07-15,2016-29,77337782.77
2016-07-22,2016-30,79186439.23
2016-07-29,2016-31,78211960.06
2016-08-05,2016-32,78684220.33
2016-08-12,2016-33,76508154.47
2016-08-19,2016-34,76063584.7
2016-08-26,2016-35,77436024.05
2016-09-02,2016-36,75999378.71
2016-09-09,2016-37,75633898.7
2016-09-16,2016-38,75369466.6
2016-09-23,2016-39,70282195.04
2016-09-30,2016-40,65304084.49
2016-10-07,2016-41,65561282.37
2016-10-14,2016-42,64384550.22
2016-10-21,2016-43,64379615.42
2016-10-28,2016-44,63723884.86
2016-11-04,2016-45,65300879.65
2016-11-11,2016-46,66159636.48
2016-11-18,2016-47,66324636.54
2016-11-25,2016-48,66907947.2
2016-12-02,2016-49,66213791.07
2016-12-09,2016-50,65110749.45
2016-12-16,2016-51,64748477.1
2016-12-23,2016-52,65924944.3
2016-12-30,2016-53,65688380.6
2017-01-06,2017-1,67579075.01
2017-01-13,2017-2,70299354.48
2017-01-20,2017-3,71164280.92
2017-01-27,2017-4,71895117.65
2017-02-03,2017-5,70918624.79
2017-02-10,2017-6,69828053.58
2017-02-17,2017-7,70757402.99
2017-02-24,2017-8,69197148.74
2017-03-03,2017-9,71573716.22
2017-03-10,2017-10,70524210.43
2017-03-17,2017-11,70405722.89
2017-03-24,2017-12,70676733.94
2017-03-31,2017-13,71793539.94
2017-04-07,2017-14,69411363.33
2017-04-14,2017-15,68794402.6
2017-04-21,2017-16,67189278.46
2017-04-28,2017-17,69202300.94
2017-05-05,2017-18,70636007.81
2017-05-12,2017-19,73103911.92
2017-05-19,2017-20,73362894.06
2017-05-26,2017-21,73935642.94
2017-06-02,2017-22,75154623.71
2017-06-09,2017-23,76905620.53
2017-06-16,2017-24,79410025.8
2017-06-23,2017-25,79852502.5
2017-06-30,2017-26,81118754.74
2017-07-07,2017-27,83398240.32
2017-07-14,2017-28,82339461.98
2017-07-21,2017-29,83883800.95
2017-07-28,2017-30,84116534.24
2017-08-04,2017-31,84357521.87
2017-08-11,2017-32,84715947.46
2017-08-18,2017-33,88077260.03
2017-08-25,2017-34,84011283.04
2017-09-01,2017-35,83370430.43
2017-09-08,2017-36,81365043.42
2017-09-15,2017-37,80398447.84
2017-09-22,2017-38,79283360.97
2017-09-29,2017-39,78568252.09
2017-10-06,2017-40,77310514.82
2017-10-13,2017-41,76922806.76
2017-10-20,2017-42,72801464.3
2017-10-27,2017-43,74481599.95
2017-11-03,2017-44,73996695.14
2017-11-10,2017-45,73783409.88
2017-11-17,2017-46,72706765.94
2017-11-24,2017-47,72300808.45
2017-12-01,2017-48,71119752.6
2017-12-08,2017-49,69296557.88
2017-12-15,2017-50,69945910.74
2017-12-22,2017-51,69263175.45
2017-12-29,2017-52,69050050.58
2018-01-05,2018-1,66399931.94
2018-01-12,2018-2,67262361.29
2018-01-19,2018-3,66462375.3
2018-01-26,2018-4,65290311.62
2018-02-02,2018-5,64802574.53
2018-02-09,2018-6,64152755.97
2018-02-16,2018-7,63060007.9
2018-02-23,2018-8,63282372.46
2018-03-02,2018-9,65230059.91
2018-03-09,2018-10,65648319.21
2018-03-16,2018-11,65973087.41
2018-03-23,2018-12,68857802.57
2018-03-30,2018-13,71274957.87
2018-04-06,2018-14,71553046.16
2018-04-13,2018-15,72548743.87
2018-04-20,2018-16,73881248.88
2018-04-27,2018-17,72757588.69
2018-05-04,2018-18,76861134.38
2018-05-11,2018-19,72226009.92
2018-05-18,2018-20,79683512.33
2018-05-25,2018-21,83440610.92
2018-06-01,2018-22,83222684.63
2018-06-08,2018-23,81870332.16
2018-06-15,2018-24,84276040.38
2018-06-22,2018-25,84720297.44
2018-06-29,2018-26,79845433.15
2018-07-06,2018-27,81294380.83
2018-07-13,2018-28,84775761.2
2018-07-20,2018-29,85551421.2
2018-07-27,2018-30,88919518.49
2018-08-03,2018-31,92540911.98
2018-08-10,2018-32,99222334.18
2018-08-17,2018-33,91543740.9
2018-08-24,2018-34,96140993.41
2018-08-31,2018-35,97237721.76
2018-09-07,2018-36,93561534.19
2018-09-14,2018-37,84997086.04
2018-09-21,2018-38,87413699.35
2018-09-28,2018-39,82693690.32
2018-10-05,2018-40,85189054.56
2018-10-12,2018-41,81043433.61
2018-10-19,2018-42,77986860.27
2018-10-26,2018-43,77867677.23
2018-11-02,2018-44,81282483.19
2018-11-09,2018-45,84347149.18
2018-11-16,2018-46,93908631.59
2018-11-23,2018-47,103780793.47
2018-11-30,2018-48,119069513.33
2018-12-07,2018-49,124280639.31
2018-12-14,2018-50,126918007.44
2018-12-21,2018-51,130312182.15
2018-12-28,2018-52,133076660.49
2019-01-04,2019-1,132376004.22
2019-01-11,2019-2,128479965.48
2019-01-18,2019-3,127441805.2
2019-01-25,2019-4,125643075.43
2019-02-01,2019-5,122000291.09
2019-02-08,2019-6,120939604.78
2019-02-15,2019-7,112818637.64
2019-02-22,2019-8,109126850.07
2019-03-01,2019-9,98937842.7
2019-03-08,2019-10,96657331.95
2019-03-15,2019-11,95840152.85
2019-03-22,2019-12,94138743.61
2019-03-29,2019-13,89908964.67
2019-04-05,2019-14,83866783.12
2019-04-12,2019-15,84421986.5
2019-04-19,2019-16,83652180.08
2019-04-26,2019-17,89033934.28
2019-05-03,2019-18,81170801.79
2019-05-10,2019-19,83896261.25
2019-05-17,2019-20,86359948.85
2019-05-24,2019-21,89778350.71
2019-05-31,2019-22,93176682.55
2019-06-07,2019-23,93916888.66
2019-06-14,2019-24,99179422.62
2019-06-21,2019-25,100718318.57
2019-06-28,2019-26,106054369.57
2019-07-05,2019-27,107771933.02
2019-07-12,2019-28,111299607.25
2019-07-19,2019-29,115249413.09
2019-07-26,2019-30,118661612.52
2019-08-02,2019-31,121277366.33
2019-08-09,2019-32,122229294.03
2019-08-16,2019-33,122604876.85
2019-08-23,2019-34,124789870.08
2019-08-30,2019-35,124520890.89
2019-09-06,2019-36,119557457.29
2019-09-13,2019-37,117433976.85
2019-09-20,2019-38,115679175.26
2019-09-27,2019-39,111717649.73
2019-10-04,2019-40,109405848.59
2019-10-11,2019-41,108222717.87
2019-10-18,2019-42,106561034.09
2019-10-25,2019-43,105204236.72
2019-11-01,2019-44,101653663.79
2019-11-08,2019-45,99290025.99
2019-11-15,2019-46,98324734.14
2019-11-22,2019-47,97219177.49
2019-11-29,2019-48,96406012.77
2019-12-06,2019-49,96146693.8
2019-12-13,2019-50,96518147.18
2019-12-20,2019-51,99927971.32
2019-12-27,2019-52,97537556.7
2020-01-03,2020-1,96948167.9
2020-01-10,2020-2,97242893.35
2020-01-17,2020-3,97062157.55
2020-01-24,2020-4,96980791.18
2020-01-31,2020-5,95562902.84
2020-02-07,2020-6,97417110.5
2020-02-14,2020-7,98515640.23
2020-02-21,2020-8,98671422.79
2020-02-28,2020-9,100473709.18
2020-03-06,2020-10,102143981.82
2020-03-13,2020-11,103215706.51
2020-03-20,2020-12,103026249.38
2020-03-27,2020-13,102895858.39
2020-04-03,2020-14,100942446.46
2020-04-10,2020-15,98189957.15
2020-04-17,2020-16,97733335.0
2020-04-24,2020-17,97320265.7
2020-05-01,2020-18,95674958.23
2020-05-08,2020-19,95240709.38
2020-05-15,2020-20,93430096.41
2020-05-22,2020-21,92758514.6
2020-05-29,2020-22,91082718.64
2020-06-05,2020-23,88565918.95
2020-06-12,2020-24,88874239.98
2020-06-19,2020-25,90272755.06
2020-06-26,2020-26,91745465.67
2020-07-03,2020-27,94163723.7
2020-07-10,2020-28,95751431.42
2020-07-17,2020-29,97963786.97
2020-07-24,2020-30,98948028.25
2020-07-31,2020-31,100685779.75
2020-08-07,2020-32,102741549.3
2020-08-14,2020-33,102143565.98
2020-08-21,2020-34,99747165.42
2020-08-28,2020-35,100806730.22
2020-09-04,2020-36,101227758.82
2020-09-11,2020-37,99777890.65
2020-09-18,2020-38,99639703.94
2020-09-25,2020-39,97730899.74
2020-10-02,2020-40,95927588.08
2020-10-09,2020-41,96092583.91
2020-10-16,2020-42,93892643.29
2020-10-23,2020-43,93087734.87
2020-10-30,2020-44,93123145.17
2020-11-06,2020-45,93916478.44
2020-11-13,2020-46,87612642.44
2020-11-20,2020-47,86791562.05
2020-11-27,2020-48,89241997.86
2020-12-04,2020-49,90096869.81
2020-12-11,2020-50,92429876.79
2020-12-18,2020-51,91505480.05
2020-12-25,2020-52,91275888.77
2021-01-01,2021-1,90516683.55
2021-01-08,2021-2,90169200.85
2021-01-15,2021-3,90233662.49
2021-01-22,2021-4,90545022.93
2021-01-29,2021-5,91023104.15
2021-02-05,2021-6,91380531.36
2021-02-12,2021-7,92453103.66
2021-02-19,2021-8,93521601.71
2021-02-26,2021-9,95366942.34
2021-03-05,2021-10,97271756.56
2021-03-12,2021-11,98894244.89
2021-03-19,2021-12,97939240.37
2021-03-26,2021-13,110207703.69
2021-04-02,2021-14,120323527.0
2021-04-09,2021-15,120405761.46
2021-04-16,2021-16,120735794.46
2021-04-23,2021-17,123597732.75
2021-04-30,2021-18,125077556.37
2021-05-07,2021-19,126175974.58
2021-05-14,2021-20,126790873.51
2021-05-21,2021-21,127849386.46
2021-05-28,2021-22,130896820.67
2021-06-04,2021-23,134826008.51
2021-06-11,2021-24,131675707.54
2021-06-18,2021-25,132535696.54
2021-06-25,2021-26,130818359.88
2021-07-02,2021-27,130530043.63
2021-07-09,2021-28,129537471.31
2021-07-16,2021-29,128093317.96
2021-07-23,2021-30,127779135.68
2021-07-30,2021-31,127156243.21
2021-08-06,2021-32,128852005.56
2021-08-13,2021-33,130120661.14
2021-08-20,2021-34,131073769.61
2021-08-27,2021-35,129548530.02
2021-09-03,2021-36,128673353.9
2021-09-10,2021-37,132210566.42
2021-09-17,2021-38,135677800.8
2021-09-24,2021-39,136534603.71
2021-10-01,2021-40,132718123.4
2021-10-08,2021-41,131684571.94
2021-10-15,2021-42,133483584.54
2021-10-22,2021-43,138770964.5
2021-10-29,2021-44,137302197.58
2021-11-05,2021-45,136558282.9
2021-11-12,2021-46,136076823.13
2021-11-19,2021-47,141544652.43
2021-11-26,2021-48,146335262.04
2021-12-03,2021-49,155540648.92
2021-12-10,2021-50,153270069.4
2021-12-17,2021-51,167701648.05
2021-12-24,2021-52,152022310.96
2021-12-31,2021-53,175676273.08
2022-01-07,2022-1,184805099.22
2022-01-14,2022-2,190330429.29
2022-01-21,2022-3,195811310.32
2022-01-28,2022-4,202995779.63
2022-02-04,2022-5,201356259.93
2022-02-11,2022-6,213522316.87
2022-02-18,2022-7,213171172.69
2022-02-25,2022-8,224431578.63
2022-03-04,2022-9,234776768.52
2022-03-11,2022-10,250137685.59
2022-03-18,2022-11,258263804.8
2022-03-25,2022-12,268037418.2
2022-04-01,2022-13,293766573.98
2022-04-08,2022-14,305425128.73
2022-04-15,2022-15,326759737.41
2022-04-22,2022-16,337088361.9
2022-04-29,2022-17,344701130.4
2022-05-06,2022-18,348016956.35
2022-05-13,2022-19,366111287.33
2022-05-20,2022-20,380793788.11
2022-05-27,2022-21,397792670.96
2022-06-03,2022-22,409866278.45
2022-06-10,2022-23,424989165.36
2022-06-17,2022-24,438862912.67
2022-06-24,2022-25,448500657.14
2022-07-01,2022-26,453278878.17
2022-07-08,2022-27,466534637.3
2022-07-15,2022-28,466393976.66
2022-07-22,2022-29,480738466.9
2022-07-29,2022-30,501846123.72
2022-08-05,2022-31,514388523.29
2022-08-12,2022-32,526171744.7
2022-08-19,2022-33,532056831.1
2022-08-26,2022-34,544781076.31
2022-09-02,2022-35,545299565.72
2022-09-09,2022-36,546828750.8
2022-09-16,2022-37,550113510.55
2022-09-23,2022-38,551614680.05
2022-09-30,2022-39,531944036.59
2022-10-07,2022-40,540183787.72
2022-10-14,2022-41,541565294.19
2022-10-21,2022-42,543928518.76
2022-10-28,2022-43,543846987.89
2022-11-04,2022-44,586531334.99
2022-11-11,2022-45,525810694.66
2022-11-18,2022-46,511915928.27
2022-11-25,2022-47,496498329.6
2022-12-02,2022-48,485183934.03
2022-12-09,2022-49,459088441.24
2022-12-16,2022-50,445793553.15
2022-12-23,2022-51,436893552.21
2022-12-30,2022-52,420347731.19
2023-01-06,2023-1,386051523.79
2023-01-13,2023-2,373564887.94
2023-01-20,2023-3,360723148.68
2023-01-27,2023-4,352850951.82
2023-02-03,2023-5,356264191.27
2023-02-10,2023-6,356011219.35
2023-02-17,2023-7,359882681.25
2023-02-24,2023-8,378323020.69
2023-03-03,2023-9,384127457.05
2023-03-10,2023-10,394474410.29
2023-03-17,2023-11,406086274.45
2023-03-24,2023-12,416973884.37
2023-03-31,2023-13,430747048.78
2023-04-07,2023-14,454801815.45
2023-04-14,2023-15,501413050.06
2023-04-21,2023-16,539772206.55
2023-04-28,2023-17,585331146.3
2023-05-05,2023-18,625169654.84
2023-05-12,2023-19,684088340.35
2023-05-19,2023-20,700135986.77
2023-05-26,2023-21,722558840.53
2023-06-02,2023-22,734889083.98
2023-06-09,2023-23,765419205.03
2023-06-16,2023-24,786237848.0
2023-06-23,2023-25,813566875.44
2023-06-30,2023-26,824699426.98
2023-07-07,2023-27,874674978.32
2023-07-14,2023-28,917970928.04
2023-07-21,2023-29,2039715448.94
2023-07-28,2023-30,2136098245.08
2023-08-04,2023-31,2282018605.28
2023-08-11,2023-32,2376026014.61
2023-08-18,2023-33,2446433404.17
2023-08-25,2023-34,2450648172.18
2023-09-01,2023-35,2442800924.01
2023-09-08,2023-36,2449837269.17
2023-09-15,2023-37,2419608656.75
2023-09-22,2023-38,2421999574.09
2023-09-29,2023-39,2409887515.97
2023-10-06,2023-40,2387916885.67
2023-10-13,2023-41,2371744739.72
2023-10-20,2023-42,2307401979.84
2023-10-27,2023-43,2285077311.68
2023-11-03,2023-44,2234228695.56
2023-11-10,2023-45,2151038630.75
2023-11-17,2023-46,2074486464.86
2023-11-24,2023-47,2052510456.35
2023-12-01,2023-48,2032700411.01
2023-12-08,2023-49,2038127502.83
2023-12-15,2023-50,2049477497.11
2023-12-22,2023-51,2040246863.66
2023-12-29,2023-52,2057277893.58
2024-01-05,2024-1,2025840758.84
2024-01-12,2024-2,1989425150.28
2024-01-19,2024-3,1939645977.83
2024-01-26,2024-4,1885414858.17
2024-02-02,2024-5,1807686992.94
2024-02-09,2024-6,1791680097.04
2024-02-16,2024-7,1774933758.35
2024-02-23,2024-8,1774455569.14
2024-03-01,2024-9,1767865212.7
2024-03-08,2024-10,1767022574.6
2024-03-15,2024-11,1754750283.77
2024-03-22,2024-12,1729216985.79
2024-03-29,2024-13,1697656411.07
2024-04-05,2024-14,1685444396.83
2024-04-12,2024-15,1676096739.755
2024-04-19,2024-16,1647851767.16
2024-04-26,2024-17,1644433302.38
2024-05-03,2024-18,1667229454.2
2024-05-10,2024-19,1701726592.05
2024-05-17,2024-20,1725266215.45
2024-05-24,2024-21,1811616855.18
2024-05-31,2024-22,1858616627.37
2024-06-07,2024-23,1944002053.92
2024-06-14,2024-24,2023577646.63
2024-06-21,2024-25,2059078749.0
2024-06-28,2024-26,2154179955.19
2024-07-05,2024-27,2245425169.76
2024-07-12,2024-28,2346610821.47
2024-07-19,2024-29,2402126456.86
2024-07-26,2024-30,2463459257.53
2024-08-02,2024-31,2535992426.21
2024-08-09,2024-32,2556798937.18
2024-08-16,2024-33,2572508695.25
2024-08-23,2024-34,2547851875.04
2024-08-30,2024-35,2516281982.48
2024-09-06,2024-36,2464010060.25
2024-09-13,2024-37,2417531806.45
2024-09-20,2024-38,2414513077.92
2024-09-27,2024-39,2368886290.95
2024-10-04,2024-40,2310509462.36
2024-10-11,2024-41,2249316931.09
2024-10-18,2024-42,2237298652.24
2024-10-25,2024-43,2216709718.61
2024-11-01,2024-44,2179877774.23
2024-11-08,2024-45,2156539510.15
2024-11-15,2024-46,2163560875.99
2024-11-22,2024-47,2150326525.91
2024-11-29,2024-48,2154282908.73
2024-12-06,2024-49,2148814112.64
2024-12-13,2024-50,2171515464.96
2024-12-20,2024-51,2226226310.32
2024-12-27,2024-52,2271552914.67
2025-01-03,2025-1,2273743507.52
2025-01-10,2025-2,2312268641.89
2025-01-17,2025-3,2345898615.61
2025-01-24,2025-4,2393767839.72
2025-01-31,2025-5,2393248517.96
2025-02-07,2025-6,2396995290.33
2025-02-14,2025-7,2384259676.73
2025-02-21,2025-8,2364305489.48
2025-02-28,2025-9,2341825741.0
2025-03-07,2025-10,2375240143.42
2025-03-14,2025-11,2376456532.4
2025-03-21,2025-12,2364857016.33
2025-03-28,2025-13,2288987303.45
2025-04-04,2025-14,2248263367.53
2025-04-11,2025-15,2187443404.63
2025-04-18,2025-16,2113368007.21
2025-04-25,2025-17,2019943823.26
2025-05-02,2025-18,1968699600.29
2025-05-09,2025-19,1887790838.74
2025-05-16,2025-20,1829967811.16
2025-05-23,2025-21,1792855737.95
2025-05-30,2025-22,1761843905.59
2025-06-06,2025-23,1730947723.08
2025-06-13,2025-24,1691882220.57
2025-06-20,2025-25,1653239050.41
2025-06-27,2025-26,1633137049.77
2025-07-04,2025-27,1639236543.87
2025-07-11,2025-28,1621505499.57
2025-07-18,2025-29,1642394875.25
2025-07-25,2025-30,1656814941.8
2025-08-01,2025-31,1684239412.52
2025-08-08,2025-32,1676678534.02
2025-08-15,2025-33,1688965531.44
2025-08-22,2025-34,1703259506.89
2025-08-29,2025-35,1694829557.62
2025-09-05,2025-36,1699791405.03
2025-09-12,2025-37,1690271744.53
2025-09-19,2025-38,1667070270.4
2025-09-26,2025-39,1637320257.62
2025-10-03,2025-40,1643099605.94
