Tarih,TP_TG2_Y16
2016-01-01,103.145245889
2016-02-01,98.1084948881
2016-03-01,94.1231484673
2016-04-01,94.9926302249
2016-05-01,94.0603672578
2016-06-01,94.7634488285
2016-07-01,92.9220794185
2016-08-01,97.1275491694
2016-09-01,96.6867887947
2016-10-01,98.5541761994
2016-11-01,94.9416737701
2016-12-01,95.167301552
2017-01-01,95.8534840823
2017-02-01,90.946263121
2017-03-01,94.4538847737
2017-04-01,97.0081530393
2017-05-01,98.2387074856
2017-06-01,96.3899600052
2017-07-01,96.4395355193
2017-08-01,98.398694024
2017-09-01,97.656319785
2017-10-01,97.2753729981
2017-11-01,97.0229331094
2017-12-01,96.9296444424
2018-01-01,100.6359721993
2018-02-01,99.5791652165
2018-03-01,98.6481604211
2018-04-01,95.9261132354
2018-05-01,98.0124441661
2018-06-01,100.4044536047
2018-07-01,98.443981912
2018-08-01,100.4470954497
2018-09-01,96.3994910369
2018-10-01,96.0688388287
2018-11-01,99.7236935456
2018-12-01,101.5723558391
2019-01-01,101.2122186926
2019-02-01,98.7977120607
2019-03-01,99.6159687853
2019-04-01,100.2273152439
2019-05-01,97.796931264
2019-06-01,100.2268217157
2019-07-01,95.4029167327
2019-08-01,98.1605275983
2019-09-01,96.9323019282
2019-10-01,93.4725985839
2019-11-01,94.4086549262
2019-12-01,94.6444468241
2020-01-01,96.3080496192
2020-02-01,97.1750059826
2020-03-01,96.6546863702
2020-04-01,94.7714705452
2020-05-01,94.3159811043
2020-06-01,94.3731513986
2020-07-01,97.0215611586
2020-08-01,98.8632178216
2020-09-01,97.5118202493
2020-10-01,98.1727635318
2020-11-01,96.7595597251
2020-12-01,98.9345067752
2021-01-01,99.2134708602
2021-02-01,100.3751845819
2021-03-01,102.8723482509
2021-04-01,99.7343674433
2021-05-01,98.8894569983
2021-06-01,103.0495163111
2021-07-01,102.8252353401
2021-08-01,104.2563262346
2021-09-01,104.4368136641
2021-10-01,103.9867512758
2021-11-01,110.3167366614
2021-12-01,114.8281716217
2022-01-01,106.8911842836
2022-02-01,104.768018211
2022-03-01,109.493817624
2022-04-01,113.12
2022-05-01,113.06
2022-06-01,116.35
2022-07-01,119.94
2022-08-01,121.8
2022-09-01,120.89
2022-10-01,130.01
2022-11-01,131.9
2022-12-01,129.49
2023-01-01,118.06
2023-02-01,120.13
2023-03-01,119.76
2023-04-01,124.33
2023-05-01,127.47
2023-06-01,129.28
2023-07-01,123.22
2023-08-01,117.81
2023-09-01,119.81
2023-10-01,121.43
2023-11-01,123.35
2023-12-01,122.4
2024-01-01,115.2750262279
2024-02-01,115.0034926334
2024-03-01,115.1575572373
2024-04-01,117.5204279971
2024-05-01,115.7182912557
2024-06-01,110.5078485811
2024-07-01,106.245663902
2024-08-01,109.2764991362
2024-09-01,109.6560757762
2024-10-01,110.6566931558
2024-11-01,110.8040599446
2024-12-01,111.15941565
2025-01-01,98.8925278417
2025-02-01,100.9868138706
2025-03-01,105.8451589387
2025-04-01,108.1626252525
2025-05-01,108.0303243734
2025-06-01,106.0174079624
2025-07-01,104.7291965124
2025-08-01,105.2539238909
2025-09-01,104.8361648781
