Tarih,TP_HPBITABLO1_21,TP_HPBITABLO1_21
2017-11-24,2017-47,31743825.0
2017-12-01,2017-48,31249810.8
2017-12-08,2017-49,31942604.5
2017-12-15,2017-50,32380635.5
2017-12-22,2017-51,32316934.0
2017-12-29,2017-52,31903838.2
2018-01-05,2018-1,32219634.8
2018-01-12,2018-2,33324374.5
2018-01-19,2018-3,32775675.0
2018-01-26,2018-4,33409598.5
2018-02-02,2018-5,33618994.3
2018-02-09,2018-6,34439131.0
2018-02-16,2018-7,34890483.1
2018-02-23,2018-8,34823882.1
2018-03-02,2018-9,35450770.5
2018-03-09,2018-10,36874312.1
2018-03-16,2018-11,37912282.5
2018-03-23,2018-12,38927460.9
2018-03-30,2018-13,39257083.6
2018-04-06,2018-14,39397712.7
2018-04-13,2018-15,39582478.1
2018-04-20,2018-16,39759866.6
2018-04-27,2018-17,39780471.3
2018-05-04,2018-18,39762831.6
2018-05-11,2018-19,40600872.7
2018-05-18,2018-20,39841660.4
2018-05-25,2018-21,38957174.4
2018-06-01,2018-22,38315838.0
2018-06-08,2018-23,37058410.5
2018-06-15,2018-24,37169638.1
2018-06-22,2018-25,37253023.1
2018-06-29,2018-26,38239901.3
2018-07-06,2018-27,38437086.1
2018-07-13,2018-28,38943532.2
2018-07-20,2018-29,39459507.4
2018-07-27,2018-30,39764727.7
2018-08-03,2018-31,39591046.0
2018-08-10,2018-32,39674687.9
2018-08-17,2018-33,37706148.0
2018-08-24,2018-34,37781337.5
2018-08-31,2018-35,37085129.1
2018-09-07,2018-36,35366556.1
2018-09-14,2018-37,33772878.5
2018-09-21,2018-38,32165705.5
2018-09-28,2018-39,30242188.2
2018-10-05,2018-40,28199020.1
2018-10-12,2018-41,26730518.3
2018-10-19,2018-42,26259370.3
2018-10-26,2018-43,25519123.6
2018-11-02,2018-44,24642349.2
2018-11-09,2018-45,24311734.7
2018-11-16,2018-46,25198590.2
2018-11-23,2018-47,24855223.1
2018-11-30,2018-48,24295739.4
2018-12-07,2018-49,23895888.5
2018-12-14,2018-50,24107330.8
2018-12-21,2018-51,24468039.1
2018-12-28,2018-52,26309104.9
2019-01-04,2019-1,26486432.2
2019-01-11,2019-2,26563200.8
2019-01-18,2019-3,26287121.0
2019-01-25,2019-4,25941355.0
2019-02-01,2019-5,26724155.6
2019-02-08,2019-6,26899789.0
2019-02-15,2019-7,27574364.8
2019-02-22,2019-8,29278972.8
2019-03-01,2019-9,31319842.9
2019-03-08,2019-10,32884264.7
2019-03-15,2019-11,36093027.4
2019-03-22,2019-12,38122443.0
2019-03-29,2019-13,39480819.8
2019-04-05,2019-14,42235091.5
2019-04-12,2019-15,44917767.3
2019-04-19,2019-16,44962171.0
2019-04-26,2019-17,45305253.3
2019-05-03,2019-18,44565079.9
2019-05-10,2019-19,43657334.2
2019-05-17,2019-20,44537835.8
2019-05-24,2019-21,45550062.8
2019-05-31,2019-22,45766816.0
2019-06-07,2019-23,45769062.4
2019-06-14,2019-24,46517173.4
2019-06-21,2019-25,47395740.1
2019-06-28,2019-26,46931211.7
2019-07-05,2019-27,47674267.1
2019-07-12,2019-28,49080966.3
2019-07-19,2019-29,50157454.3
2019-07-26,2019-30,50107737.0
2019-08-02,2019-31,51567418.4
2019-08-09,2019-32,49612056.3
2019-08-16,2019-33,49616702.3
2019-08-23,2019-34,47299057.2
2019-08-30,2019-35,45866108.0
2019-09-06,2019-36,46333123.3
2019-09-13,2019-37,48882263.0
2019-09-20,2019-38,48621621.0
2019-09-27,2019-39,47514866.0
2019-10-04,2019-40,46579598.8
2019-10-11,2019-41,46108082.7
2019-10-18,2019-42,45730372.5
2019-10-25,2019-43,45933557.3
2019-11-01,2019-44,45837945.5
2019-11-08,2019-45,46594949.2
2019-11-15,2019-46,46696605.9
2019-11-22,2019-47,46948914.2
2019-11-29,2019-48,47113782.1
2019-12-06,2019-49,47975231.0
2019-12-13,2019-50,46972578.5
2019-12-20,2019-51,47051414.0
2019-12-27,2019-52,47806490.6
2020-01-03,2020-1,48937093.6
2020-01-10,2020-2,48993016.0
2020-01-17,2020-3,49058370.4
2020-01-24,2020-4,49694190.7
2020-01-31,2020-5,49502982.4
2020-02-07,2020-6,49369197.0
2020-02-14,2020-7,50792165.8
2020-02-21,2020-8,52897021.1
2020-02-28,2020-9,53949435.6
2020-03-06,2020-10,55540735.3
2020-03-13,2020-11,55985220.8
2020-03-20,2020-12,57075441.1
2020-03-27,2020-13,56461797.5
2020-04-03,2020-14,56742443.6
2020-04-10,2020-15,57034881.4
2020-04-17,2020-16,57399453.7
2020-04-24,2020-17,58270385.4
2020-05-01,2020-18,64351711.9
2020-05-08,2020-19,70349495.8
2020-05-15,2020-20,74285786.3
2020-05-22,2020-21,75463268.3
2020-05-29,2020-22,76251683.9
2020-06-05,2020-23,78983230.4
2020-06-12,2020-24,78842379.1
2020-06-19,2020-25,77083450.6
2020-06-26,2020-26,74208674.6
2020-07-03,2020-27,71333223.5
2020-07-10,2020-28,68064358.9
2020-07-17,2020-29,66484752.2
2020-07-24,2020-30,65889301.4
2020-07-31,2020-31,63869645.7
2020-08-07,2020-32,63147506.2
2020-08-14,2020-33,60656220.2
2020-08-21,2020-34,59901671.5
2020-08-28,2020-35,59732182.5
2020-09-04,2020-36,59256366.4
2020-09-11,2020-37,59738792.1
2020-09-18,2020-38,59698347.7
2020-09-25,2020-39,58776363.5
2020-10-02,2020-40,58675987.2
2020-10-09,2020-41,58570624.0
2020-10-16,2020-42,55979161.1
2020-10-23,2020-43,53699074.8
2020-10-30,2020-44,51496905.9
2020-11-06,2020-45,50127535.1
2020-11-13,2020-46,49807532.3
2020-11-20,2020-47,49910779.9
2020-11-27,2020-48,50567311.9
2020-12-04,2020-49,50076137.2
2020-12-11,2020-50,48822413.8
2020-12-18,2020-51,47988602.4
2020-12-25,2020-52,47271492.3
2021-01-01,2021-1,46620033.9
2021-01-08,2021-2,45876468.6
2021-01-15,2021-3,45821570.8
2021-01-22,2021-4,46478232.2
2021-01-29,2021-5,46476672.1
2021-02-05,2021-6,46130554.9
2021-02-12,2021-7,45987272.4
2021-02-19,2021-8,45927802.0
2021-02-26,2021-9,46532375.8
2021-03-05,2021-10,47111310.6
2021-03-12,2021-11,46634895.2
2021-03-19,2021-12,46107721.6
2021-03-26,2021-13,44128331.7
2021-04-02,2021-14,44187023.2
2021-04-09,2021-15,43408351.2
2021-04-16,2021-16,43284000.3
2021-04-23,2021-17,43781779.2
2021-04-30,2021-18,44219509.5
2021-05-07,2021-19,44816766.6
2021-05-14,2021-20,44691668.1
2021-05-21,2021-21,45698244.1
2021-05-28,2021-22,46589446.6
2021-06-04,2021-23,47003501.7
2021-06-11,2021-24,47765788.2
2021-06-18,2021-25,48138014.8
2021-06-25,2021-26,48632209.1
2021-07-02,2021-27,47888444.0
2021-07-09,2021-28,48900352.7
2021-07-16,2021-29,49440440.6
2021-07-23,2021-30,49510304.4
2021-07-30,2021-31,49650837.5
2021-08-06,2021-32,49906819.2
2021-08-13,2021-33,50424325.7
2021-08-20,2021-34,50535474.5
2021-08-27,2021-35,51992414.6
2021-09-03,2021-36,52612199.9
2021-09-10,2021-37,52582056.6
2021-09-17,2021-38,52929111.7
2021-09-24,2021-39,53268358.2
2021-10-01,2021-40,52556099.6
2021-10-08,2021-41,54113280.6
2021-10-15,2021-42,53404962.6
2021-10-22,2021-43,53748543.3
2021-10-29,2021-44,55258790.0
2021-11-05,2021-45,55123180.0
2021-11-12,2021-46,55822912.3
2021-11-19,2021-47,55743057.7
2021-11-26,2021-48,55827175.1
2021-12-03,2021-49,55080552.4
2021-12-10,2021-50,55414470.0
2021-12-17,2021-51,54612547.4
2021-12-24,2021-52,50943031.6
2021-12-31,2021-53,50411148.9
2022-01-07,2022-1,49620682.6
2022-01-14,2022-2,48272400.8
2022-01-21,2022-3,48355689.9
2022-01-28,2022-4,48825441.3
2022-02-04,2022-5,48789027.7
2022-02-11,2022-6,46967833.7
2022-02-18,2022-7,46556411.7
2022-02-25,2022-8,45203161.3
2022-03-04,2022-9,43917183.6
2022-03-11,2022-10,43958061.8
2022-03-18,2022-11,44314519.7
2022-03-25,2022-12,44739055.3
2022-04-01,2022-13,44667519.8
2022-04-08,2022-14,44368109.7
2022-04-15,2022-15,42772591.4
2022-04-22,2022-16,41735572.7
2022-04-29,2022-17,41303448.55
2022-05-06,2022-18,41194237.5
2022-05-13,2022-19,39071994.9
2022-05-20,2022-20,39701604.7
2022-05-27,2022-21,40953248.4
2022-06-03,2022-22,42876018.8
2022-06-10,2022-23,42994159.2
2022-06-17,2022-24,42802161.7
2022-06-24,2022-25,42524686.1
2022-07-01,2022-26,43825670.7
2022-07-08,2022-27,43853081.1
2022-07-15,2022-28,43995928.2
2022-07-22,2022-29,43009530.1
2022-07-29,2022-30,43293429.7
2022-08-05,2022-31,43295297.5
2022-08-12,2022-32,45610878.8
2022-08-19,2022-33,44533877.3
2022-08-26,2022-34,44893777.1
2022-09-02,2022-35,47066481.2
2022-09-09,2022-36,45523576.8
2022-09-16,2022-37,43091648.6
2022-09-23,2022-38,40850435.4
2022-09-30,2022-39,40597596.9
2022-10-07,2022-40,40253323.9
2022-10-14,2022-41,41429036.0
2022-10-21,2022-42,40987126.9
2022-10-28,2022-43,35902549.5
2022-11-04,2022-44,36347744.4
2022-11-11,2022-45,33659877.4
2022-11-18,2022-46,35029364.1
2022-11-25,2022-47,35813209.9
2022-12-02,2022-48,36266341.7
2022-12-09,2022-49,37990341.0
2022-12-16,2022-50,38390533.5
2022-12-23,2022-51,39238117.9
2022-12-30,2022-52,39363556.7
2023-01-06,2023-1,38601992.1
2023-01-13,2023-2,42389367.8
2023-01-20,2023-3,43376789.3
2023-01-27,2023-4,42905617.9
2023-02-03,2023-5,40196284.0
2023-02-10,2023-6,40373232.8
2023-02-17,2023-7,39696013.1
2023-02-24,2023-8,37894674.0
2023-03-03,2023-9,43213945.7
2023-03-10,2023-10,42595851.0
2023-03-17,2023-11,42194803.1
2023-03-24,2023-12,41683780.1
2023-03-31,2023-13,35447408.2
2023-04-07,2023-14,38480703.7
2023-04-14,2023-15,37552147.8
2023-04-21,2023-16,38286011.1
2023-04-28,2023-17,35522711.3
2023-05-05,2023-18,34274629.2
2023-05-12,2023-19,32088414.0
2023-05-19,2023-20,32492310.3
2023-05-26,2023-21,33227600.2
2023-06-02,2023-22,31625511.1
2023-06-09,2023-23,33000295.6
2023-06-16,2023-24,32706485.9
2023-06-23,2023-25,32890160.9
2023-06-30,2023-26,33097403.4
2023-07-07,2023-27,32471789.4
2023-07-14,2023-28,33355895.4
2023-07-21,2023-29,33539882.4
2023-07-28,2023-30,33213331.3
2023-08-04,2023-31,33335925.6
2023-08-11,2023-32,32703428.8
2023-08-18,2023-33,33244695.1
2023-08-25,2023-34,32408624.7
2023-09-01,2023-35,31865820.6
2023-09-08,2023-36,31896112.3
2023-09-15,2023-37,30937407.5
2023-09-22,2023-38,30808200.9
2023-09-29,2023-39,32473505.0
2023-10-06,2023-40,33726173.0
2023-10-13,2023-41,32832166.6
2023-10-20,2023-42,34087250.8
2023-10-27,2023-43,34910744.9
2023-11-03,2023-44,34719520.1
2023-11-10,2023-45,35362407.8
2023-11-17,2023-46,36317058.4
2023-11-24,2023-47,36974377.8
2023-12-01,2023-48,37122076.5
2023-12-08,2023-49,37171073.0
2023-12-15,2023-50,37002762.1
2023-12-22,2023-51,37759268.0
2023-12-29,2023-52,37734255.2
2024-01-05,2024-1,36072826.0
2024-01-12,2024-2,37066205.2
2024-01-19,2024-3,38772840.1
2024-01-26,2024-4,39200553.2
2024-02-02,2024-5,39283793.4
2024-02-09,2024-6,37339232.4
2024-02-16,2024-7,38797087.6
2024-02-23,2024-8,38057737.0
2024-03-01,2024-9,39097670.2
2024-03-08,2024-10,39363342.6
2024-03-15,2024-11,39557752.4
2024-03-22,2024-12,39170124.8
2024-03-29,2024-13,40298561.5
2024-04-05,2024-14,41221238.3
2024-04-12,2024-15,41930833.6
2024-04-19,2024-16,40896726.0
2024-04-26,2024-17,46010745.0
2024-05-03,2024-18,46215347.6
2024-05-10,2024-19,47195295.2
2024-05-17,2024-20,48102424.5
2024-05-24,2024-21,48007288.1
2024-05-31,2024-22,46631712.4
2024-06-07,2024-23,47348659.7
2024-06-14,2024-24,47107637.6
2024-06-21,2024-25,46375123.6
2024-06-28,2024-26,47388952.8711
2024-07-05,2024-27,49197351.0506
2024-07-12,2024-28,49375883.1075
2024-07-19,2024-29,47722628.6275
2024-07-26,2024-30,47806717.4535
2024-08-02,2024-31,47551462.335
2024-08-09,2024-32,47025689.055
2024-08-16,2024-33,46731872.437
2024-08-23,2024-34,46820914.497
2024-08-30,2024-35,44291388.2125
2024-09-06,2024-36,42094210.015
2024-09-13,2024-37,41924873.405
2024-09-20,2024-38,42513229.2245
2024-09-27,2024-39,44495204.4155
2024-10-04,2024-40,45283724.7745
2024-10-11,2024-41,46533568.6305
2024-10-18,2024-42,46794673.1518
2024-10-25,2024-43,46608781.7878
2024-11-01,2024-44,47772608.2008
2024-11-08,2024-45,48418450.5303
2024-11-15,2024-46,49138163.2884
2024-11-22,2024-47,47573485.3985
2024-11-29,2024-48,48278143.565
2024-12-06,2024-49,48632953.4115
2024-12-13,2024-50,49193318.5465
2024-12-20,2024-51,47324483.5356
2024-12-27,2024-52,47030015.0311
2025-01-03,2025-1,46973834.0871
2025-01-10,2025-2,47414110.1956
2025-01-17,2025-3,47859053.8486
2025-01-24,2025-4,47843123.3141
2025-01-31,2025-5,47014138.1031
2025-02-07,2025-6,50882667.5152
2025-02-14,2025-7,49807994.4487
2025-02-21,2025-8,49901283.1901
2025-02-28,2025-9,47720167.3023
2025-03-07,2025-10,46472774.9109
2025-03-14,2025-11,47094745.3819
2025-03-21,2025-12,47351440.6597
2025-03-28,2025-13,71406244.1041
2025-04-04,2025-14,114247633.2162
2025-04-11,2025-15,134218060.6394
2025-04-18,2025-16,137336796.6033
2025-04-25,2025-17,114806675.9267
2025-05-02,2025-18,51367673.4257
2025-05-09,2025-19,48448410.6166
2025-05-16,2025-20,48504717.9116
2025-05-23,2025-21,49093454.2016
2025-05-30,2025-22,48945126.8451
2025-06-06,2025-23,49180429.0786
2025-06-13,2025-24,48973310.969
2025-06-20,2025-25,48796971.295
2025-06-27,2025-26,49074270.553
2025-07-04,2025-27,49692251.045
2025-07-11,2025-28,50014755.657
2025-07-18,2025-29,50604640.225
2025-07-25,2025-30,52553602.439
2025-08-01,2025-31,51397800.2338
2025-08-08,2025-32,52834841.5483
2025-08-15,2025-33,53176940.3982
2025-08-22,2025-34,52734954.3654
2025-08-29,2025-35,53743671.1599
2025-09-05,2025-36,51956766.3479
2025-09-12,2025-37,51360702.6324
2025-09-19,2025-38,57000829.2094
2025-09-26,2025-39,55319679.0974
2025-10-03,2025-40,56304470.696
2025-10-10,2025-41,55951671.2266
