Tarih,TP_HPBITABLO1_12,TP_HPBITABLO1_12
2016-07-01,2016-27,570041414.0
2016-07-08,2016-28,576093142.0
2016-07-15,2016-29,575866458.0
2016-07-22,2016-30,593578271.0
2016-07-29,2016-31,592291902.0
2016-08-05,2016-32,601811321.0
2016-08-12,2016-33,601990589.0
2016-08-19,2016-34,598744784.0
2016-08-26,2016-35,598385236.0
2016-09-02,2016-36,604198974.0
2016-09-09,2016-37,603915874.0
2016-09-16,2016-38,609196853.0
2016-09-23,2016-39,613732940.0
2016-09-30,2016-40,614747432.0
2016-10-07,2016-41,628174221.0
2016-10-14,2016-42,631753902.0
2016-10-21,2016-43,632756415.0
2016-10-28,2016-44,631600258.0
2016-11-04,2016-45,637466768.0
2016-11-11,2016-46,642346340.0
2016-11-18,2016-47,634207785.0
2016-11-25,2016-48,631037061.0
2016-12-02,2016-49,629833046.0
2016-12-09,2016-50,629447031.0
2016-12-16,2016-51,628034439.0
2016-12-23,2016-52,630137978.0
2016-12-30,2016-53,628527559.0
2017-01-06,2017-1,641763920.0
2017-01-13,2017-2,634755987.0
2017-01-20,2017-3,634174270.0
2017-01-27,2017-4,630825480.0
2017-02-03,2017-5,623654608.0
2017-02-10,2017-6,617890075.0
2017-02-17,2017-7,615723176.0
2017-02-24,2017-8,612494105.0
2017-03-03,2017-9,617190862.0
2017-03-10,2017-10,616873292.0
2017-03-17,2017-11,617049609.0
2017-03-24,2017-12,614929729.0
2017-03-31,2017-13,615378201.0
2017-04-07,2017-14,621541212.0
2017-04-14,2017-15,622291925.0
2017-04-21,2017-16,627503833.0
2017-04-28,2017-17,619384648.0
2017-05-05,2017-18,627729235.0
2017-05-12,2017-19,632871482.0
2017-05-19,2017-20,637079686.0
2017-05-26,2017-21,640697195.0
2017-06-02,2017-22,643185639.0
2017-06-09,2017-23,646851683.0
2017-06-16,2017-24,648327483.0
2017-06-23,2017-25,650002394.0
2017-06-30,2017-26,652028803.0
2017-07-07,2017-27,666871676.0
2017-07-14,2017-28,669397577.0
2017-07-21,2017-29,669890574.0
2017-07-28,2017-30,666991927.0
2017-08-04,2017-31,676328169.0
2017-08-11,2017-32,678538224.0
2017-08-18,2017-33,673447092.0
2017-08-25,2017-34,669563989.0
2017-09-01,2017-35,666992496.0
2017-09-08,2017-36,672537599.0
2017-09-15,2017-37,671232773.0
2017-09-22,2017-38,676887854.0
2017-09-29,2017-39,673765248.0
2017-10-06,2017-40,687928956.0
2017-10-13,2017-41,692788596.0
2017-10-20,2017-42,695356536.0
2017-10-27,2017-43,703071318.0
2017-11-03,2017-44,712957399.0
2017-11-10,2017-45,717407859.0
2017-11-17,2017-46,710792444.0
2017-11-24,2017-47,709646535.0
2017-12-01,2017-48,707508466.0
2017-12-08,2017-49,706496245.0
2017-12-15,2017-50,705009339.0
2017-12-22,2017-51,705103946.0
2017-12-29,2017-52,703071573.0
2018-01-05,2018-1,709395648.0
2018-01-12,2018-2,712470933.0
2018-01-19,2018-3,709132198.0
2018-01-26,2018-4,706490333.0
2018-02-02,2018-5,707975576.0
2018-02-09,2018-6,708767426.0
2018-02-16,2018-7,708667183.0
2018-02-23,2018-8,707492429.0
2018-03-02,2018-9,712741458.0
2018-03-09,2018-10,713269563.0
2018-03-16,2018-11,718232320.0
2018-03-23,2018-12,725496748.0
2018-03-30,2018-13,724416944.0
2018-04-06,2018-14,734466727.0
2018-04-13,2018-15,740874693.0
2018-04-20,2018-16,740592845.0
2018-04-27,2018-17,741406302.0
2018-05-04,2018-18,748397811.0
2018-05-11,2018-19,748454987.0
2018-05-18,2018-20,747060619.0
2018-05-25,2018-21,741425070.0
2018-06-01,2018-22,736302403.0
2018-06-08,2018-23,732068869.0
2018-06-15,2018-24,737559372.0
2018-06-22,2018-25,741895063.0
2018-06-29,2018-26,738084158.0
2018-07-06,2018-27,743645579.0
2018-07-13,2018-28,757799414.0
2018-07-20,2018-29,753440231.0
2018-07-27,2018-30,757848647.0
2018-08-03,2018-31,764943240.0
2018-08-10,2018-32,762510671.0
2018-08-17,2018-33,764293576.0
2018-08-24,2018-34,767016791.0
2018-08-31,2018-35,757571851.0
2018-09-07,2018-36,779398541.0
2018-09-14,2018-37,782422317.0
2018-09-21,2018-38,784110322.0
2018-09-28,2018-39,778291458.0
2018-10-05,2018-40,792587217.0
2018-10-12,2018-41,794888185.0
2018-10-19,2018-42,795459939.0
2018-10-26,2018-43,791012995.0
2018-11-02,2018-44,795478177.0
2018-11-09,2018-45,796393265.0
2018-11-16,2018-46,801223636.0
2018-11-23,2018-47,791808058.0
2018-11-30,2018-48,791036105.0
2018-12-07,2018-49,799136681.0
2018-12-14,2018-50,803138458.0
2018-12-21,2018-51,798529991.0
2018-12-28,2018-52,797310452.0
2019-01-04,2019-1,809632933.0
2019-01-11,2019-2,806473423.0
2019-01-18,2019-3,799400295.0
2019-01-25,2019-4,801203319.0
2019-02-01,2019-5,790833146.0
2019-02-08,2019-6,792258374.0
2019-02-15,2019-7,786682008.0
2019-02-22,2019-8,780775784.0
2019-03-01,2019-9,775613332.0
2019-03-08,2019-10,774576149.0
2019-03-15,2019-11,779644682.0
2019-03-22,2019-12,780345166.0
2019-03-29,2019-13,762727232.0
2019-04-05,2019-14,760428741.0
2019-04-12,2019-15,762152654.0
2019-04-19,2019-16,774891945.0
2019-04-26,2019-17,779727399.0
2019-05-03,2019-18,787453830.0
2019-05-10,2019-19,784763401.0
2019-05-17,2019-20,778524146.0
2019-05-24,2019-21,780920817.0
2019-05-31,2019-22,762485564.0
2019-06-07,2019-23,775852541.0
2019-06-14,2019-24,773506048.0
2019-06-21,2019-25,779319637.0
2019-06-28,2019-26,779216301.0
2019-07-05,2019-27,785830920.0
2019-07-12,2019-28,792694907.0
2019-07-19,2019-29,797618270.0
2019-07-26,2019-30,805457734.0
2019-08-02,2019-31,815105619.0
2019-08-09,2019-32,814287871.0
2019-08-16,2019-33,827732548.0
2019-08-23,2019-34,830789764.0
2019-08-30,2019-35,830554646.0
2019-09-06,2019-36,842159292.0
2019-09-13,2019-37,844094901.0
2019-09-20,2019-38,845552642.0
2019-09-27,2019-39,846802781.0
2019-10-04,2019-40,847540023.0
2019-10-11,2019-41,855607626.0
2019-10-18,2019-42,859051293.0
2019-10-25,2019-43,865756942.0
2019-11-01,2019-44,867874757.0
2019-11-08,2019-45,874659517.0
2019-11-15,2019-46,880940518.0
2019-11-22,2019-47,881256949.0
2019-11-29,2019-48,882171560.0
2019-12-06,2019-49,897418586.0
2019-12-13,2019-50,908452533.0
2019-12-20,2019-51,918100533.0
2019-12-27,2019-52,927292918.0
2020-01-03,2020-1,926997323.0
2020-01-10,2020-2,920145077.0
2020-01-17,2020-3,922082545.0
2020-01-24,2020-4,928632346.0
2020-01-31,2020-5,923114545.0
2020-02-07,2020-6,936028074.0
2020-02-14,2020-7,936008023.0
2020-02-21,2020-8,927313551.0
2020-02-28,2020-9,917662077.0
2020-03-06,2020-10,926077156.0
2020-03-13,2020-11,929994933.0
2020-03-20,2020-12,940612670.0
2020-03-27,2020-13,960504911.0
2020-04-03,2020-14,987389954.0
2020-04-10,2020-15,990612222.0
2020-04-17,2020-16,1004811856.0
2020-04-24,2020-17,1016140163.0
2020-05-01,2020-18,1020885879.0
2020-05-08,2020-19,1016072279.0
2020-05-15,2020-20,1018026095.0
2020-05-22,2020-21,1019888891.0
2020-05-29,2020-22,1003553791.0
2020-06-05,2020-23,1011121376.0
2020-06-12,2020-24,1020225274.0
2020-06-19,2020-25,1045505012.0
2020-06-26,2020-26,1050844725.0
2020-07-03,2020-27,1061868076.0
2020-07-10,2020-28,1067527776.0
2020-07-17,2020-29,1072328166.0
2020-07-24,2020-30,1070674843.0
2020-07-31,2020-31,1061128666.0
2020-08-07,2020-32,1056240146.0
2020-08-14,2020-33,1070889269.0
2020-08-21,2020-34,1064142442.0
2020-08-28,2020-35,1059028010.0
2020-09-04,2020-36,1075078899.0
2020-09-11,2020-37,1072607290.0
2020-09-18,2020-38,1078549767.0
2020-09-25,2020-39,1073291769.0
2020-10-02,2020-40,1076688674.0
2020-10-09,2020-41,1080932952.0
2020-10-16,2020-42,1073995553.0
2020-10-23,2020-43,1078117433.0
2020-10-30,2020-44,1059491603.0
2020-11-06,2020-45,1067399107.0
2020-11-13,2020-46,1067885746.0
2020-11-20,2020-47,1061462389.0
2020-11-27,2020-48,1067942411.0
2020-12-04,2020-49,1085465801.0
2020-12-11,2020-50,1095553829.0
2020-12-18,2020-51,1101336054.0
2020-12-25,2020-52,1112065298.0
2021-01-01,2021-1,1122878992.0
2021-01-08,2021-2,1136916896.0
2021-01-15,2021-3,1126046914.0
2021-01-22,2021-4,1135015933.0
2021-01-29,2021-5,1128062058.0
2021-02-05,2021-6,1139963814.0
2021-02-12,2021-7,1141696032.0
2021-02-19,2021-8,1147981208.0
2021-02-26,2021-9,1146015848.0
2021-03-05,2021-10,1159939112.0
2021-03-12,2021-11,1168478819.0
2021-03-19,2021-12,1166580602.0
2021-03-26,2021-13,1191189569.0
2021-04-02,2021-14,1213797493.0
2021-04-09,2021-15,1219163505.0
2021-04-16,2021-16,1211986442.0
2021-04-23,2021-17,1219199568.0
2021-04-30,2021-18,1210736985.0
2021-05-07,2021-19,1213272024.0
2021-05-14,2021-20,1218182771.0
2021-05-21,2021-21,1230366817.0
2021-05-28,2021-22,1229645610.0
2021-06-04,2021-23,1237356714.0
2021-06-11,2021-24,1244375995.0
2021-06-18,2021-25,1253844987.0
2021-06-25,2021-26,1261571190.0
2021-07-02,2021-27,1267090497.0
2021-07-09,2021-28,1271306163.0
2021-07-16,2021-29,1267599208.0
2021-07-23,2021-30,1280436615.0
2021-07-30,2021-31,1277799860.0
2021-08-06,2021-32,1295532988.0
2021-08-13,2021-33,1310141507.0
2021-08-20,2021-34,1295860137.0
2021-08-27,2021-35,1293701548.0
2021-09-03,2021-36,1313485918.0
2021-09-10,2021-37,1319027771.0
2021-09-17,2021-38,1325337082.0
2021-09-24,2021-39,1354084616.0
2021-10-01,2021-40,1358620335.0
2021-10-08,2021-41,1360981786.0
2021-10-15,2021-42,1371533861.0
2021-10-22,2021-43,1390189915.0
2021-10-29,2021-44,1387923231.0
2021-11-05,2021-45,1399099072.0
2021-11-12,2021-46,1403301316.0
2021-11-19,2021-47,1374104540.0
2021-11-26,2021-48,1365029547.0
2021-12-03,2021-49,1375944629.0
2021-12-10,2021-50,1375859759.0
2021-12-17,2021-51,1315008657.0
2021-12-24,2021-52,1298997291.0
2021-12-31,2021-53,1330970431.0
2022-01-07,2022-1,1365448832.0
2022-01-14,2022-2,1398415068.0
2022-01-21,2022-3,1432393925.0
2022-01-28,2022-4,1478324586.0
2022-02-04,2022-5,1535943250.0
2022-02-11,2022-6,1590687209.0
2022-02-18,2022-7,1693680875.0
2022-02-25,2022-8,1700239687.0
2022-03-04,2022-9,1720812658.0
2022-03-11,2022-10,1748826042.0
2022-03-18,2022-11,1789414870.0
2022-03-25,2022-12,1793289352.0
2022-04-01,2022-13,1829723444.0
2022-04-08,2022-14,1858688674.0
2022-04-15,2022-15,1878871102.0
2022-04-22,2022-16,1910286583.0
2022-04-29,2022-17,1909050019.0
2022-05-06,2022-18,1936536853.0
2022-05-13,2022-19,1972699679.0
2022-05-20,2022-20,1957223267.0
2022-05-27,2022-21,1980566814.0
2022-06-03,2022-22,2024478964.0
2022-06-10,2022-23,2050297576.0
2022-06-17,2022-24,2083288229.0
2022-06-24,2022-25,2110267859.0
2022-07-01,2022-26,2111572733.0
2022-07-08,2022-27,2151471405.0
2022-07-15,2022-28,2178000280.0
2022-07-22,2022-29,2222335054.0
2022-07-29,2022-30,2233820006.0
2022-08-05,2022-31,2323086003.0
2022-08-12,2022-32,2385960625.0
2022-08-19,2022-33,2427509943.0
2022-08-26,2022-34,2432245915.0
2022-09-02,2022-35,2491130268.0
2022-09-09,2022-36,2514243135.0
2022-09-16,2022-37,2545178700.0
2022-09-23,2022-38,2571047792.0
2022-09-30,2022-39,2580624016.0
2022-10-07,2022-40,2658908309.0
2022-10-14,2022-41,2692005278.0
2022-10-21,2022-42,2720200829.0
2022-10-28,2022-43,2750888033.0
2022-11-04,2022-44,2824641615.0
2022-11-11,2022-45,2896935456.0
2022-11-18,2022-46,2932976044.0
2022-11-25,2022-47,3005545575.0
2022-12-02,2022-48,3056110140.0
2022-12-09,2022-49,3108126447.0
2022-12-16,2022-50,3189342985.0
2022-12-23,2022-51,3296272407.0
2022-12-30,2022-52,3357035402.0
2023-01-06,2023-1,3395465239.0
2023-01-13,2023-2,3455914487.0
2023-01-20,2023-3,3506644928.0
2023-01-27,2023-4,3553135337.0
2023-02-03,2023-5,3624920662.0
2023-02-10,2023-6,3669504465.0
2023-02-17,2023-7,3750893718.0
2023-02-24,2023-8,3882660534.0
2023-03-03,2023-9,3940674431.0
2023-03-10,2023-10,3987545860.0
2023-03-17,2023-11,4055378183.0
2023-03-24,2023-12,4141595756.0
2023-03-31,2023-13,4115081209.0
2023-04-07,2023-14,4214756588.0
2023-04-14,2023-15,4268941647.0
2023-04-21,2023-16,4361893730.0
2023-04-28,2023-17,4383216821.0
2023-05-05,2023-18,4409310086.0
2023-05-12,2023-19,4481664901.0
2023-05-19,2023-20,4504449969.0
2023-05-26,2023-21,4547296284.0
2023-06-02,2023-22,4578691710.0
2023-06-09,2023-23,4626046774.0
2023-06-16,2023-24,4692048633.0
2023-06-23,2023-25,4872631031.0
2023-06-30,2023-26,4938089188.0
2023-07-07,2023-27,5082506207.0
2023-07-14,2023-28,5233328223.0
2023-07-21,2023-29,5330125184.0
2023-07-28,2023-30,5346918510.0
2023-08-04,2023-31,5535514400.0
2023-08-11,2023-32,5595538975.0
2023-08-18,2023-33,5623699188.0
2023-08-25,2023-34,5629936471.0
2023-09-01,2023-35,5657455280.0
2023-09-08,2023-36,5774328967.0
2023-09-15,2023-37,5819072712.0
2023-09-22,2023-38,5978207040.0
2023-09-29,2023-39,6010637495.0
2023-10-06,2023-40,6131058070.0
2023-10-13,2023-41,6149121095.0
2023-10-20,2023-42,6204344518.0
2023-10-27,2023-43,6266097484.0
2023-11-03,2023-44,6250658503.0
2023-11-10,2023-45,6302280717.0
2023-11-17,2023-46,6312098401.0
2023-11-24,2023-47,6409878217.0
2023-12-01,2023-48,6430455254.0
2023-12-08,2023-49,6488746102.0
2023-12-15,2023-50,6614142273.0
2023-12-22,2023-51,6750431962.0
2023-12-29,2023-52,6793689699.0
2024-01-05,2024-1,6741006845.0
2024-01-12,2024-2,6802504649.0
2024-01-19,2024-3,6849337439.0
2024-01-26,2024-4,6777742436.0
2024-02-02,2024-5,6703872813.0
2024-02-09,2024-6,6703125301.0
2024-02-16,2024-7,6785564939.0
2024-02-23,2024-8,6811811985.0
2024-03-01,2024-9,6760465851.0
2024-03-08,2024-10,6725263498.0
2024-03-15,2024-11,6730169430.0
2024-03-22,2024-12,6721179417.0
2024-03-29,2024-13,6632559669.0
2024-04-05,2024-14,6717602145.0
2024-04-12,2024-15,6809449923.0
2024-04-19,2024-16,6970087821.0
2024-04-26,2024-17,7039707754.0
2024-05-03,2024-18,7090722154.0
2024-05-10,2024-19,7211280308.0
2024-05-17,2024-20,7477564835.0
2024-05-24,2024-21,7540335209.0
2024-05-31,2024-22,7570719055.0
2024-06-07,2024-23,7643925351.0
2024-06-14,2024-24,7863243240.0
2024-06-21,2024-25,7940478584.0
2024-06-28,2024-26,7860107147.0
2024-07-05,2024-27,7915559230.0
2024-07-12,2024-28,8014347095.0
2024-07-19,2024-29,8143807376.0
2024-07-26,2024-30,8202622127.0
2024-08-02,2024-31,8134353069.0
2024-08-09,2024-32,8163917949.0
2024-08-16,2024-33,8274904238.0
2024-08-23,2024-34,8318440975.0
2024-08-30,2024-35,8287024460.0
2024-09-06,2024-36,8213252948.0
2024-09-13,2024-37,8255684641.0
2024-09-20,2024-38,8492350116.0
2024-09-27,2024-39,8536911490.0
2024-10-04,2024-40,8510793931.0
2024-10-11,2024-41,8506372012.0
2024-10-18,2024-42,8701002856.0
2024-10-25,2024-43,8746712270.0
2024-11-01,2024-44,8846345867.0
2024-11-08,2024-45,8819309950.0
2024-11-15,2024-46,9014486176.0
2024-11-22,2024-47,8984419636.0
2024-11-29,2024-48,9036228380.0
2024-12-06,2024-49,9028891589.0
2024-12-13,2024-50,9240427526.0
2024-12-20,2024-51,9310615835.0
2024-12-27,2024-52,9527037878.0
2025-01-03,2025-1,9448370586.0
2025-01-10,2025-2,9560674343.0
2025-01-17,2025-3,9587159171.0
2025-01-24,2025-4,9768873488.0
2025-01-31,2025-5,9435207979.0
2025-02-07,2025-6,9587869852.0
2025-02-14,2025-7,9668889217.0
2025-02-21,2025-8,9745450399.0
2025-02-28,2025-9,9609253167.0
2025-03-07,2025-10,9821919101.0
2025-03-14,2025-11,9891467828.0
2025-03-21,2025-12,10024416642.0
2025-03-28,2025-13,10073670238.0
2025-04-04,2025-14,10036366091.0
2025-04-11,2025-15,9977854731.0
2025-04-18,2025-16,10169526940.0
2025-04-25,2025-17,10095541206.0
2025-05-02,2025-18,10133800119.0
2025-05-09,2025-19,10140006981.0
2025-05-16,2025-20,10397857501.0
2025-05-23,2025-21,10419873462.0
2025-05-30,2025-22,10412414172.0
2025-06-06,2025-23,10477498339.0
2025-06-13,2025-24,10647947788.0
2025-06-20,2025-25,10842977430.0
2025-06-27,2025-26,10956169357.0
2025-07-04,2025-27,10744800769.0
2025-07-11,2025-28,10894471383.0
2025-07-18,2025-29,10940562371.0
2025-07-25,2025-30,11187946447.0
2025-08-01,2025-31,11080023360.0
2025-08-08,2025-32,11137184860.0
2025-08-15,2025-33,11272228015.0
2025-08-22,2025-34,11293698501.0
2025-08-29,2025-35,11300698777.0
2025-09-05,2025-36,11219488249.0
2025-09-12,2025-37,11102500232.0
2025-09-19,2025-38,11359344232.0
2025-09-26,2025-39,11341394852.0
2025-10-03,2025-40,11282742517.0
2025-10-10,2025-41,11180523645.0
