Tarih,TP_HPBITABLO1_7,TP_HPBITABLO1_7
2017-02-17,2017-7,12056.9
2017-02-24,2017-8,10629.0
2017-03-03,2017-9,14308.9
2017-03-10,2017-10,12143.0
2017-03-17,2017-11,14592.1
2017-03-24,2017-12,13056.7
2017-03-31,2017-13,12215.4
2017-04-07,2017-14,15031.0
2017-04-14,2017-15,13828.4
2017-04-21,2017-16,12110.3
2017-04-28,2017-17,12685.4
2017-05-05,2017-18,14962.7
2017-05-12,2017-19,12644.6
2017-05-19,2017-20,11697.4
2017-05-26,2017-21,10942.1
2017-06-02,2017-22,15162.0
2017-06-09,2017-23,13762.4
2017-06-16,2017-24,11395.3
2017-06-23,2017-25,9689.1
2017-06-30,2017-26,8593.7
2017-07-07,2017-27,12387.4
2017-07-14,2017-28,11506.0
2017-07-21,2017-29,10179.5
2017-07-28,2017-30,10456.9
2017-08-04,2017-31,13779.3
2017-08-11,2017-32,10795.4
2017-08-18,2017-33,11714.9
2017-08-25,2017-34,10859.7
2017-09-01,2017-35,10759.2
2017-09-08,2017-36,11044.7
2017-09-15,2017-37,10373.7
2017-09-22,2017-38,9382.2
2017-09-29,2017-39,7532.7
2017-10-06,2017-40,11993.4
2017-10-13,2017-41,10246.2
2017-10-20,2017-42,10027.3
2017-10-27,2017-43,9637.4
2017-11-03,2017-44,11671.8
2017-11-10,2017-45,10809.4
2017-11-17,2017-46,9323.8
2017-11-24,2017-47,6775.9
2017-12-01,2017-48,6039.3
2017-12-08,2017-49,6242.8
2017-12-15,2017-50,25321.7
2017-12-22,2017-51,37890.4
2017-12-29,2017-52,6410.2
2018-01-05,2018-1,8979.0
2018-01-12,2018-2,7510.3
2018-01-19,2018-3,4623.4
2018-01-26,2018-4,4432.3
2018-02-02,2018-5,6057.4
2018-02-09,2018-6,4953.9
2018-02-16,2018-7,9070.1
2018-02-23,2018-8,4939.1
2018-03-02,2018-9,4862.3
2018-03-09,2018-10,4953.9
2018-03-16,2018-11,5197.3
2018-03-23,2018-12,4065.3
2018-03-30,2018-13,4149.3
2018-04-06,2018-14,3813.3
2018-04-13,2018-15,4418.1
2018-04-20,2018-16,3991.7
2018-04-27,2018-17,3705.8
2018-05-04,2018-18,3850.9
2018-05-11,2018-19,15520.5
2018-05-18,2018-20,3907.0
2018-05-25,2018-21,3197.3
2018-06-01,2018-22,2576.0
2018-06-08,2018-23,5957.7
2018-06-15,2018-24,2030.7
2018-06-22,2018-25,2849.0
2018-06-29,2018-26,18650.4
2018-07-06,2018-27,566.7
2018-07-13,2018-28,8738.7
2018-07-20,2018-29,559.6
2018-07-27,2018-30,635.9
2018-08-03,2018-31,1052.0
2018-08-10,2018-32,536.9
2018-08-17,2018-33,617.6
2018-08-24,2018-34,614.2
2018-08-31,2018-35,736.8
2018-09-07,2018-36,788.5
2018-09-14,2018-37,695.4
2018-09-21,2018-38,1789.5
2018-09-28,2018-39,776.2
2018-10-05,2018-40,979.1
2018-10-12,2018-41,821.6
2018-10-19,2018-42,14546.1
2018-10-26,2018-43,728.5
2018-11-02,2018-44,822.3
2018-11-09,2018-45,1657.3
2018-11-16,2018-46,819.4
2018-11-23,2018-47,2583.0
2018-11-30,2018-48,795.3
2018-12-07,2018-49,867.7
2018-12-14,2018-50,6408.7
2018-12-21,2018-51,39191.2
2018-12-28,2018-52,119380.3
2019-01-04,2019-1,3955.4
2019-01-11,2019-2,7347.5
2019-01-18,2019-3,8918.2
2019-01-25,2019-4,676.3
2019-02-01,2019-5,955.8
2019-02-08,2019-6,6676.3
2019-02-15,2019-7,1312.5
2019-02-22,2019-8,630.0
2019-03-01,2019-9,644.7
2019-03-08,2019-10,554.7
2019-03-15,2019-11,1065.6
2019-03-22,2019-12,1911.6
2019-03-29,2019-13,604.5
2019-04-05,2019-14,768.8
2019-04-12,2019-15,656.3
2019-04-19,2019-16,866.5
2019-04-26,2019-17,659.4
2019-05-03,2019-18,2962.7
2019-05-10,2019-19,1792.4
2019-05-17,2019-20,605.1
2019-05-24,2019-21,769.1
2019-05-31,2019-22,2061.8
2019-06-07,2019-23,2024.7
2019-06-14,2019-24,586.9
2019-06-21,2019-25,1343.7
2019-06-28,2019-26,974.3
2019-07-05,2019-27,1125.8
2019-07-12,2019-28,3549.5
2019-07-19,2019-29,683.4
2019-07-26,2019-30,593.7
2019-08-02,2019-31,727.9
2019-08-09,2019-32,668.4
2019-08-16,2019-33,1125.0
2019-08-23,2019-34,653.0
2019-08-30,2019-35,833.6
2019-09-06,2019-36,727.0
2019-09-13,2019-37,984.5
2019-09-20,2019-38,567.4
2019-09-27,2019-39,682.7
2019-10-04,2019-40,1607.7
2019-10-11,2019-41,861.2
2019-10-18,2019-42,901.2
2019-10-25,2019-43,1251.9
2019-11-01,2019-44,3390.6
2019-11-08,2019-45,1072.0
2019-11-15,2019-46,777.9
2019-11-22,2019-47,693.3
2019-11-29,2019-48,1407.0
2019-12-06,2019-49,1555.4
2019-12-13,2019-50,532.7
2019-12-20,2019-51,563.7
2019-12-27,2019-52,1495.5
2020-01-03,2020-1,6815.4
2020-01-10,2020-2,499.7
2020-01-17,2020-3,529.3
2020-01-24,2020-4,430.4
2020-01-31,2020-5,512.8
2020-02-07,2020-6,459.0
2020-02-14,2020-7,540.4
2020-02-21,2020-8,515.4
2020-02-28,2020-9,520.4
2020-03-06,2020-10,499.4
2020-03-13,2020-11,1001.2
2020-03-20,2020-12,842.1
2020-03-27,2020-13,1022.3
2020-04-03,2020-14,805.5
2020-04-10,2020-15,828.9
2020-04-17,2020-16,1129.2
2020-04-24,2020-17,720.2
2020-05-01,2020-18,752.2
2020-05-08,2020-19,818.6
2020-05-15,2020-20,751.7
2020-05-22,2020-21,810.0
2020-05-29,2020-22,1046.4
2020-06-05,2020-23,1058.9
2020-06-12,2020-24,1363.4
2020-06-19,2020-25,1182.3
2020-06-26,2020-26,1242.1
2020-07-03,2020-27,890.3
2020-07-10,2020-28,701.1
2020-07-17,2020-29,758.9
2020-07-24,2020-30,943.7
2020-07-31,2020-31,822.8
2020-08-07,2020-32,940.2
2020-08-14,2020-33,821.4
2020-08-21,2020-34,693.7
2020-08-28,2020-35,644.6
2020-09-04,2020-36,1151.0
2020-09-11,2020-37,713.4
2020-09-18,2020-38,20025.0
2020-09-25,2020-39,642.4
2020-10-02,2020-40,635.7
2020-10-09,2020-41,1759.3
2020-10-16,2020-42,736.8
2020-10-23,2020-43,1075.2
2020-10-30,2020-44,1359.0
2020-11-06,2020-45,763.9
2020-11-13,2020-46,1151.9
2020-11-20,2020-47,684.8
2020-11-27,2020-48,241.3
2020-12-04,2020-49,236.3
2020-12-11,2020-50,639.4
2020-12-18,2020-51,497.9
2020-12-25,2020-52,1673.3
2021-01-01,2021-1,423.4
2021-01-08,2021-2,107.7
2021-01-15,2021-3,2249.4
2021-01-22,2021-4,258.1
2021-01-29,2021-5,193.0
2021-02-05,2021-6,248.4
2021-02-12,2021-7,314.1
2021-02-19,2021-8,1055.1
2021-02-26,2021-9,609.4
2021-03-05,2021-10,403.1
2021-03-12,2021-11,203.1
2021-03-19,2021-12,617.4
2021-03-26,2021-13,604.0
2021-04-02,2021-14,979.2
2021-04-09,2021-15,655.9
2021-04-16,2021-16,262.1
2021-04-23,2021-17,139.5
2021-04-30,2021-18,584.1
2021-05-07,2021-19,120.7
2021-05-14,2021-20,129.6
2021-05-21,2021-21,7215.2
2021-05-28,2021-22,132.4
2021-06-04,2021-23,151.5
2021-06-11,2021-24,1211.9
2021-06-18,2021-25,530.4
2021-06-25,2021-26,703.7
2021-07-02,2021-27,1021.6
2021-07-09,2021-28,704.6
2021-07-16,2021-29,152.8
2021-07-23,2021-30,1348.7
2021-07-30,2021-31,89.0
2021-08-06,2021-32,8188.0
2021-08-13,2021-33,9930.7
2021-08-20,2021-34,148.8
2021-08-27,2021-35,92.1
2021-09-03,2021-36,405.9
2021-09-10,2021-37,533.1
2021-09-17,2021-38,75.4
2021-09-24,2021-39,603.9
2021-10-01,2021-40,1167.7
2021-10-08,2021-41,1181.4
2021-10-15,2021-42,305.5
2021-10-22,2021-43,613.6
2021-10-29,2021-44,1235.1
2021-11-05,2021-45,1040.7
2021-11-12,2021-46,123.1
2021-11-19,2021-47,323.7
2021-11-26,2021-48,890.2
2021-12-03,2021-49,184.9
2021-12-10,2021-50,446.0
2021-12-17,2021-51,559.5
2021-12-24,2021-52,210.0
2021-12-31,2021-53,113.1
2022-01-07,2022-1,2096.6
2022-01-14,2022-2,867.1
2022-01-21,2022-3,1610.4
2022-01-28,2022-4,403.1
2022-02-04,2022-5,416.0
2022-02-11,2022-6,217.5
2022-02-18,2022-7,1066.8
2022-02-25,2022-8,1393.9
2022-03-04,2022-9,192.5
2022-03-11,2022-10,122.2
2022-03-18,2022-11,1424.3
2022-03-25,2022-12,4115.7
2022-04-01,2022-13,150.1
2022-04-08,2022-14,127.6
2022-04-15,2022-15,776.7
2022-04-22,2022-16,228.8
2022-04-29,2022-17,5401.0
2022-05-06,2022-18,2297.3
2022-05-13,2022-19,128.6
2022-05-20,2022-20,304.6
2022-05-27,2022-21,184.4
2022-06-03,2022-22,843.6
2022-06-10,2022-23,1073.2
2022-06-17,2022-24,698.0
2022-06-24,2022-25,4245.8
2022-07-01,2022-26,328.3
2022-07-08,2022-27,1518.1
2022-07-15,2022-28,1314.2
2022-07-22,2022-29,281.6
2022-07-29,2022-30,183.8
2022-08-05,2022-31,250.0
2022-08-12,2022-32,1444.7
2022-08-19,2022-33,1320.9
2022-08-26,2022-34,998.1
2022-09-02,2022-35,1452.0
2022-09-09,2022-36,124.7
2022-09-16,2022-37,648.9
2022-09-23,2022-38,668.4
2022-09-30,2022-39,310.1
2022-10-07,2022-40,17533.2
2022-10-14,2022-41,224.3
2022-10-21,2022-42,163.2
2022-10-28,2022-43,2035.5
2022-11-04,2022-44,589.6
2022-11-11,2022-45,342.1
2022-11-18,2022-46,688.9
2022-11-25,2022-47,695.0
2022-12-02,2022-48,165.8
2022-12-09,2022-49,195.4
2022-12-16,2022-50,791.9
2022-12-23,2022-51,335.3
2022-12-30,2022-52,144.5
2023-01-06,2023-1,276.9
2023-01-13,2023-2,279.8
2023-01-20,2023-3,420.8
2023-01-27,2023-4,498.4
2023-02-03,2023-5,244.0
2023-02-10,2023-6,707.3
2023-02-17,2023-7,222.8
2023-02-24,2023-8,2476.1
2023-03-03,2023-9,2251.6
2023-03-10,2023-10,127.5
2023-03-17,2023-11,6081.8
2023-03-24,2023-12,214.2
2023-03-31,2023-13,179.9
2023-04-07,2023-14,273.1
2023-04-14,2023-15,7193.5
2023-04-21,2023-16,351.1
2023-04-28,2023-17,661.2
2023-05-05,2023-18,174.5
2023-05-12,2023-19,200.2
2023-05-19,2023-20,3612.2
2023-05-26,2023-21,837.5
2023-06-02,2023-22,430.2
2023-06-09,2023-23,414.1
2023-06-16,2023-24,273.6
2023-06-23,2023-25,135.7
2023-06-30,2023-26,176.7
2023-07-07,2023-27,242.4
2023-07-14,2023-28,1326.9
2023-07-21,2023-29,186.7
2023-07-28,2023-30,435.8
2023-08-04,2023-31,409.5
2023-08-11,2023-32,298.9
2023-08-18,2023-33,2042.8
2023-08-25,2023-34,8476.8
2023-09-01,2023-35,11962.9
2023-09-08,2023-36,254.8
2023-09-15,2023-37,166.0
2023-09-22,2023-38,20197.4
2023-09-29,2023-39,40.1
2023-10-06,2023-40,46760.6
2023-10-13,2023-41,670.9
2023-10-20,2023-42,237.7
2023-10-27,2023-43,211.8
2023-11-03,2023-44,184.5
2023-11-10,2023-45,372.9
2023-11-17,2023-46,348.0
2023-11-24,2023-47,310.0
2023-12-01,2023-48,301.5
2023-12-08,2023-49,260.2
2023-12-15,2023-50,1462.7
2023-12-22,2023-51,214.1
2023-12-29,2023-52,192.2
2024-01-05,2024-1,162.2
2024-01-12,2024-2,129.6
2024-01-19,2024-3,298.0
2024-01-26,2024-4,264.0
2024-02-02,2024-5,228.4
2024-02-09,2024-6,192.3
2024-02-16,2024-7,157.7
2024-02-23,2024-8,124.5
2024-03-01,2024-9,6596.9
2024-03-08,2024-10,354.7
2024-03-15,2024-11,879.7
2024-03-22,2024-12,2883.9
2024-03-29,2024-13,243.6
2024-04-05,2024-14,1173.9
2024-04-12,2024-15,189.9
2024-04-19,2024-16,457.4
2024-04-26,2024-17,793.9
2024-05-03,2024-18,392.4
2024-05-10,2024-19,353.1
2024-05-17,2024-20,313.5
2024-05-24,2024-21,370.0
2024-05-31,2024-22,272.1
2024-06-07,2024-23,509.8
2024-06-14,2024-24,481.5
2024-06-21,2024-25,468.1
2024-06-28,2024-26,12967.838
2024-07-05,2024-27,449.83162
2024-07-12,2024-28,345.53292
2024-07-19,2024-29,30440.41479
2024-07-26,2024-30,3572.08862
2024-08-02,2024-31,250.20699
2024-08-09,2024-32,418.92786
2024-08-16,2024-33,1620.54014
2024-08-23,2024-34,43660.41892
2024-08-30,2024-35,380.23729
2024-09-06,2024-36,281.57285
2024-09-13,2024-37,252.62067
2024-09-20,2024-38,7812.23562
2024-09-27,2024-39,1379.51528
2024-10-04,2024-40,162.56674
2024-10-11,2024-41,435.00422
2024-10-18,2024-42,400.02443
2024-10-25,2024-43,371.89179
2024-11-01,2024-44,346.89855
2024-11-08,2024-45,321.04386
2024-11-15,2024-46,26911.17521
2024-11-22,2024-47,22949.8927
2024-11-29,2024-48,84071.24142
2024-12-06,2024-49,182.38512
2024-12-13,2024-50,446.16486
2024-12-20,2024-51,19371.08206
2024-12-27,2024-52,5554.83165
2025-01-03,2025-1,347.67031
2025-01-10,2025-2,300.15325
2025-01-17,2025-3,2218.77188
2025-01-24,2025-4,858.4304
2025-01-31,2025-5,161.9697
2025-02-07,2025-6,420.61418
2025-02-14,2025-7,6280.1213
2025-02-21,2025-8,331.67288
2025-02-28,2025-9,325.64102
2025-03-07,2025-10,6500.39695
2025-03-14,2025-11,203.27948
2025-03-21,2025-12,165.18133
2025-03-28,2025-13,624.21429
2025-04-04,2025-14,9470.19369
2025-04-11,2025-15,677.33118
2025-04-18,2025-16,517.00426
2025-04-25,2025-17,600.48042
2025-05-02,2025-18,448.99863
2025-05-09,2025-19,398.73363
2025-05-16,2025-20,354.44148
2025-05-23,2025-21,326.36234
2025-05-30,2025-22,560.44734
2025-06-06,2025-23,756.00915
2025-06-13,2025-24,3120.08155
2025-06-20,2025-25,1444.08234
2025-06-27,2025-26,87560.87282
2025-07-04,2025-27,1100.18136
2025-07-11,2025-28,492.27967
2025-07-18,2025-29,456.69476
2025-07-25,2025-30,406.33881
2025-08-01,2025-31,355.16724
2025-08-08,2025-32,308.69806
2025-08-15,2025-33,274.42513
2025-08-22,2025-34,920.60805
2025-08-29,2025-35,695.57754
2025-09-05,2025-36,110.78338
2025-09-12,2025-37,567.3258
2025-09-19,2025-38,516.58049
2025-09-26,2025-39,466.96912
2025-10-03,2025-40,420.10115
2025-10-10,2025-41,16018.83718
