Tarih,TP_HPBITABLO1_4,TP_HPBITABLO1_4
2016-07-01,2016-27,138866708.7
2016-07-08,2016-28,132832665.0
2016-07-15,2016-29,136944619.6
2016-07-22,2016-30,142282060.3
2016-07-29,2016-31,141281630.3
2016-08-05,2016-32,134333369.9
2016-08-12,2016-33,135697128.3
2016-08-19,2016-34,137626064.6
2016-08-26,2016-35,136178875.2
2016-09-02,2016-36,134553124.3
2016-09-09,2016-37,152140209.2
2016-09-16,2016-38,146920311.6
2016-09-23,2016-39,137054531.9
2016-09-30,2016-40,144004347.1
2016-10-07,2016-41,134985425.5
2016-10-14,2016-42,139313079.6
2016-10-21,2016-43,141917729.5
2016-10-28,2016-44,141773538.9
2016-11-04,2016-45,139222033.2
2016-11-11,2016-46,142331982.2
2016-11-18,2016-47,145547999.6
2016-11-25,2016-48,146307768.3
2016-12-02,2016-49,140962926.7
2016-12-09,2016-50,143138634.5
2016-12-16,2016-51,149954594.3
2016-12-23,2016-52,151957863.6
2016-12-30,2016-53,158143755.8
2017-01-06,2017-1,145615844.5
2017-01-13,2017-2,145661374.1
2017-01-20,2017-3,148975642.0
2017-01-27,2017-4,146378505.4
2017-02-03,2017-5,140847111.6
2017-02-10,2017-6,141366241.1
2017-02-17,2017-7,145573010.9
2017-02-24,2017-8,148753910.0
2017-03-03,2017-9,145212253.9
2017-03-10,2017-10,147812583.0
2017-03-17,2017-11,151477234.1
2017-03-24,2017-12,156994047.7
2017-03-31,2017-13,160437120.4
2017-04-07,2017-14,159361105.0
2017-04-14,2017-15,167417452.4
2017-04-21,2017-16,167996114.3
2017-04-28,2017-17,164878414.4
2017-05-05,2017-18,155024469.7
2017-05-12,2017-19,157484337.6
2017-05-19,2017-20,164520563.4
2017-05-26,2017-21,159474915.1
2017-06-02,2017-22,154261006.0
2017-06-09,2017-23,156382044.4
2017-06-16,2017-24,163701707.3
2017-06-23,2017-25,168788993.1
2017-06-30,2017-26,164438320.7
2017-07-07,2017-27,158807715.4
2017-07-14,2017-28,162406922.0
2017-07-21,2017-29,166072805.5
2017-07-28,2017-30,165801474.9
2017-08-04,2017-31,160972646.3
2017-08-11,2017-32,161971581.4
2017-08-18,2017-33,166424938.9
2017-08-25,2017-34,175183333.7
2017-09-01,2017-35,163310809.2
2017-09-08,2017-36,155690619.7
2017-09-15,2017-37,164420211.7
2017-09-22,2017-38,165960249.2
2017-09-29,2017-39,172823618.7
2017-10-06,2017-40,162183709.4
2017-10-13,2017-41,168477557.2
2017-10-20,2017-42,172610694.3
2017-10-27,2017-43,173510328.4
2017-11-03,2017-44,170667164.8
2017-11-10,2017-45,170353798.4
2017-11-17,2017-46,174251929.8
2017-11-24,2017-47,173434176.9
2017-12-01,2017-48,168187643.3
2017-12-08,2017-49,161467022.8
2017-12-15,2017-50,171045224.7
2017-12-22,2017-51,171579106.4
2017-12-29,2017-52,177874445.2
2018-01-05,2018-1,159352156.0
2018-01-12,2018-2,162733609.3
2018-01-19,2018-3,167086220.4
2018-01-26,2018-4,162626770.3
2018-02-02,2018-5,158992315.4
2018-02-09,2018-6,161137554.9
2018-02-16,2018-7,168463644.1
2018-02-23,2018-8,168855409.1
2018-03-02,2018-9,165358458.3
2018-03-09,2018-10,167021570.9
2018-03-16,2018-11,180238011.3
2018-03-23,2018-12,181146443.3
2018-03-30,2018-13,181041622.3
2018-04-06,2018-14,174182745.3
2018-04-13,2018-15,178937677.1
2018-04-20,2018-16,183927412.7
2018-04-27,2018-17,182306404.8
2018-05-04,2018-18,177562559.9
2018-05-11,2018-19,179214346.5
2018-05-18,2018-20,187286266.0
2018-05-25,2018-21,183557607.3
2018-06-01,2018-22,181035187.0
2018-06-08,2018-23,188154671.7
2018-06-15,2018-24,202215253.7
2018-06-22,2018-25,187641431.0
2018-06-29,2018-26,191969570.4
2018-07-06,2018-27,179191904.7
2018-07-13,2018-28,193175995.7
2018-07-20,2018-29,193950240.6
2018-07-27,2018-30,193014132.9
2018-08-03,2018-31,191366763.0
2018-08-10,2018-32,194027548.0
2018-08-17,2018-33,221517698.6
2018-08-24,2018-34,211094543.2
2018-08-31,2018-35,206494822.8
2018-09-07,2018-36,189641036.6
2018-09-14,2018-37,186458233.4
2018-09-21,2018-38,185128379.5
2018-09-28,2018-39,182707056.2
2018-10-05,2018-40,169896232.1
2018-10-12,2018-41,169721784.6
2018-10-19,2018-42,175153061.1
2018-10-26,2018-43,167256542.5
2018-11-02,2018-44,161064765.3
2018-11-09,2018-45,163569820.3
2018-11-16,2018-46,167845409.4
2018-11-23,2018-47,165199410.0
2018-11-30,2018-48,165531028.3
2018-12-07,2018-49,158479481.7
2018-12-14,2018-50,163439144.7
2018-12-21,2018-51,169789600.2
2018-12-28,2018-52,175742871.3
2019-01-04,2019-1,157911814.4
2019-01-11,2019-2,158527277.5
2019-01-18,2019-3,162826889.2
2019-01-25,2019-4,168116412.3
2019-02-01,2019-5,166281966.8
2019-02-08,2019-6,161366750.3
2019-02-15,2019-7,174396142.5
2019-02-22,2019-8,174103320.0
2019-03-01,2019-9,173445536.7
2019-03-08,2019-10,168317719.7
2019-03-15,2019-11,184127289.6
2019-03-22,2019-12,184627547.5
2019-03-29,2019-13,183341393.5
2019-04-05,2019-14,168780817.8
2019-04-12,2019-15,175061565.3
2019-04-19,2019-16,181395976.5
2019-04-26,2019-17,179333728.4
2019-05-03,2019-18,175068176.7
2019-05-10,2019-19,172399440.4
2019-05-17,2019-20,179364530.0
2019-05-24,2019-21,179339505.1
2019-05-31,2019-22,194448542.7
2019-06-07,2019-23,175273605.6
2019-06-14,2019-24,177886506.9
2019-06-21,2019-25,183789426.7
2019-06-28,2019-26,189122498.3
2019-07-05,2019-27,174678083.8
2019-07-12,2019-28,180999249.4
2019-07-19,2019-29,185919558.4
2019-07-26,2019-30,183750237.7
2019-08-02,2019-31,184855287.9
2019-08-09,2019-32,208870562.3
2019-08-16,2019-33,204062491.9
2019-08-23,2019-34,203647901.9
2019-08-30,2019-35,207833528.6
2019-09-06,2019-36,196440300.0
2019-09-13,2019-37,197023893.5
2019-09-20,2019-38,208827510.3
2019-09-27,2019-39,210719638.6
2019-10-04,2019-40,203225768.6
2019-10-11,2019-41,207416118.1
2019-10-18,2019-42,218712760.2
2019-10-25,2019-43,217309432.8
2019-11-01,2019-44,213588854.6
2019-11-08,2019-45,209216762.0
2019-11-15,2019-46,224994485.9
2019-11-22,2019-47,220124417.2
2019-11-29,2019-48,224581314.9
2019-12-06,2019-49,215945008.3
2019-12-13,2019-50,223328737.6
2019-12-20,2019-51,239579976.7
2019-12-27,2019-52,245924314.4
2020-01-03,2020-1,234763310.4
2020-01-10,2020-2,231450448.6
2020-01-17,2020-3,243468663.3
2020-01-24,2020-4,251200429.3
2020-01-31,2020-5,258612170.8
2020-02-07,2020-6,246291043.9
2020-02-14,2020-7,254887098.3
2020-02-21,2020-8,260558240.4
2020-02-28,2020-9,261505599.3
2020-03-06,2020-10,256407368.3
2020-03-13,2020-11,258308791.2
2020-03-20,2020-12,266045809.1
2020-03-27,2020-13,273815365.2
2020-04-03,2020-14,281537263.5
2020-04-10,2020-15,289331800.8
2020-04-17,2020-16,318426260.2
2020-04-24,2020-17,350854472.1
2020-05-01,2020-18,348881575.2
2020-05-08,2020-19,348103539.6
2020-05-15,2020-20,369284590.6
2020-05-22,2020-21,350110178.0
2020-05-29,2020-22,350524323.3
2020-06-05,2020-23,340962764.8
2020-06-12,2020-24,353051337.3
2020-06-19,2020-25,370037473.2
2020-06-26,2020-26,375475443.0
2020-07-03,2020-27,375411819.2
2020-07-10,2020-28,373459437.0
2020-07-17,2020-29,389168824.9
2020-07-24,2020-30,397569145.6
2020-07-31,2020-31,382588065.7
2020-08-07,2020-32,363040178.2
2020-08-14,2020-33,361853738.4
2020-08-21,2020-34,361085767.6
2020-08-28,2020-35,350994944.5
2020-09-04,2020-36,342038260.9
2020-09-11,2020-37,340922245.3
2020-09-18,2020-38,348863866.0
2020-09-25,2020-39,339034298.3
2020-10-02,2020-40,331555954.7
2020-10-09,2020-41,332333730.3
2020-10-16,2020-42,343877244.8
2020-10-23,2020-43,343847449.2
2020-10-30,2020-44,339558264.9
2020-11-06,2020-45,324745725.8
2020-11-13,2020-46,318426517.9
2020-11-20,2020-47,315923447.7
2020-11-27,2020-48,308215592.3
2020-12-04,2020-49,295485147.2
2020-12-11,2020-50,293756138.4
2020-12-18,2020-51,301904573.8
2020-12-25,2020-52,301690908.2
2021-01-01,2021-1,304079174.3
2021-01-08,2021-2,283660487.6
2021-01-15,2021-3,296925918.3
2021-01-22,2021-4,291991861.1
2021-01-29,2021-5,295038040.0
2021-02-05,2021-6,285533934.4
2021-02-12,2021-7,288226764.1
2021-02-19,2021-8,293182016.0
2021-02-26,2021-9,302845856.4
2021-03-05,2021-10,287397675.1
2021-03-12,2021-11,293578250.1
2021-03-19,2021-12,299220181.4
2021-03-26,2021-13,322932233.0
2021-04-02,2021-14,320723772.2
2021-04-09,2021-15,318534981.9
2021-04-16,2021-16,328914148.1
2021-04-23,2021-17,331002669.5
2021-04-30,2021-18,336685384.1
2021-05-07,2021-19,339049001.7
2021-05-14,2021-20,341283608.6
2021-05-21,2021-21,339738976.2
2021-05-28,2021-22,346112644.4
2021-06-04,2021-23,342607335.5
2021-06-11,2021-24,345737148.9
2021-06-18,2021-25,358222453.4
2021-06-25,2021-26,359697674.7
2021-07-02,2021-27,354374616.6
2021-07-09,2021-28,362691231.6
2021-07-16,2021-29,394964824.8
2021-07-23,2021-30,376074250.7
2021-07-30,2021-31,374302721.0
2021-08-06,2021-32,357842670.0
2021-08-13,2021-33,363189310.7
2021-08-20,2021-34,365815347.8
2021-08-27,2021-35,363845695.1
2021-09-03,2021-36,357095201.9
2021-09-10,2021-37,361770332.1
2021-09-17,2021-38,381856643.4
2021-09-24,2021-39,389551829.9
2021-10-01,2021-40,384084427.7
2021-10-08,2021-41,383877379.4
2021-10-15,2021-42,409335593.5
2021-10-22,2021-43,412136427.6
2021-10-29,2021-44,420188233.1
2021-11-05,2021-45,409439667.7
2021-11-12,2021-46,417694268.1
2021-11-19,2021-47,431908415.7
2021-11-26,2021-48,447039248.2
2021-12-03,2021-49,456440180.9
2021-12-10,2021-50,458702922.0
2021-12-17,2021-51,451111792.5
2021-12-24,2021-52,443642188.0
2021-12-31,2021-53,448290400.1
2022-01-07,2022-1,417916790.6
2022-01-14,2022-2,429101979.1
2022-01-21,2022-3,438662205.4
2022-01-28,2022-4,445426382.1
2022-02-04,2022-5,433420227.0
2022-02-11,2022-6,442079829.5
2022-02-18,2022-7,465877092.8
2022-02-25,2022-8,460803678.9
2022-03-04,2022-9,451647298.5
2022-03-11,2022-10,467452866.2
2022-03-18,2022-11,494404735.3
2022-03-25,2022-12,498888068.7
2022-04-01,2022-13,501014496.1
2022-04-08,2022-14,500472970.6
2022-04-15,2022-15,533827585.7
2022-04-22,2022-16,542090641.8
2022-04-29,2022-17,576856156.0
2022-05-06,2022-18,535717657.3
2022-05-13,2022-19,537836923.6
2022-05-20,2022-20,548087747.6
2022-05-27,2022-21,560821103.4
2022-06-03,2022-22,562097643.6
2022-06-10,2022-23,578813861.2
2022-06-17,2022-24,596743654.0
2022-06-24,2022-25,609086479.8
2022-07-01,2022-26,601169270.3
2022-07-08,2022-27,636664330.1
2022-07-15,2022-28,617851576.2
2022-07-22,2022-29,624427328.6
2022-07-29,2022-30,659017287.8
2022-08-05,2022-31,638394836.0
2022-08-12,2022-32,656459947.7
2022-08-19,2022-33,680734025.9
2022-08-26,2022-34,678357562.1
2022-09-02,2022-35,665053647.0
2022-09-09,2022-36,681223420.7
2022-09-16,2022-37,713948119.9
2022-09-23,2022-38,715266261.4
2022-09-30,2022-39,735302765.1
2022-10-07,2022-40,709071083.2
2022-10-14,2022-41,729650796.3
2022-10-21,2022-42,747853721.2
2022-10-28,2022-43,783381207.5
2022-11-04,2022-44,764133896.6
2022-11-11,2022-45,785261648.1
2022-11-18,2022-46,801166648.9
2022-11-25,2022-47,819060246.0
2022-12-02,2022-48,809050029.8
2022-12-09,2022-49,826132395.4
2022-12-16,2022-50,875980862.9
2022-12-23,2022-51,911431730.3
2022-12-30,2022-52,975913131.5
2023-01-06,2023-1,858256544.9
2023-01-13,2023-2,868569335.8
2023-01-20,2023-3,901583381.8
2023-01-27,2023-4,904215176.4
2023-02-03,2023-5,898230901.0
2023-02-10,2023-6,926268264.3
2023-02-17,2023-7,978569058.8
2023-02-24,2023-8,994354904.1
2023-03-03,2023-9,985628478.6
2023-03-10,2023-10,994263023.5
2023-03-17,2023-11,1055616902.8
2023-03-24,2023-12,1071507817.2
2023-03-31,2023-13,1118527717.9
2023-04-07,2023-14,1095441347.1
2023-04-14,2023-15,1177958659.5
2023-04-21,2023-16,1137187405.1
2023-04-28,2023-17,1155494879.2
2023-05-05,2023-18,1078649400.5
2023-05-12,2023-19,1055291232.2
2023-05-19,2023-20,1060582113.2
2023-05-26,2023-21,1020676213.5
2023-06-02,2023-22,987377618.2
2023-06-09,2023-23,1006768885.1
2023-06-16,2023-24,1098685573.6
2023-06-23,2023-25,1209107561.7
2023-06-30,2023-26,1120084883.7
2023-07-07,2023-27,1065046520.4
2023-07-14,2023-28,1099124533.9
2023-07-21,2023-29,1142490980.7
2023-07-28,2023-30,1162337498.8
2023-08-04,2023-31,1151123488.5
2023-08-11,2023-32,1162556922.9
2023-08-18,2023-33,1208659864.8
2023-08-25,2023-34,1207253491.8
2023-09-01,2023-35,1212356718.9
2023-09-08,2023-36,1181671624.8
2023-09-15,2023-37,1262422534.0
2023-09-22,2023-38,1255197275.4
2023-09-29,2023-39,1268129023.1
2023-10-06,2023-40,1152719335.6
2023-10-13,2023-41,1161078795.9
2023-10-20,2023-42,1199759471.7
2023-10-27,2023-43,1202051807.8
2023-11-03,2023-44,1165516751.5
2023-11-10,2023-45,1180654910.9
2023-11-17,2023-46,1204182117.0
2023-11-24,2023-47,1209754631.0
2023-12-01,2023-48,1194822101.5
2023-12-08,2023-49,1145669812.2
2023-12-15,2023-50,1218789817.7
2023-12-22,2023-51,1229099961.1
2023-12-29,2023-52,1288384410.2
2024-01-05,2024-1,1119650506.2
2024-01-12,2024-2,1134495171.6
2024-01-19,2024-3,1210557082.0
2024-01-26,2024-4,1224377728.0
2024-02-02,2024-5,1203775123.4
2024-02-09,2024-6,1213345610.3
2024-02-16,2024-7,1318598433.7
2024-02-23,2024-8,1306204938.5
2024-03-01,2024-9,1324227251.9
2024-03-08,2024-10,1257045627.7
2024-03-15,2024-11,1337198307.7
2024-03-22,2024-12,1288512306.9
2024-03-29,2024-13,1332900045.6
2024-04-05,2024-14,1339119208.9
2024-04-12,2024-15,1258867793.9
2024-04-19,2024-16,1306801853.4
2024-04-26,2024-17,1297952157.9
2024-05-03,2024-18,1281429455.4
2024-05-10,2024-19,1245632881.1
2024-05-17,2024-20,1337683140.5
2024-05-24,2024-21,1368369022.0
2024-05-31,2024-22,1414776604.1
2024-06-07,2024-23,1336757659.8
2024-06-14,2024-24,1476283633.5
2024-06-21,2024-25,1458735820.1
2024-06-28,2024-26,1582319265.8406
2024-07-05,2024-27,1389906311.5827
2024-07-12,2024-28,1420022961.41156
2024-07-19,2024-29,1499789697.23622
2024-07-26,2024-30,1493485137.35653
2024-08-02,2024-31,1510858361.29855
2024-08-09,2024-32,1462855689.41599
2024-08-16,2024-33,1565864139.9689
2024-08-23,2024-34,1600177783.46947
2024-08-30,2024-35,1621977636.72315
2024-09-06,2024-36,1527124546.45155
2024-09-13,2024-37,1502861083.87824
2024-09-20,2024-38,1599014504.71212
2024-09-27,2024-39,1648007391.88572
2024-10-04,2024-40,1529059939.3353
2024-10-11,2024-41,1532629115.63605
2024-10-18,2024-42,1622926537.85362
2024-10-25,2024-43,1623430139.55343
2024-11-01,2024-44,1641267142.14207
2024-11-08,2024-45,1552492750.75265
2024-11-15,2024-46,1704734062.30093
2024-11-22,2024-47,1644431075.70373
2024-11-29,2024-48,1664012587.56886
2024-12-06,2024-49,1577994439.10354
2024-12-13,2024-50,1625759752.31079
2024-12-20,2024-51,1716263307.44966
2024-12-27,2024-52,1702281197.10532
2025-01-03,2025-1,1611902025.46226
2025-01-10,2025-2,1591083024.78458
2025-01-17,2025-3,1737530865.2124
2025-01-24,2025-4,1762188721.94549
2025-01-31,2025-5,1823806004.63914
2025-02-07,2025-6,1704500045.6581
2025-02-14,2025-7,1765873548.14014
2025-02-21,2025-8,1836943393.01683
2025-02-28,2025-9,1960326449.35953
2025-03-07,2025-10,1770475616.11642
2025-03-14,2025-11,1828384711.20805
2025-03-21,2025-12,1925159608.08716
2025-03-28,2025-13,2070270798.80727
2025-04-04,2025-14,1843868720.1002
2025-04-11,2025-15,1854416493.77714
2025-04-18,2025-16,1935863702.85747
2025-04-25,2025-17,1917855779.47632
2025-05-02,2025-18,1994411854.50024
2025-05-09,2025-19,1869142798.54574
2025-05-16,2025-20,1986504296.32035
2025-05-23,2025-21,1991363685.09112
2025-05-30,2025-22,2079385567.99329
2025-06-06,2025-23,1960372619.37629
2025-06-13,2025-24,1967477686.22464
2025-06-20,2025-25,2019267908.54886
2025-06-27,2025-26,2053321539.10023
2025-07-04,2025-27,1971882052.34613
2025-07-11,2025-28,1941671484.74655
2025-07-18,2025-29,2138575655.90579
2025-07-25,2025-30,2118880049.27146
2025-08-01,2025-31,2169645317.52946
2025-08-08,2025-32,2070353829.32655
2025-08-15,2025-33,2239462718.16674
2025-08-22,2025-34,2208563051.17794
2025-08-29,2025-35,2244132655.61696
2025-09-05,2025-36,2115252282.86356
2025-09-12,2025-37,2101059044.22432
2025-09-19,2025-38,2213938241.82976
2025-09-26,2025-39,2220567767.24122
2025-10-03,2025-40,2144076255.94169
2025-10-10,2025-41,2068549688.53867
