Tarih,TP_HPBITABLO1_5,TP_HPBITABLO1_5
2016-07-01,2016-27,138850662.0
2016-07-08,2016-28,132818770.0
2016-07-15,2016-29,136932601.0
2016-07-22,2016-30,142271018.0
2016-07-29,2016-31,141270384.0
2016-08-05,2016-32,134319825.0
2016-08-12,2016-33,135678789.0
2016-08-19,2016-34,137613014.0
2016-08-26,2016-35,136168402.0
2016-09-02,2016-36,134538448.0
2016-09-09,2016-37,152127879.0
2016-09-16,2016-38,146908304.0
2016-09-23,2016-39,137044826.0
2016-09-30,2016-40,143994475.0
2016-10-07,2016-41,134972454.0
2016-10-14,2016-42,139301436.0
2016-10-21,2016-43,141906737.0
2016-10-28,2016-44,141762769.0
2016-11-04,2016-45,139208660.0
2016-11-11,2016-46,142320393.0
2016-11-18,2016-47,145538183.0
2016-11-25,2016-48,146298326.0
2016-12-02,2016-49,140948092.0
2016-12-09,2016-50,143126196.0
2016-12-16,2016-51,149930700.0
2016-12-23,2016-52,151930645.0
2016-12-30,2016-53,158135038.0
2017-01-06,2017-1,145601668.0
2017-01-13,2017-2,145649638.0
2017-01-20,2017-3,148964688.0
2017-01-27,2017-4,146368534.0
2017-02-03,2017-5,140831422.0
2017-02-10,2017-6,141353696.0
2017-02-17,2017-7,145560954.0
2017-02-24,2017-8,148743281.0
2017-03-03,2017-9,145197945.0
2017-03-10,2017-10,147800440.0
2017-03-17,2017-11,151462642.0
2017-03-24,2017-12,156980991.0
2017-03-31,2017-13,160424905.0
2017-04-07,2017-14,159346074.0
2017-04-14,2017-15,167403624.0
2017-04-21,2017-16,167984004.0
2017-04-28,2017-17,164865729.0
2017-05-05,2017-18,155009507.0
2017-05-12,2017-19,157471693.0
2017-05-19,2017-20,164508866.0
2017-05-26,2017-21,159463973.0
2017-06-02,2017-22,154245844.0
2017-06-09,2017-23,156368282.0
2017-06-16,2017-24,163690312.0
2017-06-23,2017-25,168779304.0
2017-06-30,2017-26,164429727.0
2017-07-07,2017-27,158795328.0
2017-07-14,2017-28,162395416.0
2017-07-21,2017-29,166062626.0
2017-07-28,2017-30,165791018.0
2017-08-04,2017-31,160958867.0
2017-08-11,2017-32,161960786.0
2017-08-18,2017-33,166413224.0
2017-08-25,2017-34,175172474.0
2017-09-01,2017-35,163300050.0
2017-09-08,2017-36,155679575.0
2017-09-15,2017-37,164409838.0
2017-09-22,2017-38,165950867.0
2017-09-29,2017-39,172816086.0
2017-10-06,2017-40,162171716.0
2017-10-13,2017-41,168467311.0
2017-10-20,2017-42,172600667.0
2017-10-27,2017-43,173500691.0
2017-11-03,2017-44,170655493.0
2017-11-10,2017-45,170342989.0
2017-11-17,2017-46,174242606.0
2017-11-24,2017-47,173427401.0
2017-12-01,2017-48,168181604.0
2017-12-08,2017-49,161460780.0
2017-12-15,2017-50,171019903.0
2017-12-22,2017-51,171541216.0
2017-12-29,2017-52,177868035.0
2018-01-05,2018-1,159343177.0
2018-01-12,2018-2,162726099.0
2018-01-19,2018-3,167081597.0
2018-01-26,2018-4,162622338.0
2018-02-02,2018-5,158986258.0
2018-02-09,2018-6,161132601.0
2018-02-16,2018-7,168454574.0
2018-02-23,2018-8,168850470.0
2018-03-02,2018-9,165353596.0
2018-03-09,2018-10,167016617.0
2018-03-16,2018-11,180232814.0
2018-03-23,2018-12,181142378.0
2018-03-30,2018-13,181037473.0
2018-04-06,2018-14,174178932.0
2018-04-13,2018-15,178933259.0
2018-04-20,2018-16,183923421.0
2018-04-27,2018-17,182302699.0
2018-05-04,2018-18,177558709.0
2018-05-11,2018-19,179198826.0
2018-05-18,2018-20,187282359.0
2018-05-25,2018-21,183554410.0
2018-06-01,2018-22,181032611.0
2018-06-08,2018-23,188148714.0
2018-06-15,2018-24,202213223.0
2018-06-22,2018-25,187638582.0
2018-06-29,2018-26,191950920.0
2018-07-06,2018-27,179191338.0
2018-07-13,2018-28,193167257.0
2018-07-20,2018-29,193949681.0
2018-07-27,2018-30,193013497.0
2018-08-03,2018-31,191365711.0
2018-08-10,2018-32,194027011.0
2018-08-17,2018-33,221517081.0
2018-08-24,2018-34,211093929.0
2018-08-31,2018-35,206494086.0
2018-09-07,2018-36,189640248.0
2018-09-14,2018-37,186457538.0
2018-09-21,2018-38,185126590.0
2018-09-28,2018-39,182706280.0
2018-10-05,2018-40,169895253.0
2018-10-12,2018-41,169720963.0
2018-10-19,2018-42,175138515.0
2018-10-26,2018-43,167255814.0
2018-11-02,2018-44,161063943.0
2018-11-09,2018-45,163568163.0
2018-11-16,2018-46,167844590.0
2018-11-23,2018-47,165196827.0
2018-11-30,2018-48,165530233.0
2018-12-07,2018-49,158478614.0
2018-12-14,2018-50,163432736.0
2018-12-21,2018-51,169750409.0
2018-12-28,2018-52,175623491.0
2019-01-04,2019-1,157907859.0
2019-01-11,2019-2,158519930.0
2019-01-18,2019-3,162817971.0
2019-01-25,2019-4,168115736.0
2019-02-01,2019-5,166281011.0
2019-02-08,2019-6,161360074.0
2019-02-15,2019-7,174394830.0
2019-02-22,2019-8,174102690.0
2019-03-01,2019-9,173444892.0
2019-03-08,2019-10,168317165.0
2019-03-15,2019-11,184126224.0
2019-03-22,2019-12,184625636.0
2019-03-29,2019-13,183340789.0
2019-04-05,2019-14,168780049.0
2019-04-12,2019-15,175060909.0
2019-04-19,2019-16,181395110.0
2019-04-26,2019-17,179333069.0
2019-05-03,2019-18,175065214.0
2019-05-10,2019-19,172397648.0
2019-05-17,2019-20,179363925.0
2019-05-24,2019-21,179338736.0
2019-05-31,2019-22,194446481.0
2019-06-07,2019-23,175271581.0
2019-06-14,2019-24,177885920.0
2019-06-21,2019-25,183788083.0
2019-06-28,2019-26,189121524.0
2019-07-05,2019-27,174676958.0
2019-07-12,2019-28,180995700.0
2019-07-19,2019-29,185918875.0
2019-07-26,2019-30,183749644.0
2019-08-02,2019-31,184854560.0
2019-08-09,2019-32,208869894.0
2019-08-16,2019-33,204061367.0
2019-08-23,2019-34,203647249.0
2019-08-30,2019-35,207832695.0
2019-09-06,2019-36,196439573.0
2019-09-13,2019-37,197022909.0
2019-09-20,2019-38,208826943.0
2019-09-27,2019-39,210718956.0
2019-10-04,2019-40,203224161.0
2019-10-11,2019-41,207415257.0
2019-10-18,2019-42,218711859.0
2019-10-25,2019-43,217308181.0
2019-11-01,2019-44,213585464.0
2019-11-08,2019-45,209215690.0
2019-11-15,2019-46,224993708.0
2019-11-22,2019-47,220123724.0
2019-11-29,2019-48,224579908.0
2019-12-06,2019-49,215943453.0
2019-12-13,2019-50,223328205.0
2019-12-20,2019-51,239579413.0
2019-12-27,2019-52,245922819.0
2020-01-03,2020-1,234756495.0
2020-01-10,2020-2,231449949.0
2020-01-17,2020-3,243468134.0
2020-01-24,2020-4,251199999.0
2020-01-31,2020-5,258611658.0
2020-02-07,2020-6,246290585.0
2020-02-14,2020-7,254886558.0
2020-02-21,2020-8,260557725.0
2020-02-28,2020-9,261505079.0
2020-03-06,2020-10,256406869.0
2020-03-13,2020-11,258307790.0
2020-03-20,2020-12,266044967.0
2020-03-27,2020-13,273814343.0
2020-04-03,2020-14,281536458.0
2020-04-10,2020-15,289330972.0
2020-04-17,2020-16,318425131.0
2020-04-24,2020-17,350853752.0
2020-05-01,2020-18,348880823.0
2020-05-08,2020-19,348102721.0
2020-05-15,2020-20,369283839.0
2020-05-22,2020-21,350109368.0
2020-05-29,2020-22,350523277.0
2020-06-05,2020-23,340961706.0
2020-06-12,2020-24,353049974.0
2020-06-19,2020-25,370036291.0
2020-06-26,2020-26,375474201.0
2020-07-03,2020-27,375410929.0
2020-07-10,2020-28,373458736.0
2020-07-17,2020-29,389168066.0
2020-07-24,2020-30,397568202.0
2020-07-31,2020-31,382587243.0
2020-08-07,2020-32,363039238.0
2020-08-14,2020-33,361852917.0
2020-08-21,2020-34,361085074.0
2020-08-28,2020-35,350994300.0
2020-09-04,2020-36,342037110.0
2020-09-11,2020-37,340921532.0
2020-09-18,2020-38,348843841.0
2020-09-25,2020-39,339033656.0
2020-10-02,2020-40,331555319.0
2020-10-09,2020-41,332331971.0
2020-10-16,2020-42,343876508.0
2020-10-23,2020-43,343846374.0
2020-10-30,2020-44,339556906.0
2020-11-06,2020-45,324744962.0
2020-11-13,2020-46,318425366.0
2020-11-20,2020-47,315922763.0
2020-11-27,2020-48,308215351.0
2020-12-04,2020-49,295484911.0
2020-12-11,2020-50,293755499.0
2020-12-18,2020-51,301904076.0
2020-12-25,2020-52,301689235.0
2021-01-01,2021-1,304078751.0
2021-01-08,2021-2,283660380.0
2021-01-15,2021-3,296923669.0
2021-01-22,2021-4,291991603.0
2021-01-29,2021-5,295037847.0
2021-02-05,2021-6,285533686.0
2021-02-12,2021-7,288226450.0
2021-02-19,2021-8,293180961.0
2021-02-26,2021-9,302845247.0
2021-03-05,2021-10,287397272.0
2021-03-12,2021-11,293578047.0
2021-03-19,2021-12,299219564.0
2021-03-26,2021-13,322931629.0
2021-04-02,2021-14,320722793.0
2021-04-09,2021-15,318534326.0
2021-04-16,2021-16,328913886.0
2021-04-23,2021-17,331002530.0
2021-04-30,2021-18,336684800.0
2021-05-07,2021-19,339048881.0
2021-05-14,2021-20,341283479.0
2021-05-21,2021-21,339731761.0
2021-05-28,2021-22,346112512.0
2021-06-04,2021-23,342607184.0
2021-06-11,2021-24,345735937.0
2021-06-18,2021-25,358221923.0
2021-06-25,2021-26,359696971.0
2021-07-02,2021-27,354373595.0
2021-07-09,2021-28,362690527.0
2021-07-16,2021-29,394964672.0
2021-07-23,2021-30,376072902.0
2021-07-30,2021-31,374302632.0
2021-08-06,2021-32,357834482.0
2021-08-13,2021-33,363179380.0
2021-08-20,2021-34,365815199.0
2021-08-27,2021-35,363845603.0
2021-09-03,2021-36,357094796.0
2021-09-10,2021-37,361769799.0
2021-09-17,2021-38,381856568.0
2021-09-24,2021-39,389551226.0
2021-10-01,2021-40,384083260.0
2021-10-08,2021-41,383876198.0
2021-10-15,2021-42,409335288.0
2021-10-22,2021-43,412135814.0
2021-10-29,2021-44,420186998.0
2021-11-05,2021-45,409438627.0
2021-11-12,2021-46,417694145.0
2021-11-19,2021-47,431908092.0
2021-11-26,2021-48,447038358.0
2021-12-03,2021-49,456439996.0
2021-12-10,2021-50,458702476.0
2021-12-17,2021-51,451111233.0
2021-12-24,2021-52,443641978.0
2021-12-31,2021-53,448290287.0
2022-01-07,2022-1,417914694.0
2022-01-14,2022-2,429101112.0
2022-01-21,2022-3,438660595.0
2022-01-28,2022-4,445425979.0
2022-02-04,2022-5,433419811.0
2022-02-11,2022-6,442079612.0
2022-02-18,2022-7,465876026.0
2022-02-25,2022-8,460802285.0
2022-03-04,2022-9,451647106.0
2022-03-11,2022-10,467452744.0
2022-03-18,2022-11,494403311.0
2022-03-25,2022-12,498883953.0
2022-04-01,2022-13,501014346.0
2022-04-08,2022-14,500472843.0
2022-04-15,2022-15,533826809.0
2022-04-22,2022-16,542090413.0
2022-04-29,2022-17,576850755.0
2022-05-06,2022-18,535715360.0
2022-05-13,2022-19,537836795.0
2022-05-20,2022-20,548087443.0
2022-05-27,2022-21,560820919.0
2022-06-03,2022-22,562096800.0
2022-06-10,2022-23,578812788.0
2022-06-17,2022-24,596742956.0
2022-06-24,2022-25,609082234.0
2022-07-01,2022-26,601168942.0
2022-07-08,2022-27,636662812.0
2022-07-15,2022-28,617850262.0
2022-07-22,2022-29,624427047.0
2022-07-29,2022-30,659017104.0
2022-08-05,2022-31,638394586.0
2022-08-12,2022-32,656458503.0
2022-08-19,2022-33,680732705.0
2022-08-26,2022-34,678356564.0
2022-09-02,2022-35,665052195.0
2022-09-09,2022-36,681223296.0
2022-09-16,2022-37,713947471.0
2022-09-23,2022-38,715265593.0
2022-09-30,2022-39,735302455.0
2022-10-07,2022-40,709053550.0
2022-10-14,2022-41,729650572.0
2022-10-21,2022-42,747853558.0
2022-10-28,2022-43,783379172.0
2022-11-04,2022-44,764133307.0
2022-11-11,2022-45,785261306.0
2022-11-18,2022-46,801165960.0
2022-11-25,2022-47,819059551.0
2022-12-02,2022-48,809049864.0
2022-12-09,2022-49,826132200.0
2022-12-16,2022-50,875980071.0
2022-12-23,2022-51,911431395.0
2022-12-30,2022-52,975912987.0
2023-01-06,2023-1,858256268.0
2023-01-13,2023-2,868569056.0
2023-01-20,2023-3,901582961.0
2023-01-27,2023-4,904214678.0
2023-02-03,2023-5,898230657.0
2023-02-10,2023-6,926267557.0
2023-02-17,2023-7,978568836.0
2023-02-24,2023-8,994352428.0
2023-03-03,2023-9,985626227.0
2023-03-10,2023-10,994262896.0
2023-03-17,2023-11,1055610821.0
2023-03-24,2023-12,1071507603.0
2023-03-31,2023-13,1118527538.0
2023-04-07,2023-14,1095441074.0
2023-04-14,2023-15,1177951466.0
2023-04-21,2023-16,1137187054.0
2023-04-28,2023-17,1155494218.0
2023-05-05,2023-18,1078649226.0
2023-05-12,2023-19,1055291032.0
2023-05-19,2023-20,1060578501.0
2023-05-26,2023-21,1020675376.0
2023-06-02,2023-22,987377188.0
2023-06-09,2023-23,1006768471.0
2023-06-16,2023-24,1098685300.0
2023-06-23,2023-25,1209107426.0
2023-06-30,2023-26,1120084707.0
2023-07-07,2023-27,1065046278.0
2023-07-14,2023-28,1099123207.0
2023-07-21,2023-29,1142490794.0
2023-07-28,2023-30,1162337063.0
2023-08-04,2023-31,1151123079.0
2023-08-11,2023-32,1162556624.0
2023-08-18,2023-33,1208657822.0
2023-08-25,2023-34,1207245015.0
2023-09-01,2023-35,1212344756.0
2023-09-08,2023-36,1181671370.0
2023-09-15,2023-37,1262422368.0
2023-09-22,2023-38,1255177078.0
2023-09-29,2023-39,1268128983.0
2023-10-06,2023-40,1152672575.0
2023-10-13,2023-41,1161078125.0
2023-10-20,2023-42,1199759234.0
2023-10-27,2023-43,1202051596.0
2023-11-03,2023-44,1165516567.0
2023-11-10,2023-45,1180654538.0
2023-11-17,2023-46,1204181769.0
2023-11-24,2023-47,1209754321.0
2023-12-01,2023-48,1194821800.0
2023-12-08,2023-49,1145669552.0
2023-12-15,2023-50,1218788355.0
2023-12-22,2023-51,1229099747.0
2023-12-29,2023-52,1288384218.0
2024-01-05,2024-1,1119650344.0
2024-01-12,2024-2,1134495042.0
2024-01-19,2024-3,1210556784.0
2024-01-26,2024-4,1224377464.0
2024-02-02,2024-5,1203774895.0
2024-02-09,2024-6,1213345418.0
2024-02-16,2024-7,1318598276.0
2024-02-23,2024-8,1306204814.0
2024-03-01,2024-9,1324220655.0
2024-03-08,2024-10,1257045273.0
2024-03-15,2024-11,1337197428.0
2024-03-22,2024-12,1288509423.0
2024-03-29,2024-13,1332899802.0
2024-04-05,2024-14,1339118035.0
2024-04-12,2024-15,1258867604.0
2024-04-19,2024-16,1306801396.0
2024-04-26,2024-17,1297951364.0
2024-05-03,2024-18,1281429063.0
2024-05-10,2024-19,1245632528.0
2024-05-17,2024-20,1337682827.0
2024-05-24,2024-21,1368368652.0
2024-05-31,2024-22,1414776332.0
2024-06-07,2024-23,1336757150.0
2024-06-14,2024-24,1476283152.0
2024-06-21,2024-25,1458735352.0
2024-06-28,2024-26,1577752411.0
2024-07-05,2024-27,1385022918.0
2024-07-12,2024-28,1415069357.0
2024-07-19,2024-29,1494781395.0
2024-07-26,2024-30,1488586742.0
2024-08-02,2024-31,1505960446.0
2024-08-09,2024-32,1457581157.0
2024-08-16,2024-33,1560503424.0
2024-08-23,2024-34,1594540065.0
2024-08-30,2024-35,1616496140.0
2024-09-06,2024-36,1521306472.0
2024-09-13,2024-37,1497101962.0
2024-09-20,2024-38,1593166281.0
2024-09-27,2024-39,1642209947.0
2024-10-04,2024-40,1522977496.0
2024-10-11,2024-41,1526525400.0
2024-10-18,2024-42,1616798203.0
2024-10-25,2024-43,1617376385.0
2024-11-01,2024-44,1635321380.0
2024-11-08,2024-45,1546149671.0
2024-11-15,2024-46,1698562126.0
2024-11-22,2024-47,1638197486.0
2024-11-29,2024-48,1657813386.0
2024-12-06,2024-49,1571471530.0
2024-12-13,2024-50,1619301028.0
2024-12-20,2024-51,1709748752.0
2024-12-27,2024-52,1695850212.0
2025-01-03,2025-1,1605292700.0
2025-01-10,2025-2,1584276303.0
2025-01-17,2025-3,1730779045.0
2025-01-24,2025-4,1755501878.0
2025-01-31,2025-5,1817302630.0
2025-02-07,2025-6,1697321124.0
2025-02-14,2025-7,1758841300.0
2025-02-21,2025-8,1829893159.0
2025-02-28,2025-9,1953506810.0
2025-03-07,2025-10,1762952989.0
2025-03-14,2025-11,1821013346.0
2025-03-21,2025-12,1917881506.0
2025-03-28,2025-13,2063106938.0
2025-04-04,2025-14,1835946149.0
2025-04-11,2025-15,1846969846.0
2025-04-18,2025-16,1928460709.0
2025-04-25,2025-17,1910442600.0
2025-05-02,2025-18,1987281627.0
2025-05-09,2025-19,1861905174.0
2025-05-16,2025-20,1979130526.0
2025-05-23,2025-21,1983987752.0
2025-05-30,2025-22,2072382167.0
2025-06-06,2025-23,1953503632.0
2025-06-13,2025-24,1961040683.0
2025-06-20,2025-25,2012856538.0
2025-06-27,2025-26,2046930965.0
2025-07-04,2025-27,1965097018.0
2025-07-11,2025-28,1934907229.0
2025-07-18,2025-29,2131773213.0
2025-07-25,2025-30,2111985525.0
2025-08-01,2025-31,2163025153.0
2025-08-08,2025-32,2063747898.0
2025-08-15,2025-33,2233051136.0
2025-08-22,2025-34,2202237433.0
2025-08-29,2025-35,2237789132.0
2025-09-05,2025-36,2108690074.0
2025-09-12,2025-37,2094258473.0
2025-09-19,2025-38,2207288129.0
2025-09-26,2025-39,2213836155.0
2025-10-03,2025-40,2137196512.0
2025-10-10,2025-41,2061628204.0
