Tarih,TP_HPBITABLO1_8,TP_HPBITABLO1_8
2016-07-01,2016-27,96786740.2
2016-07-08,2016-28,96936555.8
2016-07-15,2016-29,97880187.6
2016-07-22,2016-30,93035513.2
2016-07-29,2016-31,91140736.5
2016-08-05,2016-32,90314325.9
2016-08-12,2016-33,92117448.3
2016-08-19,2016-34,93312573.2
2016-08-26,2016-35,94233221.7
2016-09-02,2016-36,91557333.3
2016-09-09,2016-37,91213228.0
2016-09-16,2016-38,93378187.2
2016-09-23,2016-39,91847981.4
2016-09-30,2016-40,91159099.0
2016-10-07,2016-41,90702318.6
2016-10-14,2016-42,91543056.7
2016-10-21,2016-43,92598745.5
2016-10-28,2016-44,93679254.1
2016-11-04,2016-45,92088101.0
2016-11-11,2016-46,91358093.6
2016-11-18,2016-47,95716283.4
2016-11-25,2016-48,100119074.7
2016-12-02,2016-49,100205783.7
2016-12-09,2016-50,100082142.8
2016-12-16,2016-51,106386001.4
2016-12-23,2016-52,106332016.0
2016-12-30,2016-53,112445376.6
2017-01-06,2017-1,102555764.4
2017-01-13,2017-2,117157063.7
2017-01-20,2017-3,114932328.8
2017-01-27,2017-4,117244737.7
2017-02-03,2017-5,119219760.7
2017-02-10,2017-6,119625036.1
2017-02-17,2017-7,120022246.0
2017-02-24,2017-8,117139304.1
2017-03-03,2017-9,117893341.0
2017-03-10,2017-10,119349843.8
2017-03-17,2017-11,123197808.3
2017-03-24,2017-12,123182672.5
2017-03-31,2017-13,127576083.9
2017-04-07,2017-14,125136962.8
2017-04-14,2017-15,128050597.9
2017-04-21,2017-16,129015647.7
2017-04-28,2017-17,136498076.0
2017-05-05,2017-18,135510161.2
2017-05-12,2017-19,136514691.8
2017-05-19,2017-20,134218399.4
2017-05-26,2017-21,135964894.1
2017-06-02,2017-22,140065189.2
2017-06-09,2017-23,143325703.1
2017-06-16,2017-24,139498175.6
2017-06-23,2017-25,139371427.8
2017-06-30,2017-26,138641499.3
2017-07-07,2017-27,135623680.6
2017-07-14,2017-28,135299053.3
2017-07-21,2017-29,135576581.8
2017-07-28,2017-30,135238428.9
2017-08-04,2017-31,135205768.0
2017-08-11,2017-32,135030527.0
2017-08-18,2017-33,135586198.9
2017-08-25,2017-34,139126716.5
2017-09-01,2017-35,139729664.3
2017-09-08,2017-36,137562547.3
2017-09-15,2017-37,137976852.7
2017-09-22,2017-38,138872143.7
2017-09-29,2017-39,142146870.5
2017-10-06,2017-40,134699233.7
2017-10-13,2017-41,135335827.9
2017-10-20,2017-42,134164156.7
2017-10-27,2017-43,134113847.0
2017-11-03,2017-44,131462927.5
2017-11-10,2017-45,133756430.2
2017-11-17,2017-46,137013263.6
2017-11-24,2017-47,141237698.5
2017-12-01,2017-48,142056688.7
2017-12-08,2017-49,143723127.8
2017-12-15,2017-50,143754763.7
2017-12-22,2017-51,146949771.9
2017-12-29,2017-52,152558931.0
2018-01-05,2018-1,144097780.0
2018-01-12,2018-2,145354505.4
2018-01-19,2018-3,146453656.1
2018-01-26,2018-4,148004123.7
2018-02-02,2018-5,147131468.7
2018-02-09,2018-6,145502686.6
2018-02-16,2018-7,147782740.0
2018-02-23,2018-8,148358411.8
2018-03-02,2018-9,147301768.8
2018-03-09,2018-10,145407060.8
2018-03-16,2018-11,144527506.3
2018-03-23,2018-12,144771122.6
2018-03-30,2018-13,149895682.2
2018-04-06,2018-14,145135572.6
2018-04-13,2018-15,150438319.2
2018-04-20,2018-16,150821994.7
2018-04-27,2018-17,156353048.7
2018-05-04,2018-18,153945578.4
2018-05-11,2018-19,160310716.6
2018-05-18,2018-20,164373923.9
2018-05-25,2018-21,186031292.5
2018-06-01,2018-22,179222612.0
2018-06-08,2018-23,187224255.6
2018-06-15,2018-24,189219719.4
2018-06-22,2018-25,189729922.4
2018-06-29,2018-26,186297065.5
2018-07-06,2018-27,183873104.0
2018-07-13,2018-28,176108344.0
2018-07-20,2018-29,179993520.5
2018-07-27,2018-30,179395406.9
2018-08-03,2018-31,183340207.0
2018-08-10,2018-32,204690670.5
2018-08-17,2018-33,204962506.2
2018-08-24,2018-34,212380440.7
2018-08-31,2018-35,231370179.6
2018-09-07,2018-36,236747616.9
2018-09-14,2018-37,240472925.3
2018-09-21,2018-38,238852358.2
2018-09-28,2018-39,236465315.4
2018-10-05,2018-40,228478552.4
2018-10-12,2018-41,228402453.3
2018-10-19,2018-42,212418477.0
2018-10-26,2018-43,220653476.2
2018-11-02,2018-44,215931598.9
2018-11-09,2018-45,209776406.4
2018-11-16,2018-46,211906936.3
2018-11-23,2018-47,206230584.0
2018-11-30,2018-48,197306026.4
2018-12-07,2018-49,205302451.9
2018-12-14,2018-50,208649366.2
2018-12-21,2018-51,212621727.7
2018-12-28,2018-52,213410632.3
2019-01-04,2019-1,211469589.9
2019-01-11,2019-2,212615985.1
2019-01-18,2019-3,215515547.4
2019-01-25,2019-4,218021758.2
2019-02-01,2019-5,219509628.9
2019-02-08,2019-6,221370536.6
2019-02-15,2019-7,223431121.3
2019-02-22,2019-8,224319852.9
2019-03-01,2019-9,223738268.2
2019-03-08,2019-10,229319542.4
2019-03-15,2019-11,235662088.3
2019-03-22,2019-12,241536831.1
2019-03-29,2019-13,264672731.1
2019-04-05,2019-14,254724635.7
2019-04-12,2019-15,256225704.9
2019-04-19,2019-16,259228226.0
2019-04-26,2019-17,263487426.9
2019-05-03,2019-18,265670450.3
2019-05-10,2019-19,280675922.0
2019-05-17,2019-20,277078394.3
2019-05-24,2019-21,283794586.4
2019-05-31,2019-22,281358342.8
2019-06-07,2019-23,286080668.4
2019-06-14,2019-24,279975475.7
2019-06-21,2019-25,281093074.3
2019-06-28,2019-26,288669494.6
2019-07-05,2019-27,274041310.8
2019-07-12,2019-28,279540831.1
2019-07-19,2019-29,283956195.5
2019-07-26,2019-30,286180307.6
2019-08-02,2019-31,278063705.4
2019-08-09,2019-32,274612568.4
2019-08-16,2019-33,282118074.7
2019-08-23,2019-34,287376073.5
2019-08-30,2019-35,291017470.3
2019-09-06,2019-36,288669212.2
2019-09-13,2019-37,296112974.4
2019-09-20,2019-38,298096691.6
2019-09-27,2019-39,302781756.8
2019-10-04,2019-40,300853181.3
2019-10-11,2019-41,306448609.4
2019-10-18,2019-42,307698782.9
2019-10-25,2019-43,305378574.3
2019-11-01,2019-44,304435859.6
2019-11-08,2019-45,307514391.4
2019-11-15,2019-46,312641210.7
2019-11-22,2019-47,310721079.5
2019-11-29,2019-48,310841885.8
2019-12-06,2019-49,310305422.1
2019-12-13,2019-50,311501340.2
2019-12-20,2019-51,319738516.9
2019-12-27,2019-52,321901573.5
2020-01-03,2020-1,322864408.6
2020-01-10,2020-2,325048530.1
2020-01-17,2020-3,329178083.5
2020-01-24,2020-4,335499753.2
2020-01-31,2020-5,334323287.2
2020-02-07,2020-6,343649154.8
2020-02-14,2020-7,345932615.3
2020-02-21,2020-8,357593429.9
2020-02-28,2020-9,376454638.6
2020-03-06,2020-10,374397978.2
2020-03-13,2020-11,392887450.4
2020-03-20,2020-12,416372401.5
2020-03-27,2020-13,408404608.2
2020-04-03,2020-14,409494148.4
2020-04-10,2020-15,422057345.2
2020-04-17,2020-16,443169235.4
2020-04-24,2020-17,450844803.4
2020-05-01,2020-18,455267761.2
2020-05-08,2020-19,483317573.2
2020-05-15,2020-20,476133074.9
2020-05-22,2020-21,482183642.5
2020-05-29,2020-22,486149534.0
2020-06-05,2020-23,494033223.8
2020-06-12,2020-24,505014172.8
2020-06-19,2020-25,511531076.2
2020-06-26,2020-26,516005494.9
2020-07-03,2020-27,516352196.9
2020-07-10,2020-28,523222501.3
2020-07-17,2020-29,531450123.8
2020-07-24,2020-30,549156221.6
2020-07-31,2020-31,581820604.1
2020-08-07,2020-32,643381690.1
2020-08-14,2020-33,647330506.6
2020-08-21,2020-34,650435304.4
2020-08-28,2020-35,653038341.1
2020-09-04,2020-36,658733308.5
2020-09-11,2020-37,669757423.4
2020-09-18,2020-38,671295488.0
2020-09-25,2020-39,687816969.2
2020-10-02,2020-40,687653024.3
2020-10-09,2020-41,702148877.4
2020-10-16,2020-42,701851619.8
2020-10-23,2020-43,701311430.8
2020-10-30,2020-44,737193788.0
2020-11-06,2020-45,780381816.8
2020-11-13,2020-46,735240022.9
2020-11-20,2020-47,743210220.9
2020-11-27,2020-48,762999028.9
2020-12-04,2020-49,768755515.3
2020-12-11,2020-50,765874753.6
2020-12-18,2020-51,768776279.4
2020-12-25,2020-52,757034373.7
2021-01-01,2021-1,740708247.2
2021-01-08,2021-2,729318023.3
2021-01-15,2021-3,733595504.2
2021-01-22,2021-4,736771647.4
2021-01-29,2021-5,730549496.3
2021-02-05,2021-6,697050549.9
2021-02-12,2021-7,695750515.5
2021-02-19,2021-8,682447286.0
2021-02-26,2021-9,702827582.8
2021-03-05,2021-10,714931615.5
2021-03-12,2021-11,711654873.8
2021-03-19,2021-12,728360712.6
2021-03-26,2021-13,724122954.4
2021-04-02,2021-14,733917777.2
2021-04-09,2021-15,739339615.9
2021-04-16,2021-16,741591307.8
2021-04-23,2021-17,750892074.0
2021-04-30,2021-18,754705408.7
2021-05-07,2021-19,772741431.2
2021-05-14,2021-20,772292225.2
2021-05-21,2021-21,788646260.3
2021-05-28,2021-22,793235389.6
2021-06-04,2021-23,808739506.2
2021-06-11,2021-24,807871840.5
2021-06-18,2021-25,803760382.0
2021-06-25,2021-26,811395972.3
2021-07-02,2021-27,810799003.3
2021-07-09,2021-28,820017035.5
2021-07-16,2021-29,820909045.8
2021-07-23,2021-30,810032702.3
2021-07-30,2021-31,826772258.7
2021-08-06,2021-32,829014720.7
2021-08-13,2021-33,832980540.6
2021-08-20,2021-34,836496390.3
2021-08-27,2021-35,843922444.6
2021-09-03,2021-36,833416895.3
2021-09-10,2021-37,853176302.4
2021-09-17,2021-38,847710021.7
2021-09-24,2021-39,863318561.4
2021-10-01,2021-40,868460883.1
2021-10-08,2021-41,871458917.4
2021-10-15,2021-42,900489742.8
2021-10-22,2021-43,918751533.0
2021-10-29,2021-44,927937580.6
2021-11-05,2021-45,950855771.9
2021-11-12,2021-46,982996642.5
2021-11-19,2021-47,1073510885.0
2021-11-26,2021-48,1197317657.6
2021-12-03,2021-49,1331605234.1
2021-12-10,2021-50,1380646118.6
2021-12-17,2021-51,1633839990.3
2021-12-24,2021-52,1258158734.0
2021-12-31,2021-53,1427482200.2
2022-01-07,2022-1,1465956539.9
2022-01-14,2022-2,1465309456.0
2022-01-21,2022-3,1445405970.2
2022-01-28,2022-4,1445702013.0
2022-02-04,2022-5,1435153668.2
2022-02-11,2022-6,1428793128.5
2022-02-18,2022-7,1410523571.4
2022-02-25,2022-8,1492260095.0
2022-03-04,2022-9,1467843027.8
2022-03-11,2022-10,1547277720.2
2022-03-18,2022-11,1532138220.5
2022-03-25,2022-12,1565377069.9
2022-04-01,2022-13,1526764899.6
2022-04-08,2022-14,1533150967.2
2022-04-15,2022-15,1518620315.9
2022-04-22,2022-16,1534478851.3
2022-04-29,2022-17,1533508373.65
2022-05-06,2022-18,1555639691.8
2022-05-13,2022-19,1597577615.8
2022-05-20,2022-20,1674124937.7
2022-05-27,2022-21,1719060046.2
2022-06-03,2022-22,1721126904.1
2022-06-10,2022-23,1778564182.7
2022-06-17,2022-24,1769408025.3
2022-06-24,2022-25,1783328238.0
2022-07-01,2022-26,1683116183.8
2022-07-08,2022-27,1717325218.2
2022-07-15,2022-28,1739655652.0
2022-07-22,2022-29,1768672280.3
2022-07-29,2022-30,1793807835.5
2022-08-05,2022-31,1801187532.8
2022-08-12,2022-32,1801992960.4
2022-08-19,2022-33,1787016224.9
2022-08-26,2022-34,1799101831.0
2022-09-02,2022-35,1787910021.7
2022-09-09,2022-36,1798104391.3
2022-09-16,2022-37,1806160143.3
2022-09-23,2022-38,1809862250.6
2022-09-30,2022-39,1825220475.7
2022-10-07,2022-40,1856482455.8
2022-10-14,2022-41,1857146357.4
2022-10-21,2022-42,1872834402.7
2022-10-28,2022-43,1861811423.3
2022-11-04,2022-44,1863485003.1
2022-11-11,2022-45,1886595649.0
2022-11-18,2022-46,1880479927.4
2022-11-25,2022-47,1856781657.7
2022-12-02,2022-48,1860044080.1
2022-12-09,2022-49,1857903893.0
2022-12-16,2022-50,1862664250.1
2022-12-23,2022-51,1849366021.7
2022-12-30,2022-52,1841845946.9
2023-01-06,2023-1,1877656341.7
2023-01-13,2023-2,1928952193.1
2023-01-20,2023-3,1934763897.7
2023-01-27,2023-4,1953010971.9
2023-02-03,2023-5,1957146084.5
2023-02-10,2023-6,1955710677.0
2023-02-17,2023-7,1947277179.4
2023-02-24,2023-8,1929615429.0
2023-03-03,2023-9,1952332199.0
2023-03-10,2023-10,1977483903.5
2023-03-17,2023-11,2003251814.9
2023-03-24,2023-12,2044563827.1
2023-03-31,2023-13,2013827361.5
2023-04-07,2023-14,2089791110.3
2023-04-14,2023-15,2118981593.7
2023-04-21,2023-16,2155580761.1
2023-04-28,2023-17,2144695542.5
2023-05-05,2023-18,2192039224.5
2023-05-12,2023-19,2183851403.2
2023-05-19,2023-20,2187611168.3
2023-05-26,2023-21,2132182341.2
2023-06-02,2023-22,2201888998.9
2023-06-09,2023-23,2444180698.1
2023-06-16,2023-24,2499122591.8
2023-06-23,2023-25,2364950003.9
2023-06-30,2023-26,2586724768.8
2023-07-07,2023-27,2655353927.5
2023-07-14,2023-28,2718813676.8
2023-07-21,2023-29,2810120877.1
2023-07-28,2023-30,2820192648.9
2023-08-04,2023-31,2793622655.1
2023-08-11,2023-32,2820674690.5
2023-08-18,2023-33,2825907339.2
2023-08-25,2023-34,2924940400.9
2023-09-01,2023-35,2875369720.8
2023-09-08,2023-36,2870490381.7
2023-09-15,2023-37,2862653558.5
2023-09-22,2023-38,2859045016.4
2023-09-29,2023-39,2807944399.3
2023-10-06,2023-40,2829056396.9
2023-10-13,2023-41,2881476614.1
2023-10-20,2023-42,2941756861.1
2023-10-27,2023-43,2945889779.8
2023-11-03,2023-44,2955812630.3
2023-11-10,2023-45,2958361222.5
2023-11-17,2023-46,2992265154.5
2023-11-24,2023-47,2997943370.6
2023-12-01,2023-48,2996184247.9
2023-12-08,2023-49,2979316625.4
2023-12-15,2023-50,3005099822.8
2023-12-22,2023-51,3047919977.4
2023-12-29,2023-52,3060231472.9
2024-01-05,2024-1,3082897558.3
2024-01-12,2024-2,3125423480.0
2024-01-19,2024-3,3158911791.5
2024-01-26,2024-4,3204319879.5
2024-02-02,2024-5,3201529256.2
2024-02-09,2024-6,3218330774.2
2024-02-16,2024-7,3227577708.7
2024-02-23,2024-8,3317378209.4
2024-03-01,2024-9,3340619097.8
2024-03-08,2024-10,3539221527.1
2024-03-15,2024-11,3628233435.5
2024-03-22,2024-12,3767874223.9
2024-03-29,2024-13,3735482671.5
2024-04-05,2024-14,3627002175.5
2024-04-12,2024-15,3671389120.4
2024-04-19,2024-16,3753060541.8
2024-04-26,2024-17,3680339337.8
2024-05-03,2024-18,3581053549.4
2024-05-10,2024-19,3515510297.9
2024-05-17,2024-20,3526679932.4
2024-05-24,2024-21,3527261743.6
2024-05-31,2024-22,3461455385.6
2024-06-07,2024-23,3406028178.6
2024-06-14,2024-24,3344570318.6
2024-06-21,2024-25,3439323905.3
2024-06-28,2024-26,3348647407.9481063
2024-07-05,2024-27,3322895830.5704174
2024-07-12,2024-28,3385447382.7161827
2024-07-19,2024-29,3436393575.7005367
2024-07-26,2024-30,3422786305.802784
2024-08-02,2024-31,3460479487.807489
2024-08-09,2024-32,3534444773.542827
2024-08-16,2024-33,3590068285.508299
2024-08-23,2024-34,3729480924.7409573
2024-08-30,2024-35,3722636774.265602
2024-09-06,2024-36,3729106630.9491534
2024-09-13,2024-37,3724346525.285019
2024-09-20,2024-38,3789574408.583209
2024-09-27,2024-39,3795790066.424751
2024-10-04,2024-40,3786242446.0785093
2024-10-11,2024-41,3757676399.2808537
2024-10-18,2024-42,3822182983.0578837
2024-10-25,2024-43,3814682389.4856777
2024-11-01,2024-44,3810232430.31959
2024-11-08,2024-45,3785531647.914349
2024-11-15,2024-46,3778413474.097371
2024-11-22,2024-47,3823385259.04563
2024-11-29,2024-48,3795121083.592988
2024-12-06,2024-49,3780565610.760293
2024-12-13,2024-50,3795933140.4846606
2024-12-20,2024-51,3815337924.7850275
2024-12-27,2024-52,3842829036.158062
2025-01-03,2025-1,3844443295.742371
2025-01-10,2025-2,3804110028.794633
2025-01-17,2025-3,3820560553.9246836
2025-01-24,2025-4,3900837802.784719
2025-01-31,2025-5,3862505472.7272334
2025-02-07,2025-6,3972873622.217728
2025-02-14,2025-7,4038862305.1791115
2025-02-21,2025-8,4145738465.4010897
2025-02-28,2025-9,4034408575.2913446
2025-03-07,2025-10,4125086471.252325
2025-03-14,2025-11,4193607095.4819736
2025-03-21,2025-12,4502143733.532643
2025-03-28,2025-13,4441445905.431854
2025-04-04,2025-14,4534034658.699141
2025-04-11,2025-15,4632452835.185124
2025-04-18,2025-16,4724670004.566099
2025-04-25,2025-17,4785566758.547191
2025-05-02,2025-18,4724025588.451359
2025-05-09,2025-19,4757688516.0461
2025-05-16,2025-20,4697725850.818003
2025-05-23,2025-21,4818763542.112665
2025-05-30,2025-22,4756058109.384163
2025-06-06,2025-23,4751778018.04544
2025-06-13,2025-24,4895568662.921121
2025-06-20,2025-25,4904305744.2103
2025-06-27,2025-26,4929257259.308894
2025-07-04,2025-27,4854912383.883297
2025-07-11,2025-28,4917182930.910292
2025-07-18,2025-29,5030169660.242577
2025-07-25,2025-30,5052028724.664096
2025-08-01,2025-31,4993854835.414739
2025-08-08,2025-32,5085550013.718782
2025-08-15,2025-33,5081299299.272692
2025-08-22,2025-34,5146805617.302345
2025-08-29,2025-35,5148552964.25085
2025-09-05,2025-36,5276669884.527404
2025-09-12,2025-37,5417398946.115985
2025-09-19,2025-38,5482700947.050906
2025-09-26,2025-39,5576481608.01272
2025-10-03,2025-40,5638762580.965208
2025-10-10,2025-41,5778554988.844133
