Tarih,TP_HPBITABLO1_20,TP_HPBITABLO1_20
2016-07-01,2016-27,11943990.2
2016-07-08,2016-28,12072156.5
2016-07-15,2016-29,12244166.8
2016-07-22,2016-30,13144545.7
2016-07-29,2016-31,12995303.7
2016-08-05,2016-32,12911565.1
2016-08-12,2016-33,12875641.4
2016-08-19,2016-34,12857123.5
2016-08-26,2016-35,12617804.5
2016-09-02,2016-36,12460940.5
2016-09-09,2016-37,12717309.1
2016-09-16,2016-38,12761677.6
2016-09-23,2016-39,12793503.3
2016-09-30,2016-40,12555808.1
2016-10-07,2016-41,12836815.3
2016-10-14,2016-42,12877513.6
2016-10-21,2016-43,13003142.1
2016-10-28,2016-44,12990207.7
2016-11-04,2016-45,12868370.9
2016-11-11,2016-46,13015125.3
2016-11-18,2016-47,13103098.9
2016-11-25,2016-48,13091441.0
2016-12-02,2016-49,12735373.1
2016-12-09,2016-50,12879076.8
2016-12-16,2016-51,13126020.1
2016-12-23,2016-52,13176164.3
2016-12-30,2016-53,12634901.9
2017-01-06,2017-1,12858951.3
2017-01-13,2017-2,12974491.4
2017-01-20,2017-3,13249974.5
2017-01-27,2017-4,13073226.0
2017-02-03,2017-5,12739192.8
2017-02-10,2017-6,12581954.2
2017-02-17,2017-7,12567140.7
2017-02-24,2017-8,12626871.2
2017-03-03,2017-9,13057258.9
2017-03-10,2017-10,12708043.3
2017-03-17,2017-11,12824074.3
2017-03-24,2017-12,12895272.9
2017-03-31,2017-13,12551404.1
2017-04-07,2017-14,13159490.1
2017-04-14,2017-15,13348273.6
2017-04-21,2017-16,13536238.3
2017-04-28,2017-17,12854695.0
2017-05-05,2017-18,12502265.2
2017-05-12,2017-19,12700966.5
2017-05-19,2017-20,12911345.2
2017-05-26,2017-21,12909284.0
2017-06-02,2017-22,12520272.4
2017-06-09,2017-23,12568100.7
2017-06-16,2017-24,12902706.4
2017-06-23,2017-25,12833570.8
2017-06-30,2017-26,12847927.4
2017-07-07,2017-27,12835927.1
2017-07-14,2017-28,13004150.6
2017-07-21,2017-29,13301719.3
2017-07-28,2017-30,13206457.8
2017-08-04,2017-31,13058775.0
2017-08-11,2017-32,13240646.3
2017-08-18,2017-33,13451139.4
2017-08-25,2017-34,13486592.7
2017-09-01,2017-35,13216125.6
2017-09-08,2017-36,12888034.9
2017-09-15,2017-37,13274565.7
2017-09-22,2017-38,13624540.8
2017-09-29,2017-39,13368141.6
2017-10-06,2017-40,13428020.1
2017-10-13,2017-41,14197615.8
2017-10-20,2017-42,14422953.8
2017-10-27,2017-43,15032898.1
2017-11-03,2017-44,14996822.1
2017-11-10,2017-45,14938533.7
2017-11-17,2017-46,15041408.1
2017-11-24,2017-47,15020233.2
2017-12-01,2017-48,14365191.4
2017-12-08,2017-49,14062249.2
2017-12-15,2017-50,14355826.4
2017-12-22,2017-51,14592376.8
2017-12-29,2017-52,13875477.5
2018-01-05,2018-1,13950783.0
2018-01-12,2018-2,13851072.6
2018-01-19,2018-3,14247120.0
2018-01-26,2018-4,14051535.4
2018-02-02,2018-5,13960283.7
2018-02-09,2018-6,13762698.6
2018-02-16,2018-7,14020467.8
2018-02-23,2018-8,13937185.9
2018-03-02,2018-9,13797707.2
2018-03-09,2018-10,14019479.7
2018-03-16,2018-11,14731827.5
2018-03-23,2018-12,14938704.7
2018-03-30,2018-13,14664893.4
2018-04-06,2018-14,14865003.4
2018-04-13,2018-15,14976491.8
2018-04-20,2018-16,15462822.3
2018-04-27,2018-17,15098869.7
2018-05-04,2018-18,15056223.4
2018-05-11,2018-19,15248879.2
2018-05-18,2018-20,15679052.6
2018-05-25,2018-21,15395979.3
2018-06-01,2018-22,14976010.0
2018-06-08,2018-23,14334435.0
2018-06-15,2018-24,14777125.7
2018-06-22,2018-25,14884568.1
2018-06-29,2018-26,14275333.4
2018-07-06,2018-27,14288994.1
2018-07-13,2018-28,14922070.0
2018-07-20,2018-29,15184959.4
2018-07-27,2018-30,15184959.4
2018-08-03,2018-31,15180653.0
2018-08-10,2018-32,15345833.4
2018-08-17,2018-33,15323988.7
2018-08-24,2018-34,15430040.3
2018-08-31,2018-35,14827691.2
2018-09-07,2018-36,15121280.1
2018-09-14,2018-37,14362955.1
2018-09-21,2018-38,13309699.1
2018-09-28,2018-39,12484326.2
2018-10-05,2018-40,12401054.0
2018-10-12,2018-41,12401054.0
2018-10-19,2018-42,12561173.4
2018-10-26,2018-43,12244220.5
2018-11-02,2018-44,11814059.5
2018-11-09,2018-45,12099442.0
2018-11-16,2018-46,12489153.2
2018-11-23,2018-47,12321205.9
2018-11-30,2018-48,12274387.2
2018-12-07,2018-49,12437799.0
2018-12-14,2018-50,12568825.1
2018-12-21,2018-51,13135278.2
2018-12-28,2018-52,13052991.5
2019-01-04,2019-1,13297471.8
2019-01-11,2019-2,14689390.5
2019-01-18,2019-3,14510653.3
2019-01-25,2019-4,15266917.6
2019-02-01,2019-5,15951932.7
2019-02-08,2019-6,17182218.5
2019-02-15,2019-7,19010778.6
2019-02-22,2019-8,19010778.6
2019-03-01,2019-9,26388892.7
2019-03-08,2019-10,28467361.4
2019-03-15,2019-11,29388736.4
2019-03-22,2019-12,29696138.2
2019-03-29,2019-13,28984015.8
2019-04-05,2019-14,28095912.7
2019-04-12,2019-15,31775374.2
2019-04-19,2019-16,31002969.2
2019-04-26,2019-17,32146509.0
2019-05-03,2019-18,32150038.8
2019-05-10,2019-19,31819323.3
2019-05-17,2019-20,32322776.1
2019-05-24,2019-21,33624526.6
2019-05-31,2019-22,32793999.8
2019-06-07,2019-23,33499010.8
2019-06-14,2019-24,34674226.2
2019-06-21,2019-25,35403263.1
2019-06-28,2019-26,34112758.2
2019-07-05,2019-27,32353902.9
2019-07-12,2019-28,31039824.4
2019-07-19,2019-29,30819801.9
2019-07-26,2019-30,30648609.4
2019-08-02,2019-31,30428964.8
2019-08-09,2019-32,31783216.9
2019-08-16,2019-33,32765918.0
2019-08-23,2019-34,35309166.1
2019-08-30,2019-35,35488309.2
2019-09-06,2019-36,35362839.5
2019-09-13,2019-37,34904481.7
2019-09-20,2019-38,35908403.2
2019-09-27,2019-39,36050843.7
2019-10-04,2019-40,36531849.9
2019-10-11,2019-41,39051068.7
2019-10-18,2019-42,39861220.1
2019-10-25,2019-43,40261254.0
2019-11-01,2019-44,40196798.2
2019-11-08,2019-45,40934518.3
2019-11-15,2019-46,41245450.9
2019-11-22,2019-47,41648989.7
2019-11-29,2019-48,41419359.2
2019-12-06,2019-49,41491629.2
2019-12-13,2019-50,40462026.3
2019-12-20,2019-51,41843324.7
2019-12-27,2019-52,40410923.5
2020-01-03,2020-1,39710247.3
2020-01-10,2020-2,39552010.5
2020-01-17,2020-3,39557647.3
2020-01-24,2020-4,39380231.3
2020-01-31,2020-5,38857097.8
2020-02-07,2020-6,38669945.2
2020-02-14,2020-7,37825014.6
2020-02-21,2020-8,37741395.6
2020-02-28,2020-9,36636339.0
2020-03-06,2020-10,36073460.7
2020-03-13,2020-11,36060242.1
2020-03-20,2020-12,35190603.7
2020-03-27,2020-13,35666018.6
2020-04-03,2020-14,35546957.4
2020-04-10,2020-15,35030371.2
2020-04-17,2020-16,35164425.9
2020-04-24,2020-17,36312152.8
2020-05-01,2020-18,36541501.1
2020-05-08,2020-19,40111709.5
2020-05-15,2020-20,41057347.8
2020-05-22,2020-21,41275894.7
2020-05-29,2020-22,40429683.8
2020-06-05,2020-23,40698555.8
2020-06-12,2020-24,41397980.6
2020-06-19,2020-25,41643422.2
2020-06-26,2020-26,41594195.7
2020-07-03,2020-27,41601786.3
2020-07-10,2020-28,41409296.2
2020-07-17,2020-29,40707300.3
2020-07-24,2020-30,40388036.1
2020-07-31,2020-31,39205641.5
2020-08-07,2020-32,37324680.1
2020-08-14,2020-33,36410124.1
2020-08-21,2020-34,34495309.4
2020-08-28,2020-35,32611555.8
2020-09-04,2020-36,31299035.2
2020-09-11,2020-37,30760625.2
2020-09-18,2020-38,30790843.2
2020-09-25,2020-39,30197618.1
2020-10-02,2020-40,29008883.9
2020-10-09,2020-41,28511415.1
2020-10-16,2020-42,29299733.8
2020-10-23,2020-43,29906454.4
2020-10-30,2020-44,28955942.8
2020-11-06,2020-45,28894838.5
2020-11-13,2020-46,29112595.2
2020-11-20,2020-47,29440090.9
2020-11-27,2020-48,27755572.5
2020-12-04,2020-49,26733554.4
2020-12-11,2020-50,26693541.5
2020-12-18,2020-51,27020450.9
2020-12-25,2020-52,27286855.1
2021-01-01,2021-1,26596396.9
2021-01-08,2021-2,27569554.1
2021-01-15,2021-3,28399071.4
2021-01-22,2021-4,29077359.7
2021-01-29,2021-5,29134166.9
2021-02-05,2021-6,30227341.8
2021-02-12,2021-7,30766924.5
2021-02-19,2021-8,31304224.5
2021-02-26,2021-9,31706782.8
2021-03-05,2021-10,32833576.2
2021-03-12,2021-11,34554018.7
2021-03-19,2021-12,36500282.3
2021-03-26,2021-13,38719351.5
2021-04-02,2021-14,38608696.1
2021-04-09,2021-15,39237082.0
2021-04-16,2021-16,39592711.4
2021-04-23,2021-17,39766448.6
2021-04-30,2021-18,39606908.9
2021-05-07,2021-19,40478127.5
2021-05-14,2021-20,41772582.8
2021-05-21,2021-21,42323989.3
2021-05-28,2021-22,42969214.4
2021-06-04,2021-23,43440479.3
2021-06-11,2021-24,44321663.9
2021-06-18,2021-25,45325762.6
2021-06-25,2021-26,46566390.8
2021-07-02,2021-27,46484875.6
2021-07-09,2021-28,46723464.5
2021-07-16,2021-29,47034257.8
2021-07-23,2021-30,47583090.5
2021-07-30,2021-31,47006416.3
2021-08-06,2021-32,47169935.7
2021-08-13,2021-33,48174623.8
2021-08-20,2021-34,48547140.2
2021-08-27,2021-35,48673430.9
2021-09-03,2021-36,48298445.4
2021-09-10,2021-37,48690200.8
2021-09-17,2021-38,49700837.3
2021-09-24,2021-39,51311961.4
2021-10-01,2021-40,51737352.6
2021-10-08,2021-41,53058726.9
2021-10-15,2021-42,54500151.5
2021-10-22,2021-43,55221655.3
2021-10-29,2021-44,56129984.6
2021-11-05,2021-45,57907217.5
2021-11-12,2021-46,59747050.3
2021-11-19,2021-47,59673761.1
2021-11-26,2021-48,60402687.3
2021-12-03,2021-49,58606594.9
2021-12-10,2021-50,59252658.7
2021-12-17,2021-51,56050322.3
2021-12-24,2021-52,46492363.0
2021-12-31,2021-53,40387625.2
2022-01-07,2022-1,39162948.5
2022-01-14,2022-2,38902021.9
2022-01-21,2022-3,39041819.9
2022-01-28,2022-4,38862547.6
2022-02-04,2022-5,39052915.4
2022-02-11,2022-6,40578509.4
2022-02-18,2022-7,43448742.9
2022-02-25,2022-8,42804131.2
2022-03-04,2022-9,43027445.0
2022-03-11,2022-10,43907939.0
2022-03-18,2022-11,45697539.5
2022-03-25,2022-12,46528322.6
2022-04-01,2022-13,47391633.3
2022-04-08,2022-14,47871672.0
2022-04-15,2022-15,50760011.9
2022-04-22,2022-16,51052925.2
2022-04-29,2022-17,50608642.9
2022-05-06,2022-18,49752203.4
2022-05-13,2022-19,49124067.5
2022-05-20,2022-20,49480713.0
2022-05-27,2022-21,50504817.5
2022-06-03,2022-22,50499255.5
2022-06-10,2022-23,50473984.0
2022-06-17,2022-24,50393642.0
2022-06-24,2022-25,51683846.5
2022-07-01,2022-26,49108356.5
2022-07-08,2022-27,49980997.7
2022-07-15,2022-28,51299675.5
2022-07-22,2022-29,51854815.1
2022-07-29,2022-30,51711686.9
2022-08-05,2022-31,56816778.4
2022-08-12,2022-32,62016287.2
2022-08-19,2022-33,62076389.1
2022-08-26,2022-34,65117818.6
2022-09-02,2022-35,65749781.3
2022-09-09,2022-36,69893088.6
2022-09-16,2022-37,73354161.7
2022-09-23,2022-38,73924756.3
2022-09-30,2022-39,72980574.6
2022-10-07,2022-40,74875130.9
2022-10-14,2022-41,77820480.3
2022-10-21,2022-42,80677974.5
2022-10-28,2022-43,83561523.2
2022-11-04,2022-44,84942047.0
2022-11-11,2022-45,88807992.5
2022-11-18,2022-46,90625632.9
2022-11-25,2022-47,91775845.2
2022-12-02,2022-48,94484924.5
2022-12-09,2022-49,96757459.8
2022-12-16,2022-50,98165812.0
2022-12-23,2022-51,102071882.7
2022-12-30,2022-52,99089626.7
2023-01-06,2023-1,108277542.2
2023-01-13,2023-2,114016322.3
2023-01-20,2023-3,108552019.7
2023-01-27,2023-4,109244124.9
2023-02-03,2023-5,104999332.2
2023-02-10,2023-6,107361483.6
2023-02-17,2023-7,105398717.2
2023-02-24,2023-8,106156993.2
2023-03-03,2023-9,107071148.1
2023-03-10,2023-10,110768624.9
2023-03-17,2023-11,107384179.1
2023-03-24,2023-12,106695965.2
2023-03-31,2023-13,98507788.2
2023-04-07,2023-14,103172025.9
2023-04-14,2023-15,103129500.8
2023-04-21,2023-16,101973022.3
2023-04-28,2023-17,91872973.8
2023-05-05,2023-18,92960539.3
2023-05-12,2023-19,86222316.9
2023-05-19,2023-20,86352293.3
2023-05-26,2023-21,81017633.1
2023-06-02,2023-22,79296559.4
2023-06-09,2023-23,82650973.8
2023-06-16,2023-24,86867573.4
2023-06-23,2023-25,94277604.4
2023-06-30,2023-26,94665433.4
2023-07-07,2023-27,99866623.6
2023-07-14,2023-28,108255471.3
2023-07-21,2023-29,120032717.2
2023-07-28,2023-30,125799685.9
2023-08-04,2023-31,130480502.1
2023-08-11,2023-32,140688882.1
2023-08-18,2023-33,141340765.3
2023-08-25,2023-34,147063934.1
2023-09-01,2023-35,137907485.7
2023-09-08,2023-36,135300964.9
2023-09-15,2023-37,131256914.9
2023-09-22,2023-38,137893598.0
2023-09-29,2023-39,128460847.7
2023-10-06,2023-40,124641210.8
2023-10-13,2023-41,129418402.5
2023-10-20,2023-42,136081216.1
2023-10-27,2023-43,145571852.2
2023-11-03,2023-44,142262964.4
2023-11-10,2023-45,145100715.4
2023-11-17,2023-46,145642201.2
2023-11-24,2023-47,149323432.6
2023-12-01,2023-48,141712032.4
2023-12-08,2023-49,141879785.8
2023-12-15,2023-50,145132604.8
2023-12-22,2023-51,151291595.4
2023-12-29,2023-52,148099322.0
2024-01-05,2024-1,153921075.4
2024-01-12,2024-2,165783917.2
2024-01-19,2024-3,180753534.4
2024-01-26,2024-4,197185486.2
2024-02-02,2024-5,205236842.4
2024-02-09,2024-6,229554184.9
2024-02-16,2024-7,251799745.0
2024-02-23,2024-8,272217807.2
2024-03-01,2024-9,282346362.3
2024-03-08,2024-10,279686192.3
2024-03-15,2024-11,279334104.0
2024-03-22,2024-12,284765630.9
2024-03-29,2024-13,290711084.0
2024-04-05,2024-14,309862170.7
2024-04-12,2024-15,335316587.8
2024-04-19,2024-16,334777669.1
2024-04-26,2024-17,344939971.6
2024-05-03,2024-18,357192415.1
2024-05-10,2024-19,380122367.0
2024-05-17,2024-20,404453753.4
2024-05-24,2024-21,431076943.4
2024-05-31,2024-22,448855481.3
2024-06-07,2024-23,492303682.5
2024-06-14,2024-24,516936381.2
2024-06-21,2024-25,532422891.7
2024-06-28,2024-26,570815836.81807
2024-07-05,2024-27,599655186.22917
2024-07-12,2024-28,643393539.7742
2024-07-19,2024-29,669192572.58676
2024-07-26,2024-30,697065206.14293
2024-08-02,2024-31,717590049.17739
2024-08-09,2024-32,772581275.68996
2024-08-16,2024-33,812230198.14322
2024-08-23,2024-34,842037684.09755
2024-08-30,2024-35,829031794.2341
2024-09-06,2024-36,907862209.64016
2024-09-13,2024-37,961199447.97409
2024-09-20,2024-38,964568966.45678
2024-09-27,2024-39,968395712.18077
2024-10-04,2024-40,986121601.99722
2024-10-11,2024-41,1027223867.33479
2024-10-18,2024-42,1050704990.86401
2024-10-25,2024-43,1087001618.45287
2024-11-01,2024-44,1097472392.30269
2024-11-08,2024-45,1143586482.45596
2024-11-15,2024-46,1185930754.24861
2024-11-22,2024-47,1231878235.34185
2024-11-29,2024-48,1248187581.75075
2024-12-06,2024-49,1260135021.25303
2024-12-13,2024-50,1299778609.98725
2024-12-20,2024-51,1333430411.36692
2024-12-27,2024-52,1341994665.49198
2025-01-03,2025-1,1364029958.94052
2025-01-10,2025-2,1430772099.87952
2025-01-17,2025-3,1484287108.02131
2025-01-24,2025-4,1538699800.77856
2025-01-31,2025-5,1600925160.66724
2025-02-07,2025-6,1490331417.76376
2025-02-14,2025-7,1460137766.59637
2025-02-21,2025-8,1489590259.60044
2025-02-28,2025-9,1455579816.23668
2025-03-07,2025-10,1477325172.99271
2025-03-14,2025-11,1486710706.01851
2025-03-21,2025-12,1326303309.65672
2025-03-28,2025-13,781783226.4839
2025-04-04,2025-14,854597983.76012
2025-04-11,2025-15,793839376.07496
2025-04-18,2025-16,836089449.79962
2025-04-25,2025-17,869979742.65312
2025-05-02,2025-18,907867362.26082
2025-05-09,2025-19,913991847.70871
2025-05-16,2025-20,961721665.06251
2025-05-23,2025-21,1026308941.24471
2025-05-30,2025-22,1056971341.72219
2025-06-06,2025-23,1034929173.18102
2025-06-13,2025-24,1042621783.54916
2025-06-20,2025-25,1072468173.8311
2025-06-27,2025-26,1079359833.47682
2025-07-04,2025-27,1119756646.36095
2025-07-11,2025-28,1198708900.75715
2025-07-18,2025-29,1249834370.35883
2025-07-25,2025-30,1271179172.60665
2025-08-01,2025-31,1158536658.90682
2025-08-08,2025-32,1286972731.7302
2025-08-15,2025-33,1234241344.44068
2025-08-22,2025-34,1336159860.25979
2025-08-29,2025-35,1290761821.77159
2025-09-05,2025-36,1228099647.17199
2025-09-12,2025-37,1283656127.14204
2025-09-19,2025-38,1277794372.42978
2025-09-26,2025-39,1317040062.38643
2025-10-03,2025-40,1332699151.89241
2025-10-10,2025-41,1369247447.03028
