Tarih,TP_HPBITABLO1_15,TP_HPBITABLO1_15
2016-07-01,2016-27,353604903.2
2016-07-08,2016-28,353962824.8
2016-07-15,2016-29,353889197.8
2016-07-22,2016-30,360294861.2
2016-07-29,2016-31,350045296.7
2016-08-05,2016-32,349901256.9
2016-08-12,2016-33,345084681.0
2016-08-19,2016-34,343338873.5
2016-08-26,2016-35,346244595.2
2016-09-02,2016-36,347063894.8
2016-09-09,2016-37,344938528.0
2016-09-16,2016-38,347611034.6
2016-09-23,2016-39,344757189.9
2016-09-30,2016-40,342222431.3
2016-10-07,2016-41,345379430.2
2016-10-14,2016-42,348776714.2
2016-10-21,2016-43,345251358.1
2016-10-28,2016-44,346870044.5
2016-11-04,2016-45,352078882.5
2016-11-11,2016-46,358671394.4
2016-11-18,2016-47,371514888.1
2016-11-25,2016-48,383759808.7
2016-12-02,2016-49,391842499.1
2016-12-09,2016-50,380013364.9
2016-12-16,2016-51,395039972.2
2016-12-23,2016-52,394706526.4
2016-12-30,2016-53,395850132.9
2017-01-06,2017-1,402554205.5
2017-01-13,2017-2,423914179.0
2017-01-20,2017-3,419993687.8
2017-01-27,2017-4,426898050.3
2017-02-03,2017-5,419985645.6
2017-02-10,2017-6,420914469.4
2017-02-17,2017-7,421659704.0
2017-02-24,2017-8,411909867.0
2017-03-03,2017-9,421175233.4
2017-03-10,2017-10,430190340.2
2017-03-17,2017-11,428125444.1
2017-03-24,2017-12,424148582.4
2017-03-31,2017-13,425091448.7
2017-04-07,2017-14,434273726.5
2017-04-14,2017-15,433503471.6
2017-04-21,2017-16,433665823.8
2017-04-28,2017-17,430142855.6
2017-05-05,2017-18,430776768.8
2017-05-12,2017-19,434025946.1
2017-05-19,2017-20,432680597.0
2017-05-26,2017-21,436417004.1
2017-06-02,2017-22,436518480.9
2017-06-09,2017-23,436284488.4
2017-06-16,2017-24,433317537.3
2017-06-23,2017-25,436241320.2
2017-06-30,2017-26,432179448.9
2017-07-07,2017-27,442794185.1
2017-07-14,2017-28,434776902.9
2017-07-21,2017-29,432286776.2
2017-07-28,2017-30,429953533.0
2017-08-04,2017-31,429807858.5
2017-08-11,2017-32,430956726.2
2017-08-18,2017-33,431021504.9
2017-08-25,2017-34,431869811.2
2017-09-01,2017-35,429263522.5
2017-09-08,2017-36,430783657.9
2017-09-15,2017-37,436929532.8
2017-09-22,2017-38,444277963.9
2017-09-29,2017-39,444318417.8
2017-10-06,2017-40,443502194.4
2017-10-13,2017-41,452401092.8
2017-10-20,2017-42,453711898.1
2017-10-27,2017-43,463004911.5
2017-11-03,2017-44,464405056.5
2017-11-10,2017-45,470457715.3
2017-11-17,2017-46,474938051.7
2017-11-24,2017-47,483768382.7
2017-12-01,2017-48,486319939.2
2017-12-08,2017-49,480596237.0
2017-12-15,2017-50,474629723.7
2017-12-22,2017-51,478196643.0
2017-12-29,2017-52,471971930.3
2018-01-05,2018-1,473708035.0
2018-01-12,2018-2,481186773.4
2018-01-19,2018-3,484777727.4
2018-01-26,2018-4,483554233.7
2018-02-02,2018-5,483028218.5
2018-02-09,2018-6,486176384.9
2018-02-16,2018-7,489350500.6
2018-02-23,2018-8,492481620.5
2018-03-02,2018-9,490577890.2
2018-03-09,2018-10,492996809.0
2018-03-16,2018-11,501439558.1
2018-03-23,2018-12,501591942.4
2018-03-30,2018-13,502920845.3
2018-04-06,2018-14,509874646.8
2018-04-13,2018-15,526580801.1
2018-04-20,2018-16,515375904.8
2018-04-27,2018-17,518153795.4
2018-05-04,2018-18,527141474.3
2018-05-11,2018-19,538747594.0
2018-05-18,2018-20,555153107.5
2018-05-25,2018-21,587593547.8
2018-06-01,2018-22,555117414.0
2018-06-08,2018-23,567605124.1
2018-06-15,2018-24,577331121.1
2018-06-22,2018-25,583328179.1
2018-06-29,2018-26,553997730.5
2018-07-06,2018-27,566407805.7
2018-07-13,2018-28,583709441.7
2018-07-20,2018-29,586178469.2
2018-07-27,2018-30,589953889.6
2018-08-03,2018-31,611789860.0
2018-08-10,2018-32,651554375.7
2018-08-17,2018-33,671024404.3
2018-08-24,2018-34,696497643.6
2018-08-31,2018-35,735237267.2
2018-09-07,2018-36,749721725.2
2018-09-14,2018-37,725047017.8
2018-09-21,2018-38,721610349.6
2018-09-28,2018-39,694480199.7
2018-10-05,2018-40,704547083.0
2018-10-12,2018-41,695514917.5
2018-10-19,2018-42,650696204.7
2018-10-26,2018-43,670463356.5
2018-11-02,2018-44,657178758.3
2018-11-09,2018-45,641354450.9
2018-11-16,2018-46,645190145.0
2018-11-23,2018-47,634363037.2
2018-11-30,2018-48,611986595.5
2018-12-07,2018-49,637642068.1
2018-12-14,2018-50,635988968.9
2018-12-21,2018-51,631957645.9
2018-12-28,2018-52,630755013.5
2019-01-04,2019-1,652700397.1
2019-01-11,2019-2,662385312.9
2019-01-18,2019-3,653383536.8
2019-01-25,2019-4,650213239.7
2019-02-01,2019-5,649912078.1
2019-02-08,2019-6,656917490.1
2019-02-15,2019-7,665013798.9
2019-02-22,2019-8,671737619.2
2019-03-01,2019-9,678415528.0
2019-03-08,2019-10,696930182.1
2019-03-15,2019-11,718063055.2
2019-03-22,2019-12,726342284.4
2019-03-29,2019-13,736168880.6
2019-04-05,2019-14,761861349.5
2019-04-12,2019-15,771945427.7
2019-04-19,2019-16,786269533.1
2019-04-26,2019-17,792200621.0
2019-05-03,2019-18,794245534.0
2019-05-10,2019-19,835716634.9
2019-05-17,2019-20,809256973.9
2019-05-24,2019-21,827303106.2
2019-05-31,2019-22,795840180.4
2019-06-07,2019-23,795772671.6
2019-06-14,2019-24,791879018.7
2019-06-21,2019-25,781119736.5
2019-06-28,2019-26,773465482.7
2019-07-05,2019-27,755628398.9
2019-07-12,2019-28,765083906.1
2019-07-19,2019-29,771757084.8
2019-07-26,2019-30,770586309.2
2019-08-02,2019-31,751875043.7
2019-08-09,2019-32,743350759.7
2019-08-16,2019-33,770022847.9
2019-08-23,2019-34,791102950.1
2019-08-30,2019-35,794817340.8
2019-09-06,2019-36,781676547.6
2019-09-13,2019-37,793262656.1
2019-09-20,2019-38,791452984.0
2019-09-27,2019-39,787447022.6
2019-10-04,2019-40,791128898.2
2019-10-11,2019-41,818339573.9
2019-10-18,2019-42,827201599.3
2019-10-25,2019-43,804812973.2
2019-11-01,2019-44,797326224.0
2019-11-08,2019-45,798757245.5
2019-11-15,2019-46,797608370.8
2019-11-22,2019-47,791922289.6
2019-11-29,2019-48,796841769.1
2019-12-06,2019-49,799355753.8
2019-12-13,2019-50,802703043.1
2019-12-20,2019-51,817863544.5
2019-12-27,2019-52,817416922.4
2020-01-03,2020-1,824141317.1
2020-01-10,2020-2,818851072.4
2020-01-17,2020-3,819932531.8
2020-01-24,2020-4,818113374.5
2020-01-31,2020-5,819989919.2
2020-02-07,2020-6,820986496.7
2020-02-14,2020-7,829540821.6
2020-02-21,2020-8,837271640.0
2020-02-28,2020-9,846337677.6
2020-03-06,2020-10,843929426.5
2020-03-13,2020-11,849643686.4
2020-03-20,2020-12,868339102.1
2020-03-27,2020-13,859231105.9
2020-04-03,2020-14,877125515.6
2020-04-10,2020-15,884218194.5
2020-04-17,2020-16,899465622.6
2020-04-24,2020-17,901221688.5
2020-05-01,2020-18,894283813.4
2020-05-08,2020-19,910421734.5
2020-05-15,2020-20,876406582.0
2020-05-22,2020-21,862461932.8
2020-05-29,2020-22,865432404.1
2020-06-05,2020-23,861256619.7
2020-06-12,2020-24,863729026.6
2020-06-19,2020-25,861301200.1
2020-06-26,2020-26,860224818.8
2020-07-03,2020-27,853107963.3
2020-07-10,2020-28,856670686.6
2020-07-17,2020-29,856837865.5
2020-07-24,2020-30,868315006.5
2020-07-31,2020-31,887069170.1
2020-08-07,2020-32,919198565.3
2020-08-14,2020-33,934368468.5
2020-08-21,2020-34,924568265.1
2020-08-28,2020-35,931086721.0
2020-09-04,2020-36,940115559.4
2020-09-11,2020-37,950326232.2
2020-09-18,2020-38,957834768.4
2020-09-25,2020-39,970582433.8
2020-10-02,2020-40,978236135.5
2020-10-09,2020-41,1009574998.3
2020-10-16,2020-42,1013511718.5
2020-10-23,2020-43,1010302248.7
2020-10-30,2020-44,1047528863.6
2020-11-06,2020-45,1101301563.2
2020-11-13,2020-46,1013446546.3
2020-11-20,2020-47,1000245720.9
2020-11-27,2020-48,1030290634.9
2020-12-04,2020-49,1039134965.7
2020-12-11,2020-50,1044768519.8
2020-12-18,2020-51,1039099256.8
2020-12-25,2020-52,1025118412.2
2021-01-01,2021-1,982302707.5
2021-01-08,2021-2,979494959.8
2021-01-15,2021-3,998911934.1
2021-01-22,2021-4,1000433645.7
2021-01-29,2021-5,996282893.4
2021-02-05,2021-6,958100987.6
2021-02-12,2021-7,956638730.8
2021-02-19,2021-8,942903270.4
2021-02-26,2021-9,966471406.5
2021-03-05,2021-10,997118011.2
2021-03-12,2021-11,996717844.1
2021-03-19,2021-12,999403892.8
2021-03-26,2021-13,1044588318.9
2021-04-02,2021-14,1064980926.4
2021-04-09,2021-15,1069420987.7
2021-04-16,2021-16,1065058485.8
2021-04-23,2021-17,1073928192.3
2021-04-30,2021-18,1075512889.8
2021-05-07,2021-19,1101089997.9
2021-05-14,2021-20,1104134741.2
2021-05-21,2021-21,1108147699.4
2021-05-28,2021-22,1121263126.3
2021-06-04,2021-23,1143882128.0
2021-06-11,2021-24,1132685455.6
2021-06-18,2021-25,1135853582.6
2021-06-25,2021-26,1141125351.0
2021-07-02,2021-27,1141305603.8
2021-07-09,2021-28,1153702578.3
2021-07-16,2021-29,1151106445.0
2021-07-23,2021-30,1141395298.8
2021-07-30,2021-31,1132348171.0
2021-08-06,2021-32,1141817884.2
2021-08-13,2021-33,1148802923.1
2021-08-20,2021-34,1131191610.6
2021-08-27,2021-35,1121356865.9
2021-09-03,2021-36,1125508379.0
2021-09-10,2021-37,1153626201.0
2021-09-17,2021-38,1146429994.3
2021-09-24,2021-39,1163972765.0
2021-10-01,2021-40,1188560835.2
2021-10-08,2021-41,1195261111.4
2021-10-15,2021-42,1233803805.2
2021-10-22,2021-43,1248566151.3
2021-10-29,2021-44,1269894280.3
2021-11-05,2021-45,1298881130.0
2021-11-12,2021-46,1338814179.5
2021-11-19,2021-47,1428192181.5
2021-11-26,2021-48,1576212511.0
2021-12-03,2021-49,1751180285.0
2021-12-10,2021-50,1789070191.9
2021-12-17,2021-51,1967204792.3
2021-12-24,2021-52,1463282926.1
2021-12-31,2021-53,1633516649.8
2022-01-07,2022-1,1711971599.3
2022-01-14,2022-2,1689656180.3
2022-01-21,2022-3,1661188252.8
2022-01-28,2022-4,1639988397.2
2022-02-04,2022-5,1599988256.0
2022-02-11,2022-6,1573876350.9
2022-02-18,2022-7,1511269378.4
2022-02-25,2022-8,1562930351.3
2022-03-04,2022-9,1537297733.7
2022-03-11,2022-10,1621653473.2
2022-03-18,2022-11,1623462618.8
2022-03-25,2022-12,1643557267.6
2022-04-01,2022-13,1618421995.4
2022-04-08,2022-14,1625201392.9
2022-04-15,2022-15,1625908842.0
2022-04-22,2022-16,1615099814.3
2022-04-29,2022-17,1610844386.6
2022-05-06,2022-18,1620914616.1
2022-05-13,2022-19,1674721897.7
2022-05-20,2022-20,1724505710.2
2022-05-27,2022-21,1778055081.6
2022-06-03,2022-22,1794392946.1
2022-06-10,2022-23,1870558718.4
2022-06-17,2022-24,1886162239.4
2022-06-24,2022-25,1900353251.0
2022-07-01,2022-26,1794482214.4
2022-07-08,2022-27,1867400873.0
2022-07-15,2022-28,1887830241.1
2022-07-22,2022-29,1921319412.2
2022-07-29,2022-30,1996607017.5
2022-08-05,2022-31,2070526377.3
2022-08-12,2022-32,2075974567.4
2022-08-19,2022-33,2038444892.5
2022-08-26,2022-34,2043094500.0
2022-09-02,2022-35,2042570175.6
2022-09-09,2022-36,2062211257.1
2022-09-16,2022-37,2066241774.8
2022-09-23,2022-38,2031550373.5
2022-09-30,2022-39,2048919334.7
2022-10-07,2022-40,2084793802.3
2022-10-14,2022-41,2085891815.4
2022-10-21,2022-42,2082210960.2
2022-10-28,2022-43,2073553428.2
2022-11-04,2022-44,2065932987.9
2022-11-11,2022-45,2052242500.9
2022-11-18,2022-46,2012575735.7
2022-11-25,2022-47,1938345999.6
2022-12-02,2022-48,1916167200.0
2022-12-09,2022-49,1872443550.7
2022-12-16,2022-50,1830489132.3
2022-12-23,2022-51,1756140703.4
2022-12-30,2022-52,1724658574.8
2023-01-06,2023-1,1747134119.3
2023-01-13,2023-2,1763721531.3
2023-01-20,2023-3,1756927728.9
2023-01-27,2023-4,1706204891.4
2023-02-03,2023-5,1692217993.8
2023-02-10,2023-6,1661525281.4
2023-02-17,2023-7,1617726783.7
2023-02-24,2023-8,1552527593.1
2023-03-03,2023-9,1542589069.8
2023-03-10,2023-10,1551278279.6
2023-03-17,2023-11,1512861494.1
2023-03-24,2023-12,1480763570.4
2023-03-31,2023-13,1474466888.9
2023-04-07,2023-14,1490969009.0
2023-04-14,2023-15,1480793786.4
2023-04-21,2023-16,1474375423.9
2023-04-28,2023-17,1450463375.4
2023-05-05,2023-18,1457245534.3
2023-05-12,2023-19,1414783378.5
2023-05-19,2023-20,1393636718.5
2023-05-26,2023-21,1338778083.2
2023-06-02,2023-22,1405023959.4
2023-06-09,2023-23,1565232305.8
2023-06-16,2023-24,1627461580.4
2023-06-23,2023-25,1562652995.4
2023-06-30,2023-26,1715906234.5
2023-07-07,2023-27,1692569538.5
2023-07-14,2023-28,1709011918.6
2023-07-21,2023-29,1739425934.0
2023-07-28,2023-30,1741427532.3
2023-08-04,2023-31,1739010954.1
2023-08-11,2023-32,1769868100.8
2023-08-18,2023-33,1815676502.1
2023-08-25,2023-34,1849630571.2
2023-09-01,2023-35,1823762085.8
2023-09-08,2023-36,1839468142.0
2023-09-15,2023-37,1838218033.4
2023-09-22,2023-38,1829784616.6
2023-09-29,2023-39,1846312616.8
2023-10-06,2023-40,1840773002.3
2023-10-13,2023-41,1862817099.1
2023-10-20,2023-42,1911636099.8
2023-10-27,2023-43,1931901124.8
2023-11-03,2023-44,1969989205.1
2023-11-10,2023-45,1991407307.4
2023-11-17,2023-46,2012158097.2
2023-11-24,2023-47,2009122704.1
2023-12-01,2023-48,2007789092.0
2023-12-08,2023-49,2039296702.6
2023-12-15,2023-50,2044361152.4
2023-12-22,2023-51,2056989470.1
2023-12-29,2023-52,2064784950.9
2024-01-05,2024-1,2095738311.2
2024-01-12,2024-2,2126264733.5
2024-01-19,2024-3,2128204103.0
2024-01-26,2024-4,2136137243.4
2024-02-02,2024-5,2090715867.0
2024-02-09,2024-6,2097570549.2
2024-02-16,2024-7,2083990158.0
2024-02-23,2024-8,2091416957.7
2024-03-01,2024-9,2071838366.3
2024-03-08,2024-10,2158376031.3
2024-03-15,2024-11,2173692217.8
2024-03-22,2024-12,2182960385.5
2024-03-29,2024-13,2139323020.5
2024-04-05,2024-14,2071969356.8
2024-04-12,2024-15,2088347427.7
2024-04-19,2024-16,2084641638.0
2024-04-26,2024-17,2078716685.8
2024-05-03,2024-18,2039818453.5
2024-05-10,2024-19,1978865196.3
2024-05-17,2024-20,1946867063.7
2024-05-24,2024-21,1898431480.4
2024-05-31,2024-22,1876882658.4
2024-06-07,2024-23,1857574447.1
2024-06-14,2024-24,1845971383.8
2024-06-21,2024-25,1878514741.3
2024-06-28,2024-26,1882740527.5170414
2024-07-05,2024-27,1858682204.3269875
2024-07-12,2024-28,1894664938.419322
2024-07-19,2024-29,1898962582.1594794
2024-07-26,2024-30,1903087945.5327966
2024-08-02,2024-31,1906500051.547845
2024-08-09,2024-32,1976067419.2576187
2024-08-16,2024-33,1983110852.5609193
2024-08-23,2024-34,2005513258.1126173
2024-08-30,2024-35,1980478678.4491594
2024-09-06,2024-36,1999037767.3389242
2024-09-13,2024-37,1911319962.9015317
2024-09-20,2024-38,1943193806.7192607
2024-09-27,2024-39,1898246221.482939
2024-10-04,2024-40,1903322606.4016516
2024-10-11,2024-41,1839757810.0930123
2024-10-18,2024-42,1864377464.186812
2024-10-25,2024-43,1824285653.2354887
2024-11-01,2024-44,1823027160.995875
2024-11-08,2024-45,1817316238.9686282
2024-11-15,2024-46,1829427914.7297318
2024-11-22,2024-47,1792971122.3516176
2024-11-29,2024-48,1823844786.0980382
2024-12-06,2024-49,1752414575.122599
2024-12-13,2024-50,1800029002.7720842
2024-12-20,2024-51,1774052100.2110639
2024-12-27,2024-52,1775318728.7678924
2025-01-03,2025-1,1797149360.9761667
2025-01-10,2025-2,1812732797.751266
2025-01-17,2025-3,1857438548.9764762
2025-01-24,2025-4,1890722371.2152195
2025-01-31,2025-5,1908380236.7491634
2025-02-07,2025-6,1974953276.3953629
2025-02-14,2025-7,2006692946.042299
2025-02-21,2025-8,2086970167.2025883
2025-02-28,2025-9,2096910874.2930436
2025-03-07,2025-10,2198597844.908698
2025-03-14,2025-11,2234058501.2933145
2025-03-21,2025-12,2396578461.9920974
2025-03-28,2025-13,2463714250.6306734
2025-04-04,2025-14,2546336900.1838
2025-04-11,2025-15,2516084652.1278005
2025-04-18,2025-16,2608965018.5766
2025-04-25,2025-17,2570194376.2470007
2025-05-02,2025-18,2605360906.5782027
2025-05-09,2025-19,2593624035.768396
2025-05-16,2025-20,2606882751.6170363
2025-05-23,2025-21,2588001936.3021617
2025-05-30,2025-22,2644168997.1910167
2025-06-06,2025-23,2599497613.889743
2025-06-13,2025-24,2670113062.5719566
2025-06-20,2025-25,2651430760.8725934
2025-06-27,2025-26,2689282212.385238
2025-07-04,2025-27,2627931362.99509
2025-07-11,2025-28,2668020691.448853
2025-07-18,2025-29,2672794333.8184643
2025-07-25,2025-30,2740645916.8702717
2025-08-01,2025-31,2685421987.3124337
2025-08-08,2025-32,2742169865.401468
2025-08-15,2025-33,2730800784.563272
2025-08-22,2025-34,2760432428.229496
2025-08-29,2025-35,2660209975.5456004
2025-09-05,2025-36,2775698779.2558627
2025-09-12,2025-37,2775038488.7753353
2025-09-19,2025-38,2802062766.2098927
2025-09-26,2025-39,2760336508.229551
2025-10-03,2025-40,2779246467.9181175
2025-10-10,2025-41,2788111496.3693333
