Tarih,TP_HPBITABLO1_19,TP_HPBITABLO1_19
2016-07-01,2016-27,5606768.0
2016-07-08,2016-28,5612411.0
2016-07-15,2016-29,6669953.9
2016-07-22,2016-30,6094613.9
2016-07-29,2016-31,6278394.7
2016-08-05,2016-32,5796961.8
2016-08-12,2016-33,5975150.5
2016-08-19,2016-34,5586872.7
2016-08-26,2016-35,5795537.5
2016-09-02,2016-36,5429464.9
2016-09-09,2016-37,6550054.6
2016-09-16,2016-38,6568130.8
2016-09-23,2016-39,5809176.5
2016-09-30,2016-40,5348730.3
2016-10-07,2016-41,5895652.3
2016-10-14,2016-42,5221723.3
2016-10-21,2016-43,6174352.6
2016-10-28,2016-44,5226795.5
2016-11-04,2016-45,5354229.9
2016-11-11,2016-46,5055573.2
2016-11-18,2016-47,6513551.1
2016-11-25,2016-48,5351985.5
2016-12-02,2016-49,5538959.4
2016-12-09,2016-50,5575776.8
2016-12-16,2016-51,6256426.2
2016-12-23,2016-52,6192092.9
2016-12-30,2016-53,6935988.8
2017-01-06,2017-1,6502520.7
2017-01-13,2017-2,5232170.6
2017-01-20,2017-3,6346123.8
2017-01-27,2017-4,6395946.6
2017-02-03,2017-5,5808208.7
2017-02-10,2017-6,5747779.7
2017-02-17,2017-7,5985777.9
2017-02-24,2017-8,6798913.7
2017-03-03,2017-9,6957640.0
2017-03-10,2017-10,7152584.4
2017-03-17,2017-11,7191094.0
2017-03-24,2017-12,7937185.4
2017-03-31,2017-13,6935789.5
2017-04-07,2017-14,7308069.1
2017-04-14,2017-15,7138668.3
2017-04-21,2017-16,6479672.2
2017-04-28,2017-17,6350108.2
2017-05-05,2017-18,6354939.1
2017-05-12,2017-19,6249025.4
2017-05-19,2017-20,6269296.5
2017-05-26,2017-21,6211932.6
2017-06-02,2017-22,5911610.9
2017-06-09,2017-23,5834469.4
2017-06-16,2017-24,5932882.6
2017-06-23,2017-25,5798808.8
2017-06-30,2017-26,5232909.0
2017-07-07,2017-27,6233862.9
2017-07-14,2017-28,6411460.3
2017-07-21,2017-29,5712700.4
2017-07-28,2017-30,5438329.5
2017-08-04,2017-31,5793545.4
2017-08-11,2017-32,5754564.5
2017-08-18,2017-33,5837957.9
2017-08-25,2017-34,5664567.8
2017-09-01,2017-35,6121050.9
2017-09-08,2017-36,6282899.9
2017-09-15,2017-37,5977990.0
2017-09-22,2017-38,5391357.9
2017-09-29,2017-39,5253512.5
2017-10-06,2017-40,5052783.2
2017-10-13,2017-41,5466312.0
2017-10-20,2017-42,5303850.5
2017-10-27,2017-43,5069265.6
2017-11-03,2017-44,5849980.4
2017-11-10,2017-45,5706301.3
2017-11-17,2017-46,6046300.2
2017-11-24,2017-47,5715123.8
2017-12-01,2017-48,6524806.4
2017-12-08,2017-49,6143714.3
2017-12-15,2017-50,6453069.6
2017-12-22,2017-51,5977275.9
2017-12-29,2017-52,5376687.2
2018-01-05,2018-1,5889208.0
2018-01-12,2018-2,5664682.9
2018-01-19,2018-3,5927472.0
2018-01-26,2018-4,5281023.0
2018-02-02,2018-5,6342370.1
2018-02-09,2018-6,6272502.2
2018-02-16,2018-7,5795370.8
2018-02-23,2018-8,5750592.8
2018-03-02,2018-9,6459692.4
2018-03-09,2018-10,6330245.9
2018-03-16,2018-11,6420635.2
2018-03-23,2018-12,5894591.7
2018-03-30,2018-13,5179856.6
2018-04-06,2018-14,5834793.2
2018-04-13,2018-15,5800284.1
2018-04-20,2018-16,5551016.5
2018-04-27,2018-17,5241887.6
2018-05-04,2018-18,5700444.2
2018-05-11,2018-19,5596204.9
2018-05-18,2018-20,5136477.5
2018-05-25,2018-21,5273906.6
2018-06-01,2018-22,6360431.0
2018-06-08,2018-23,6216967.0
2018-06-15,2018-24,7059599.2
2018-06-22,2018-25,5062927.9
2018-06-29,2018-26,6900969.3
2018-07-06,2018-27,5137150.8
2018-07-13,2018-28,6463998.1
2018-07-20,2018-29,6062663.5
2018-07-27,2018-30,6062663.5
2018-08-03,2018-31,5417867.0
2018-08-10,2018-32,6372451.7
2018-08-17,2018-33,7493773.2
2018-08-24,2018-34,7679070.2
2018-08-31,2018-35,7815180.3
2018-09-07,2018-36,7365564.7
2018-09-14,2018-37,6201520.7
2018-09-21,2018-38,6151949.5
2018-09-28,2018-39,5745809.0
2018-10-05,2018-40,6811547.6
2018-10-12,2018-41,6811547.6
2018-10-19,2018-42,6841198.6
2018-10-26,2018-43,6761820.8
2018-11-02,2018-44,6994931.0
2018-11-09,2018-45,6687277.1
2018-11-16,2018-46,7604398.0
2018-11-23,2018-47,6768797.0
2018-11-30,2018-48,7117037.3
2018-12-07,2018-49,6099835.1
2018-12-14,2018-50,6564003.4
2018-12-21,2018-51,6888712.2
2018-12-28,2018-52,8353175.5
2019-01-04,2019-1,7082296.8
2019-01-11,2019-2,7550232.1
2019-01-18,2019-3,8918216.0
2019-01-25,2019-4,10383877.0
2019-02-01,2019-5,11550899.4
2019-02-08,2019-6,12572140.0
2019-02-15,2019-7,14708314.6
2019-02-22,2019-8,14708314.6
2019-03-01,2019-9,18541148.5
2019-03-08,2019-10,18942955.9
2019-03-15,2019-11,18890365.6
2019-03-22,2019-12,19834466.9
2019-03-29,2019-13,20150245.0
2019-04-05,2019-14,22954840.0
2019-04-12,2019-15,22898142.0
2019-04-19,2019-16,23742567.3
2019-04-26,2019-17,23555250.8
2019-05-03,2019-18,24043985.5
2019-05-10,2019-19,23816495.9
2019-05-17,2019-20,24847047.9
2019-05-24,2019-21,25829969.7
2019-05-31,2019-22,24597324.0
2019-06-07,2019-23,25419001.3
2019-06-14,2019-24,25600180.7
2019-06-21,2019-25,23647280.0
2019-06-28,2019-26,21091214.5
2019-07-05,2019-27,20216355.6
2019-07-12,2019-28,18745069.5
2019-07-19,2019-29,18871648.1
2019-07-26,2019-30,18546577.1
2019-08-02,2019-31,17736552.8
2019-08-09,2019-32,18181329.3
2019-08-16,2019-33,18551796.5
2019-08-23,2019-34,18452701.4
2019-08-30,2019-35,18485414.6
2019-09-06,2019-36,20462726.8
2019-09-13,2019-37,19351579.0
2019-09-20,2019-38,19623951.8
2019-09-27,2019-39,20384327.1
2019-10-04,2019-40,22017293.1
2019-10-11,2019-41,23671100.7
2019-10-18,2019-42,25135231.4
2019-10-25,2019-43,24680696.4
2019-11-01,2019-44,26359494.9
2019-11-08,2019-45,25801989.7
2019-11-15,2019-46,29596014.6
2019-11-22,2019-47,29632394.1
2019-11-29,2019-48,29800589.9
2019-12-06,2019-49,31361348.9
2019-12-13,2019-50,32448375.8
2019-12-20,2019-51,29511033.8
2019-12-27,2019-52,29507318.9
2020-01-03,2020-1,28968430.0
2020-01-10,2020-2,28809861.3
2020-01-17,2020-3,28444848.0
2020-01-24,2020-4,28432809.0
2020-01-31,2020-5,25767626.7
2020-02-07,2020-6,28517935.5
2020-02-14,2020-7,26267873.5
2020-02-21,2020-8,26816741.6
2020-02-28,2020-9,26541175.8
2020-03-06,2020-10,26744231.0
2020-03-13,2020-11,26886318.1
2020-03-20,2020-12,25554407.6
2020-03-27,2020-13,20777989.2
2020-04-03,2020-14,18181238.6
2020-04-10,2020-15,15884072.6
2020-04-17,2020-16,14697692.9
2020-04-24,2020-17,18208260.9
2020-05-01,2020-18,20829032.0
2020-05-08,2020-19,24529773.4
2020-05-15,2020-20,26394411.5
2020-05-22,2020-21,25036223.5
2020-05-29,2020-22,23514153.3
2020-06-05,2020-23,20378089.1
2020-06-12,2020-24,20693468.8
2020-06-19,2020-25,18292777.0
2020-06-26,2020-26,17877089.2
2020-07-03,2020-27,17069654.5
2020-07-10,2020-28,17657088.3
2020-07-17,2020-29,18933534.1
2020-07-24,2020-30,18123230.6
2020-07-31,2020-31,18710933.5
2020-08-07,2020-32,18261293.8
2020-08-14,2020-33,16399067.9
2020-08-21,2020-34,15960246.7
2020-08-28,2020-35,15492040.7
2020-09-04,2020-36,14517617.7
2020-09-11,2020-37,13919368.3
2020-09-18,2020-38,15207646.7
2020-09-25,2020-39,14835381.3
2020-10-02,2020-40,15607400.5
2020-10-09,2020-41,18834597.1
2020-10-16,2020-42,21277419.5
2020-10-23,2020-43,22660817.3
2020-10-30,2020-44,23304834.3
2020-11-06,2020-45,24247107.3
2020-11-13,2020-46,25786123.0
2020-11-20,2020-47,24929236.6
2020-11-27,2020-48,23976502.1
2020-12-04,2020-49,21458971.1
2020-12-11,2020-50,21098194.3
2020-12-18,2020-51,19208877.0
2020-12-25,2020-52,20293401.1
2021-01-01,2021-1,20422412.9
2021-01-08,2021-2,20878792.0
2021-01-15,2021-3,19584264.2
2021-01-22,2021-4,18447154.2
2021-01-29,2021-5,19330648.7
2021-02-05,2021-6,19491780.1
2021-02-12,2021-7,17579329.7
2021-02-19,2021-8,17188559.3
2021-02-26,2021-9,16378313.5
2021-03-05,2021-10,16687799.6
2021-03-12,2021-11,17431117.6
2021-03-19,2021-12,19457492.7
2021-03-26,2021-13,18425612.2
2021-04-02,2021-14,18462956.8
2021-04-09,2021-15,18791298.5
2021-04-16,2021-16,20737398.2
2021-04-23,2021-17,21619109.4
2021-04-30,2021-18,19767257.7
2021-05-07,2021-19,18825263.8
2021-05-14,2021-20,18990862.5
2021-05-21,2021-21,17905194.4
2021-05-28,2021-22,17714909.0
2021-06-04,2021-23,17014163.5
2021-06-11,2021-24,16342249.9
2021-06-18,2021-25,17675738.3
2021-06-25,2021-26,16290163.1
2021-07-02,2021-27,17196713.6
2021-07-09,2021-28,16070155.9
2021-07-16,2021-29,16255861.6
2021-07-23,2021-30,16675584.5
2021-07-30,2021-31,16948253.4
2021-08-06,2021-32,17044979.7
2021-08-13,2021-33,16968515.1
2021-08-20,2021-34,15673526.1
2021-08-27,2021-35,14697503.8
2021-09-03,2021-36,14734673.4
2021-09-10,2021-37,14235179.8
2021-09-17,2021-38,14330177.2
2021-09-24,2021-39,15488132.3
2021-10-01,2021-40,16809601.8
2021-10-08,2021-41,16208427.6
2021-10-15,2021-42,16242224.0
2021-10-22,2021-43,15515591.0
2021-10-29,2021-44,16125982.4
2021-11-05,2021-45,16869934.6
2021-11-12,2021-46,17361262.8
2021-11-19,2021-47,17812492.8
2021-11-26,2021-48,20580171.5
2021-12-03,2021-49,21442672.7
2021-12-10,2021-50,20703362.6
2021-12-17,2021-51,18883818.7
2021-12-24,2021-52,17866489.4
2021-12-31,2021-53,13322112.3
2022-01-07,2022-1,13038972.8
2022-01-14,2022-2,13360496.8
2022-01-21,2022-3,12904594.6
2022-01-28,2022-4,13243224.4
2022-02-04,2022-5,13204220.8
2022-02-11,2022-6,13175128.2
2022-02-18,2022-7,12244354.1
2022-02-25,2022-8,10542134.1
2022-03-04,2022-9,11498234.8
2022-03-11,2022-10,10554682.3
2022-03-18,2022-11,10524070.3
2022-03-25,2022-12,11505812.0
2022-04-01,2022-13,11634223.7
2022-04-08,2022-14,14093982.1
2022-04-15,2022-15,13771966.4
2022-04-22,2022-16,13263207.7
2022-04-29,2022-17,13767099.0
2022-05-06,2022-18,13556739.8
2022-05-13,2022-19,12007363.9
2022-05-20,2022-20,11577194.6
2022-05-27,2022-21,10842293.3
2022-06-03,2022-22,24091377.9
2022-06-10,2022-23,24394790.4
2022-06-17,2022-24,25239363.2
2022-06-24,2022-25,22507560.4
2022-07-01,2022-26,21176953.2
2022-07-08,2022-27,23365407.6
2022-07-15,2022-28,22150699.4
2022-07-22,2022-29,21365426.5
2022-07-29,2022-30,23302945.2
2022-08-05,2022-31,24332216.1
2022-08-12,2022-32,25460837.9
2022-08-19,2022-33,25119073.9
2022-08-26,2022-34,24884984.3
2022-09-02,2022-35,24267141.7
2022-09-09,2022-36,18684277.8
2022-09-16,2022-37,22697548.6
2022-09-23,2022-38,22289205.7
2022-09-30,2022-39,27342292.8
2022-10-07,2022-40,20694156.6
2022-10-14,2022-41,20904396.6
2022-10-21,2022-42,19610978.3
2022-10-28,2022-43,23558633.9
2022-11-04,2022-44,26921496.3
2022-11-11,2022-45,41130892.1
2022-11-18,2022-46,59339695.7
2022-11-25,2022-47,67142277.0
2022-12-02,2022-48,84816296.3
2022-12-09,2022-49,120373875.1
2022-12-16,2022-50,113886256.3
2022-12-23,2022-51,121598778.8
2022-12-30,2022-52,127250488.4
2023-01-06,2023-1,131657541.6
2023-01-13,2023-2,130151823.9
2023-01-20,2023-3,119549823.3
2023-01-27,2023-4,109710251.2
2023-02-03,2023-5,108549114.3
2023-02-10,2023-6,94516976.8
2023-02-17,2023-7,94890121.4
2023-02-24,2023-8,86817141.5
2023-03-03,2023-9,86734750.0
2023-03-10,2023-10,82249337.3
2023-03-17,2023-11,83424561.7
2023-03-24,2023-12,84125241.9
2023-03-31,2023-13,96420088.6
2023-04-07,2023-14,90659664.1
2023-04-14,2023-15,93528335.7
2023-04-21,2023-16,102197294.7
2023-04-28,2023-17,101814416.4
2023-05-05,2023-18,99275305.1
2023-05-12,2023-19,107742613.0
2023-05-19,2023-20,103691860.8
2023-05-26,2023-21,100428208.5
2023-06-02,2023-22,95971946.7
2023-06-09,2023-23,153676851.5
2023-06-16,2023-24,117912565.5
2023-06-23,2023-25,140497369.5
2023-06-30,2023-26,147600500.8
2023-07-07,2023-27,143266970.9
2023-07-14,2023-28,132311285.3
2023-07-21,2023-29,139608846.9
2023-07-28,2023-30,135476685.4
2023-08-04,2023-31,132926113.0
2023-08-11,2023-32,139549888.2
2023-08-18,2023-33,132551288.9
2023-08-25,2023-34,138609427.7
2023-09-01,2023-35,143664138.1
2023-09-08,2023-36,141284936.9
2023-09-15,2023-37,152315101.8
2023-09-22,2023-38,129369445.6
2023-09-29,2023-39,155861563.5
2023-10-06,2023-40,157471128.4
2023-10-13,2023-41,162344496.9
2023-10-20,2023-42,160301628.7
2023-10-27,2023-43,149195437.8
2023-11-03,2023-44,168400717.8
2023-11-10,2023-45,171851504.3
2023-11-17,2023-46,174451472.8
2023-11-24,2023-47,179363534.2
2023-12-01,2023-48,194939680.1
2023-12-08,2023-49,199956715.9
2023-12-15,2023-50,204426402.1
2023-12-22,2023-51,221292414.5
2023-12-29,2023-52,216531972.2
2024-01-05,2024-1,222283615.9
2024-01-12,2024-2,220034070.6
2024-01-19,2024-3,204779131.7
2024-01-26,2024-4,187865778.4
2024-02-02,2024-5,268421681.4
2024-02-09,2024-6,284411478.1
2024-02-16,2024-7,254205050.1
2024-02-23,2024-8,246702400.9
2024-03-01,2024-9,279606167.1
2024-03-08,2024-10,298476289.0
2024-03-15,2024-11,271928767.0
2024-03-22,2024-12,293069955.0
2024-03-29,2024-13,308905003.4
2024-04-05,2024-14,332218657.5
2024-04-12,2024-15,338401983.4
2024-04-19,2024-16,361463907.2
2024-04-26,2024-17,324765367.3
2024-05-03,2024-18,312327814.5
2024-05-10,2024-19,324533529.4
2024-05-17,2024-20,333440358.9
2024-05-24,2024-21,345958641.4
2024-05-31,2024-22,399755256.0
2024-06-07,2024-23,374226653.6
2024-06-14,2024-24,335560224.6
2024-06-21,2024-25,459286699.5
2024-06-28,2024-26,451742981.03908
2024-07-05,2024-27,496122696.74189
2024-07-12,2024-28,524864584.77781
2024-07-19,2024-29,511190617.41904
2024-07-26,2024-30,525668431.50471
2024-08-02,2024-31,545690702.5862
2024-08-09,2024-32,550379488.14705
2024-08-16,2024-33,572764317.0989
2024-08-23,2024-34,591686925.74446
2024-08-30,2024-35,581151102.43363
2024-09-06,2024-36,586746593.39903
2024-09-13,2024-37,660178960.0295
2024-09-20,2024-38,575943227.44241
2024-09-27,2024-39,614514062.05932
2024-10-04,2024-40,576548437.92465
2024-10-11,2024-41,628398217.37391
2024-10-18,2024-42,571474727.78481
2024-10-25,2024-43,648819686.02041
2024-11-01,2024-44,563471570.22819
2024-11-08,2024-45,654493228.876
2024-11-15,2024-46,542600421.00868
2024-11-22,2024-47,662382433.77662
2024-11-29,2024-48,589727183.62878
2024-12-06,2024-49,676035525.97899
2024-12-13,2024-50,604419425.50604
2024-12-20,2024-51,617869897.4664
2024-12-27,2024-52,546451151.42719
2025-01-03,2025-1,600415609.66914
2025-01-10,2025-2,561130198.01236
2025-01-17,2025-3,644300754.84358
2025-01-24,2025-4,581828297.89984
2025-01-31,2025-5,671404697.6197
2025-02-07,2025-6,707987962.62854
2025-02-14,2025-7,813107626.07364
2025-02-21,2025-8,796942373.33797
2025-02-28,2025-9,787746643.23137
2025-03-07,2025-10,745182320.99031
2025-03-14,2025-11,824206402.47042
2025-03-21,2025-12,786823490.09391
2025-03-28,2025-13,882741563.90256
2025-04-04,2025-14,839664968.93789
2025-04-11,2025-15,1025783208.24818
2025-04-18,2025-16,917159993.53798
2025-04-25,2025-17,1035165288.43848
2025-05-02,2025-18,930247010.28927
2025-05-09,2025-19,934960236.8413
2025-05-16,2025-20,860249260.64731
2025-05-23,2025-21,938860130.29983
2025-05-30,2025-22,887511678.34275
2025-06-06,2025-23,952463123.03834
2025-06-13,2025-24,913360594.55595
2025-06-20,2025-25,959551297.06678
2025-06-27,2025-26,881406189.33278
2025-07-04,2025-27,979453166.39366
2025-07-11,2025-28,892313996.86672
2025-07-18,2025-29,998137272.68158
2025-07-25,2025-30,927956914.1252
2025-08-01,2025-31,1061714878.0738
2025-08-08,2025-32,919843982.54201
2025-08-15,2025-33,1138297251.1664
2025-08-22,2025-34,1007336304.36054
2025-08-29,2025-35,1026586788.6507
2025-09-05,2025-36,1013054772.13074
2025-09-12,2025-37,1116512933.9877
2025-09-19,2025-38,1055611398.90442
2025-09-26,2025-39,1124979217.30334
2025-10-03,2025-40,1073619390.43769
2025-10-10,2025-41,1124297251.64131
