Tarih,TP_BL023_A
2017-02-01,0.0
2017-03-01,0.0
2017-04-01,0.0
2017-05-01,0.0
2017-06-01,0.0
2017-07-01,0.0
2017-08-01,0.0
2017-09-01,0.0
2017-10-01,0.0
2017-11-01,0.0
2017-12-01,0.0
2018-01-01,0.0
2018-02-01,0.0
2018-03-01,0.0
2018-04-01,0.0
2018-05-01,0.0
2018-06-01,0.0
2018-07-01,0.0
2018-08-01,0.0
2018-09-01,0.0
2018-10-01,0.0
2018-11-01,0.0
2018-12-01,0.0
2019-01-01,0.0
2019-02-01,0.0
2019-03-01,0.0
2019-04-01,0.0
2019-05-01,0.0
2019-06-01,0.0
2019-07-01,0.0
2019-08-01,0.0
2019-09-01,0.0
2019-10-01,0.0
2019-11-01,0.0
2019-12-01,0.0
2020-01-01,0.0
2020-02-01,0.0
2020-03-01,0.0
2020-04-01,1159668.0
2020-05-01,2377199.0
2020-06-01,4023365.0
2020-07-01,5588938.0
2020-08-01,7112475.0
2020-09-01,7692897.0
2020-10-01,8525624.0
2020-11-01,10078957.0
2020-12-01,10511831.0
2021-01-01,10758677.0
2021-02-01,10885260.0
2021-03-01,10900439.0
2021-04-01,9567216.0
2021-05-01,8139426.0
2021-06-01,6760343.0
2021-07-01,4982117.0
2021-08-01,3990671.0
2021-09-01,3572874.0
2021-10-01,3112910.0
2021-11-01,7454189.0
2021-12-01,9972468.0
2022-01-01,11556896.0
2022-02-01,18948776.0
2022-03-01,33003372.0
2022-04-01,46663043.0
2022-05-01,57110731.0
2022-06-01,68897164.0
2022-07-01,78568685.0
2022-08-01,90611980.0
2022-09-01,105603463.0
2022-10-01,127771626.0
2022-11-01,144928898.0
2022-12-01,184298146.0
2023-01-01,220815387.0
2023-02-01,252755626.0
2023-03-01,281129196.0
2023-04-01,297834417.0
2023-05-01,302627945.0
2023-06-01,297273790.0
2023-07-01,293856042.0
2023-08-01,305122726.0
2023-09-01,316327592.0
2023-10-01,334741016.0
2023-11-01,357809479.0
2023-12-01,373781727.0
2024-01-01,389280221.0
2024-02-01,412070935.0
2024-03-01,424855011.0
2024-04-01,441581949.0
2024-05-01,474617838.0
2024-06-01,506540575.0
2024-07-01,526701074.0
2024-08-01,539332495.0
2024-09-01,544654750.0
2024-10-01,542284659.0
2024-11-01,531710908.0
2024-12-01,528374730.0
2025-01-01,520882932.0
2025-02-01,542682481.0
2025-03-01,548225934.0
2025-04-01,562854524.0
2025-05-01,576070647.0
2025-06-01,610329484.0
2025-07-01,650380766.0
2025-08-01,678276687.0
2025-09-01,703611428.0
